trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
CAD_JPY_2020-11-27T16:00:00,0.5252100840336135,17.0,0.4450413777694881,0.9166666666666666
CAD_JPY_2021-06-28T04:00:00,1.0,1.0,0.0,0.16666666666666666
CAD_JPY_2021-07-06T08:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2021-08-27T12:00:00,0.5,6.0,0.5008722599351035,0.37662337662337664
CAD_JPY_2022-05-02T08:00:00,0.5555555555555556,14.0,0.1372610548532427,0.5757575757575758
CAD_JPY_2022-07-12T12:00:00,0.5555555555555556,14.0,0.15230423786969338,0.5333333333333333
CAD_JPY_2022-07-28T00:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2022-08-24T04:00:00,0.51931330472103,24.0,0.21597000454560045,0.35833333333333334
CAD_JPY_2022-11-08T08:00:00,0.3333333333333333,3.0,0.2863013933212792,0.5833333333333334
CAD_JPY_2022-11-09T20:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2023-10-18T12:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2023-11-07T16:00:00,0.5581395348837209,14.0,0.14632492373063355,0.782608695652174
CAD_JPY_2024-05-29T20:00:00,0.0,0.0,0.0,0.0
CAD_JPY_2025-02-05T16:00:00,1.0,0.0,0.0,0.0
CAD_JPY_2025-04-28T16:00:00,0.5021097046413502,23.0,0.237513044371057,0.9916666666666667
CAD_JPY_2025-09-22T16:00:00,0.4090909090909091,6.0,0.4399857785239805,0.4857142857142857
CHF_JPY_2010-08-30T20:00:00,0.4788135593220339,17.0,0.1749925446292928,0.45416666666666666
CHF_JPY_2010-08-31T16:00:00,0.4845814977973568,15.0,0.18809359056820132,0.43333333333333335
CHF_JPY_2010-11-09T00:00:00,0.5650224215246636,23.0,0.2636213931899468,0.7875
CHF_JPY_2013-06-24T12:00:00,0.5093457943925234,22.0,0.13415012303032015,0.55
CHF_JPY_2013-10-15T08:00:00,0.5052631578947369,13.0,0.29146322147811254,0.30392156862745096
