trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
NZD_USD_2018-03-14 20:00:00,NZD_USD,0.0,1,0.0,0.16666667
GBP_USD_2018-03-16 12:00:00,GBP_USD,0.6,3,0.20159504,0.41666666
NZD_USD_2018-04-06 00:00:00,NZD_USD,0.58064514,14,0.0,0.9117647
EUR_USD_2018-04-12 12:00:00,EUR_USD,0.6666667,1,0.0,0.33333334
EUR_AUD_2018-04-18 20:00:00,EUR_AUD,0.0,1,0.0,0.5
AUD_CHF_2018-05-01 08:00:00,AUD_CHF,0.5769231,12,0.27940357,0.8333333
EUR_GBP_2018-06-01 12:00:00,EUR_GBP,0.0,0,0.0,0.0
NZD_USD_2018-06-01 12:00:00,NZD_USD,0.51724136,6,0.0,0.55172414
GBP_CAD_2018-06-11 08:00:00,GBP_CAD,0.4827586,5,0.48211756,0.8333333
USD_CHF_2018-06-19 00:00:00,USD_CHF,0.61538464,5,0.22476426,0.59090906
GBP_NZD_2018-06-28 20:00:00,GBP_NZD,0.5,7,0.0,0.7
EUR_USD_2018-07-10 08:00:00,EUR_USD,0.75,4,0.0,0.875
AUD_JPY_2018-07-11 20:00:00,AUD_JPY,1.0,2,0.0,1.0
AUD_CHF_2018-07-16 12:00:00,AUD_CHF,0.0,0,0.0,0.0
AUD_CHF_2018-07-16 16:00:00,AUD_CHF,0.0,2,0.0,1.0
EUR_USD_2018-07-24 04:00:00,EUR_USD,0.53846157,5,0.0,0.64705884
AUD_USD_2018-08-29 08:00:00,AUD_USD,0.5,1,0.0,0.75
AUD_JPY_2018-08-29 08:00:00,AUD_JPY,0.75,3,0.0,0.375
AUD_JPY_2018-08-30 04:00:00,AUD_JPY,0.0,0,0.0,0.0
GBP_CAD_2018-09-03 08:00:00,GBP_CAD,0.33333334,1,0.0,0.25
USD_JPY_2018-09-06 00:00:00,USD_JPY,0.0,1,0.0,0.33333334
AUD_USD_2018-09-24 12:00:00,AUD_USD,0.0,2,0.9032266,0.7647059
AUD_CHF_2018-10-02 20:00:00,AUD_CHF,0.0,1,0.0,0.125
AUD_CHF_2018-10-16 08:00:00,AUD_CHF,0.71428573,7,0.03632164,0.9285714
EUR_CHF_2018-11-08 16:00:00,EUR_CHF,0.0,0,0.0,0.0
EUR_USD_2018-11-20 16:00:00,EUR_USD,0.0,1,0.0,1.0
EUR_NZD_2018-12-18 00:00:00,EUR_NZD,0.6666667,13,0.0,0.8333333
NZD_CAD_2019-01-04 20:00:00,NZD_CAD,0.0,2,0.0,1.0
CHF_JPY_2019-01-10 12:00:00,CHF_JPY,0.0,0,0.0,0.0
EUR_AUD_2019-02-12 00:00:00,EUR_AUD,0.6666667,3,0.0,0.41666666
EUR_JPY_2019-02-22 12:00:00,EUR_JPY,0.54545456,12,0.0,0.85714287
NZD_CAD_2019-02-27 08:00:00,NZD_CAD,0.0,0,0.0,0.0
AUD_CAD_2019-02-27 08:00:00,AUD_CAD,0.0,0,0.0,0.0
AUD_CHF_2019-02-27 08:00:00,AUD_CHF,0.0,2,0.0,0.75
NZD_CHF_2019-02-28 04:00:00,NZD_CHF,0.0,0,0.0,0.0
EUR_AUD_2019-03-05 08:00:00,EUR_AUD,0.4,4,0.0,0.53846157
NZD_USD_2019-03-14 08:00:00,NZD_USD,0.55,7,0.0,0.5
NZD_USD_2019-03-19 20:00:00,NZD_USD,0.33333334,4,0.0,0.7
NZD_USD_2019-03-20 16:00:00,NZD_USD,0.2,2,0.0,0.4
AUD_CAD_2019-03-20 16:00:00,AUD_CAD,0.5185185,8,0.38919604,0.8518519
EUR_GBP_2019-04-11 12:00:00,EUR_GBP,0.56666666,7,0.11328438,0.76666665
USD_CHF_2019-04-12 08:00:00,USD_CHF,0.61702126,22,0.0,0.8958333
USD_CAD_2019-04-22 16:00:00,USD_CAD,1.0,2,0.0,1.0
EUR_AUD_2019-04-25 20:00:00,EUR_AUD,0.0,1,0.0,0.14285715
USD_CAD_2019-04-29 16:00:00,USD_CAD,0.25,3,0.0,0.5
AUD_CHF_2019-05-01 08:00:00,AUD_CHF,0.0,0,0.0,0.0
NZD_CHF_2019-05-01 08:00:00,NZD_CHF,0.0,0,0.0,0.0
EUR_USD_2019-05-28 16:00:00,EUR_USD,0.0,1,0.0,0.5
CAD_JPY_2019-06-12 08:00:00,CAD_JPY,0.0,1,0.0,0.07692308
GBP_AUD_2019-06-24 00:00:00,GBP_AUD,0.0,1,0.0,0.33333334
GBP_USD_2019-06-25 16:00:00,GBP_USD,0.42857143,2,0.81404346,0.65384614
EUR_CAD_2019-06-25 20:00:00,EUR_CAD,0.0,0,0.0,0.0
AUD_CAD_2019-07-17 08:00:00,AUD_CAD,1.0,2,0.28865936,1.0
CHF_JPY_2019-07-24 00:00:00,CHF_JPY,0.33333334,4,0.0,0.75
USD_CAD_2019-08-05 16:00:00,USD_CAD,0.53333336,6,0.0,0.73333335
GBP_AUD_2019-08-20 04:00:00,GBP_AUD,0.33333334,2,0.0,0.27272728
AUD_CAD_2019-09-05 08:00:00,AUD_CAD,0.575,15,0.0,0.95
USD_CAD_2019-10-07 12:00:00,USD_CAD,0.4375,4,0.0,0.6086956
AUD_NZD_2019-10-15 20:00:00,AUD_NZD,1.0,1,0.0,1.0
USD_CHF_2019-10-29 16:00:00,USD_CHF,1.0,2,0.0,0.4
USD_CHF_2019-11-11 12:00:00,USD_CHF,1.0,2,0.0,0.5
