trade_id,fold,prob
1850,6,0.06991494735
1852,6,0.4236485664
1853,6,0.07708252674
1856,6,0.3741433913
1857,6,0.2440355364
1860,6,0.08996107444
1861,6,0.1797745625
1862,6,0.05543723215
1863,6,0.1616994355
1866,7,0.3181352515
1867,7,0.2292632225
1870,7,0.3429010058
1871,7,0.08817189328
1872,7,0.2787491909
1874,7,0.2866780974
1875,7,0.7348585384
1876,7,0.1243890234
1877,7,0.5533533973
1878,7,0.3622509284
1879,7,0.1219684535
1880,7,0.1819578271
1882,7,0.05364123312
1883,7,0.2296262909
1884,7,0.1122764104
1886,7,0.3078611395
1887,7,0.07301031975
1890,7,0.193663001
1896,7,0.283271318
1897,7,0.06235250562
1898,7,0.06531183216
1902,7,0.1428910803
1903,7,0.2145090692
1904,7,0.1531940419
1907,7,0.1528944116
1908,7,0.1501005361
1910,7,0.09446857255
1913,7,0.1652791428
1914,7,0.2177988856
1915,7,0.1460486978
1916,7,0.288833434
1919,7,0.1042672802
1920,7,0.05389365696
1921,7,0.4172077219
1922,7,0.2313123911
1923,7,0.08654178489
1927,7,0.07901791837
1929,7,0.5600451645
1930,7,0.05184588166
1931,7,0.2812553316
1933,7,0.06234882683
1934,7,0.8184625217
1937,7,0.4226536505
1938,7,0.1828093568
1940,7,0.07936738705
1941,7,0.1340161437
1942,7,0.1128340802
1944,7,0.1235422338
1945,7,0.1550775267
1946,7,0.1641852795
1947,7,0.6095674492
1948,7,0.1586785496
1950,7,0.1142976127
1952,7,0.06677642779
1954,7,0.2194513173
1955,7,0.4758314055
1958,7,0.1831643048
1959,7,0.3653640926
1961,7,0.1076263546
1964,7,0.2176892263
1965,7,0.1477451437
1966,7,0.1784991832
1967,7,0.1630064634
1968,7,0.3855598842
1972,7,0.256741326
1976,7,0.4434309269
1977,7,0.2202420419
1978,7,0.0751056176
1979,7,0.2008841018
1980,7,0.0549220994
1984,7,0.1152119342
1986,7,0.08975811039
1987,7,0.1244287068
1989,7,0.4906929782
1990,7,0.06913445211
1991,7,0.278390764
1992,7,0.1162803203
1994,7,0.09297762902
1996,7,0.1292372714
1999,7,0.5697838277
2000,7,0.07859137605
2002,7,0.2674691354
2005,7,0.1686451394
2007,7,0.1306522561
2011,7,0.3287544296
2012,7,0.07948949265
2013,7,0.3286561434
2014,7,0.1265979457
2015,7,0.2893734235
2017,7,0.09246471091
2019,7,0.1035668213
2021,7,0.06958814643
2022,7,0.08744625017
2023,7,0.2205127769
2024,7,0.1219596581
2026,7,0.1961156809
2027,7,0.124078426
2032,7,0.08550448487
2033,7,0.6138517791
2035,7,0.1014800594
2040,7,0.4781595864
2042,7,0.3110570905
2044,7,0.8081474845
2045,7,0.179539828
2046,7,0.4055473726
2050,7,0.2518214953
2052,7,0.4256702581
2053,7,0.3722191437
2054,7,0.05294628958
2056,7,0.2827403027
2057,7,0.09671842663
2058,7,0.3447686585
2060,7,0.4015854091
2061,7,0.2714817655
2062,7,0.07649983339
2063,7,0.07885343246
2064,7,0.2704093974
2065,7,0.1005748557
2066,7,0.1907496429
2067,7,0.2034952079
2068,7,0.1381866908
2070,7,0.7968696988
2072,7,0.6298441055
2073,7,0.1412687798
2074,7,0.2168471586
2076,7,0.3337192144
2077,7,0.1277784514
2081,7,0.4026194151
2082,7,0.2434001946
2083,7,0.0504782467
2084,7,0.1956709346
