trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,mfe_lock_active_at_exit,final_r,mfe_r,mae_r,spread_pips_used,spread_pips_exit,fold
1588,AUD_JPY,2024-07-18 16:00:00,2024-07-18 20:00:00,2024-07-22 08:00:00,stoploss,10,0,-1.005571283,0.09347374457,-1.884950677,0.9,0.9,6
1589,GBP_JPY,2024-07-18 16:00:00,2024-07-18 20:00:00,2024-07-22 08:00:00,stoploss,10,0,-1.007921041,0.2448921845,-1.298390639,2.4,2.4,6
1590,NZD_CHF,2024-07-18 16:00:00,2024-07-18 20:00:00,2024-07-19 20:00:00,stoploss,7,0,-1.026093101,0.04144198437,-1.137352238,1.7,1.7,6
1591,NZD_JPY,2024-07-18 16:00:00,2024-07-18 20:00:00,2024-07-22 00:00:00,stoploss,8,0,-1.009068077,0.002590879099,-1.057078672,1.4,1.4,6
1593,USD_JPY,2024-07-18 16:00:00,2024-07-18 20:00:00,2024-07-23 08:00:00,stoploss,16,0,-1.002305843,0.5480219997,-1.018413955,0.6,0.6,6
1595,EUR_JPY,2024-07-22 16:00:00,2024-07-22 20:00:00,2024-07-23 08:00:00,stoploss,4,0,-1.005984627,0.1231123329,-1.293534442,1.4,1.4,6
1596,EUR_GBP,2024-07-25 00:00:00,2024-07-25 04:00:00,2024-07-29 12:00:00,trail_stop,15,1,1.462601332,2.536622447,-0.06943309618,0.8,0.8,6
1598,AUD_JPY,2024-07-26 08:00:00,2024-07-26 12:00:00,2024-07-30 20:00:00,stoploss,15,0,-1.003763176,0.3842621285,-1.28993326,0.9,0.9,6
1602,NZD_JPY,2024-07-26 08:00:00,2024-07-26 12:00:00,2024-07-30 20:00:00,stoploss,15,0,-1.007007067,0.4444482668,-1.018026773,1.4,1.4,6
1603,USD_JPY,2024-07-26 08:00:00,2024-07-26 12:00:00,2024-07-30 20:00:00,stoploss,15,0,-1.001908565,0.5789313528,-1.058617331,0.6,0.6,6
1604,CAD_CHF,2024-07-29 00:00:00,2024-07-29 04:00:00,2024-07-31 12:00:00,stoploss,15,0,-1.022561886,0.5851049017,-1.159680923,1.5,1.5,6
1605,USD_CHF,2024-07-29 08:00:00,2024-07-29 12:00:00,2024-07-31 04:00:00,stoploss,11,0,-1.010619216,0.5462996492,-1.077260431,0.9,0.9,6
1607,AUD_CHF,2024-07-31 16:00:00,2024-07-31 20:00:00,2024-08-01 08:00:00,stoploss,4,0,-1.016232501,0.2597200101,-1.075982899,1.4,1.4,6
1608,NZD_CAD,2024-07-31 16:00:00,2024-07-31 20:00:00,2024-08-05 04:00:00,trail_stop,15,1,0.7447927826,1.904539036,-0.3040052846,2.3,2.3,6
1609,NZD_CHF,2024-07-31 16:00:00,2024-07-31 20:00:00,2024-08-01 20:00:00,stoploss,7,0,-1.024165126,0.2373868265,-1.417213569,1.7,1.7,6
1610,AUD_CAD,2024-08-01 12:00:00,2024-08-01 16:00:00,2024-08-05 08:00:00,stoploss,11,0,-1.018797295,0.3630845873,-3.730768334,1.9,1.9,6
1611,AUD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-22 04:00:00,trail_stop,73,1,1.381109528,2.236881509,-0.6865385016,1.4,1.4,6
1612,AUD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-09-03 16:00:00,trail_stop,124,1,1.229771981,2.003823428,-0.5583513549,0.9,0.9,6
1613,AUD_USD,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-15 04:00:00,trail_stop,43,1,0.6256083219,1.414911417,-0.8985500664,1,1,6
1614,CAD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-08 12:00:00,trail_stop,15,1,0.4104640798,1.522461524,-0.5510909218,1.5,1.5,6
1615,CAD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-19 04:00:00,trail_stop,55,1,0.7859599247,1.575972326,-0.4134614811,1.2,1.2,6
1616,EUR_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-08 12:00:00,trail_stop,15,1,-0.005345693137,1.108696757,-0.8649331496,1,1,6
1617,EUR_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-19 04:00:00,trail_stop,55,1,0.7426565616,1.526139633,-0.5351032957,1.4,1.4,6
1618,GBP_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-06 16:00:00,stoploss,4,0,-1.006801655,0.07911398164,-1.079315179,1.9,1.9,6
1619,GBP_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-19 08:00:00,trail_stop,56,1,0.725996973,1.519033861,-0.6943605242,2.4,2.4,6
1620,NZD_CAD,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-14 04:00:00,trail_stop,37,1,0.7045911845,1.559520394,-0.9780043151,2.3,2.3,6
1621,NZD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-14 04:00:00,trail_stop,37,1,1.228399321,2.005753395,-0.8288920627,1.7,1.7,6
1622,NZD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-08 00:00:00,trail_stop,12,1,0.2482723523,1.146310763,-0.6449540111,1.4,1.4,6
1623,NZD_USD,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-06 08:00:00,stoploss,2,0,-1.009648866,0.0201749025,-1.055235118,1.1,1.1,6
1624,USD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,2024-08-19 04:00:00,trail_stop,55,1,0.6492506852,1.439899678,-0.3258528993,0.6,0.6,6
1625,CHF_JPY,2024-08-09 00:00:00,2024-08-09 04:00:00,2024-09-03 08:00:00,trail_stop,104,1,0.4348968889,1.261598915,-0.9607675908,2.2,2.2,6
1626,AUD_CAD,2024-08-12 00:00:00,2024-08-12 04:00:00,2024-08-14 16:00:00,trail_stop,16,1,0.3924383127,1.194757184,-0.05403424452,1.9,1.9,6
1629,AUD_NZD,2024-08-15 12:00:00,2024-08-15 16:00:00,2024-08-20 08:00:00,stoploss,17,0,-1.015893084,0.280777819,-1.160195139,2.1,2.1,6
1630,NZD_USD,2024-08-21 16:00:00,2024-08-21 20:00:00,2024-08-26 12:00:00,trail_stop,17,1,1.120731984,1.983471461,-0.7074092469,1.1,1.1,6
1631,EUR_NZD,2024-08-30 16:00:00,2024-08-30 20:00:00,2024-09-04 16:00:00,trail_stop,18,1,1.344146284,2.209661727,-0.6187510322,3.8,3.8,6
1632,EUR_CAD,2024-09-02 04:00:00,2024-09-02 08:00:00,2024-09-04 16:00:00,trail_stop,15,1,0.7055076329,1.57202724,-0.08689597808,1.8,1.8,6
1634,USD_CAD,2024-09-02 04:00:00,2024-09-02 08:00:00,2024-09-04 16:00:00,trail_stop,15,1,0.727060213,1.558075439,-0.3228867715,1.3,1.3,6
1635,GBP_USD,2024-09-04 16:00:00,2024-09-04 20:00:00,2024-09-06 16:00:00,trail_stop,12,1,0.2858111542,1.551083313,-0.7083894927,0.9,0.9,6
1636,CHF_JPY,2024-09-10 00:00:00,2024-09-10 04:00:00,2024-09-11 04:00:00,stoploss,7,0,-1.009290314,0.4138412573,-1.532057226,2.2,2.2,6
1637,EUR_AUD,2024-09-10 00:00:00,2024-09-10 04:00:00,2024-09-11 20:00:00,stoploss,11,0,-1.012935706,0.3212366926,-1.005751121,2.4,2.4,6
1639,GBP_USD,2024-09-11 04:00:00,2024-09-11 08:00:00,2024-09-11 16:00:00,stoploss,3,0,-1.007680165,0.1544566443,-1.714383416,0.9,0.9,6
1640,GBP_CHF,2024-09-12 04:00:00,2024-09-12 08:00:00,2024-09-23 08:00:00,trail_stop,43,1,1.836586603,2.648985213,-0.4683179908,1.9,1.9,6
1641,NZD_USD,2024-09-17 08:00:00,2024-09-17 12:00:00,2024-09-19 00:00:00,trail_stop,10,1,-0.01431732778,1.550176126,-0.8447223389,1.1,1.1,6
1642,CHF_JPY,2024-09-17 16:00:00,2024-09-17 20:00:00,2024-09-20 00:00:00,trail_stop,14,1,0.521749452,1.459165161,-0.3422010039,2.2,2.2,6
1646,GBP_AUD,2024-09-20 16:00:00,2024-09-20 20:00:00,2024-09-25 00:00:00,stoploss,14,0,-1.018569068,0.2395409823,-1.064936073,4,4,6
1648,USD_CHF,2024-09-25 08:00:00,2024-09-25 12:00:00,2024-09-27 12:00:00,stoploss,13,0,-1.008634922,0.9623140317,-1.129255848,0.9,0.9,6
1652,AUD_NZD,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-10-08 00:00:00,trail_stop,27,1,1.307767047,2.249262719,-0.7021507959,2.1,2.1,6
1653,NZD_JPY,2024-10-02 04:00:00,2024-10-02 08:00:00,2024-10-04 04:00:00,trail_stop,12,1,0.385801362,1.2844946,-0.2534950989,1,1,6
1654,USD_CHF,2024-10-03 00:00:00,2024-10-03 04:00:00,2024-10-07 12:00:00,trail_stop,15,1,0.9559936587,1.882053711,-0.3643595728,0.9,0.9,6
1655,GBP_AUD,2024-10-04 08:00:00,2024-10-04 12:00:00,2024-10-09 08:00:00,trail_stop,18,1,1.20669905,2.184522094,-0.3456032593,4,4,6
1656,EUR_GBP,2024-10-07 08:00:00,2024-10-07 12:00:00,2024-10-15 00:00:00,stoploss,34,0,-1.011316182,0.6648257064,-1.009969265,0.8,0.8,6
1657,EUR_NZD,2024-10-07 08:00:00,2024-10-07 12:00:00,2024-10-09 00:00:00,trail_stop,10,1,0.1686254818,1.133863963,-0.3007159649,3.8,3.8,6
1659,NZD_CAD,2024-10-08 00:00:00,2024-10-08 04:00:00,2024-10-09 04:00:00,stoploss,7,0,-1.02131777,0.403183907,-1.179892215,2.3,2.3,6
1661,AUD_JPY,2024-10-09 16:00:00,2024-10-09 20:00:00,2024-10-24 16:00:00,trail_stop,66,1,0.5911434478,1.489819942,-0.8146657238,0.8,0.8,6
1662,CAD_CHF,2024-10-09 16:00:00,2024-10-09 20:00:00,2024-10-10 12:00:00,stoploss,5,0,-1.02032544,0.09078696379,-1.313023402,1.5,1.5,6
1663,EUR_CAD,2024-10-11 00:00:00,2024-10-11 04:00:00,2024-10-16 16:00:00,stoploss,22,0,-1.014031586,0.9401162799,-1.184889507,1.8,1.8,6
1667,GBP_USD,2024-10-14 08:00:00,2024-10-14 12:00:00,2024-10-16 08:00:00,stoploss,12,0,-1.007595191,0.6135226476,-1.430427631,0.9,0.9,6
1668,NZD_CHF,2024-10-14 08:00:00,2024-10-14 12:00:00,2024-10-23 16:00:00,stoploss,44,0,-1.023185856,0.7569499949,-1.013358281,1.7,1.7,6
1672,NZD_CAD,2024-10-16 08:00:00,2024-10-16 12:00:00,2024-10-23 12:00:00,stoploss,31,0,-1.020089319,0.481270211,-1.010580098,2.3,2.3,6
1673,AUD_CHF,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-22 00:00:00,stoploss,18,0,-1.016807035,0.6962914445,-1.073249227,1.4,1.4,6
1674,NZD_USD,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-22 00:00:00,stoploss,18,0,-1.013538872,0.4615524664,-1.1040335,1.1,1.1,6
1676,EUR_GBP,2024-10-18 16:00:00,2024-10-18 20:00:00,2024-10-29 16:00:00,stoploss,42,0,-1.012571787,0.6694476679,-1.015171816,0.8,0.8,6
1678,EUR_AUD,2024-10-21 16:00:00,2024-10-21 20:00:00,2024-10-22 16:00:00,stoploss,6,0,-1.014571729,0.1930754035,-1.165738286,2.4,2.4,6
1680,CAD_CHF,2024-10-23 00:00:00,2024-10-23 04:00:00,2024-10-25 00:00:00,stoploss,12,0,-1.027281268,0.5401690992,-1.285857081,1.5,1.5,6
1681,EUR_CAD,2024-10-24 16:00:00,2024-10-24 20:00:00,2024-10-29 12:00:00,trail_stop,17,1,0.04299387646,1.016614709,-0.2717853199,1.8,1.8,6
1682,EUR_AUD,2024-10-25 00:00:00,2024-10-25 04:00:00,2024-10-30 08:00:00,trail_stop,20,1,1.841885654,2.728363149,-0.231418362,2.4,2.4,6
1683,GBP_CAD,2024-10-25 08:00:00,2024-10-25 12:00:00,2024-10-30 12:00:00,trail_stop,19,1,1.271623159,2.262073793,-0.05054057899,2.8,2.8,6
1684,AUD_CAD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-28 04:00:00,stoploss,4,0,-1.023277055,0.2474718448,-1.176103817,2,1.9,6
1685,AUD_USD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,stoploss,2,0,-1.012945107,0.02847923463,-1.237552196,1,1,6
1686,NZD_CAD,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-29 16:00:00,stoploss,13,0,-1.028282154,0.2299462119,-1.277615584,2.3,2.3,6
1687,NZD_CHF,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,stoploss,2,0,-1.0279184,0.2151359039,-1.101955661,1.7,1.7,6
1689,EUR_GBP,2024-10-30 00:00:00,2024-10-30 04:00:00,2024-10-30 16:00:00,trail_stop,4,1,0.419884389,1.437982895,-0.1044539633,0.8,0.8,6
1694,AUD_CAD,2024-11-05 00:00:00,2024-11-05 04:00:00,2024-11-06 04:00:00,stoploss,7,0,-1.018758078,0.7829029353,-1.795839142,1.9,1.9,6
1696,CAD_CHF,2024-11-07 00:00:00,2024-11-07 04:00:00,2024-11-15 00:00:00,trail_stop,36,1,0.6298392644,1.531693326,-0.6947024373,1.5,1.5,6
1697,NZD_CAD,2024-11-07 04:00:00,2024-11-07 08:00:00,2024-11-12 16:00:00,stoploss,21,0,-1.01784592,0.8356545966,-1.104119305,2.3,2.3,6
1698,EUR_CHF,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-11 12:00:00,stoploss,13,0,-1.009726359,0.5213328435,-1.027103513,1,1,6
1699,AUD_CAD,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-12 16:00:00,stoploss,10,0,-1.013817256,0.1723520842,-1.196283454,1.9,1.9,6
1700,AUD_CHF,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-15 16:00:00,stoploss,28,0,-1.014522562,0.4543487151,-1.047699092,1.4,1.4,6
1701,AUD_USD,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-12 16:00:00,stoploss,10,0,-1.007773453,0.09950020388,-1.200221209,1,1,6
1702,NZD_CHF,2024-11-11 00:00:00,2024-11-11 04:00:00,2024-11-18 08:00:00,stoploss,32,0,-1.019605702,0.7807682436,-1.110605345,1.7,1.7,6
1705,NZD_CAD,2024-11-13 00:00:00,2024-11-13 04:00:00,2024-11-14 00:00:00,stoploss,6,0,-1.022094981,0.3314247128,-1.099945786,2.3,2.3,6
1707,AUD_CAD,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-26 16:00:00,trail_stop,45,1,0.4579344262,1.422366196,-0.3923445927,1.9,1.9,6
1709,GBP_USD,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 20:00:00,stoploss,4,0,-1.006079658,0.2992542579,-1.057184907,0.9,0.9,6
1710,EUR_GBP,2024-11-15 08:00:00,2024-11-15 12:00:00,2024-11-20 08:00:00,stoploss,18,0,-1.012680896,0.8781520715,-1.144450895,0.8,0.8,6
1711,AUD_CHF,2024-11-18 00:00:00,2024-11-18 04:00:00,2024-11-25 12:00:00,trail_stop,33,1,1.112782494,2.267168049,-0.6522347668,1.4,1.4,6
1713,CHF_JPY,2024-11-18 08:00:00,2024-11-18 12:00:00,2024-11-21 08:00:00,trail_stop,18,1,0.3835671948,1.185285668,-0.9945208074,2.2,2.2,6
1715,EUR_USD,2024-11-18 08:00:00,2024-11-18 12:00:00,2024-11-21 16:00:00,stoploss,20,0,-1.005224722,0.6471191691,-1.563684728,0.7,0.7,6
1716,CAD_JPY,2024-11-19 16:00:00,2024-11-19 20:00:00,2024-11-26 00:00:00,stoploss,26,0,-1.005477031,0.7923437623,-1.909658008,1.2,1.2,6
1717,EUR_JPY,2024-11-19 16:00:00,2024-11-19 20:00:00,2024-11-21 08:00:00,stoploss,10,0,-1.003148139,0.664257341,-1.035108122,1,1,6
1718,GBP_USD,2024-11-21 00:00:00,2024-11-21 04:00:00,2024-11-21 16:00:00,stoploss,4,0,-1.006960709,0.07192732821,-1.233592349,0.9,0.9,6
1719,NZD_USD,2024-11-21 00:00:00,2024-11-21 04:00:00,2024-11-22 04:00:00,stoploss,7,0,-1.014305668,0.08713452564,-1.431867354,1.1,1.1,6
1720,EUR_CHF,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-11-26 00:00:00,stoploss,6,0,-1.008976594,0.2405727253,-1.034103655,1,1,6
1721,EUR_GBP,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-11-28 00:00:00,trail_stop,18,1,0.1442686997,1.082282065,-0.2675574816,0.8,0.8,6
1722,EUR_USD,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-12-02 08:00:00,trail_stop,32,1,0.4027191691,1.38664649,-0.6247784565,0.7,0.7,6
1723,GBP_CHF,2024-11-25 00:00:00,2024-11-25 04:00:00,2024-11-25 16:00:00,stoploss,4,0,-1.015156358,0.1970326517,-1.294672039,1.9,1.9,6
1724,CHF_JPY,2024-11-25 08:00:00,2024-11-25 12:00:00,2024-11-27 00:00:00,stoploss,10,0,-1.00854741,0.2579763773,-1.196637413,2.2,2.2,6
1726,GBP_CAD,2024-11-26 00:00:00,2024-11-26 04:00:00,2024-12-02 20:00:00,trail_stop,29,1,0.4965359253,1.454291913,-0.8095319515,2.8,2.8,6
1728,EUR_AUD,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-11-28 08:00:00,trail_stop,12,1,0.1049455185,1.091683758,-0.3432187571,2.4,2.4,6
1729,EUR_JPY,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-11-27 00:00:00,stoploss,4,0,-1.003268513,0.06929247257,-1.178625736,1,1,6
1731,GBP_USD,2024-11-26 08:00:00,2024-11-26 12:00:00,2024-12-02 12:00:00,trail_stop,25,1,1.176796188,2.113203068,-0.5556700309,0.9,0.9,6
1733,NZD_CHF,2024-11-27 00:00:00,2024-11-27 04:00:00,2024-12-04 16:00:00,stoploss,34,0,-1.022217813,0.8717224364,-1.018098618,1.7,1.7,6
1737,AUD_NZD,2024-12-02 00:00:00,2024-12-02 04:00:00,2024-12-02 16:00:00,stoploss,4,0,-1.02259614,0.1603249921,-1.012522265,2.1,2.1,6
1741,EUR_CHF,2024-12-03 00:00:00,2024-12-03 04:00:00,2024-12-06 12:00:00,stoploss,21,0,-1.012251381,0.3675414303,-1.700491684,1,1,6
1742,EUR_NZD,2024-12-03 00:00:00,2024-12-03 04:00:00,2024-12-09 08:00:00,trail_stop,26,1,2.148319565,3.082899488,-0.4521171129,3.8,3.8,6
1745,AUD_USD,2024-12-06 12:00:00,2024-12-06 16:00:00,2024-12-06 16:00:00,stoploss,1,0,-1.010057637,0.01810374642,-1.253181558,1,1,6
1746,AUD_CAD,2024-12-09 00:00:00,2024-12-09 04:00:00,2024-12-10 04:00:00,trail_stop,7,1,0.5000850551,1.425824159,-0.2449958938,1.9,1.9,6
1748,CAD_JPY,2024-12-09 08:00:00,2024-12-09 12:00:00,2024-12-11 08:00:00,trail_stop,12,1,0.3037698005,1.385707288,-0.02212916581,1.2,1.2,6
1749,NZD_CAD,2024-12-09 16:00:00,2024-12-09 20:00:00,2024-12-10 12:00:00,stoploss,5,0,-1.018721211,0.1473277888,-1.122458678,2.3,2.3,6
1750,GBP_NZD,2024-12-10 00:00:00,2024-12-10 04:00:00,2024-12-12 08:00:00,trail_stop,14,1,1.170810999,2.241456341,-0.1346863489,4.8,4.8,6
1752,USD_CHF,2024-12-10 16:00:00,2024-12-10 20:00:00,2024-12-16 04:00:00,trail_stop,21,1,1.664123495,2.446436892,-0.3700405185,0.9,0.9,6
1753,AUD_USD,2024-12-12 00:00:00,2024-12-12 04:00:00,2024-12-13 04:00:00,stoploss,7,0,-1.008930351,0.3268508294,-1.021632101,1,1,6
1755,EUR_CHF,2024-12-12 16:00:00,2024-12-12 20:00:00,2024-12-17 16:00:00,trail_stop,18,1,0.8552460613,1.831337056,-0.165046426,1,1,6
1756,USD_JPY,2024-12-12 20:00:00,2024-12-13 00:00:00,2024-12-17 16:00:00,trail_stop,17,1,0.5635766574,1.59505737,-0.1200308142,0.6,0.6,6
1758,EUR_GBP,2024-12-13 08:00:00,2024-12-13 12:00:00,2024-12-17 08:00:00,stoploss,12,0,-1.01289289,0.9991990092,-1.237717482,0.8,0.8,6
1761,NZD_CHF,2024-12-16 00:00:00,2024-12-16 04:00:00,2024-12-18 16:00:00,stoploss,16,0,-1.025184379,0.9584878191,-1.201443,1.7,1.7,6
1763,NZD_USD,2024-12-16 00:00:00,2024-12-16 04:00:00,2024-12-18 04:00:00,stoploss,13,0,-1.013424101,0.4649620314,-1.058063205,1.1,1.1,6
1765,AUD_CHF,2024-12-18 12:00:00,2024-12-18 16:00:00,2024-12-18 20:00:00,stoploss,2,0,-1.018578738,0.1220888479,-1.350939643,1.4,1.4,6
1766,NZD_USD,2024-12-20 08:00:00,2024-12-20 12:00:00,2024-12-31 16:00:00,stoploss,43,0,-1.012169959,0.7998982106,-1.078700906,1.1,1.1,6
1767,AUD_USD,2024-12-20 16:00:00,2024-12-20 20:00:00,2024-12-27 00:00:00,stoploss,25,0,-1.00972829,0.10895685,-1.002013888,1,1,6
1768,AUD_JPY,2024-12-23 16:00:00,2024-12-23 20:00:00,2024-12-31 04:00:00,stoploss,31,0,-1.004626574,0.7119140507,-1.24975326,0.9,0.8,6
1771,EUR_GBP,2024-12-26 08:00:00,2024-12-26 12:00:00,2025-01-01 20:00:00,stoploss,22,0,-1.287692994,0.8099034987,-1.767062179,0.8,21.1,6
1772,NZD_CHF,2024-12-27 08:00:00,2024-12-27 12:00:00,2024-12-31 04:00:00,trail_stop,11,1,0.5397275694,1.42927668,-0.08960521837,1.7,1.7,6
1773,AUD_CAD,2024-12-27 16:00:00,2024-12-27 20:00:00,2024-12-31 00:00:00,stoploss,8,0,-1.021929078,0.6959596799,-1.215332575,1.9,1.9,6
1774,NZD_CAD,2024-12-27 16:00:00,2024-12-27 20:00:00,2024-12-31 00:00:00,stoploss,8,0,-1.025775379,0.7049005922,-1.045583867,2.3,2.3,6
1775,AUD_CHF,2024-12-27 20:00:00,2024-12-30 00:00:00,2024-12-31 00:00:00,trail_stop,7,1,0.5489583142,1.473932151,-0.0978667223,1.4,1.4,6
1777,EUR_USD,2024-12-31 00:00:00,2024-12-31 04:00:00,2024-12-31 16:00:00,stoploss,4,0,-1.007706651,0.2675308939,-1.516008399,0.7,0.7,6
1780,CAD_CHF,2025-01-06 00:00:00,2025-01-06 04:00:00,2025-01-15 00:00:00,trail_stop,42,1,0.6306836339,1.436781062,-0.7361356356,1.5,1.5,6
1782,AUD_CAD,2025-01-06 08:00:00,2025-01-06 12:00:00,2025-01-08 00:00:00,stoploss,10,0,-1.018433923,0.7829566287,-1.17103922,1.9,1.9,6
1783,AUD_USD,2025-01-06 08:00:00,2025-01-06 12:00:00,2025-01-06 16:00:00,trail_stop,2,1,0.3111669116,1.380499547,-0.2923121817,1,1,6
1784,AUD_JPY,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,0,-1.004676539,0.2607170284,-1.115354462,0.8,0.8,6
1785,GBP_CHF,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,0,-1.016877681,0.7932510137,-1.862763019,1.9,1.9,6
1786,NZD_JPY,2025-01-07 00:00:00,2025-01-07 04:00:00,2025-01-08 12:00:00,stoploss,9,0,-1.008022992,0.4131840711,-1.204785916,1.2,1.2,6
1788,AUD_CAD,2025-01-10 00:00:00,2025-01-10 04:00:00,2025-01-10 12:00:00,stoploss,3,0,-1.020523275,0.09613533931,-1.742318003,1.9,1.9,6
1790,NZD_CAD,2025-01-10 00:00:00,2025-01-10 04:00:00,2025-01-10 12:00:00,stoploss,3,0,-1.026452204,0,-1.990815846,2.3,2.3,6
1791,GBP_CHF,2025-01-10 08:00:00,2025-01-10 12:00:00,2025-01-13 00:00:00,stoploss,4,0,-1.014635921,0.3258418215,-1.111559689,1.9,1.9,6
1792,NZD_USD,2025-01-13 20:00:00,2025-01-14 00:00:00,2025-01-15 16:00:00,trail_stop,11,1,0.984300932,1.863268069,-0.03807601196,1.1,1.1,6
1794,EUR_USD,2025-01-14 08:00:00,2025-01-14 12:00:00,2025-01-15 16:00:00,trail_stop,8,1,0.5733952103,1.492356,-0.3261336178,0.7,0.7,6
1797,NZD_CAD,2025-01-17 00:00:00,2025-01-17 04:00:00,2025-01-22 00:00:00,trail_stop,18,1,0.4734159738,1.863682617,-0.6973839549,2.3,2.3,6
1798,GBP_USD,2025-01-20 00:00:00,2025-01-20 04:00:00,2025-01-21 00:00:00,trail_stop,6,1,0.6949362859,1.688334644,-0.2974868824,0.9,0.9,6
1799,CHF_JPY,2025-01-20 08:00:00,2025-01-20 12:00:00,2025-01-23 12:00:00,trail_stop,19,1,0.9570829802,1.78591474,-0.2702803179,2.2,2.2,6
1800,GBP_JPY,2025-01-20 20:00:00,2025-01-21 00:00:00,2025-01-27 00:00:00,trail_stop,25,1,1.209601486,2.017820139,-0.7267735186,2,2,6
1801,AUD_CAD,2025-01-21 00:00:00,2025-01-21 04:00:00,2025-01-28 00:00:00,trail_stop,30,1,0.2881881491,1.138045674,-0.5009381609,1.9,1.9,6
1802,AUD_JPY,2025-01-24 00:00:00,2025-01-24 04:00:00,2025-01-27 08:00:00,stoploss,8,0,-1.005844916,0.8343618192,-1.418853461,0.8,0.8,6
1803,NZD_JPY,2025-01-24 00:00:00,2025-01-24 04:00:00,2025-01-27 08:00:00,stoploss,8,0,-1.0094703,0.8775811102,-1.262706633,1.2,1.2,6
1805,EUR_CAD,2025-01-24 16:00:00,2025-01-24 20:00:00,2025-01-30 12:00:00,stoploss,23,0,-1.010099091,0.672150592,-1.098556644,1.8,1.8,6
1806,EUR_AUD,2025-01-27 00:00:00,2025-01-27 04:00:00,2025-01-30 12:00:00,trail_stop,21,1,0.6210576722,1.618693639,-0.2367641443,2.4,2.4,6
1808,CAD_CHF,2025-01-29 08:00:00,2025-01-29 12:00:00,2025-01-30 20:00:00,stoploss,9,0,-1.022232836,0.8967244029,-1.445134368,1.5,1.5,6
1809,USD_CAD,2025-01-29 08:00:00,2025-01-29 12:00:00,2025-01-31 08:00:00,trail_stop,12,1,0.09467386179,2.393242608,-0.5493989819,1.3,1.3,6
1810,NZD_USD,2025-02-04 12:00:00,2025-02-04 16:00:00,2025-02-07 16:00:00,trail_stop,19,1,0.4781726628,1.392088936,-0.008795507351,1.1,1.1,6
1811,EUR_CAD,2025-02-05 16:00:00,2025-02-05 20:00:00,2025-02-07 16:00:00,stoploss,12,0,-1.008414678,0.1841879601,-1.39870654,1.8,1.8,6
1813,AUD_USD,2025-02-06 16:00:00,2025-02-06 20:00:00,2025-02-12 12:00:00,stoploss,23,0,-1.009960321,0.472119207,-1.163365472,1,1,6
1814,AUD_CAD,2025-02-07 00:00:00,2025-02-07 04:00:00,2025-02-12 12:00:00,stoploss,21,0,-1.018165842,0.4254631366,-1.219023594,1.9,1.9,6
1816,USD_JPY,2025-02-10 00:00:00,2025-02-10 04:00:00,2025-02-13 16:00:00,trail_stop,22,1,0.9979610268,2.025518686,-0.3203145828,0.6,0.6,6
1817,AUD_NZD,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-02-13 12:00:00,trail_stop,19,1,0.1350600962,1.441938994,-0.5683137827,2.1,2.1,6
1818,CAD_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,2025-02-13 20:00:00,trail_stop,21,1,0.976864953,1.806150882,-0.4609039153,1.2,1.2,6
