trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,time_to_peak_mfe,calendar_year,num_higher_highs,num_higher_lows,most_recent_sh_price,most_recent_sh_age,most_recent_sl_price,most_recent_sl_age,hh_range_atr,hl_range_atr,pullback_depth_atr,trigger_body_atr,trigger_close_pos,trigger_break_size_atr
375,EUR_JPY,2022-03-14 00:00:00,2022-03-14 04:00:00,128.52,127.2717044,2022-05-09 04:00:00,137.638,time_exit,7.304359856,240,9.200545399,-0.0937278025,1,1,169,2022,2,2,128.877,9,127.423,8,4.686390125,4.856221699,1.401050971,0.8523622381,0.8531684699,0.7642420819
376,CAD_CHF,2022-03-15 04:00:00,2022-03-15 08:00:00,0.732925,0.7278442811,2022-05-10 08:00:00,0.762745,time_exit,5.869248142,240,7.383797587,-0.75087799,1.5,1.5,224,2022,3,2,0.73565,8,0.72173,16,4.365523937,0.7990995123,1.739775278,0.6731330867,0.9072164948,0.1220299748
377,GBP_JPY,2022-03-15 04:00:00,2022-03-15 08:00:00,154.401,153.4025082,2022-03-15 08:00:00,153.3925082,stoploss,-1.010015105,1,14.04718616,-1.175773318,2,2,0,2022,2,2,154.19,4,151.819,13,2.391607055,1.680534606,0.581957663,0.9734681984,0.8362760835,0.7010573445
378,AUD_CHF,2022-03-15 12:00:00,2022-03-15 16:00:00,0.67836,0.6726988191,2022-05-10 16:00:00,0.69019,time_exit,2.089670019,240,5.535947454,-0.4504360564,1.4,1.4,94,2022,2,3,0.68552,16,0.68001,12,1.572110158,2.465916607,3.8160682,1.179965826,0.9834254144,0.7171648584
379,GBP_CHF,2022-03-18 16:00:00,2022-03-18 20:00:00,1.230625,1.223039761,2022-03-21 12:00:00,1.222944761,stoploss,-1.012524325,5,1.876671253,-3.006497219,1.9,1.9,0,2022,2,3,1.24181,7,1.22931,6,2.578692638,3.41188985,3.302377387,0.408688506,0.8098859316,0.06855420101
380,AUD_NZD,2022-03-21 16:00:00,2022-03-21 20:00:00,1.074865,1.07067042,2022-03-22 12:00:00,1.07056542,stoploss,-1.025032302,5,8.638528355,-1.307639797,2.1,2.1,2,2022,2,2,1.07446,4,1.06408,17,3.35671255,1.373200589,0.5700915118,0.6722961215,0.8125,0.23840288
381,GBP_JPY,2022-03-21 16:00:00,2022-03-21 20:00:00,157.303,156.3378337,2022-05-12 16:00:00,156.3278337,stoploss,-1.010360909,228,11.52547544,-1.768607207,2,2,127,2022,3,2,157.222,6,155.456,13,5.238475712,4.618893339,0.5042519557,0.6403041911,0.605893186,0.2507340036
382,NZD_CHF,2022-03-25 16:00:00,2022-03-25 20:00:00,0.648445,0.6436257182,2022-03-29 00:00:00,0.6435407182,stoploss,-1.017637483,8,0.7106868044,-6.433531203,1.7,1.7,3,2022,2,2,0.65159,13,0.64672,11,2.481697571,2.581297473,2.450734223,1.04164898,0.9790419162,0.6266493866
383,AUD_JPY,2022-03-28 04:00:00,2022-03-28 08:00:00,92.568,91.58550663,2022-03-29 12:00:00,91.58150663,stoploss,-1.004071274,8,3.230556165,-5.361868266,0.8,0.8,0,2022,2,3,92.013,7,91.059,5,2.756252708,6.569001099,0.6029547277,1.68143629,0.8519249753,1.174562638
384,CAD_JPY,2022-03-29 00:00:00,2022-03-29 04:00:00,99.099,97.85429018,2022-03-29 16:00:00,97.84829018,stoploss,-1.004820401,4,3.094697202,-1.642149813,1.2,1.2,2,2022,3,2,100.194,4,96.725,11,5.92748597,1.634115812,2.196153772,0.4065204528,0.8322580645,0.1574664205
385,EUR_AUD,2022-04-01 16:00:00,2022-04-01 20:00:00,1.47463,1.462586587,2022-04-04 16:00:00,1.462466587,stoploss,-1.009963953,6,4.423995131,-3.538033644,2.4,2.4,1,2022,3,2,1.49426,8,1.46361,20,4.068614141,1.670622786,4.056302112,0.7888129457,0.8811188811,0.2175463071
386,CAD_JPY,2022-04-05 08:00:00,2022-04-05 12:00:00,98.619,97.73450379,2022-05-31 12:00:00,100.949,time_exit,2.634267925,240,4.897703283,-0.9282120026,1.2,1.2,70,2022,3,2,98.462,4,97.613,8,0.5313759333,1.175810576,0.6446699297,0.9632602025,0.8034055728,0.823067403
387,GBP_NZD,2022-04-05 16:00:00,2022-04-05 20:00:00,1.87974,1.866128698,2022-05-31 20:00:00,1.9356,time_exit,4.103942318,240,6.440236012,-0.2740369647,4.8,4.8,179,2022,2,3,1.89965,14,1.88423,10,1.744138751,0.5612982333,4.218515693,1.057944314,0.7515695067,0.3261994968
388,AUD_NZD,2022-04-08 00:00:00,2022-04-08 04:00:00,1.087065,1.081496324,2022-06-03 04:00:00,1.106965,time_exit,3.573560638,240,4.316107032,-0.8323343496,2.1,2.1,112,2022,2,4,1.09252,13,1.08339,4,2.330895331,2.072306018,3.136429351,0.5782344349,0.8658008658,0.4848549609
389,GBP_AUD,2022-04-11 00:00:00,2022-04-11 04:00:00,1.75035,1.740024717,2022-04-12 16:00:00,1.739824717,stoploss,-1.019369929,10,3.717089351,-3.150518931,4,4,5,2022,2,3,1.7511,10,1.74332,4,0.04067685063,5.020685564,0.7217103355,0.8697098064,0.8280467446,0.3564066913
390,EUR_NZD,2022-04-12 00:00:00,2022-04-12 04:00:00,1.59608,1.584850172,2022-04-12 12:00:00,1.584660172,stoploss,-1.016919226,3,7.838054066,-2.354443871,3.8,3.8,0,2022,3,3,1.59776,4,1.57382,12,3.820183134,2.600217891,0.6321801135,0.2618027602,0.8880248834,0.1335728368
391,GBP_CAD,2022-04-12 00:00:00,2022-04-12 04:00:00,1.64733,1.63988988,2022-04-14 16:00:00,1.63974988,stoploss,-1.0188169,16,0.4180039873,-10.23236127,2.8,2.8,13,2022,2,2,1.64734,12,1.63558,6,2.290285512,1.631694021,0.5293068779,0.3736498665,0.8445945946,0.1989215116
392,EUR_AUD,2022-04-13 04:00:00,2022-04-13 08:00:00,1.45451,1.443705388,2022-06-08 08:00:00,1.48419,time_exit,2.746974999,240,6.793395044,-0.3387442215,2.4,2.4,126,2022,3,2,1.46887,6,1.44979,17,1.36053007,2.937634315,3.000188012,0.3128293631,0.8832752613,0.1665955188
393,EUR_CAD,2022-04-13 08:00:00,2022-04-13 12:00:00,1.37027,1.362933867,2022-04-14 12:00:00,1.362843867,stoploss,-1.012268043,7,1.436724137,-4.3006306,1.8,1.8,0,2022,3,2,1.37652,5,1.36585,18,0.4007560686,0.2426346265,2.317813782,0.610675914,0.9504643963,0.5861398282
394,USD_CAD,2022-04-13 08:00:00,2022-04-13 12:00:00,1.264385,1.257943642,2022-04-13 20:00:00,1.257878642,stoploss,-1.01009104,3,6.719856374,-2.877498854,1.3,1.3,1,2022,3,2,1.26619,6,1.25815,5,1.564887426,0.7296598119,1.098560373,0.4967896592,0.8364116095,0.1241974148
395,AUD_JPY,2022-04-15 00:00:00,2022-04-15 04:00:00,93.529,92.82522437,2022-04-25 00:00:00,92.82122437,stoploss,-1.00568363,36,4.762881628,-8.850832238,0.8,0.8,17,2022,3,4,93.865,10,93.124,4,2.748034925,2.063157555,1.433358869,0.4660576295,0.8419354839,0.04831085184
396,GBP_CHF,2022-04-19 00:00:00,2022-04-19 04:00:00,1.230115,1.224234807,2022-04-25 04:00:00,1.224139807,stoploss,-1.016155931,25,2.507570561,-5.599305576,1.9,1.9,15,2022,2,2,1.23405,11,1.22926,10,6.10864256,6.424958683,1.717050128,0.3503286101,0.6196808511,0.01700624321
397,GBP_USD,2022-04-19 08:00:00,2022-04-19 12:00:00,1.3041,1.297946125,2022-04-22 08:00:00,1.297901125,stoploss,-1.007312466,18,0.7978712608,-15.90217548,0.8,0.9,12,2022,2,2,1.31475,18,1.30334,16,3.041985744,1.956490831,5.09734888,1.338993725,1,0.9489955526
398,EUR_NZD,2022-04-19 12:00:00,2022-04-19 16:00:00,1.60482,1.593923225,2022-04-20 12:00:00,1.593733225,stoploss,-1.017436352,6,7.275547253,-1.150799225,3.8,3.8,0,2022,2,2,1.60578,6,1.58917,9,0.1908821681,3.584546868,1.437625488,1.193013551,0.950867052,0.4863824475
399,GBP_AUD,2022-04-20 12:00:00,2022-04-20 16:00:00,1.75952,1.748663673,2022-04-29 04:00:00,1.748463673,stoploss,-1.018422437,40,2.690596913,-3.841078098,4,4,16,2022,2,2,1.77194,13,1.75952,7,1.015076274,0.5360929145,3.617527866,1.18272045,1,0.2413339237
400,EUR_GBP,2022-04-22 04:00:00,2022-04-22 08:00:00,0.83259,0.828396718,2022-06-17 08:00:00,0.85544,time_exit,5.449192367,240,9.426983556,-0.08585160841,0.8,0.8,228,2022,4,2,0.8367,5,0.82833,12,3.372060397,0.47695338,2.076141025,0.1860118182,0.6625,0.1049297436
401,GBP_CHF,2022-04-25 20:00:00,2022-04-26 00:00:00,1.221645,1.213063043,2022-04-26 12:00:00,1.212968043,stoploss,-1.011069736,4,2.644501675,-5.005268537,1.9,1.9,1,2022,2,3,1.24486,13,1.23628,14,0.7900295816,2.04149237,5.482963392,0.2493603694,0.5177865613,0.1421587153
402,EUR_USD,2022-04-26 00:00:00,2022-04-26 04:00:00,1.073055,1.065806987,2022-04-26 16:00:00,1.065791987,stoploss,-1.002069533,4,0.7774544364,-5.255923115,0.7,0.3,0,2022,3,2,1.09363,16,1.07708,8,3.358161665,0.2649001806,6.027834168,0.5022065924,0.955465587,0.3118095876
403,USD_JPY,2022-04-27 08:00:00,2022-04-27 12:00:00,127.964,126.788753,2022-05-24 16:00:00,126.785753,stoploss,-1.002552655,116,7.445243673,-1.365670411,0.6,0.6,47,2022,2,2,129.11,16,127.735,18,0.6841115329,0.4696885152,2.494831333,0.5275486946,0.7722132472,0.2348442576
404,USD_CAD,2022-04-28 12:00:00,2022-04-28 16:00:00,1.286815,1.278283813,2022-04-29 00:00:00,1.278218813,stoploss,-1.007619104,3,2.472692148,-4.111385498,1.3,1.3,0,2022,2,2,1.28542,5,1.27779,7,1.802797119,2.194301825,0.8856670205,1.151070722,0.8112927192,0.2156792392
405,USD_CHF,2022-05-05 08:00:00,2022-05-05 12:00:00,0.978305,0.9700648272,2022-05-19 20:00:00,0.9700198272,stoploss,-1.005461051,63,3.413156598,-3.493252006,0.9,0.9,42,2022,2,2,0.97997,10,0.97202,11,0.9854162338,1.194149722,1.771397463,1.242692393,0.7705146036,1.114054314
406,AUD_CAD,2022-05-06 00:00:00,2022-05-06 04:00:00,0.914295,0.9062247935,2022-05-09 08:00:00,0.9061297935,stoploss,-1.011771694,8,0.1406407628,-4.202494686,1.9,1.9,3,2022,3,3,0.92553,7,0.90994,13,2.797945747,1.261429925,3.14290605,0.3866072069,0.9850299401,0.220564368
407,EUR_JPY,2022-05-10 04:00:00,2022-05-10 08:00:00,137.978,136.8658542,2022-05-11 12:00:00,136.8608542,stoploss,-1.004495813,8,5.662027425,-4.784444645,1,1,0,2022,3,4,138.316,4,137.477,7,1.699417474,1.686829196,1.917280897,1.201281347,0.9419354839,0.2607571785
408,EUR_NZD,2022-05-11 12:00:00,2022-05-11 16:00:00,1.67405,1.65825563,2022-05-11 16:00:00,1.65806563,stoploss,-1.012029603,1,1.43152276,-2.381861398,3.8,3.8,0,2022,2,2,1.68002,9,1.63957,15,5.147403819,2.742749489,1.754996093,0.9142498296,0.9844134537,0.08610663215
409,USD_CAD,2022-05-11 12:00:00,2022-05-11 16:00:00,1.303495,1.294329817,2022-05-11 16:00:00,1.294264817,stoploss,-1.007092057,1,0.5297220934,-5.646913891,1.3,1.3,0,2022,3,3,1.30524,4,1.29614,5,4.3403388,5.405238415,1.99186128,1.464236971,0.9380116959,0.4320699258
410,EUR_CHF,2022-05-12 00:00:00,2022-05-12 04:00:00,1.04627,1.039841966,2022-05-12 12:00:00,1.039791966,stoploss,-1.007778428,3,0.8011780893,-9.16454393,1,1,1,2022,2,2,1.05155,9,1.04567,9,1.997500324,3.854988942,2.12212736,0.2582438113,0.9321148825,0.02489096977
411,EUR_CAD,2022-05-12 04:00:00,2022-05-12 08:00:00,1.36939,1.360527914,2022-05-12 08:00:00,1.360437914,stoploss,-1.010155623,1,1.288635681,-5.033803654,1.8,1.8,0,2022,2,4,1.37688,12,1.36745,9,2.70139564,4.854387653,2.2344425,0.5529172362,0.9048913043,0.3588320022
412,GBP_AUD,2022-05-12 04:00:00,2022-05-12 08:00:00,1.77184,1.753256459,2022-05-31 08:00:00,1.753056459,stoploss,-1.010762211,79,0.6231320349,-2.383829805,4,4,3,2022,2,3,1.78479,12,1.76623,9,4.50075677,5.209986496,2.213678768,0.7641170031,0.9385964912,0.1947960247
413,AUD_USD,2022-05-19 04:00:00,2022-05-19 08:00:00,0.70108,0.6927814628,2022-06-13 16:00:00,0.6927314628,stoploss,-1.006025158,105,3.278891109,-3.615094938,1,1,64,2022,2,3,0.70464,7,0.69897,8,2.082294684,3.877791837,2.07593927,1.101398924,0.8125894134,0.8097812661
414,CHF_JPY,2022-05-19 04:00:00,2022-05-19 08:00:00,130.684,129.413084,2022-07-14 08:00:00,140.74,time_exit,7.912403449,240,10.29021602,-0.3643041763,2.2,2.2,176,2022,2,2,130.609,10,128.254,15,2.089831301,1.177103775,0.8750789992,0.9583639022,0.8125,0.6436302726
415,GBP_CHF,2022-05-19 04:00:00,2022-05-19 08:00:00,1.221175,1.210819815,2022-05-19 08:00:00,1.210724815,stoploss,-1.009174148,1,0.80297939,-6.598143935,1.9,1.9,0,2022,2,2,1.24434,10,1.21846,22,3.217711759,1.210987559,4.747393054,0.3824171238,0.8764367816,0.04055939192
416,GBP_JPY,2022-05-19 04:00:00,2022-05-19 08:00:00,159.58,157.6162184,2022-07-14 08:00:00,163.946,time_exit,2.223261441,240,4.655812955,-0.8661859166,2,2,88,2022,2,2,161.848,10,157.424,17,2.665265778,1.861714116,3.431660526,1.0214985,0.8205904618,0.8066069911
417,NZD_JPY,2022-05-19 04:00:00,2022-05-19 08:00:00,81.697,80.57315449,2022-07-14 08:00:00,84.691,time_exit,2.664067228,240,4.549557693,-0.7590011173,1,1,86,2022,2,2,82.484,9,80.169,18,1.776044818,1.274196483,3.093478212,1.501985798,0.9056410256,1.251061631
418,EUR_CHF,2022-05-19 16:00:00,2022-05-19 20:00:00,1.02901,1.020728983,2022-06-16 08:00:00,1.020678983,stoploss,-1.006037906,118,2.706189344,-5.845900319,1,1,88,2022,3,2,1.04952,8,1.0424,16,1.137541438,1.062671407,5.75506036,0.6641696293,0.6880907372,0.01449097373
419,GBP_USD,2022-05-19 16:00:00,2022-05-19 20:00:00,1.2499,1.238208759,2022-06-10 16:00:00,1.238168759,stoploss,-1.003421365,96,1.433551823,-6.323537369,0.8,0.8,32,2022,2,3,1.25009,10,1.23298,5,3.491502711,2.98514073,1.296592603,1.188924245,0.7329949239,1.036673514
420,AUD_CAD,2022-05-20 08:00:00,2022-05-20 12:00:00,0.904035,0.8969183574,2022-06-13 12:00:00,0.8968233574,stoploss,-1.013348991,97,1.492979288,-4.297672614,1.9,1.9,57,2022,4,2,0.9053,4,0.89466,6,2.177993314,0.7868879071,1.410364647,1.006092395,0.8782816229,0.5508215349
421,AUD_JPY,2022-05-20 08:00:00,2022-05-20 12:00:00,90.545,89.09196809,2022-07-15 12:00:00,93.502,time_exit,2.035055095,240,4.360537396,-0.8994984812,0.8,0.8,79,2022,2,2,90.53,7,88.993,8,0.5602079294,0.7350148263,1.040422501,1.040582788,0.9257142857,0.4115532454
422,NZD_USD,2022-05-20 08:00:00,2022-05-20 12:00:00,0.640935,0.6344468494,2022-06-13 00:00:00,0.6343918494,stoploss,-1.008476992,94,2.571611103,-5.376724802,1.1,1.1,57,2022,2,2,0.6417,4,0.62902,8,1.285420234,2.019065355,0.9491944524,0.7089847811,0.847972973,0.5826005375
423,GBP_CAD,2022-05-20 16:00:00,2022-05-20 20:00:00,1.60187,1.591244575,2022-05-31 16:00:00,1.590984575,stoploss,-1.024469609,42,1.539703089,-6.182340826,5.2,5.2,22,2022,3,3,1.60402,6,1.58588,8,2.955175855,1.541585367,1.469060948,0.9505501955,0.6662763466,0.8319667057
424,EUR_CAD,2022-05-23 08:00:00,2022-05-23 12:00:00,1.36267,1.354324564,2022-05-31 12:00:00,1.354234564,stoploss,-1.010784337,37,2.173643089,-7.858187087,1.8,1.8,7,2022,3,3,1.35893,9,1.35064,4,2.096954468,2.791945092,0.7977812202,1.624840148,0.984496124,1.366016054
425,NZD_CAD,2022-05-25 04:00:00,2022-05-25 08:00:00,0.834335,0.8280928661,2022-05-25 16:00:00,0.8279778661,stoploss,-1.018423187,3,0.148186503,-7.00802008,2.3,2.3,0,2022,3,3,0.82923,10,0.82268,5,4.017856752,4.165242246,1.149918309,2.52798164,0.9605866178,1.858338848
426,EUR_JPY,2022-05-25 16:00:00,2022-05-25 20:00:00,135.812,134.5200277,2022-07-20 20:00:00,140.88,time_exit,3.922684688,240,6.550449983,-0.451248061,1,1,142,2022,2,3,136.797,11,135.546,6,1.551116834,2.509341705,2.314239758,0.7476940428,0.6580645161,0.08823718517
427,EUR_NZD,2022-05-27 00:00:00,2022-05-27 04:00:00,1.65814,1.644794574,2022-05-27 08:00:00,1.644604574,stoploss,-1.014237087,2,2.886382134,-2.119078057,3.8,3.8,0,2022,2,3,1.66939,14,1.64641,6,1.450684271,1.482155727,2.069892854,0.3626710677,0.9372056515,0.07493203879
428,EUR_USD,2022-05-27 00:00:00,2022-05-27 04:00:00,1.074045,1.067190066,2022-06-01 16:00:00,1.067155066,stoploss,-1.005105811,22,0.6776141128,-11.49901667,0.7,0.7,10,2022,2,2,1.07485,14,1.06422,9,4.364739345,3.194779133,0.5589297397,0.4697346487,0.9923954373,0.2479965537
429,USD_CAD,2022-05-31 00:00:00,2022-05-31 04:00:00,1.267715,1.261948513,2022-06-01 12:00:00,1.261883513,stoploss,-1.011272028,9,9.476307321,-2.770317677,1.3,1.3,2,2022,2,2,1.28851,21,1.28014,18,0.4370078589,1.38385822,7.979665748,0.7491563295,0.8621908127,0.4751593386
430,GBP_CHF,2022-06-01 00:00:00,2022-06-01 04:00:00,1.210405,1.20186175,2022-06-01 16:00:00,1.20176675,stoploss,-1.01111989,4,2.233927344,-6.775524459,1.9,1.9,2,2022,3,3,1.21593,6,1.20526,14,0.8685219226,1.001960601,1.743463601,0.6367600079,0.9655797101,0.1638720609
431,NZD_CHF,2022-06-01 12:00:00,2022-06-01 16:00:00,0.627335,0.6218053913,2022-06-02 08:00:00,0.6217203913,stoploss,-1.015371793,5,0.8960851034,-6.717473495,1.7,1.7,0,2022,2,2,0.62924,9,0.62245,15,1.645686063,0.9837947452,1.453749842,0.7450798438,0.8333333333,0.6799757798
432,USD_CHF,2022-06-03 08:00:00,2022-06-03 12:00:00,0.958295,0.9526380987,2022-06-24 16:00:00,0.9525930987,stoploss,-1.007954885,92,8.256286898,-1.551202602,0.9,0.9,50,2022,2,3,0.96588,10,0.95661,14,1.361169235,0.7601334689,2.798935275,0.1131361442,0.9595588235,0.1131361442
433,EUR_NZD,2022-06-08 08:00:00,2022-06-08 12:00:00,1.65834,1.647674246,2022-06-10 12:00:00,1.647484246,stoploss,-1.017814023,13,3.592807258,-4.228486622,3.8,3.8,6,2022,3,2,1.65861,4,1.64004,10,1.809529752,0.6769328916,0.8753980994,0.7744412305,0.7887096774,0.7313125421
434,NZD_CHF,2022-06-09 08:00:00,2022-06-09 12:00:00,0.631685,0.6272469019,2022-06-09 16:00:00,0.6271619019,stoploss,-1.019152348,2,0.02591200035,-9.349725691,1.7,1.7,0,2022,3,4,0.63229,8,0.62851,6,1.387981932,3.46094196,0.6812025309,0.3875533965,0.8088888889,0.315450439
435,CAD_CHF,2022-06-10 12:00:00,2022-06-10 16:00:00,0.772085,0.767276224,2022-06-14 08:00:00,0.767201224,stoploss,-1.015596484,11,0.8494885154,-7.555976795,1.5,1.5,6,2022,2,2,0.77991,12,0.77616,11,5.623052499,2.266689062,4.412514349,0.9482662498,0.6840659341,0.1122946875
436,EUR_AUD,2022-06-13 08:00:00,2022-06-13 12:00:00,1.49948,1.487511198,2022-06-16 04:00:00,1.487391198,stoploss,-1.010026066,17,3.366251655,-4.043846614,2.4,2.4,11,2022,2,3,1.50418,11,1.48347,5,2.280930012,1.224851061,1.735150432,0.8588996528,0.9600443951,0.4210947714
