trade_id,X,truncated_at_bar,sl_triggered,peak_mfe_bar_X,peak_mfe_X,peak_mfe_atr,final_r_X,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X
9746,4,240,0,240,6.258395225,25.0335809,6.258395225,1,0,0.5803571429
9747,0.5,0,1,0,-0.4950362332,-0.2475181166,-1,0,1,0
9747,1,240,0,234,27.5452304,27.5452304,25.0754892,1,0,0.5887445887
9747,1.5,240,0,234,18.36348693,27.5452304,16.7169928,1,0,0.5887445887
9747,2,240,0,234,13.7726152,27.5452304,12.5377446,1,0,0.5887445887
9747,3,240,0,234,9.181743467,27.5452304,8.3584964,1,0,0.5887445887
9747,4,240,0,234,6.8863076,27.5452304,6.2688723,1,0,0.5887445887
9748,0.5,1,1,0,-0.4397264776,-0.2198632388,-1,0,0,0
9748,1,6,1,0,-0.2198632388,-0.2198632388,-1,0,0,0
9748,1.5,6,1,0,-0.1465754925,-0.2198632388,-1,0,0,0
9748,2,6,1,0,-0.1099316194,-0.2198632388,-1,0,0,0
9748,3,6,1,0,-0.07328774627,-0.2198632388,-1,0,0,0
9748,4,6,1,0,-0.0549658097,-0.2198632388,-1,0,0,0
9749,0.5,0,1,0,-0.5983915844,-0.2991957922,-1,0,1,0
9749,1,6,1,2,1.15096039,1.15096039,-1,1,0,1
9749,1.5,18,1,2,0.7673069264,1.15096039,-1,0,0,1
9749,2,80,1,37,4.014884076,8.029768152,-1,1,0,0.6666666667
9749,3,153,1,37,2.676589384,8.029768152,-1,1,0,0.6666666667
9749,4,161,1,37,2.007442038,8.029768152,-1,1,0,0.6666666667
9750,0.5,17,1,10,2.842689838,1.421344919,-1,1,0,0.7
9750,1,76,1,67,2.636605448,2.636605448,-1,1,0,0.5223880597
9750,1.5,77,1,67,1.757736965,2.636605448,-1,1,0,0.5223880597
9750,2,84,1,67,1.318302724,2.636605448,-1,1,0,0.5223880597
9750,3,109,1,67,0.8788684827,2.636605448,-1,0,0,0.5223880597
9750,4,109,1,67,0.659151362,2.636605448,-1,0,0,0.5223880597
9751,0.5,0,1,0,-4.133889808,-2.066944904,-1,0,1,0
9751,1,0,1,0,-2.066944904,-2.066944904,-1,0,1,0
9751,1.5,0,1,0,-1.377963269,-2.066944904,-1,0,1,0
9751,2,0,1,0,-1.033472452,-2.066944904,-1,0,1,0
9751,3,240,0,105,3.335131363,10.00539409,1.853417487,1,0,0.5576923077
9751,4,240,0,105,2.501348522,10.00539409,1.390063115,1,0,0.5576923077
9752,0.5,0,1,0,1.625380156,0.812690078,-1,1,1,0
9752,1,23,1,8,2.210954824,2.210954824,-1,1,0,0.625
9752,1.5,23,1,8,1.473969883,2.210954824,-1,1,0,0.625
9752,2,24,1,8,1.105477412,2.210954824,-1,1,0,0.625
9752,3,26,1,8,0.7369849413,2.210954824,-1,0,0,0.625
9752,4,26,1,8,0.552738706,2.210954824,-1,0,0,0.625
9753,0.5,64,1,49,8.624684332,4.312342166,-1,1,0,0.5102040816
9753,1,65,1,49,4.312342166,4.312342166,-1,1,0,0.5102040816
9753,1.5,126,1,93,3.164031235,4.746046852,-1,1,0,0.523255814
9753,2,130,1,93,2.373023426,4.746046852,-1,1,0,0.523255814
9753,3,130,1,93,1.582015617,4.746046852,-1,1,0,0.523255814
9753,4,135,1,93,1.186511713,4.746046852,-1,1,0,0.523255814
9754,0.5,1,1,0,0.1853836442,0.09269182212,-1,0,0,0
9754,1,10,1,8,0.7076229348,0.7076229348,-1,0,0,0.6666666667
9754,1.5,11,1,8,0.4717486232,0.7076229348,-1,0,0,0.6666666667
9754,2,11,1,8,0.3538114674,0.7076229348,-1,0,0,0.6666666667
9754,3,16,1,8,0.2358743116,0.7076229348,-1,0,0,0.6666666667
9754,4,20,1,8,0.1769057337,0.7076229348,-1,0,0,0.6666666667
9755,0.5,32,1,21,3.950216297,1.975108148,-1,1,0,0.4736842105
9755,1,79,1,51,2.85159991,2.85159991,-1,1,0,0.5510204082
9755,1.5,84,1,51,1.901066607,2.85159991,-1,1,0,0.5510204082
9755,2,87,1,51,1.425799955,2.85159991,-1,1,0,0.5510204082
9755,3,91,1,51,0.9505333033,2.85159991,-1,0,0,0.5510204082
9755,4,96,1,51,0.7128999775,2.85159991,-1,0,0,0.5510204082
9756,0.5,1,1,1,0.5633975408,0.2816987704,-1,0,1,1
9756,1,12,1,7,0.8494301388,0.8494301388,-1,0,0,0.7142857143
9756,1.5,16,1,7,0.5662867592,0.8494301388,-1,0,0,0.7142857143
9756,2,16,1,7,0.4247150694,0.8494301388,-1,0,0,0.7142857143
9756,3,16,1,7,0.2831433796,0.8494301388,-1,0,0,0.7142857143
9756,4,16,1,7,0.2123575347,0.8494301388,-1,0,0,0.7142857143
9757,0.5,0,1,0,-0.8797396704,-0.4398698352,-1,0,1,0
9757,1,2,1,1,-0.322230228,-0.322230228,-1,0,0,0
9757,1.5,2,1,1,-0.214820152,-0.322230228,-1,0,0,0
9757,2,3,1,1,-0.161115114,-0.322230228,-1,0,0,0
9757,3,5,1,1,-0.107410076,-0.322230228,-1,0,0,0
9757,4,7,1,1,-0.080557557,-0.322230228,-1,0,0,0
9758,0.5,240,0,175,23.77808686,11.88904343,17.91832245,1,0,0.5714285714
9758,1,240,0,175,11.88904343,11.88904343,8.959161224,1,0,0.5714285714
9758,1.5,240,0,175,7.926028952,11.88904343,5.972774149,1,0,0.5714285714
9758,2,240,0,175,5.944521714,11.88904343,4.479580612,1,0,0.5714285714
9758,3,240,0,175,3.963014476,11.88904343,2.986387075,1,0,0.5714285714
9758,4,240,0,175,2.972260857,11.88904343,2.239790306,1,0,0.5714285714
9759,0.5,2,1,0,1.545337817,0.7726689084,-1,1,0,0
9759,1,5,1,0,0.7726689084,0.7726689084,-1,0,0,0
9759,1.5,7,1,0,0.5151126056,0.7726689084,-1,0,0,0
9759,2,7,1,0,0.3863344542,0.7726689084,-1,0,0,0
9759,3,109,1,75,2.944863335,8.834590006,-1,1,0,0.5820895522
9759,4,109,1,75,2.208647502,8.834590006,-1,1,0,0.5820895522
9760,0.5,8,1,3,1.515641755,0.7578208776,-1,1,0,0.6666666667
9760,1,57,1,40,4.60667048,4.60667048,-1,1,0,0.5945945946
9760,1.5,59,1,40,3.071113653,4.60667048,-1,1,0,0.5945945946
9760,2,59,1,40,2.30333524,4.60667048,-1,1,0,0.5945945946
9760,3,64,1,40,1.535556827,4.60667048,-1,1,0,0.5945945946
9760,4,74,1,40,1.15166762,4.60667048,-1,1,0,0.5945945946
9761,0.5,2,1,1,0.433969306,0.216984653,-1,0,0,0
9761,1,3,1,1,0.216984653,0.216984653,-1,0,0,0
9761,1.5,4,1,1,0.1446564353,0.216984653,-1,0,0,0
9761,2,4,1,1,0.1084923265,0.216984653,-1,0,0,0
9761,3,14,1,1,0.07232821767,0.216984653,-1,0,0,0
9761,4,14,1,1,0.05424616325,0.216984653,-1,0,0,0
9762,0.5,1,1,0,-0.2778767729,-0.1389383864,-1,0,0,0
9762,1,1,1,0,-0.1389383864,-0.1389383864,-1,0,0,0
9762,1.5,2,1,2,-0.07248959292,-0.1087343894,-1,0,1,0
9762,2,186,1,78,3.005297707,6.010595414,-1,1,0,0.5737704918
9762,3,190,1,78,2.003531805,6.010595414,-1,1,0,0.5737704918
9762,4,194,1,78,1.502648853,6.010595414,-1,1,0,0.5737704918
9763,0.5,0,1,0,-2.59935071,-1.299675355,-1,0,1,0
9763,1,0,1,0,-1.299675355,-1.299675355,-1,0,1,0
9763,1.5,1,1,0,-0.8664502367,-1.299675355,-1,0,0,0
9763,2,5,1,2,-0.5192330463,-1.038466093,-1,0,0,0
9763,3,25,1,16,0.1507793304,0.4523379912,-1,0,0,1
9763,4,36,1,16,0.1130844978,0.4523379912,-1,0,0,1
9764,0.5,0,1,0,-0.2527811438,-0.1263905719,-1,0,1,0
9764,1,19,1,10,1.801065649,1.801065649,-1,1,0,0.5714285714
9764,1.5,19,1,10,1.200710433,1.801065649,-1,1,0,0.5714285714
9764,2,19,1,10,0.9005328246,1.801065649,-1,0,0,0.5714285714
9764,3,35,1,10,0.6003552164,1.801065649,-1,0,0,0.5714285714
9764,4,35,1,10,0.4502664123,1.801065649,-1,0,0,0.5714285714
9765,0.5,0,1,0,-0.3937263944,-0.1968631972,-1,0,1,0
9765,1,30,1,15,1.873375586,1.873375586,-1,1,0,0.5555555556
9765,1.5,31,1,15,1.248917058,1.873375586,-1,1,0,0.5555555556
9765,2,40,1,15,0.9366877932,1.873375586,-1,0,0,0.5555555556
9765,3,56,1,15,0.6244585288,1.873375586,-1,0,0,0.5555555556
9765,4,240,0,237,2.089290061,8.357160242,1.774943987,1,0,0.5514705882
9766,0.5,0,1,0,-0.5875700552,-0.2937850276,-1,0,1,0
9766,1,0,1,0,-0.2937850276,-0.2937850276,-1,0,1,0
9766,1.5,15,1,4,0.9019715757,1.352957364,-1,0,0,0.6666666667
9766,2,20,1,4,0.6764786818,1.352957364,-1,0,0,0.6666666667
9766,3,240,0,196,4.020216166,12.0606485,2.4121297,1,0,0.5578231293
9766,4,240,0,196,3.015162125,12.0606485,1.809097275,1,0,0.5578231293
9767,0.5,0,1,0,-1.689013574,-0.844506787,-1,0,1,0
9767,1,0,1,0,-0.844506787,-0.844506787,-1,0,1,0
9767,1.5,0,1,0,-0.5630045247,-0.844506787,-1,0,1,0
9767,2,240,0,195,6.383703576,12.76740715,2.387651007,1,0,0.5544041451
9767,3,240,0,195,4.255802384,12.76740715,1.591767338,1,0,0.5544041451
9767,4,240,0,195,3.191851788,12.76740715,1.193825504,1,0,0.5544041451
9768,0.5,0,1,0,-2.647418852,-1.323709426,-1,0,1,0
9768,1,0,1,0,-1.323709426,-1.323709426,-1,0,1,0
9768,1.5,1,1,0,-0.8824729505,-1.323709426,-1,0,0,0
9768,2,1,1,0,-0.6618547129,-1.323709426,-1,0,0,0
9768,3,13,1,6,-0.4063184809,-1.218955443,-1,0,0,0
9768,4,14,1,6,-0.3047388606,-1.218955443,-1,0,0,0
9769,0.5,2,1,0,0.359133687,0.1795668435,-1,0,0,0
9769,1,5,1,4,0.2367017482,0.2367017482,-1,0,0,1
9769,1.5,11,1,4,0.1578011655,0.2367017482,-1,0,0,1
9769,2,12,1,4,0.1183508741,0.2367017482,-1,0,0,1
9769,3,12,1,4,0.07890058273,0.2367017482,-1,0,0,1
9769,4,15,1,4,0.05917543705,0.2367017482,-1,0,0,1
9770,0.5,0,1,0,-0.8409230376,-0.4204615188,-1,0,1,0
9770,1,3,1,2,-0.4057084832,-0.4057084832,-1,0,0,0
9770,1.5,3,1,2,-0.2704723221,-0.4057084832,-1,0,0,0
9770,2,13,1,10,-0.1475303575,-0.295060715,-1,0,0,0
9770,3,38,1,20,0.2237543755,0.6712631266,-1,0,0,0
9770,4,79,1,20,0.1678157816,0.6712631266,-1,0,0,0
9771,0.5,0,1,0,-1.928596672,-0.9642983358,-1,0,1,0
9771,1,0,1,0,-0.9642983358,-0.9642983358,-1,0,1,0
9771,1.5,0,1,0,-0.6428655572,-0.9642983358,-1,0,1,0
9771,2,2,1,1,-0.4784686399,-0.9569372798,-1,0,0,0
9771,3,12,1,8,-0.117776896,-0.353330688,-1,0,0,0
9771,4,53,1,19,0.01840264,0.07361055998,-1,0,0,0
9772,0.5,0,1,0,-0.02682624961,-0.01341312481,-1,0,1,0
9772,1,9,1,3,1.046223735,1.046223735,-1,1,0,0.5
9772,1.5,9,1,3,0.6974824899,1.046223735,-1,0,0,0.5
9772,2,9,1,3,0.5231118674,1.046223735,-1,0,0,0.5
9772,3,14,1,3,0.3487412449,1.046223735,-1,0,0,0.5
9772,4,22,1,3,0.2615559337,1.046223735,-1,0,0,0.5
9773,0.5,0,1,0,-1.26903973,-0.6345198648,-1,0,1,0
9773,1,1,1,1,-0.5277194916,-0.5277194916,-1,0,1,0
9773,1.5,4,1,2,-0.247106746,-0.370660119,-1,0,0,0
9773,2,4,1,2,-0.1853300595,-0.370660119,-1,0,0,0
9773,3,12,1,2,-0.123553373,-0.370660119,-1,0,0,0
9773,4,240,0,129,2.842774642,11.37109857,2.172131122,1,0,0.6018518519
9774,0.5,240,0,233,18.99645098,9.49822549,16.11910594,1,0,0.5387931034
9774,1,240,0,233,9.49822549,9.49822549,8.05955297,1,0,0.5387931034
9774,1.5,240,0,233,6.332150327,9.49822549,5.373035313,1,0,0.5387931034
9774,2,240,0,233,4.749112745,9.49822549,4.029776485,1,0,0.5387931034
9774,3,240,0,233,3.166075163,9.49822549,2.686517657,1,0,0.5387931034
9774,4,240,0,233,2.374556372,9.49822549,2.014888243,1,0,0.5387931034
9775,0.5,29,1,3,4.80867402,2.40433701,-1,1,0,1
9775,1,29,1,3,2.40433701,2.40433701,-1,1,0,1
9775,1.5,29,1,3,1.60289134,2.40433701,-1,1,0,1
9775,2,29,1,3,1.202168505,2.40433701,-1,1,0,1
9775,3,31,1,3,0.80144567,2.40433701,-1,0,0,1
9775,4,33,1,3,0.6010842525,2.40433701,-1,0,0,1
9776,0.5,0,1,0,-1.37055767,-0.6852788348,-1,0,1,0
9776,1,1,1,0,-0.6852788348,-0.6852788348,-1,0,0,0
9776,1.5,1,1,0,-0.4568525565,-0.6852788348,-1,0,0,0
9776,2,1,1,0,-0.3426394174,-0.6852788348,-1,0,0,0
9776,3,4,1,0,-0.2284262783,-0.6852788348,-1,0,0,0
9776,4,11,1,0,-0.1713197087,-0.6852788348,-1,0,0,0
9777,0.5,0,1,0,-0.03636760985,-0.01818380493,-1,0,1,0
9777,1,240,0,109,8.92218695,8.92218695,5.606673186,1,0,0.572815534
9777,1.5,240,0,109,5.948124633,8.92218695,3.737782124,1,0,0.572815534
9777,2,240,0,109,4.461093475,8.92218695,2.803336593,1,0,0.572815534
9777,3,240,0,109,2.974062317,8.92218695,1.868891062,1,0,0.572815534
9777,4,240,0,109,2.230546738,8.92218695,1.401668297,1,0,0.572815534
9778,0.5,1,1,0,-0.4164544048,-0.2082272024,-1,0,0,0
9778,1,1,1,0,-0.2082272024,-0.2082272024,-1,0,0,0
9778,1.5,3,1,0,-0.1388181349,-0.2082272024,-1,0,0,0
9778,2,5,1,0,-0.1041136012,-0.2082272024,-1,0,0,0
9778,3,160,1,57,2.584889409,7.754668228,-1,1,0,0.6279069767
9778,4,161,1,57,1.938667057,7.754668228,-1,1,0,0.6279069767
9779,0.5,132,1,51,19.66169022,9.83084511,-1,1,0,0.66
9779,1,153,1,51,9.83084511,9.83084511,-1,1,0,0.66
9779,1.5,154,1,51,6.55389674,9.83084511,-1,1,0,0.66
9779,2,155,1,51,4.915422555,9.83084511,-1,1,0,0.66
9779,3,155,1,51,3.27694837,9.83084511,-1,1,0,0.66
9779,4,156,1,51,2.457711278,9.83084511,-1,1,0,0.66
9780,0.5,14,1,9,4.566084204,2.283042102,-1,1,0,0.6666666667
9780,1,14,1,9,2.283042102,2.283042102,-1,1,0,0.6666666667
9780,1.5,14,1,9,1.522028068,2.283042102,-1,1,0,0.6666666667
9780,2,33,1,9,1.141521051,2.283042102,-1,1,0,0.6666666667
9780,3,33,1,9,0.761014034,2.283042102,-1,0,0,0.6666666667
9780,4,61,1,9,0.5707605255,2.283042102,-1,0,0,0.6666666667
9781,0.5,1,1,0,0.78150789,0.390753945,-1,0,0,0
9781,1,11,1,0,0.390753945,0.390753945,-1,0,0,0
9781,1.5,11,1,0,0.26050263,0.390753945,-1,0,0,0
9781,2,32,1,14,0.6086744144,1.217348829,-1,0,0,0.5
9781,3,35,1,14,0.4057829429,1.217348829,-1,0,0,0.5
9781,4,59,1,14,0.3043372072,1.217348829,-1,0,0,0.5
9782,0.5,7,1,1,3.425052334,1.712526167,-1,1,0,1
9782,1,28,1,1,1.712526167,1.712526167,-1,1,0,1
9782,1.5,240,0,237,12.72502082,19.08753124,11.93416673,1,0,0.5438596491
9782,2,240,0,237,9.543765618,19.08753124,8.950625045,1,0,0.5438596491
9782,3,240,0,237,6.362510412,19.08753124,5.967083363,1,0,0.5438596491
9782,4,240,0,237,4.771882809,19.08753124,4.475312523,1,0,0.5438596491
9783,0.5,11,1,5,1.985434075,0.9927170374,-1,1,0,0.6666666667
9783,1,12,1,5,0.9927170374,0.9927170374,-1,0,0,0.6666666667
9783,1.5,13,1,5,0.6618113583,0.9927170374,-1,0,0,0.6666666667
9783,2,13,1,5,0.4963585187,0.9927170374,-1,0,0,0.6666666667
9783,3,15,1,5,0.3309056791,0.9927170374,-1,0,0,0.6666666667
9783,4,37,1,5,0.2481792593,0.9927170374,-1,0,0,0.6666666667
9784,0.5,0,1,0,-1.999659286,-0.999829643,-1,0,1,0
9784,1,0,1,0,-0.999829643,-0.999829643,-1,0,1,0
9784,1.5,1,1,0,-0.6665530953,-0.999829643,-1,0,0,0
9784,2,1,1,0,-0.4999148215,-0.999829643,-1,0,0,0
9784,3,23,1,8,0.2028639855,0.6085919566,-1,0,0,0
9784,4,240,0,142,3.666766539,14.66706616,2.230054813,1,0,0.6111111111
9785,0.5,18,1,6,4.773695328,2.386847664,-1,1,0,0.6666666667
9785,1,21,1,6,2.386847664,2.386847664,-1,1,0,0.6666666667
9785,1.5,21,1,6,1.591231776,2.386847664,-1,1,0,0.6666666667
9785,2,240,0,140,7.952675445,15.90535089,5.089294273,1,0,0.5882352941
9785,3,240,0,140,5.30178363,15.90535089,3.392862849,1,0,0.5882352941
9785,4,240,0,140,3.976337722,15.90535089,2.544647137,1,0,0.5882352941
9786,0.5,36,1,29,6.904956332,3.452478166,-1,1,0,0.724137931
9786,1,37,1,29,3.452478166,3.452478166,-1,1,0,0.724137931
9786,1.5,38,1,29,2.301652111,3.452478166,-1,1,0,0.724137931
9786,2,49,1,29,1.726239083,3.452478166,-1,1,0,0.724137931
9786,3,55,1,29,1.150826055,3.452478166,-1,1,0,0.724137931
9786,4,59,1,29,0.8631195415,3.452478166,-1,0,0,0.724137931
9787,0.5,0,1,0,-1.775579705,-0.8877898526,-1,0,1,0
9787,1,0,1,0,-0.8877898526,-0.8877898526,-1,0,1,0
9787,1.5,1,1,0,-0.5918599017,-0.8877898526,-1,0,0,0
9787,2,4,1,2,-0.1978227389,-0.3956454778,-1,0,0,0
9787,3,4,1,2,-0.1318818259,-0.3956454778,-1,0,0,0
9787,4,236,1,112,4.38587487,17.54349948,-1,1,0,0.5887850467
9788,0.5,231,1,107,36.48502956,18.24251478,-1,1,0,0.5887850467
9788,1,231,1,107,18.24251478,18.24251478,-1,1,0,0.5887850467
9788,1.5,231,1,107,12.16167652,18.24251478,-1,1,0,0.5887850467
9788,2,240,0,107,9.121257389,18.24251478,0.4980603294,1,0,0.5887850467
9788,3,240,0,107,6.080838259,18.24251478,0.3320402196,1,0,0.5887850467
9788,4,240,0,107,4.560628695,18.24251478,0.2490301647,1,0,0.5887850467
9789,0.5,0,1,0,-3.301865366,-1.650932683,-1,0,1,0
9789,1,0,1,0,-1.650932683,-1.650932683,-1,0,1,0
9789,1.5,0,1,0,-1.100621789,-1.650932683,-1,0,1,0
9789,2,2,1,1,-0.6684924142,-1.336984828,-1,0,0,0
9789,3,240,0,227,4.050649041,12.15194712,3.848567664,1,0,0.5812807882
9789,4,240,0,227,3.037986781,12.15194712,2.886425748,1,0,0.5812807882
9790,0.5,0,1,0,-1.232056563,-0.6160282816,-1,0,1,0
9790,1,15,1,13,0.566526009,0.566526009,-1,0,0,0.6666666667
9790,1.5,49,1,35,0.9460434327,1.419065149,-1,0,0,0.6111111111
9790,2,49,1,35,0.7095325745,1.419065149,-1,0,0,0.6111111111
9790,3,52,1,35,0.4730217163,1.419065149,-1,0,0,0.6111111111
9790,4,60,1,35,0.3547662872,1.419065149,-1,0,0,0.6111111111
9791,0.5,10,1,3,1.520939019,0.7604695096,-1,1,0,1
9791,1,10,1,3,0.7604695096,0.7604695096,-1,0,0,1
9791,1.5,12,1,3,0.5069796731,0.7604695096,-1,0,0,1
9791,2,240,0,97,6.408119602,12.8162392,4.095671502,1,0,0.6
9791,3,240,0,97,4.272079735,12.8162392,2.730447668,1,0,0.6
9791,4,240,0,97,3.204059801,12.8162392,2.047835751,1,0,0.6
9792,0.5,39,1,21,5.81607864,2.90803932,-1,1,0,0.5238095238
9792,1,240,0,94,14.20344621,14.20344621,9.01520727,1,0,0.5591397849
9792,1.5,240,0,94,9.468964143,14.20344621,6.01013818,1,0,0.5591397849
9792,2,240,0,94,7.101723107,14.20344621,4.507603635,1,0,0.5591397849
9792,3,240,0,94,4.734482071,14.20344621,3.00506909,1,0,0.5591397849
9792,4,240,0,94,3.550861553,14.20344621,2.253801817,1,0,0.5591397849
9793,0.5,0,1,0,0.7250208384,0.3625104192,-1,0,1,0
9793,1,2,1,0,0.3625104192,0.3625104192,-1,0,0,0
9793,1.5,2,1,0,0.2416736128,0.3625104192,-1,0,0,0
9793,2,2,1,0,0.1812552096,0.3625104192,-1,0,0,0
9793,3,2,1,0,0.1208368064,0.3625104192,-1,0,0,0
9793,4,2,1,0,0.0906276048,0.3625104192,-1,0,0,0
9794,0.5,3,1,0,0.484280954,0.242140477,-1,0,0,0
9794,1,4,1,0,0.242140477,0.242140477,-1,0,0,0
9794,1.5,4,1,0,0.1614269847,0.242140477,-1,0,0,0
9794,2,11,1,9,0.1542052512,0.3084105024,-1,0,0,0.5
9794,3,14,1,9,0.1028035008,0.3084105024,-1,0,0,0.5
9794,4,173,1,129,1.201144208,4.804576834,-1,1,0,0.5576923077
9795,0.5,10,1,8,2.500204573,1.250102286,-1,1,0,0.7142857143
9795,1,12,1,8,1.250102286,1.250102286,-1,1,0,0.7142857143
9795,1.5,15,1,8,0.8334015243,1.250102286,-1,0,0,0.7142857143
9795,2,15,1,8,0.6250511432,1.250102286,-1,0,0,0.7142857143
9795,3,84,1,60,0.762048654,2.286145962,-1,0,0,0.7058823529
9795,4,97,1,60,0.5715364905,2.286145962,-1,0,0,0.7058823529
9796,0.5,0,1,0,-1.348843893,-0.6744219464,-1,0,1,0
9796,1,0,1,0,-0.6744219464,-0.6744219464,-1,0,1,0
9796,1.5,2,1,0,-0.4496146309,-0.6744219464,-1,0,0,0
9796,2,5,1,0,-0.3372109732,-0.6744219464,-1,0,0,0
9796,3,53,1,29,1.559080364,4.677241092,-1,1,0,0.75
9796,4,62,1,29,1.169310273,4.677241092,-1,1,0,0.75
9797,0.5,13,1,6,4.174947456,2.087473728,-1,1,0,0.8333333333
9797,1,14,1,6,2.087473728,2.087473728,-1,1,0,0.8333333333
9797,1.5,14,1,6,1.391649152,2.087473728,-1,1,0,0.8333333333
9797,2,14,1,6,1.043736864,2.087473728,-1,1,0,0.8333333333
9797,3,16,1,6,0.695824576,2.087473728,-1,0,0,0.8333333333
9797,4,18,1,6,0.521868432,2.087473728,-1,0,0,0.8333333333
9798,0.5,2,1,1,0.7567827992,0.3783913996,-1,0,0,1
9798,1,2,1,1,0.3783913996,0.3783913996,-1,0,0,1
9798,1.5,40,1,30,1.418715488,2.128073232,-1,1,0,0.4545454545
9798,2,40,1,30,1.064036616,2.128073232,-1,1,0,0.4545454545
9798,3,41,1,30,0.709357744,2.128073232,-1,0,0,0.4545454545
9798,4,43,1,30,0.532018308,2.128073232,-1,0,0,0.4545454545
9799,0.5,0,1,0,-1.249072782,-0.6245363908,-1,0,1,0
9799,1,0,1,0,-0.6245363908,-0.6245363908,-1,0,1,0
9799,1.5,3,1,1,0.03845873357,0.05768810036,-1,0,0,0
9799,2,6,1,1,0.02884405018,0.05768810036,-1,0,0,0
9799,3,12,1,1,0.01922936679,0.05768810036,-1,0,0,0
9799,4,21,1,1,0.01442202509,0.05768810036,-1,0,0,0
9800,0.5,0,1,0,-0.583449794,-0.291724897,-1,0,1,0
9800,1,1,1,0,-0.291724897,-0.291724897,-1,0,0,0
9800,1.5,1,1,0,-0.1944832647,-0.291724897,-1,0,0,0
9800,2,1,1,0,-0.1458624485,-0.291724897,-1,0,0,0
9800,3,10,1,0,-0.09724163233,-0.291724897,-1,0,0,0
9800,4,15,1,0,-0.07293122425,-0.291724897,-1,0,0,0
9801,0.5,0,1,0,0.7100737224,0.3550368612,-1,0,1,0
9801,1,12,1,3,0.7033749136,0.7033749136,-1,0,0,1
9801,1.5,13,1,3,0.4689166091,0.7033749136,-1,0,0,1
9801,2,13,1,3,0.3516874568,0.7033749136,-1,0,0,1
9801,3,15,1,3,0.2344583045,0.7033749136,-1,0,0,1
9801,4,16,1,3,0.1758437284,0.7033749136,-1,0,0,1
9802,0.5,0,1,0,-0.863593616,-0.431796808,-1,0,1,0
9802,1,6,1,1,0.5556208926,0.5556208926,-1,0,0,0
9802,1.5,10,1,1,0.3704139284,0.5556208926,-1,0,0,0
9802,2,10,1,1,0.2778104463,0.5556208926,-1,0,0,0
9802,3,136,1,45,1.625587983,4.876763948,-1,1,0,0.5483870968
9802,4,141,1,45,1.219190987,4.876763948,-1,1,0,0.5483870968
9803,0.5,0,1,0,-0.2060628657,-0.1030314329,-1,0,1,0
9803,1,4,1,2,-0.00686876219,-0.00686876219,-1,0,0,0
9803,1.5,23,1,13,1.00283928,1.50425892,-1,1,0,0.8333333333
9803,2,25,1,13,0.7521294599,1.50425892,-1,0,0,0.8333333333
9803,3,38,1,13,0.5014196399,1.50425892,-1,0,0,0.8333333333
9803,4,40,1,13,0.37606473,1.50425892,-1,0,0,0.8333333333
9804,0.5,2,1,2,0.4465063336,0.2232531668,-1,0,1,1
9804,1,12,1,11,0.462617387,0.462617387,-1,0,0,0.75
9804,1.5,12,1,11,0.3084115913,0.462617387,-1,0,0,0.75
9804,2,13,1,11,0.2313086935,0.462617387,-1,0,0,0.75
9804,3,14,1,11,0.1542057957,0.462617387,-1,0,0,0.75
9804,4,51,1,43,0.2077175083,0.8308700334,-1,0,0,0.8
9805,0.5,0,1,0,-0.4542889224,-0.2271444612,-1,0,1,0
9805,1,0,1,0,-0.2271444612,-0.2271444612,-1,0,1,0
9805,1.5,36,1,29,1.9813373,2.97200595,-1,1,0,0.5357142857
9805,2,37,1,29,1.486002975,2.97200595,-1,1,0,0.5357142857
9805,3,46,1,29,0.99066865,2.97200595,-1,0,0,0.5357142857
9805,4,47,1,29,0.7430014875,2.97200595,-1,0,0,0.5357142857
9806,0.5,0,1,0,-1.262662846,-0.6313314232,-1,0,1,0
9806,1,8,1,6,0.01362585805,0.01362585805,-1,0,0,0
9806,1.5,9,1,6,0.009083905369,0.01362585805,-1,0,0,0
9806,2,20,1,14,0.5563892038,1.112778408,-1,0,0,0.6666666667
9806,3,21,1,14,0.3709261359,1.112778408,-1,0,0,0.6666666667
9806,4,240,0,192,3.205483107,12.82193243,0.564337621,1,0,0.5793650794
9807,0.5,0,1,0,-3.098774021,-1.549387011,-1,0,1,0
9807,1,0,1,0,-1.549387011,-1.549387011,-1,0,1,0
9807,1.5,0,1,0,-1.032924674,-1.549387011,-1,0,1,0
9807,2,1,1,0,-0.7746935053,-1.549387011,-1,0,0,0
9807,3,240,0,171,5.342312983,16.02693895,0.5911916139,1,0,0.6163522013
9807,4,240,0,171,4.006734738,16.02693895,0.4433937104,1,0,0.6163522013
9808,0.5,1,1,0,0.1160873743,0.05804368716,-1,0,0,0
9808,1,240,0,165,14.35828839,14.35828839,2.998923836,1,0,0.6234567901
9808,1.5,240,0,165,9.57219226,14.35828839,1.999282557,1,0,0.6234567901
9808,2,240,0,165,7.179144195,14.35828839,1.499461918,1,0,0.6234567901
9808,3,240,0,165,4.78609613,14.35828839,0.9996412787,1,0,0.6234567901
9808,4,240,0,165,3.589572098,14.35828839,0.749730959,1,0,0.6234567901
9809,0.5,81,1,39,20.1122192,10.0561096,-1,1,0,0.7105263158
9809,1,83,1,39,10.0561096,10.0561096,-1,1,0,0.7105263158
9809,1.5,83,1,39,6.704073068,10.0561096,-1,1,0,0.7105263158
