trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
71,GBP_JPY,2021-06-29 15:00:00,2021-06-29 16:00:00,153.0025,152.4137239,2021-07-06 16:00:00,153.4625,time_exit,120,0.7812816671,1.818178315,-0.6598433211,113,0.1,0.1,2021
72,EUR_JPY,2021-06-29 18:00:00,2021-06-29 19:00:00,131.608,131.1957768,2021-07-06 12:00:00,131.1947768,stoploss,114,-1.00242587,1.994065529,-1.195954143,44,0.2,0.2,2021
73,CAD_JPY,2021-07-07 00:00:00,2021-07-07 01:00:00,88.7955,88.2770299,2021-07-08 04:00:00,88.2760299,stoploss,28,-1.001928752,0.6451673913,-1.001986427,15,0.1,0.2,2021
74,CHF_JPY,2021-07-07 00:00:00,2021-07-07 01:00:00,119.5915,119.1737652,2021-07-08 09:00:00,119.1727652,stoploss,33,-1.002393863,1.066466186,-1.210097996,12,0.7,0.2,2021
75,EUR_JPY,2021-07-07 00:00:00,2021-07-07 01:00:00,130.742,130.3576395,2021-07-08 03:00:00,130.3566395,stoploss,27,-1.002601724,0.7623051467,-1.110936169,12,0.4,0.2,2021
76,GBP_JPY,2021-07-07 00:00:00,2021-07-07 01:00:00,152.5975,151.950555,2021-07-08 09:00:00,151.950055,stoploss,33,-1.000772863,0.8880198074,-1.459938569,13,0.1,0.1,2021
77,USD_CAD,2021-07-07 00:00:00,2021-07-07 01:00:00,1.24565,1.239185638,2021-07-14 01:00:00,1.25107,time_exit,120,0.8384431171,2.065168932,-0.5197728549,36,0.2,0.2,2021
78,CAD_JPY,2021-07-08 05:00:00,2021-07-08 06:00:00,88.3905,87.91930295,2021-07-08 09:00:00,87.91880295,stoploss,4,-1.001061127,0.06048424971,-1.28290277,0,0.1,0.1,2021
79,CAD_JPY,2021-07-08 10:00:00,2021-07-08 11:00:00,87.4865,86.92421237,2021-07-15 11:00:00,87.6095,time_exit,120,0.2187492542,2.184824868,-0.680256827,66,0.1,0.1,2021
80,EUR_NZD,2021-07-12 00:00:00,2021-07-12 01:00:00,1.694965,1.686940208,2021-07-14 05:00:00,1.686905208,stoploss,53,-1.004361484,1.333990883,-2.165165024,12,1.1,0.7,2021
81,NZD_JPY,2021-07-12 00:00:00,2021-07-12 01:00:00,76.996,76.5144917,2021-07-12 13:00:00,76.5134917,stoploss,13,-1.002076807,0.5212786586,-1.017635628,0,0.4,0.2,2021
82,NZD_JPY,2021-07-12 14:00:00,2021-07-12 15:00:00,76.691,76.20360917,2021-07-19 14:00:00,76.20260917,stoploss,120,-1.002051742,1.979930564,-1.274131482,42,0.2,0.2,2021
83,EUR_NZD,2021-07-15 00:00:00,2021-07-15 01:00:00,1.68122,1.672924898,2021-07-22 01:00:00,1.691685,time_exit,120,1.261587923,3.433351556,-0.3978251452,84,1,1.9,2021
84,USD_CAD,2021-07-15 00:00:00,2021-07-15 01:00:00,1.25104,1.245215489,2021-07-22 01:00:00,1.25624,time_exit,120,0.8927787575,5.088838917,-0.1562362826,60,0.2,0.4,2021
85,CAD_JPY,2021-07-15 12:00:00,2021-07-15 13:00:00,87.7765,87.37591691,2021-07-15 20:00:00,87.37541691,stoploss,8,-1.001248181,0.3457460011,-1.606408316,0,0.1,0.1,2021
86,CAD_JPY,2021-07-15 21:00:00,2021-07-15 22:00:00,87.1,86.60930932,2021-07-19 10:00:00,86.60880932,stoploss,37,-1.001018972,1.271676889,-1.336891088,18,0.2,0.1,2021
87,EUR_CAD,2021-07-16 00:00:00,2021-07-16 01:00:00,1.48717,1.481193105,2021-07-21 18:00:00,1.481183105,stoploss,90,-1.00167311,3.814689762,-1.607858272,40,0.2,0.2,2021
