pair,bar_time,L1_value,L0_value,L1_age_d1_bars,L0_age_d1_bars,L1_to_atr_proximity,reject_buffer_atr,upper_fraction,fired_signal
CHF_JPY,2021-04-21 16:00:00,117.653,115.908,4,20,-0.2845597297,0.7307212812,0.7487046632,1
EUR_JPY,2021-04-21 16:00:00,129.573,128.292,9,20,0.2019995043,1.433234578,0.7588932806,1
USD_CAD,2021-04-22 04:00:00,1.2502,1.23648,13,25,-0.3421030284,0.1763146377,0.8347457627,0
CAD_JPY,2021-04-22 12:00:00,86.503,86.073,10,22,-0.5115826929,0.1334563547,0.9103139013,0
CAD_JPY,2021-04-22 16:00:00,86.503,86.073,10,22,-0.941970549,0.5542784903,0.9303201507,0
AUD_JPY,2021-04-23 00:00:00,83.035,82.284,8,22,0.1431785864,0.5113520942,0.6352941176,1
EUR_JPY,2021-04-23 04:00:00,129.573,128.292,11,22,0.05392528286,0.6185547152,0.8054298643,0
GBP_JPY,2021-04-23 04:00:00,149.383,148.528,5,22,-0.2171093752,0.4762399198,0.8092643052,1
CHF_JPY,2021-04-23 08:00:00,117.653,115.908,6,22,-0.01851714185,0.8740090952,0.964,0
CHF_JPY,2021-04-23 16:00:00,117.653,115.908,6,22,-0.4640260411,1.3692036,0.9911660777,0
GBP_JPY,2021-04-23 16:00:00,149.383,148.528,5,22,-0.7028804749,0.4881114409,0.8121301775,0
CAD_JPY,2021-04-26 12:00:00,86.503,86.073,12,24,-0.3008447882,0.9831731739,0.7101200686,1
AUD_CHF,2021-04-30 00:00:00,0.70507,0.70126,5,13,-0.3887277475,0.6689733329,0.72,1
AUD_USD,2021-04-30 20:00:00,0.76903,0.75844,6,13,0.2099824996,0.8024331233,0.8633879781,1
AUD_CHF,2021-05-03 00:00:00,0.70507,0.70126,6,14,-1.159332491,0.3094632546,0.9665653495,0
NZD_CAD,2021-05-03 00:00:00,0.87883,0.87477,15,22,-0.7584673973,0.8157102198,0.8510638298,1
NZD_CHF,2021-05-03 00:00:00,0.6551,0.64651,6,14,-2.234838342,0.2411028917,0.9744525547,1
NZD_CHF,2021-05-03 12:00:00,0.6551,0.64651,6,14,-0.9620121959,0.3221833297,0.746701847,0
AUD_CHF,2021-05-03 16:00:00,0.70507,0.70126,6,14,-0.1108765033,1.025607656,0.9879518072,0
NZD_CHF,2021-05-03 16:00:00,0.6551,0.64651,6,14,-0.2302004172,0.5248569513,0.9318181818,0
NZD_CHF,2021-05-04 00:00:00,0.6551,0.64651,7,15,-0.5359884551,0.3961653799,0.8,0
AUD_CHF,2021-05-05 00:00:00,0.70507,0.70126,8,16,-1.025721455,0.210294357,0.9171974522,0
AUD_CHF,2021-05-05 08:00:00,0.70507,0.70126,8,16,-0.004414400793,0.7151329285,0.6174242424,1
NZD_CHF,2021-05-05 08:00:00,0.6551,0.64651,8,16,-0.4512278786,0.577740368,0.7721518987,0
EUR_NZD,2021-05-06 08:00:00,1.66692,1.66634,6,14,-0.5749480154,0.789620164,0.8278595696,1
AUD_CHF,2021-05-06 16:00:00,0.70507,0.70126,9,17,-0.7530934651,0.5982909195,0.9098591549,0
NZD_CHF,2021-05-06 16:00:00,0.6551,0.64651,9,17,-0.5914858155,0.5914858155,0.8823529412,1
EUR_NZD,2021-05-07 00:00:00,1.66692,1.66634,7,15,-0.6320757916,0.3767099274,0.9636678201,0
AUD_CHF,2021-05-07 08:00:00,0.70507,0.70126,10,18,-0.5058450368,0.1924897043,0.783919598,0
EUR_NZD,2021-05-07 08:00:00,1.66692,1.66634,7,15,-0.1972224625,0.9502536832,0.7920792079,0
NZD_CAD,2021-05-07 08:00:00,0.87883,0.87477,19,26,-0.3584967678,0.4188751708,0.7383512545,1
AUD_CHF,2021-05-07 12:00:00,0.70507,0.70126,10,18,-0.3401648807,0.6228993271,0.8226415094,0
NZD_CAD,2021-05-07 12:00:00,0.87883,0.87477,19,26,-0.5050239124,1.602029497,0.8502024291,0
NZD_CHF,2021-05-07 12:00:00,0.6551,0.64651,10,18,-0.7839949025,0.3818420769,0.8858024691,0
AUD_CHF,2021-05-07 16:00:00,0.70507,0.70126,10,18,0.2350972441,1.02746203,0.6666666667,0
NZD_CHF,2021-05-07 16:00:00,0.6551,0.64651,10,18,-0.08447606098,0.5913324269,0.6,0
EUR_AUD,2021-05-10 00:00:00,1.54589,1.54227,10,16,0.2184956677,0.8331647987,0.7485380117,1
EUR_NZD,2021-05-10 00:00:00,1.66692,1.66634,8,16,-0.1490565686,0.5071558858,0.7078431373,0
EUR_AUD,2021-05-10 20:00:00,1.54589,1.54227,10,16,-0.06451259795,0.6500884871,0.7519582245,0
EUR_NZD,2021-05-10 20:00:00,1.66692,1.66634,8,16,-0.01033512695,0.5105552712,0.64781491,0
EUR_GBP,2021-05-11 00:00:00,0.85888,0.84717,16,26,-0.182726725,0.1185254433,0.7261904762,1
EUR_NZD,2021-05-11 00:00:00,1.66692,1.66634,9,17,-0.5947583142,0.8911495007,0.9447236181,0
EUR_GBP,2021-05-11 04:00:00,0.85888,0.84717,16,26,-0.0102663901,0.3285244831,0.6947368421,0
EUR_GBP,2021-05-12 00:00:00,0.85888,0.84717,17,27,-0.3917099032,0.1799748204,0.7552447552,0
AUD_NZD,2021-05-14 16:00:00,1.07161,1.06923,6,10,0.143549546,0.9330720491,0.8870967742,1
AUD_NZD,2021-05-17 04:00:00,1.07161,1.06923,7,11,0.2492564442,1.236695435,0.8273092369,0
AUD_JPY,2021-05-19 16:00:00,84.293,83.929,4,11,-0.8979845935,0.4006943206,0.8832116788,1
NZD_JPY,2021-05-19 16:00:00,78.222,77.704,4,11,-0.9969328037,0.2047572425,0.8585131894,1
AUD_JPY,2021-05-20 00:00:00,84.293,83.929,5,12,-0.01071721416,0.639460445,0.7489711934,0
NZD_JPY,2021-05-20 00:00:00,78.222,77.704,5,12,-0.1310565589,0.3448856814,0.6,0
AUD_JPY,2021-05-20 04:00:00,84.293,83.929,5,12,-0.2236642028,1.030952185,0.9782016349,0
NZD_JPY,2021-05-20 04:00:00,78.222,77.704,5,12,-0.359385051,0.5978232098,0.9822695035,0
AUD_JPY,2021-05-20 12:00:00,84.293,83.929,5,12,-0.003413729698,0.9456031263,0.9025974026,0
CAD_CHF,2021-05-20 12:00:00,0.74235,0.7251,4,21,-0.1042456939,0.8475628156,0.9677419355,1
NZD_JPY,2021-05-20 12:00:00,78.222,77.704,5,12,-0.3227820497,0.4189298943,0.8888888889,0
NZD_JPY,2021-05-20 20:00:00,78.222,77.704,5,12,0.06089751993,0.4979267806,0.7820512821,0
CAD_CHF,2021-05-21 00:00:00,0.74235,0.7251,5,22,0.1655868195,0.5961125503,0.619047619,0
CAD_CHF,2021-05-21 08:00:00,0.74235,0.7251,5,22,-0.7490304462,0.2528574118,0.7924528302,0
AUD_JPY,2021-05-21 12:00:00,84.293,83.929,6,13,-0.2360478491,0.9768749447,0.9277777778,0
CAD_CHF,2021-05-21 12:00:00,0.74235,0.7251,5,22,0.2133000795,1.688247438,0.9027777778,0
NZD_JPY,2021-05-21 12:00:00,78.222,77.704,6,13,-0.5380142519,0.7293884489,0.823943662,0
CAD_CHF,2021-05-24 00:00:00,0.74235,0.7251,6,23,-0.1747967613,0.5557640616,0.6936170213,0
NZD_JPY,2021-05-24 12:00:00,78.222,77.704,7,14,-0.6763411496,0.5945856261,0.9688385269,0
GBP_CHF,2021-05-24 16:00:00,1.26811,1.25824,6,11,0.04975187431,0.5863613759,0.9096385542,1
AUD_JPY,2021-05-25 00:00:00,84.293,83.929,8,15,-0.1702371731,0.2864967059,0.6748466258,1
GBP_CHF,2021-05-25 00:00:00,1.26811,1.25824,7,12,-0.6872877946,0.7162262281,0.9675810474,0
AUD_JPY,2021-05-25 08:00:00,84.293,83.929,8,15,0,0.698502606,0.9039548023,0
USD_JPY,2021-05-25 08:00:00,108.571,108.338,4,12,-0.06639933375,0.8478684155,0.6325088339,1
CAD_CHF,2021-05-25 12:00:00,0.74235,0.7251,7,24,-0.4795900091,0.5958542537,0.8191881919,0
AUD_NZD,2021-05-25 16:00:00,1.07166,1.07161,6,13,-0.1070329959,0.3532088865,0.6277372263,1
CAD_CHF,2021-05-25 16:00:00,0.74235,0.7251,7,24,-0.07855398549,0.6480703803,0.880952381,0
AUD_NZD,2021-05-25 20:00:00,1.07166,1.07161,6,13,-0.06598177958,0.4948633468,0.8717948718,0
AUD_NZD,2021-05-26 00:00:00,1.07166,1.07161,7,14,-0.9221188861,0.5313905445,0.8637770898,0
AUD_JPY,2021-05-26 04:00:00,84.293,83.929,9,16,0,1.901545886,0.9221556886,0
AUD_JPY,2021-05-27 04:00:00,84.293,83.929,10,17,0.1822023622,0.6969240353,0.9262295082,0
GBP_CHF,2021-05-27 08:00:00,1.26811,1.25824,9,14,-1.00606838,0.1276355408,0.8653295129,0
CAD_CHF,2021-05-27 12:00:00,0.74235,0.7251,9,26,-0.5779370986,0.9448015177,0.7994722955,1
GBP_CHF,2021-05-27 12:00:00,1.26811,1.25824,9,14,-0.2510034661,1.975000957,0.868556701,0
EUR_GBP,2021-05-28 00:00:00,0.85816,0.85606,8,12,-0.2497223197,0.2801762611,0.956043956,1
EUR_GBP,2021-05-28 08:00:00,0.85816,0.85606,8,12,-0.07677789051,0.5374452336,0.6666666667,0
CAD_CHF,2021-05-28 12:00:00,0.74235,0.7251,10,27,0.04796222947,1.417550338,0.883161512,0
AUD_USD,2021-05-28 16:00:00,0.77059,0.7688,4,11,-1.027092125,0.3249783676,0.9519774011,1
AUD_USD,2021-05-31 00:00:00,0.77059,0.7688,5,12,-0.2447756023,0.2533642199,0.7631578947,0
EUR_GBP,2021-05-31 00:00:00,0.85816,0.85606,9,13,0.1668404307,0.9330705569,0.8857142857,0
AUD_USD,2021-05-31 04:00:00,0.77059,0.7688,5,12,0.1521142723,0.9039933896,0.8917525773,0
GBP_CAD,2021-06-01 16:00:00,1.70278,1.68521,5,17,-0.2763217656,0.8179124261,0.8918918919,1
GBP_CAD,2021-06-03 00:00:00,1.70278,1.68521,7,19,-0.02992277522,0.7705114618,0.8381201044,0
AUD_NZD,2021-06-03 16:00:00,1.07166,1.07161,13,20,-0.6433939939,0.238974912,0.9365853659,1
GBP_USD,2021-06-03 20:00:00,1.40914,1.37971,5,23,-0.1479392331,0.3698480827,0.7510729614,1
EUR_CAD,2021-06-04 00:00:00,1.46795,1.45819,5,17,-0.2225911655,0.4610817001,0.8037383178,1
EUR_CAD,2021-06-04 08:00:00,1.46795,1.45819,5,17,-0.5145685299,0.1889431321,0.7543103448,0
GBP_USD,2021-06-04 08:00:00,1.40914,1.37971,6,24,-0.2488320226,1.077260586,0.9047619048,0
EUR_CAD,2021-06-04 12:00:00,1.46795,1.45819,5,17,-0.2500153004,1.1077601,0.8694581281,0
EUR_USD,2021-06-04 12:00:00,1.21327,1.20515,5,16,-1.069459591,1.30503985,0.9019886364,1
NZD_USD,2021-06-04 12:00:00,0.71516,0.71348,12,16,-0.3387502609,1.496146986,0.9763948498,1
EUR_CAD,2021-06-07 00:00:00,1.46795,1.45819,6,18,-0.254346318,0.7823076143,0.9505300353,0
EUR_CHF,2021-06-07 00:00:00,1.09306,1.09281,6,10,-1.273592236,0.721929289,0.9701986755,1
EUR_CHF,2021-06-07 16:00:00,1.09306,1.09281,6,10,0.06423838074,0.7779981667,0.6535947712,0
CAD_CHF,2021-06-09 08:00:00,0.74074,0.73939,5,10,-0.4729011887,0.3338126038,0.6946107784,1
USD_CHF,2021-06-09 16:00:00,0.8947,0.89308,6,11,-1.141652738,0.9941664994,0.9824120603,1
USD_CHF,2021-06-10 00:00:00,0.8947,0.89308,7,12,0.1595002034,0.8658582469,0.8794326241,0
CAD_CHF,2021-06-10 12:00:00,0.74074,0.73939,6,11,-1.076310903,0.2545329837,0.7820512821,0
GBP_AUD,2021-06-10 12:00:00,1.82153,1.81679,6,11,-0.4090322543,0.9880839396,0.739243807,1
USD_CHF,2021-06-11 08:00:00,0.8947,0.89308,8,13,-0.7398617842,0.4932411895,0.9073359073,0
CAD_CHF,2021-06-11 12:00:00,0.74074,0.73939,7,12,-0.4846317967,0.2066812074,0.9150943396,0
EUR_AUD,2021-06-11 12:00:00,1.56659,1.5419,4,24,-0.2443443477,0.847271959,0.7853881279,1
EUR_JPY,2021-06-14 12:00:00,132.888,132.523,5,15,-0.4910975249,0.520230429,0.9455252918,1
CAD_CHF,2021-06-15 04:00:00,0.74074,0.73939,9,14,-0.2308069068,0.1328888251,0.962962963,1
EUR_GBP,2021-06-17 00:00:00,0.85682,0.85647,4,9,0,0.6030763829,0.7881355932,1
CAD_CHF,2021-06-17 08:00:00,0.74074,0.73939,11,16,-0.3691965734,0.6856507791,0.679245283,0
CAD_CHF,2021-06-18 00:00:00,0.74074,0.73939,12,17,0.1479771611,1.589384323,0.9528985507,0
CAD_CHF,2021-06-18 08:00:00,0.74074,0.73939,12,17,0.1198582174,0.9588657391,0.7230046948,0
EUR_GBP,2021-06-18 08:00:00,0.85682,0.85647,5,10,-0.5265865913,0.7871083785,0.8033898305,0
EUR_GBP,2021-06-18 12:00:00,0.85682,0.85647,5,10,-0.04962010509,0.8270017516,0.8195876289,0
EUR_GBP,2021-06-18 16:00:00,0.85682,0.85647,5,10,-0.0416679812,1.28649892,0.7727272727,0
CAD_CHF,2021-06-21 00:00:00,0.74074,0.73939,13,18,-1.959924932,0.1924926273,0.9899396378,1
CAD_CHF,2021-06-21 12:00:00,0.74074,0.73939,13,18,-0.7526561148,0.5742809662,0.9186746988,0
EUR_GBP,2021-06-22 08:00:00,0.85682,0.85647,7,12,-0.807301854,0.556022469,0.9550561798,1
GBP_JPY,2021-06-22 16:00:00,154.131,153.539,8,24,-0.8939397273,0.3154021215,0.953125,1
AUD_NZD,2021-06-23 00:00:00,1.07423,1.05981,4,17,-0.004887540054,1.148571913,0.9516129032,1
EUR_CAD,2021-06-23 00:00:00,1.46795,1.46772,4,8,-0.3299435895,0.5112639404,0.8422619048,1
GBP_JPY,2021-06-23 00:00:00,154.131,153.539,9,25,-0.03440132636,0.4223718402,0.6175710594,0
EUR_CAD,2021-06-24 12:00:00,1.46795,1.46772,5,9,-0.5622519006,0.4703113383,0.9358974359,0
GBP_JPY,2021-06-24 16:00:00,154.131,153.539,10,26,-0.3222163273,0.3520511724,0.8329238329,0
GBP_CAD,2021-06-28 00:00:00,1.70526,1.70153,13,19,-1.116341986,0.5631105593,0.8959156785,1
EUR_CAD,2021-06-28 08:00:00,1.46795,1.46772,7,11,-0.4144172605,0.1450460412,0.8544303797,1
EUR_NZD,2021-06-28 08:00:00,1.6891,1.67966,7,14,-1.047536318,0.2301761415,0.8408037094,1
AUD_NZD,2021-06-28 12:00:00,1.07423,1.05981,7,20,-0.5156022454,0.1590687778,0.76875,1
EUR_CAD,2021-06-28 12:00:00,1.46795,1.46772,7,11,-0.04514891107,1.005589383,0.9343065693,0
EUR_NZD,2021-06-28 12:00:00,1.6891,1.67966,7,14,0.06555302738,1.046507259,0.9415730337,0
AUD_NZD,2021-06-28 20:00:00,1.07423,1.05981,7,20,-0.3363654772,0.1681827386,1,0
AUD_NZD,2021-06-29 04:00:00,1.07423,1.05981,8,21,-0.8628629087,0.1986855382,0.7857142857,0
AUD_NZD,2021-06-30 04:00:00,1.07423,1.05981,9,22,-0.2762917766,0.3409558095,0.9545454545,0
AUD_NZD,2021-06-30 12:00:00,1.07423,1.05981,9,22,-0.6008658552,0.2583723177,0.9346405229,0
AUD_CAD,2021-06-30 16:00:00,0.92761,0.9246,5,18,-0.04772627158,1.188384162,0.7115384615,1
AUD_CAD,2021-07-01 08:00:00,0.92761,0.9246,6,19,0.0051286412,0.8308398744,0.7488372093,0
EUR_CAD,2021-07-01 08:00:00,1.46795,1.46772,10,14,0.08815381596,0.7792797331,0.8376068376,0
EUR_CAD,2021-07-01 16:00:00,1.46795,1.46772,10,14,0.09923775039,1.49883223,0.8949671772,1
GBP_CAD,2021-07-01 16:00:00,1.70526,1.70153,16,22,0.2486974681,1.298753445,0.8818565401,1
GBP_CHF,2021-07-02 00:00:00,1.27131,1.26172,4,12,0.2419099106,0.9245597955,0.7030716724,1
GBP_CHF,2021-07-02 16:00:00,1.27131,1.26172,4,12,0.0866962774,0.7302494135,0.7782258065,0
GBP_CHF,2021-07-05 00:00:00,1.27131,1.26172,5,13,0.2103645034,1.11044869,0.8285714286,0
AUD_CAD,2021-07-05 08:00:00,0.92761,0.9246,8,21,-0.152178904,0.9178290146,0.8754863813,0
AUD_CAD,2021-07-06 00:00:00,0.92761,0.9246,9,22,-0.01857692264,1.472221119,0.8722826087,1
GBP_AUD,2021-07-06 12:00:00,1.82523,1.81942,6,18,0.057443654,1.493535004,0.9863429439,1
GBP_NZD,2021-07-06 12:00:00,1.95565,1.9325,6,28,-0.5780930821,0.2013777703,0.9846491228,1
EUR_AUD,2021-07-06 16:00:00,1.56938,1.56582,6,17,-1.224817093,1.977665194,0.9566712517,1
AUD_JPY,2021-07-07 08:00:00,82.812,82.13,5,12,0.05575473083,1.08373258,0.8038147139,1
CAD_JPY,2021-07-07 08:00:00,88.903,87.963,5,12,-0.9405921403,0.2600271787,0.9166666667,1
CHF_JPY,2021-07-07 08:00:00,119.628,118.866,5,12,-0.02925328072,1.188414529,0.9073569482,1
GBP_CHF,2021-07-07 12:00:00,1.27131,1.26172,7,15,0.2481653747,1.859628847,0.8896797153,1
CHF_JPY,2021-07-08 08:00:00,119.628,118.866,6,13,-2.053565732,0.227092577,0.9683195592,0
CHF_JPY,2021-07-08 16:00:00,119.628,118.866,6,13,0.2052782822,0.9879017332,0.6853932584,0
CHF_JPY,2021-07-09 00:00:00,119.628,118.866,7,14,-0.3062136223,1.281097808,0.9055258467,0
USD_CHF,2021-07-09 00:00:00,0.91424,0.89261,10,22,-0.01744894689,0.4580348558,0.8257575758,1
GBP_JPY,2021-07-09 16:00:00,152.614,151.312,8,14,-0.9048667923,0.199110122,0.8628659476,1
GBP_JPY,2021-07-09 20:00:00,152.614,151.312,8,14,0.1869255272,0.874329079,0.9218328841,0
EUR_GBP,2021-07-12 04:00:00,0.85353,0.85304,4,13,0.02292777231,0.4528235031,0.6302521008,1
USD_CHF,2021-07-12 04:00:00,0.91424,0.89261,11,23,-0.38259781,0.1540328845,0.7941176471,0
EUR_GBP,2021-07-12 08:00:00,0.85353,0.85304,4,13,0.2262522078,1.600320494,0.9256505576,0
GBP_JPY,2021-07-12 16:00:00,152.614,151.312,9,15,-0.1397747063,1.214043163,0.8496240602,0
USD_CHF,2021-07-12 16:00:00,0.91424,0.89261,11,23,-0.004760633889,0.5665154328,0.625,0
EUR_GBP,2021-07-13 00:00:00,0.85353,0.85304,5,14,0.04054462451,0.3533174422,0.6506024096,0
NZD_JPY,2021-07-13 00:00:00,77.066,76.215,9,16,-0.3339730842,0.3930833646,1,1
USD_CHF,2021-07-13 04:00:00,0.91424,0.89261,12,24,0.0164220199,0.3065443715,0.9298245614,0
EUR_GBP,2021-07-13 08:00:00,0.85353,0.85304,5,14,0.230476013,0.8127312038,0.6486486486,0
USD_JPY,2021-07-13 12:00:00,110.417,109.716,9,16,-1.027837249,0.4411721524,0.9046242775,1
GBP_JPY,2021-07-13 16:00:00,152.614,151.312,10,16,-0.2603700846,0.488462886,0.7855530474,0
USD_JPY,2021-07-13 20:00:00,110.417,109.716,9,16,-0.04568272695,0.959337266,0.9166666667,0
EUR_GBP,2021-07-14 16:00:00,0.85353,0.85304,6,15,-1.486403412,0.3032262961,0.9741100324,0
EUR_GBP,2021-07-15 00:00:00,0.85353,0.85304,7,16,0,0.8521655555,0.8,0
EUR_GBP,2021-07-15 08:00:00,0.85353,0.85304,7,16,0.08923271336,1.386081481,0.7077922078,0
USD_CHF,2021-07-15 12:00:00,0.91424,0.89261,14,26,-0.9134108206,1.546425761,0.9633943428,1
EUR_GBP,2021-07-16 00:00:00,0.85353,0.85304,8,17,-0.4445789712,0.2064116652,0.710982659,1
EUR_GBP,2021-07-16 12:00:00,0.85353,0.85304,8,17,-0.4453902591,0.5631371092,0.7490494297,0
GBP_USD,2021-07-22 12:00:00,1.37422,1.37316,10,14,-0.4408494364,0.6574954452,0.7898550725,1
GBP_USD,2021-07-23 00:00:00,1.37422,1.37316,11,15,-0.1593515112,0.8147488554,0.8633257403,0
GBP_USD,2021-07-23 12:00:00,1.37422,1.37316,11,15,-0.5778532923,0.6374525108,0.9770833333,0
NZD_CAD,2021-07-28 20:00:00,0.8661,0.8627,11,18,0.06274657714,1.797504886,0.8333333333,1
EUR_CAD,2021-07-30 00:00:00,1.4761,1.46925,5,12,0.2039290506,1.430640724,0.9093023256,1
EUR_CAD,2021-07-30 16:00:00,1.4761,1.46925,5,12,-0.02485140902,1.01890777,0.7257019438,0
NZD_CAD,2021-08-02 00:00:00,0.8661,0.8627,14,21,-0.2477640095,1.474785771,0.9240506329,0
USD_CAD,2021-08-04 00:00:00,1.25257,1.24249,10,15,0.1616159622,0.7091312627,0.7867298578,1
CAD_JPY,2021-08-04 04:00:00,87.035,85.425,5,12,-0.7423588178,0.1462775996,0.8556338028,1
CAD_JPY,2021-08-04 08:00:00,87.035,85.425,5,12,-0.3683352988,0.2025844143,0.6300813008,0
USD_CAD,2021-08-04 08:00:00,1.25257,1.24249,10,15,-0.3466528502,0.3796674074,0.7942238267,0
CAD_JPY,2021-08-04 16:00:00,87.035,85.425,5,12,-1.160001828,0.7535321848,0.7896774194,0
USD_CAD,2021-08-04 16:00:00,1.25257,1.24249,10,15,-0.1047646184,0.7235306458,0.637279597,0
EUR_NZD,2021-08-10 04:00:00,1.68292,1.6775,11,19,-1.117798484,0.1837476959,0.9674796748,1
GBP_CAD,2021-08-11 12:00:00,1.72995,1.71496,7,15,0.1674232988,0.9046732639,0.709039548,1
EUR_AUD,2021-08-12 00:00:00,1.58956,1.57745,14,21,0.0754966517,0.9534947493,0.8945868946,1
GBP_NZD,2021-08-12 00:00:00,1.96697,1.9616,6,18,-0.2173886817,0.7374165085,0.9655172414,1
GBP_AUD,2021-08-13 00:00:00,1.87561,1.84982,8,21,0.06616835417,1.670089259,0.9058295964,1
GBP_NZD,2021-08-13 00:00:00,1.96697,1.9616,7,19,0.2199431409,1.239085615,0.823943662,0
GBP_CAD,2021-08-13 12:00:00,1.72995,1.71496,9,17,-1.200574575,0.517708084,0.8868852459,0
GBP_NZD,2021-08-16 00:00:00,1.96697,1.9616,8,20,-0.8230762422,0.6510576625,0.9415855355,0
GBP_NZD,2021-08-16 04:00:00,1.96697,1.9616,8,20,0.2488196147,0.9341648691,0.7072072072,0
EUR_NZD,2021-08-17 04:00:00,1.68292,1.6775,16,24,-1.393425387,2.313687621,0.9940860215,1
GBP_CHF,2021-08-18 00:00:00,1.2549,1.25018,11,21,-0.2343299686,0.7202200505,0.865625,1
NZD_CAD,2021-08-18 00:00:00,0.87346,0.86547,5,12,-0.5192361465,0.1843664578,0.6824817518,1
NZD_CAD,2021-08-18 04:00:00,0.87346,0.86547,5,12,-1.852195907,0.3070830911,0.7625570776,0
GBP_JPY,2021-08-18 12:00:00,151.167,148.459,11,21,-1.209107594,0.2125903462,0.9816513761,1
NZD_CAD,2021-08-19 16:00:00,0.87346,0.86547,6,13,-0.6235926977,0.6520817042,0.8157894737,0
CHF_JPY,2021-08-20 00:00:00,119.309,118.651,5,23,-0.2328555102,1.252984412,0.924137931,1
NZD_CAD,2021-08-20 04:00:00,0.87346,0.86547,7,14,0.2434171033,1.671891157,0.9612068966,0
CAD_CHF,2021-08-23 12:00:00,0.71859,0.71725,14,25,-0.5289190858,0.6361823969,0.8246073298,1
NZD_CAD,2021-08-23 12:00:00,0.87346,0.86547,8,15,-0.2333191403,0.1915306375,0.6815642458,1
CAD_CHF,2021-08-23 16:00:00,0.71859,0.71725,14,25,-0.3225215828,0.9030604318,0.8724489796,0
NZD_CAD,2021-08-24 08:00:00,0.87346,0.86547,9,16,-0.3336421176,0.7963344883,1,0
NZD_CAD,2021-08-25 04:00:00,0.87346,0.86547,10,17,-0.01726180889,0.9114235095,1,0
GBP_CHF,2021-08-25 20:00:00,1.2549,1.25018,16,26,0.05810864498,0.8410461774,0.9846153846,1
GBP_JPY,2021-08-25 20:00:00,151.167,148.459,16,26,0.02713977822,0.4416382092,0.6,1
GBP_CHF,2021-08-26 00:00:00,1.2549,1.25018,17,27,-0.1248190124,0.8828661852,0.9511494253,0
USD_CHF,2021-08-30 04:00:00,0.90994,0.90183,9,18,0.06432206704,0.4759832961,1,1
USD_CAD,2021-08-30 16:00:00,1.25789,1.24223,4,21,-0.1601362569,0.9341281651,0.9066339066,1
USD_CAD,2021-08-31 12:00:00,1.25789,1.24223,5,22,-0.3025164711,0.6743596336,0.7209302326,0
USD_CAD,2021-09-07 12:00:00,1.25789,1.24223,10,27,-0.8780806476,0.672111113,0.9597315436,1
USD_CAD,2021-09-07 16:00:00,1.25789,1.24223,10,27,0.0696910458,1.818604433,0.8486312399,0
CAD_JPY,2021-09-08 16:00:00,86.547,84.671,8,13,-0.3274050438,1.829830412,0.7477931904,1
CAD_JPY,2021-09-09 16:00:00,86.547,84.671,9,14,0.1150668706,1.158092375,0.8726708075,0
USD_JPY,2021-09-09 20:00:00,109.586,109.413,7,12,0.2144590152,0.8326055885,0.8032786885,1
CAD_JPY,2021-09-10 04:00:00,86.547,84.671,10,15,0.104249009,1.202586782,0.8526011561,0
CHF_JPY,2021-09-10 04:00:00,119.689,119.246,9,15,-0.09910543612,0.7195916449,0.95,1
CAD_JPY,2021-09-13 00:00:00,86.547,84.671,11,16,-0.1295474882,0.504184819,0.8264840183,0
CAD_JPY,2021-09-13 08:00:00,86.547,84.671,11,16,0.2330600251,1.264174075,0.874251497,0
USD_JPY,2021-09-14 20:00:00,109.586,109.413,10,15,-0.3620103867,0.5852501252,0.9457831325,0
NZD_USD,2021-09-15 04:00:00,0.70755,0.68052,5,18,-0.1121321202,0.9012100028,0.9644268775,1
USD_JPY,2021-09-15 04:00:00,109.586,109.413,11,16,-0.2512644043,0.2144940037,0.6846846847,1
CAD_JPY,2021-09-16 00:00:00,86.547,84.671,14,19,-0.1673009351,0.3773170025,0.6652173913,1
CAD_JPY,2021-09-16 12:00:00,86.547,84.671,14,19,-0.2731822781,0.8231892646,1,0
USD_JPY,2021-09-16 12:00:00,109.586,109.413,12,17,-1.35990556,0.5418780776,0.9707446809,0
CAD_JPY,2021-09-17 04:00:00,86.547,84.671,15,20,-0.1059616206,0.6509070979,1,0
NZD_USD,2021-09-17 08:00:00,0.70755,0.68052,7,20,-0.1471490573,0.2898390522,0.675862069,0
AUD_CHF,2021-09-21 00:00:00,0.67066,0.65117,4,22,-0.1646469742,0.8433137705,0.7233429395,1
NZD_CHF,2021-09-21 04:00:00,0.64988,0.62275,7,21,-0.1636268185,0.7879923101,0.9567099567,1
CAD_CHF,2021-09-22 04:00:00,0.7209,0.70869,17,23,-0.1224031141,0.5749237177,0.6988847584,1
EUR_CHF,2021-09-22 04:00:00,1.08321,1.06959,8,24,-0.2432988235,0.3925958289,0.8273381295,1
CAD_CHF,2021-09-22 16:00:00,0.7209,0.70869,17,23,-0.4426557731,1.383734976,0.9509981851,0
EUR_CHF,2021-09-23 04:00:00,1.08321,1.06959,9,25,0.03268426308,0.6427905072,0.8549618321,0
AUD_CHF,2021-09-23 08:00:00,0.67066,0.65117,6,24,-0.2065866965,0.4834128698,0.7990430622,0
CAD_JPY,2021-09-23 08:00:00,86.547,84.671,19,24,-1.33232359,0.5947873168,0.8657957245,1
NZD_CHF,2021-09-23 08:00:00,0.64988,0.62275,9,23,-0.7173398568,0.2752583172,0.8292682927,0
CAD_JPY,2021-09-23 12:00:00,86.547,84.671,19,24,-0.0877463959,1.107153054,0.9132149901,0
