trade_id,bar_offset,bar_time,close_mid,close_r,mfe_so_far_r,mae_so_far_r,is_in_profit
1121,68,2023-08-10 22:00:00,2.10092,0.8041175231,1.411169625,-0.20952358,True
1121,69,2023-08-10 23:00:00,2.10489,1.2537438,1.411169625,-0.20952358,True
1121,70,2023-08-11 00:00:00,2.10344,1.089522616,1.411169625,-0.20952358,True
1121,71,2023-08-11 01:00:00,2.10616,1.397578906,1.500641857,-0.20952358,True
1121,72,2023-08-11 02:00:00,2.10739,1.536883773,1.540281453,-0.20952358,True
1121,73,2023-08-11 03:00:00,2.10791,1.595776887,1.720358475,-0.20952358,True
1121,74,2023-08-11 04:00:00,2.10937,1.761130632,1.764528311,-0.20952358,True
1121,75,2023-08-11 05:00:00,2.11028,1.864193582,1.942340214,-0.20952358,True
1121,76,2023-08-11 06:00:00,2.10961,1.788312069,1.950268134,-0.20952358,True
1121,77,2023-08-11 07:00:00,2.11148,2.000100769,2.058993883,-0.20952358,True
1121,78,2023-08-11 08:00:00,2.11067,1.908363418,2.103163719,-0.20952358,True
1121,79,2023-08-11 09:00:00,2.11409,2.2956989,2.388568812,-0.20952358,True
