trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,sweep_magnitude_atr,reclaim_strength_ratio,time_to_peak_mfe,calendar_year
107,EUR_AUD,2021-03-29 00:00:00,2021-03-29 04:00:00,1.545245,1.536480976,2021-03-30 04:00:00,1.536445976,stoploss,-1.003993599,7,3.93141315,-1.087970524,0.7,0.7,1.54312,0.3194879356,1.492857143,1,2021
108,EUR_NZD,2021-03-29 20:00:00,2021-03-30 00:00:00,1.680605,1.6709169,2021-04-02 12:00:00,1.6708519,stoploss,-1.006709262,22,2.377659082,-2.025680898,1.3,1.3,1.67865,0.4975175504,0.77593361,14,2021
109,AUD_USD,2021-04-01 08:00:00,2021-04-01 12:00:00,0.755795,0.7499423558,2021-05-27 12:00:00,0.77395,time_exit,3.102016697,240,5.688881627,-0.02306649706,0.3,0.4,0.75403,0.2973015177,2.034482759,162,2021
110,NZD_CAD,2021-04-01 08:00:00,2021-04-01 12:00:00,0.876315,0.8714672553,2021-05-12 12:00:00,0.8713272553,stoploss,-1.028879408,175,6.550468656,-2.721884236,1.3,2.8,0.87542,0.2681659346,1.338461538,85,2021
111,EUR_GBP,2021-04-01 16:00:00,2021-04-01 20:00:00,0.85195,0.8483155661,2021-04-05 08:00:00,0.8483055661,stoploss,-1.00275146,10,5.497417284,-1.315197929,0.2,0.2,0.85027,0.5502920205,1.68,0,2021
112,GBP_AUD,2021-04-07 00:00:00,2021-04-07 04:00:00,1.80348,1.794058705,2021-04-08 20:00:00,1.794033705,stoploss,-1.002653563,11,4.117268238,-3.129081404,0.8,0.5,1.80214,0.2844619458,0.9701492537,2,2021
113,GBP_CHF,2021-04-07 00:00:00,2021-04-07 04:00:00,1.28814,1.281007387,2021-04-07 08:00:00,1.280997387,stoploss,-1.001402011,2,0.001402010791,-4.192012266,0.6,0.2,1.28635,0.423407259,1.165562914,0,2021
114,CAD_JPY,2021-04-07 08:00:00,2021-04-07 12:00:00,87.2265,86.73754968,2021-04-08 08:00:00,86.73704968,stoploss,-1.001022599,6,8.09591448,-3.684423376,0.1,0.1,87.144,0.5031185959,0.6829268293,0,2021
115,GBP_CAD,2021-04-09 00:00:00,2021-04-09 04:00:00,1.726155,1.717805868,2021-04-09 20:00:00,1.717770868,stoploss,-1.004192052,5,3.898009914,-4.904102502,0.3,0.7,1.72463,0.3066186935,1.1953125,0,2021
116,NZD_JPY,2021-04-09 08:00:00,2021-04-09 12:00:00,77.14,76.63810824,2021-06-04 12:00:00,78.774,time_exit,3.255682033,240,6.059075314,-0.9543890416,1.4,0.2,76.812,0.4383415222,2.945454545,206,2021
117,EUR_AUD,2021-04-14 12:00:00,2021-04-14 16:00:00,1.556745,1.549274194,2021-04-14 16:00:00,1.549229194,stoploss,-1.006023447,1,3.790086461,-1.987068109,0.9,0.9,1.55578,0.4176256315,0.5897435897,0,2021
118,EUR_NZD,2021-04-16 00:00:00,2021-04-16 04:00:00,1.669685,1.661073031,2021-05-06 04:00:00,1.661033031,stoploss,-1.004644699,85,3.94276865,-1.010802565,1.3,0.8,1.66769,0.3135171655,1.422222222,74,2021
119,CAD_CHF,2021-04-21 00:00:00,2021-04-21 04:00:00,0.726565,0.7223122268,2021-06-16 04:00:00,0.737325,time_exit,2.530113757,240,6.018425801,-0.09993479059,1.3,1.3,0.72564,0.2539519385,1.592592593,93,2021
120,CAD_JPY,2021-04-21 16:00:00,2021-04-21 20:00:00,86.5445,85.81783832,2021-06-16 20:00:00,90.3575,time_exit,5.247283697,240,6.386052975,-0.7396839725,0.1,0.1,85.561,0.374314494,7.220588235,173,2021
121,USD_JPY,2021-04-22 08:00:00,2021-04-22 12:00:00,108.0375,107.5780185,2021-04-23 12:00:00,107.5775185,stoploss,-1.001088183,7,6.062268339,-1.219853313,0.1,0.1,107.874,0.2611639564,2.733333333,2,2021
122,AUD_CHF,2021-04-23 00:00:00,2021-04-23 04:00:00,0.706845,0.7023234872,2021-05-04 16:00:00,0.7022034872,stoploss,-1.02653979,46,1.624456325,-3.915724878,1.7,2.4,0.70604,0.4290599415,0.7113402062,9,2021
123,GBP_JPY,2021-04-23 16:00:00,2021-04-23 20:00:00,149.6095,148.6875794,2021-06-18 20:00:00,152.306,time_exit,2.924872223,240,7.011992022,-0.07972486868,0.1,2.4,149.238,0.3883197685,2.067039106,144,2021
124,GBP_CHF,2021-04-26 00:00:00,2021-04-26 04:00:00,1.26862,1.26198676,2021-04-30 16:00:00,1.26197676,stoploss,-1.001507559,28,2.018621287,-1.564846076,0.6,0.2,1.26653,0.2954815327,2.112244898,7,2021
125,GBP_CAD,2021-04-29 00:00:00,2021-04-29 04:00:00,1.717935,1.709096033,2021-04-30 08:00:00,1.709086033,stoploss,-1.001131354,8,0.9033861424,-3.702355856,0.5,0.2,1.71515,0.3009401551,1.984962406,1,2021
126,USD_CAD,2021-04-29 04:00:00,2021-04-29 08:00:00,1.231005,1.225050071,2021-05-06 08:00:00,1.225035071,stoploss,-1.002518922,31,2.966450047,-5.095778471,0.3,0.3,1.23011,0.4634815811,0.6376811594,20,2021
127,EUR_CHF,2021-04-30 12:00:00,2021-04-30 16:00:00,1.10035,1.096949279,2021-05-03 00:00:00,1.096934279,stoploss,-1.00441083,3,0.7292571961,-3.919757429,0.2,0.3,1.09955,0.6410405998,0.7431192661,0,2021
128,AUD_CAD,2021-04-30 20:00:00,2021-05-03 00:00:00,0.947345,0.9419350583,2021-05-12 12:00:00,0.9419250583,stoploss,-1.001848449,46,1.538833579,-4.204296667,0.5,0.2,0.94703,0.5323532382,0.6527777778,33,2021
129,NZD_CHF,2021-05-03 00:00:00,2021-05-03 04:00:00,0.65566,0.6513464889,2021-05-04 12:00:00,0.6513264889,stoploss,-1.004636594,9,1.089599607,-4.165979772,0.6,0.4,0.65324,1.372431845,0.8040540541,4,2021
130,NZD_USD,2021-05-03 00:00:00,2021-05-03 04:00:00,0.71816,0.7130219338,2021-05-04 12:00:00,0.7130119338,stoploss,-1.001946258,9,2.625501379,-5.001881796,0.2,0.2,0.71508,0.2685835361,4.449275362,4,2021
131,EUR_AUD,2021-05-04 00:00:00,2021-05-04 04:00:00,1.55466,1.547665725,2021-05-07 16:00:00,1.547585725,stoploss,-1.011437925,22,4.650946347,-1.824349074,1.6,1.6,1.5532,0.3002455373,1.276190476,3,2021
132,EUR_GBP,2021-05-04 12:00:00,2021-05-04 16:00:00,0.86822,0.8646105998,2021-05-04 20:00:00,0.8646005998,stoploss,-1.002770543,2,0.5042388985,-4.205684878,0.2,0.2,0.86539,0.3767939021,4.147058824,0,2021
133,USD_CHF,2021-05-06 16:00:00,2021-05-06 20:00:00,0.909135,0.9044730794,2021-05-07 12:00:00,0.9044480794,stoploss,-1.005362597,5,3.866432248,-3.544676444,0.5,0.5,0.90808,0.450458126,0.9904761905,4,2021
134,GBP_AUD,2021-05-07 00:00:00,2021-05-07 04:00:00,1.786065,1.775461793,2021-07-02 04:00:00,1.84373,time_exit,5.438448902,240,6.24858115,-0.5276705386,0.9,0.6,1.78344,0.3395199176,1.427777778,192,2021
135,GBP_NZD,2021-05-07 00:00:00,2021-05-07 04:00:00,1.922485,1.909841973,2021-07-02 04:00:00,1.975905,time_exit,4.225253902,240,5.793311907,-0.4219717253,6.3,9.1,1.91862,0.4381861965,1.277978339,181,2021
136,EUR_CHF,2021-05-07 08:00:00,2021-05-07 12:00:00,1.09687,1.093428385,2021-05-10 20:00:00,1.093418385,stoploss,-1.002905613,9,1.73174509,-2.862028379,0.2,0.2,1.09422,0.4009745343,3.855072464,0,2021
137,EUR_GBP,2021-05-12 16:00:00,2021-05-12 20:00:00,0.85834,0.8546379741,2021-06-17 08:00:00,0.8546279741,stoploss,-1.002701224,154,2.377076839,-1.431648551,0.2,0.2,0.85698,0.4970251572,1.467391304,53,2021
138,USD_CAD,2021-05-12 16:00:00,2021-05-12 20:00:00,1.211415,1.20427679,2021-05-18 04:00:00,1.20426179,stoploss,-1.002101367,21,5.674391829,-1.506680265,0.3,0.3,1.20585,0.3586333312,4.3046875,6,2021
139,AUD_CAD,2021-05-13 12:00:00,2021-05-13 16:00:00,0.93641,0.9306049703,2021-05-28 12:00:00,0.9305949703,stoploss,-1.001722644,66,1.161062111,-2.034442661,0.2,0.2,0.93509,0.4272157324,1.064516129,7,2021
140,AUD_CHF,2021-05-13 12:00:00,2021-05-13 16:00:00,0.70072,0.6959588395,2021-05-21 04:00:00,0.6958388395,stoploss,-1.025203939,34,0.5166807514,-4.769845473,2.4,2.4,0.6992,0.3990623689,1.473684211,15,2021
141,NZD_CHF,2021-05-13 12:00:00,2021-05-13 16:00:00,0.65065,0.6460503854,2021-05-19 16:00:00,0.6460303854,stoploss,-1.00434819,25,1.380550446,-3.754662394,0.4,0.4,0.64866,0.400033515,2.141304348,7,2021
142,NZD_USD,2021-05-13 12:00:00,2021-05-13 16:00:00,0.716765,0.7107172594,2021-06-15 16:00:00,0.7107022594,stoploss,-1.002480265,139,2.46124974,-4.018856226,0.1,0.3,0.71443,0.3141669134,2.452631579,52,2021
143,GBP_CHF,2021-05-21 08:00:00,2021-05-21 12:00:00,1.2743,1.268665283,2021-05-24 12:00:00,1.268650283,stoploss,-1.002662068,7,2.012523469,-3.118169079,1.6,0.3,1.27126,0.6211492189,1.685714286,1,2021
144,NZD_CHF,2021-05-21 08:00:00,2021-05-21 12:00:00,0.64466,0.6406582359,2021-06-11 16:00:00,0.6406382359,stoploss,-1.004997796,92,3.083640067,-2.818756885,0.4,0.4,0.64404,0.5497575485,0.5636363636,25,2021
145,USD_CHF,2021-05-21 08:00:00,2021-05-21 12:00:00,0.897045,0.8925476666,2021-07-16 12:00:00,0.919185,time_exit,4.9229172,240,6.767343495,-0.9861399179,0.5,0.1,0.89604,0.2979543382,1.462686567,179,2021
146,GBP_CAD,2021-05-24 00:00:00,2021-05-24 04:00:00,1.707055,1.69929992,2021-07-05 00:00:00,1.69928492,stoploss,-1.001934216,180,4.600210417,-1.250148283,0.7,0.3,1.70587,0.562212121,0.5275229358,122,2021
147,EUR_NZD,2021-05-25 00:00:00,2021-05-25 04:00:00,1.69249,1.681896954,2021-05-26 04:00:00,1.681866954,stoploss,-1.002832047,7,1.843662335,-2.264693262,0.6,0.6,1.69029,0.2699884423,1.517482517,1,2021
148,USD_JPY,2021-05-25 08:00:00,2021-05-25 12:00:00,108.7375,108.3459298,2021-07-20 12:00:00,109.6165,time_exit,2.244808245,240,7.460986675,-0.1008759109,0.1,0.1,108.61,0.265597335,2.442307692,167,2021
149,AUD_NZD,2021-05-26 00:00:00,2021-05-26 04:00:00,1.07284,1.069001016,2021-05-26 04:00:00,1.068831016,stoploss,-1.044282545,1,2.128167034,-4.623618709,3.4,3.4,1.07122,0.6928915924,1.097744361,0,2021
150,EUR_CAD,2021-05-28 16:00:00,2021-05-28 20:00:00,1.47452,1.467863914,2021-06-03 16:00:00,1.467853914,stoploss,-1.001502384,24,5.325952768,-2.51198675,0.2,0.2,1.46952,0.4717487078,3.178343949,5,2021
151,NZD_CAD,2021-06-01 16:00:00,2021-06-01 20:00:00,0.874235,0.8686381276,2021-06-03 12:00:00,0.8684681276,stoploss,-1.030374107,11,3.004356497,-2.554105033,1.5,3.4,0.87238,0.4824122832,1.318518519,2,2021
152,USD_CAD,2021-06-01 16:00:00,2021-06-01 20:00:00,1.205065,1.199873821,2021-07-27 20:00:00,1.25785,time_exit,10.16821021,240,14.56605503,-0.4921810567,0.3,0.2,1.20249,0.7050421399,1.398907104,202,2021
153,GBP_USD,2021-06-02 12:00:00,2021-06-02 16:00:00,1.416785,1.410153212,2021-06-03 16:00:00,1.410108212,stoploss,-1.006785501,7,0.5270072056,-8.986264497,0.9,0.9,1.41248,0.3920511401,3.269230769,5,2021
154,AUD_CAD,2021-06-04 00:00:00,2021-06-04 04:00:00,0.92783,0.9229527316,2021-07-21 16:00:00,0.9229427316,stoploss,-1.002050328,202,2.876610189,-1.974465867,0.4,0.2,0.9261,0.6150984011,1.133333333,188,2021
155,EUR_CAD,2021-06-04 08:00:00,2021-06-04 12:00:00,1.46841,1.463434958,2021-07-02 16:00:00,1.463424958,stoploss,-1.002010033,122,8.353698478,-2.132645352,0.2,0.2,1.46739,0.2894447981,1.430555556,65,2021
156,EUR_JPY,2021-06-04 12:00:00,2021-06-04 16:00:00,133.548,133.1473122,2021-06-04 16:00:00,133.1463122,stoploss,-1.002495708,1,0.524098765,-12.36873085,0.2,0.2,133.397,0.4642017633,1.612903226,0,2021
157,CHF_JPY,2021-06-07 00:00:00,2021-06-07 04:00:00,121.847,121.3439415,2021-06-17 08:00:00,121.3429415,stoploss,-1.001987841,50,1.832788958,-6.353138298,0.2,0.2,121.658,0.7832091644,0.9543147208,37,2021
158,EUR_AUD,2021-06-07 00:00:00,2021-06-07 04:00:00,1.57227,1.565655864,2021-07-06 08:00:00,1.565565864,stoploss,-1.013607219,128,6.962360328,-1.629842439,1.8,1.8,1.57054,0.332620906,1.490909091,111,2021
159,EUR_NZD,2021-06-08 00:00:00,2021-06-08 04:00:00,1.68564,1.676777953,2021-07-05 20:00:00,1.676747953,stoploss,-1.003385223,119,2.976739045,-1.839304262,0.6,0.6,1.68134,0.3791449277,2.541666667,51,2021
160,GBP_CHF,2021-06-08 16:00:00,2021-06-08 20:00:00,1.2687,1.263338458,2021-06-09 16:00:00,1.263258458,stoploss,-1.014921081,6,3.159538817,-3.454230159,1.6,1.6,1.26691,0.5558102523,1.134228188,3,2021
161,EUR_CHF,2021-06-09 16:00:00,2021-06-09 20:00:00,1.09157,1.089110693,2021-06-10 20:00:00,1.089100693,stoploss,-1.004066186,7,2.886992319,-7.973791462,0.2,0.2,1.09104,0.4554128729,0.9285714286,5,2021
162,AUD_USD,2021-06-10 12:00:00,2021-06-10 16:00:00,0.77499,0.7711216903,2021-06-11 16:00:00,0.7711066903,stoploss,-1.003877663,7,0.6540324398,-11.90442445,0.4,0.3,0.77216,0.2895321473,5,4,2021
163,GBP_CHF,2021-06-16 00:00:00,2021-06-16 04:00:00,1.26514,1.259672006,2021-07-08 12:00:00,1.259592006,stoploss,-1.014630594,99,3.749089782,-2.735921129,0.4,1.6,1.2631,0.5047555023,1.471014493,37,2021
164,NZD_CHF,2021-06-16 00:00:00,2021-06-16 04:00:00,0.640425,0.6366127762,2021-07-08 12:00:00,0.6365927762,stoploss,-1.005246282,99,4.518360116,-3.007430986,0.5,0.4,0.63868,0.4983967617,1.810526316,86,2021
165,NZD_CAD,2021-06-18 08:00:00,2021-06-18 12:00:00,0.86441,0.8593481209,2021-08-13 12:00:00,0.87671,time_exit,2.429927632,240,5.262867652,-0.8830712614,2.6,2.8,0.86306,0.4820344245,1.032786885,126,2021
166,AUD_CHF,2021-06-21 00:00:00,2021-06-21 04:00:00,0.69215,0.6877452987,2021-07-08 08:00:00,0.6876252987,stoploss,-1.027243618,80,1.818511522,-6.629280454,2.4,2.4,0.68914,0.5675753813,2.312,68,2021
167,AUD_JPY,2021-06-21 00:00:00,2021-06-21 04:00:00,82.7565,82.11161709,2021-07-08 08:00:00,82.10711709,stoploss,-1.006978011,80,2.323677637,-4.52562775,0.9,0.9,82.414,0.4279846698,2.449275362,27,2021
168,CAD_JPY,2021-06-21 00:00:00,2021-06-21 04:00:00,88.6245,87.98368402,2021-06-21 04:00:00,87.98318402,stoploss,-1.000780255,1,2.77692824,-4.992852995,0.1,0.1,88.346,0.7303188628,1.192307692,0,2021
169,EUR_JPY,2021-06-21 00:00:00,2021-06-21 04:00:00,130.868,130.1878843,2021-06-21 04:00:00,130.1868843,stoploss,-1.001470338,1,2.681896638,-3.346489446,0.2,0.2,130.656,0.3411184321,1.810344828,0,2021
170,NZD_JPY,2021-06-21 00:00:00,2021-06-21 04:00:00,76.685,76.0006409,2021-07-08 16:00:00,75.9996409,stoploss,-1.001461221,82,3.043723671,-2.076395265,0.2,0.2,76.351,0.3653052894,2.704,67,2021
171,CHF_JPY,2021-06-29 04:00:00,2021-06-29 08:00:00,120.15,119.6550865,2021-06-30 12:00:00,119.6540865,stoploss,-1.002020555,8,2.137747111,-3.028811833,0.2,0.2,120.083,0.2909599092,0.9166666667,0,2021
172,NZD_USD,2021-06-30 16:00:00,2021-06-30 20:00:00,0.698045,0.6934848798,2021-07-08 16:00:00,0.6934698798,stoploss,-1.003289387,36,2.735673521,-3.843100477,0.3,0.3,0.69714,0.2850802066,1.369230769,21,2021
173,GBP_USD,2021-07-01 12:00:00,2021-07-01 16:00:00,1.381115,1.374100716,2021-07-02 12:00:00,1.374055716,stoploss,-1.00641548,6,2.452851898,-3.410896929,0.9,0.9,1.37744,0.2708758272,3.821052632,0,2021
174,AUD_NZD,2021-07-02 00:00:00,2021-07-02 04:00:00,1.07212,1.068751025,2021-07-05 00:00:00,1.068596025,stoploss,-1.046008063,6,0.5075728241,-9.442041833,3.4,3.1,1.06996,0.3324453585,3.482142857,2,2021
175,AUD_USD,2021-07-02 12:00:00,2021-07-02 16:00:00,0.748925,0.7445167971,2021-07-08 08:00:00,0.7445017971,stoploss,-1.003402747,23,2.485139706,-8.691750602,0.3,0.3,0.745,0.2676827799,6.627118644,10,2021
176,EUR_USD,2021-07-02 12:00:00,2021-07-02 16:00:00,1.184745,1.180140033,2021-07-07 16:00:00,1.180105033,stoploss,-1.007600489,19,1.330085529,-3.983741884,0.7,0.7,1.18224,0.6644998727,1.633986928,10,2021
177,EUR_CAD,2021-07-05 00:00:00,2021-07-05 04:00:00,1.463285,1.456726811,2021-08-30 04:00:00,1.489425,time_exit,3.985856583,240,7.336629285,-0.2447322042,0.5,0.3,1.46133,1.076516736,0.552407932,206,2021
178,GBP_AUD,2021-07-05 00:00:00,2021-07-05 04:00:00,1.839355,1.830201382,2021-07-06 08:00:00,1.830171382,stoploss,-1.003277392,8,8.301088912,-1.514701556,0.7,0.6,1.83695,0.9264096068,0.5754716981,3,2021
179,GBP_NZD,2021-07-05 00:00:00,2021-07-05 04:00:00,1.967965,1.957463014,2021-07-06 04:00:00,1.956998014,stoploss,-1.044277339,7,3.755003998,-1.489718208,5.7,9.3,1.96579,0.6436877654,0.5532544379,2,2021
180,EUR_AUD,2021-07-06 12:00:00,2021-07-06 16:00:00,1.56443,1.55731168,2021-08-31 16:00:00,1.61581,time_exit,7.217995337,240,11.11357748,-0.05197855731,1.8,1.8,1.56262,0.3174906473,1.486725664,196,2021
181,CHF_JPY,2021-07-08 04:00:00,2021-07-08 08:00:00,119.446,118.8937814,2021-07-20 12:00:00,118.8922814,stoploss,-1.002716316,50,3.190765604,-1.439647364,0.2,0.3,119.375,0.4201235075,0.5948275862,17,2021
182,AUD_CHF,2021-07-08 16:00:00,2021-07-08 20:00:00,0.68129,0.6759419182,2021-07-19 12:00:00,0.6758219182,stoploss,-1.022437951,41,0.8881689124,-5.631925819,2.4,2.4,0.67959,0.5908660554,1.006329114,23,2021
183,GBP_CHF,2021-07-08 16:00:00,2021-07-08 20:00:00,1.2609,1.253270503,2021-07-20 00:00:00,1.253260503,stoploss,-1.001310702,44,2.413003191,-1.812701474,1.6,0.2,1.25941,0.7025365075,0.5298507463,22,2021
184,EUR_GBP,2021-07-14 12:00:00,2021-07-14 16:00:00,0.85139,0.8482428045,2021-08-06 08:00:00,0.8482328045,stoploss,-1.003177432,101,4.94726184,-2.030379137,0.2,0.2,0.85074,0.2541945711,1.625,24,2021
185,NZD_JPY,2021-07-16 00:00:00,2021-07-16 04:00:00,77.06,76.32137464,2021-07-19 12:00:00,76.32037464,stoploss,-1.001353866,9,2.144524255,-3.38331194,0.2,0.2,76.435,0.3520052439,4.8,3,2021
186,NZD_CHF,2021-07-20 08:00:00,2021-07-20 12:00:00,0.63472,0.629064358,2021-08-02 00:00:00,0.629044358,stoploss,-1.003536292,52,4.05435845,-2.116470591,0.4,0.4,0.63388,0.3005847957,0.9764705882,51,2021
187,NZD_USD,2021-07-20 08:00:00,2021-07-20 12:00:00,0.691165,0.6846089029,2021-08-19 04:00:00,0.6845939029,stoploss,-1.002287947,131,3.940606653,-1.62367942,0.3,0.3,0.69015,0.4057291928,0.7593984962,67,2021
188,AUD_JPY,2021-07-20 16:00:00,2021-07-20 20:00:00,80.5485,79.78860671,2021-08-17 04:00:00,79.78410671,stoploss,-1.005921884,117,1.941720002,-3.49325364,0.9,0.9,80.012,0.4579590382,3.045977011,16,2021
189,AUD_USD,2021-07-20 16:00:00,2021-07-20 20:00:00,0.732885,0.7271352211,2021-08-17 16:00:00,0.7271202211,stoploss,-1.002608796,120,2.595751994,-3.874062021,0.3,0.3,0.73105,0.3826234095,1.654545455,65,2021
190,EUR_JPY,2021-07-20 16:00:00,2021-07-20 20:00:00,129.443,128.7156702,2021-08-16 12:00:00,128.7146702,stoploss,-1.001374892,113,1.78873454,-2.082961436,0.2,0.2,128.806,0.5884537919,2.96728972,41,2021
191,EUR_USD,2021-07-20 16:00:00,2021-07-20 20:00:00,1.177795,1.173251633,2021-08-10 00:00:00,1.173216633,stoploss,-1.007703538,86,2.88662592,-2.508052029,0.7,0.7,1.1764,0.3609658032,1.658536585,46,2021
192,GBP_JPY,2021-07-20 16:00:00,2021-07-20 20:00:00,149.797,148.5294858,2021-09-14 20:00:00,151.815,time_exit,1.592092592,240,2.876496328,-0.4828348198,2.4,2.4,148.772,0.4938800608,3.236421725,41,2021
193,GBP_USD,2021-07-20 16:00:00,2021-07-20 20:00:00,1.362975,1.354421445,2021-09-14 20:00:00,1.384855,time_exit,2.558000676,240,4.132199904,-0.4495206855,0.9,0.3,1.3587,0.3530695631,2.801324503,46,2021
194,GBP_CAD,2021-07-21 00:00:00,2021-07-21 04:00:00,1.729145,1.718718039,2021-07-21 16:00:00,1.718688039,stoploss,-1.002877157,4,3.204673114,-1.360415625,0.7,0.6,1.72714,0.4085562611,0.9389671362,1,2021
195,EUR_CHF,2021-07-22 08:00:00,2021-07-22 12:00:00,1.08262,1.079912937,2021-07-27 08:00:00,1.079902937,stoploss,-1.00369404,18,2.885045243,-4.813334126,0.2,0.2,1.08169,0.2807470403,2.394736842,6,2021
196,USD_CHF,2021-07-22 16:00:00,2021-07-22 20:00:00,0.919735,0.9153120644,2021-07-26 20:00:00,0.9153070644,stoploss,-1.001130471,13,1.812144847,-4.048216279,0.1,0.1,0.91628,0.3572288032,4.379746835,4,2021
197,AUD_NZD,2021-07-27 00:00:00,2021-07-27 04:00:00,1.05442,1.050992055,2021-08-02 00:00:00,1.050867055,stoploss,-1.036464991,24,1.805746374,-7.818094154,3.6,2.5,1.05382,0.3967391063,0.6323529412,10,2021
198,CAD_CHF,2021-07-28 00:00:00,2021-07-28 04:00:00,0.726725,0.7228828554,2021-08-03 00:00:00,0.7228128554,stoploss,-1.018218992,24,3.033462123,-4.693993084,2.3,1.4,0.72525,0.3956123919,1.736842105,15,2021
199,NZD_JPY,2021-07-28 00:00:00,2021-07-28 04:00:00,76.399,75.76770197,2021-08-17 08:00:00,75.76670197,stoploss,-1.001584038,86,3.556165045,-2.911461627,0.2,0.2,76.207,0.389673319,1.544715447,63,2021
200,AUD_CHF,2021-07-28 20:00:00,2021-07-29 00:00:00,0.67099,0.6668827362,2021-07-30 12:00:00,0.6667727362,stoploss,-1.02678182,10,2.79017869,-4.825597001,1.4,2.2,0.67022,0.2532099335,1.365384615,2,2021
201,AUD_CAD,2021-07-30 00:00:00,2021-07-30 04:00:00,0.92073,0.9163595418,2021-07-30 12:00:00,0.9163495418,stoploss,-1.00228809,3,3.87373575,-2.274361096,0.4,0.2,0.9198,0.7321886829,0.5625,0,2021
202,USD_JPY,2021-07-30 00:00:00,2021-07-30 04:00:00,109.5475,109.0826925,2021-08-03 12:00:00,109.0821925,stoploss,-1.001075714,15,2.694663903,-1.778155462,0.1,0.1,109.421,0.2624742484,2.081967213,4,2021
203,USD_CHF,2021-07-30 12:00:00,2021-07-30 16:00:00,0.906345,0.9019914737,2021-08-04 16:00:00,0.9019864737,stoploss,-1.001148494,19,6.191532539,-1.037090314,0.1,0.1,0.90478,0.4042699785,1.772727273,18,2021
204,EUR_CHF,2021-08-02 00:00:00,2021-08-02 04:00:00,1.07526,1.07261753,2021-08-03 16:00:00,1.07260753,stoploss,-1.003784338,10,7.008594545,-2.14571982,0.2,0.2,1.07418,0.3708651541,2.183673469,2,2021
205,GBP_CAD,2021-08-02 00:00:00,2021-08-02 04:00:00,1.734245,1.726139768,2021-09-27 04:00:00,1.72778,time_exit,-0.797632914,240,3.493422422,-1.218348805,1.1,0.2,1.73184,0.4663654161,1.253968254,86,2021
206,GBP_CHF,2021-08-02 00:00:00,2021-08-02 04:00:00,1.2593,1.253145593,2021-08-19 08:00:00,1.253065593,stoploss,-1.012998816,80,3.67379027,-1.987193941,0.2,1.6,1.25836,0.3477183183,0.8785046729,46,2021
207,GBP_AUD,2021-08-03 00:00:00,2021-08-03 04:00:00,1.88562,1.876112334,2021-08-03 08:00:00,1.876082334,stoploss,-1.003155349,2,3.12589864,-3.386740788,0.8,0.6,1.88273,0.3113277246,1.918918919,0,2021
208,CHF_JPY,2021-08-03 08:00:00,2021-08-03 12:00:00,120.6825,120.1811595,2021-08-09 12:00:00,120.1796595,stoploss,-1.002991978,25,0.8886175534,-6.268194527,0.3,0.3,120.551,0.2712726987,1.926470588,14,2021
209,GBP_NZD,2021-08-03 08:00:00,2021-08-03 12:00:00,1.985975,1.974889743,2021-08-04 00:00:00,1.974844743,stoploss,-1.004059446,4,1.932747249,-4.810443269,0.1,0.9,1.98166,0.313930475,2.471264368,1,2021
210,EUR_CHF,2021-08-06 12:00:00,2021-08-06 16:00:00,1.07297,1.07066432,2021-08-17 16:00:00,1.07065432,stoploss,-1.004337115,43,9.025535898,-1.465944802,0.2,0.2,1.07196,0.2515526584,3.379310345,28,2021
211,GBP_AUD,2021-08-11 16:00:00,2021-08-11 20:00:00,1.88004,1.872097447,2021-09-01 08:00:00,1.872067447,stoploss,-1.003777123,88,4.444414811,-3.351567203,0.6,0.6,1.87889,0.5162068195,0.5463414634,40,2021
212,GBP_NZD,2021-08-11 16:00:00,2021-08-11 20:00:00,1.96725,1.957661561,2021-08-31 00:00:00,1.957616561,stoploss,-1.004693152,80,4.187334355,-3.608512296,0.2,0.9,1.96601,0.2711598835,0.9384615385,34,2021
213,CHF_JPY,2021-08-13 00:00:00,2021-08-13 04:00:00,119.5935,119.2026927,2021-09-13 12:00:00,119.2011927,stoploss,-1.003838209,129,2.577997089,-5.25450821,0.5,0.3,119.468,0.8137003217,0.7735849057,66,2021
214,AUD_NZD,2021-08-16 16:00:00,2021-08-16 20:00:00,1.04575,1.042414218,2021-08-17 04:00:00,1.042249218,stoploss,-1.049463665,3,4.044029364,-5.435007588,3.4,3.3,1.0426,0.2518150234,7.071428571,2,2021
215,NZD_CHF,2021-08-17 00:00:00,2021-08-17 04:00:00,0.64126,0.6376168651,2021-08-17 04:00:00,0.6375968651,stoploss,-1.005489777,1,4.614157971,-5.080789057,0.4,0.4,0.63935,0.7740586245,1.340425532,0,2021
216,EUR_JPY,2021-08-17 08:00:00,2021-08-17 12:00:00,128.731,128.2928904,2021-08-17 16:00:00,128.2918904,stoploss,-1.002282534,2,5.740573186,-1.851135131,0.2,0.2,128.498,0.6345444715,1.669064748,0,2021
217,NZD_CAD,2021-08-17 16:00:00,2021-08-17 20:00:00,0.872725,0.8673911651,2021-08-23 20:00:00,0.8672661651,stoploss,-1.023435296,25,5.867260712,-2.145735704,2.5,2.5,0.87191,0.2587256681,1.043478261,16,2021
