trade_id,race_condition,mae_mfe_ratio_winners
1514,33.0,
1515,-233.0,0.02181778
1516,-25.0,
1517,-237.0,0.00402169
1518,-55.0,
1519,6.0,
1520,-237.0,0.0076302243
1521,-59.0,
1522,200.0,
1523,-23.0,
1524,-42.0,
1525,-26.0,
1526,-22.0,
1527,237.0,
1528,239.0,
1529,8.0,
1530,-63.0,
1531,-8.0,0.9669928
1532,206.0,
1533,86.0,
1534,-13.0,
1535,-223.0,0.19582531
1536,70.0,
1537,231.0,
1538,56.0,
1539,-238.0,0.17312548
1540,-199.0,0.051191706
1541,-47.0,
1542,-36.0,
1543,-30.0,
1544,-30.0,
1545,167.0,
1546,235.0,
1547,-173.0,0.11872265
1548,232.0,
1549,-34.0,
1550,237.0,
1551,235.0,
1552,-16.0,
1553,20.0,
1554,-236.0,0.044589628
1555,-93.0,
1556,39.0,
1557,42.0,
1558,238.0,
1559,40.0,
1560,223.0,
1561,41.0,
1562,25.0,
1563,26.0,
1564,-11.0,
1565,13.0,
1566,117.0,
1567,221.0,
1568,110.0,
1569,115.0,
1570,129.0,
1571,237.0,
1572,146.0,
1573,237.0,
1574,95.0,
1575,-72.0,
1576,-1.0,
1577,-238.0,0.016286008
1578,-31.0,
1579,-16.0,
1580,-18.0,
1581,-18.0,
1582,80.0,
1583,40.0,
1584,237.0,
1585,-238.0,0.047995165
1586,-138.0,
1587,-18.0,1.3990083
1588,18.0,
1589,20.0,
1590,-103.0,
1591,-96.0,
1592,-114.0,
1593,-118.0,0.6555657
1594,-10.0,
1595,235.0,
1596,-11.0,
1597,-39.0,
1598,-19.0,
1599,145.0,
1600,-51.0,
1601,-42.0,
1602,16.0,
1603,233.0,
1604,239.0,
1605,221.0,
1606,69.0,
1607,66.0,
1608,-48.0,
1609,-48.0,
1610,32.0,
1611,-41.0,
1612,-31.0,0.4878386
1613,-220.0,0.15900514
1614,14.0,
1615,-3.0,
1616,-238.0,0.12269456
1617,2.0,9.192493
1618,-236.0,0.12681937
1619,-238.0,0.050260097
1620,-238.0,0.09394661
1621,-238.0,0.09315759
1622,-240.0,0.07726384
1623,93.0,
1624,-175.0,0.2566956
1625,-216.0,0.27432021
1626,-231.0,0.06777353
1627,-37.0,
1628,21.0,
1629,3.0,
1630,2.0,
1631,-72.0,
1632,30.0,
1633,-210.0,0.22665933
1634,-211.0,0.16600451
1635,-219.0,0.12530322
1636,-213.0,0.15332276
1637,233.0,
1638,234.0,
1639,-16.0,
1640,13.0,
1641,41.0,
1642,6.0,
1643,-4.0,0.77349454
1644,234.0,
1645,-203.0,0.08953445
1646,-111.0,0.4590291
1647,27.0,
1648,-27.0,
1649,11.0,
1650,6.0,
1651,15.0,
1652,-129.0,
1653,-32.0,
1654,-60.0,0.6211294
1655,-236.0,0.041001715
1656,-18.0,
1657,-215.0,0.13247819
1658,18.0,7.065656
1659,-233.0,0.09168949
1660,-60.0,
1661,-231.0,0.1073428
1662,-219.0,0.2847249
1663,233.0,
1664,136.0,
1665,232.0,
1666,-78.0,
1667,240.0,
1668,-63.0,
1669,-65.0,
1670,10.0,
1671,-82.0,
1672,-73.0,
1673,66.0,
1674,29.0,
1675,-12.0,
1676,215.0,
1677,-26.0,
1678,240.0,
1679,239.0,
1680,223.0,
1681,-28.0,
1682,-45.0,
1683,-12.0,0.47664937
1684,232.0,
1685,234.0,
1686,-57.0,
1687,-234.0,0.06138439
1688,103.0,
1689,-26.0,
1690,31.0,
1691,-17.0,
1692,239.0,
1693,237.0,
1694,-41.0,
1695,237.0,
1696,-23.0,
1697,238.0,
1698,-3.0,
1699,229.0,
1700,106.0,
1701,-21.0,
1702,228.0,
1703,236.0,
1704,174.0,
1705,237.0,
1706,50.0,
1707,234.0,
1708,-78.0,
1709,-197.0,0.17970526
1710,-217.0,0.06188899
1711,-215.0,0.04014829
1712,-116.0,0.8482016
1713,-10.0,
1714,144.0,
1715,-6.0,
1716,235.0,
1717,-36.0,
1718,-45.0,
1719,53.0,
1720,-112.0,
1721,43.0,0.5618067
1722,23.0,
1723,-55.0,
1724,19.0,
1725,-22.0,
1726,-67.0,
1727,-80.0,
1728,-224.0,0.034193244
1729,98.0,
1730,-235.0,0.03547787
1731,-23.0,
1732,93.0,
1733,-15.0,
1734,123.0,
1735,56.0,
1736,237.0,
1737,-168.0,
1738,-209.0,0.14136654
1739,172.0,
1740,55.0,
1741,-223.0,0.1885296
1742,23.0,
1743,-226.0,0.13149996
1744,-235.0,0.0847247
1745,-19.0,
1746,-72.0,
1747,-36.0,
1748,-64.0,
1749,27.0,
1750,-94.0,0.8182788
1751,90.0,
1752,93.0,
1753,-24.0,
1754,88.0,
1755,231.0,
1756,-42.0,
1757,82.0,
1758,101.0,
1759,111.0,
1760,219.0,
1761,225.0,
1762,-24.0,
1763,-14.0,
1764,-65.0,
1765,234.0,
1766,141.0,
1767,92.0,
1768,118.0,
1769,-233.0,0.08308139
1770,-6.0,
1771,-235.0,0.3795673
1772,-216.0,0.22978914
1773,-49.0,
1774,-240.0,0.14372326
1775,-69.0,
1776,-236.0,0.28962103
1777,-235.0,0.17480595
1778,-240.0,0.15527068
1779,9.0,8.908055
1780,30.0,
1781,-234.0,0.062146824
1782,-43.0,
1783,-93.0,
1784,-107.0,
1785,-104.0,
1786,-92.0,
1787,-123.0,
1788,-123.0,
1789,43.0,
1790,239.0,
1791,-240.0,0.00018660104
1792,230.0,5.0357904
1793,238.0,
1794,-31.0,
1795,-141.0,
1796,-214.0,0.13654001
1797,85.0,
1798,-238.0,0.084680796
1799,-47.0,0.62676865
1800,-234.0,0.17178959
1801,127.0,
1802,-25.0,
1803,-234.0,0.054287415
1804,53.0,
1805,-73.0,0.55994135
1806,-35.0,
1807,-240.0,0.013087317
1808,-97.0,
1809,9.0,
1810,11.0,
1811,-89.0,0.5233714
1812,-100.0,
1813,-212.0,0.21196716
1814,73.0,
1815,73.0,
1816,67.0,
1817,31.0,
1818,32.0,
1819,-193.0,0.6362456
1820,-196.0,0.41420344
1821,59.0,
1822,32.0,
1823,229.0,
1824,221.0,
1825,-181.0,0.26341152
1826,-151.0,
1827,36.0,
1828,217.0,
1829,181.0,
1830,-84.0,
1831,-8.0,
1832,22.0,
1833,-46.0,0.44836882
1834,-144.0,0.4090746
1835,-103.0,
1836,-13.0,
1837,-59.0,
1838,239.0,
1839,-234.0,0.17367244
1840,19.0,
1841,79.0,
1842,-29.0,
1843,53.0,
1844,-227.0,
1845,37.0,
1846,128.0,
1847,58.0,
1848,32.0,
1849,29.0,
1850,-237.0,0.01314223
1851,-69.0,
1852,41.0,
1853,65.0,
1854,225.0,
1855,40.0,
1856,-70.0,
1857,-17.0,0.34367394
1858,230.0,
1859,168.0,
1860,238.0,
1861,11.0,
1862,46.0,
1863,43.0,
1864,239.0,
1865,21.0,
1866,36.0,0.83988214
1867,-46.0,
1868,23.0,0.44621652
1869,-51.0,
1870,8.0,
1871,2.0,
1872,-235.0,0.038792532
1873,234.0,
1874,0.0,0.8376885
1875,225.0,
1876,217.0,
1877,-234.0,0.019584036
1878,98.0,
1879,236.0,
1880,236.0,
1881,50.0,
1882,97.0,
1883,34.0,
1884,-231.0,0.15311478
1885,104.0,
1886,6.0,
1887,-223.0,0.054507673
1888,237.0,
1889,237.0,
1890,3.0,
1891,-237.0,0.09099775
1892,-29.0,
1893,-74.0,0.7682847
1894,91.0,
1895,-175.0,0.17758942
1896,46.0,
1897,68.0,
1898,-12.0,
1899,57.0,
1900,-222.0,0.027712902
1901,-25.0,0.28773805
1902,10.0,
1903,-228.0,0.18373375
1904,197.0,
1905,-112.0,0.4062759
1906,-8.0,
1907,-98.0,
1908,-80.0,
1909,-84.0,
1910,146.0,
1911,170.0,
1912,226.0,
1913,16.0,
1914,-62.0,
1915,-19.0,
1916,-14.0,
1917,225.0,
1918,-133.0,0.4742613
1919,222.0,
1920,-20.0,
1921,-5.0,
1922,235.0,
1923,236.0,
1924,70.0,
1925,-224.0,0.18427087
1926,-224.0,0.11970393
1927,-236.0,0.013264352
1928,4.0,1.1220977
1929,-237.0,0.3136431
1930,240.0,
1931,240.0,
1932,39.0,
1933,239.0,
1934,24.0,
1935,-59.0,1.2339362
1936,-237.0,0.08174793
1937,-184.0,
1938,-158.0,
1939,41.0,
1940,-6.0,
1941,-22.0,
1942,14.0,
1943,-30.0,
1944,28.0,
1945,-58.0,
1946,-46.0,
1947,-15.0,
1948,-210.0,0.12284875
1949,184.0,
1950,108.0,
1951,121.0,
1952,106.0,
1953,149.0,
1954,70.0,
1955,103.0,
1956,105.0,
1957,-11.0,
1958,-21.0,
1959,-6.0,
1960,172.0,
1961,-17.0,
1962,225.0,
1963,72.0,
1964,23.0,
1965,33.0,
1966,-217.0,0.1298634
1967,-236.0,0.060644064
1968,-237.0,0.07584423
1969,19.0,
1970,-236.0,0.012803295
1971,-228.0,0.07511577
1972,14.0,
1973,-39.0,
1974,22.0,
1975,-22.0,
1976,-167.0,0.12534682
1977,65.0,
1978,-24.0,
1979,-83.0,
1980,-236.0,0.15151466
1981,-25.0,
1982,-78.0,
1983,-82.0,
1984,-55.0,
1985,-41.0,
1986,53.0,3.0612702
1987,231.0,
1988,-69.0,
1989,94.0,
1990,132.0,
1991,60.0,
1992,231.0,
1993,152.0,
1994,-230.0,0.1544355
1995,-26.0,
1996,-237.0,0.025380794
1997,236.0,
1998,240.0,
1999,213.0,
2000,224.0,
2001,-239.0,0.038042262
2002,177.0,
2003,-61.0,
2004,-219.0,0.02145915
2005,75.0,
2006,46.0,
2007,-38.0,
2008,-8.0,
2009,236.0,
2010,-203.0,0.15536757
2011,-45.0,
2012,-47.0,
2013,5.0,
2014,-37.0,
2015,224.0,
2016,237.0,
2017,227.0,
2018,237.0,
2019,-23.0,
2020,83.0,
2021,-236.0,0.0062543238
2022,234.0,
2023,100.0,
2024,-194.0,0.2579776
2025,236.0,
2026,113.0,
2027,-227.0,0.13238493
2028,-6.0,
2029,231.0,
2030,7.0,
2031,-62.0,1.2483277
2032,-237.0,0.021642448
2033,-1.0,
2034,-69.0,0.87761676
2035,-73.0,
2036,-26.0,
2037,-228.0,0.19933695
2038,-228.0,0.06371958
2039,-230.0,0.08303656
2040,-7.0,
2041,-18.0,
2042,45.0,
2043,234.0,
2044,237.0,
2045,-95.0,
2046,231.0,
2047,74.0,
2048,-53.0,
2049,16.0,
2050,56.0,
2051,18.0,
2052,4.0,
2053,-9.0,
2054,-25.0,
2055,-238.0,0.022840556
2056,34.0,
2057,-230.0,0.18332228
2058,40.0,
2059,222.0,
2060,43.0,
2061,157.0,
2062,-73.0,
2063,219.0,
2064,118.0,
2065,208.0,16.714294
2066,203.0,
2067,140.0,
2068,-6.0,
2069,154.0,
2070,-20.0,
2071,-239.0,0.059759356
2072,125.0,
2073,113.0,
2074,-34.0,
2075,92.0,
2076,-94.0,0.8158237
2077,20.0,
2078,230.0,
2079,-67.0,
2080,-6.0,
2081,63.0,
2082,210.0,
2083,213.0,
2084,-26.0,
2085,-218.0,0.07027365
2086,27.0,
2087,223.0,
2088,240.0,
2089,20.0,
2090,-12.0,
2091,-144.0,
2092,-209.0,0.0016814834
2093,98.0,
2094,103.0,
2095,-47.0,1.2073816
2096,-63.0,
2097,-46.0,0.6922285
2098,-225.0,0.12435101
2099,-60.0,
2100,-205.0,0.092375845
2101,-6.0,
2102,31.0,
2103,-234.0,0.14464459
2104,234.0,
2105,20.0,
2106,-26.0,
2107,-52.0,0.77966183
2108,84.0,
2109,-34.0,0.60547286
2110,-238.0,0.16090836
2111,-224.0,0.056389876
2112,-226.0,0.08613706
2113,-22.0,
2114,-41.0,
2115,224.0,
2116,233.0,
2117,-225.0,0.023800887
2118,-226.0,0.05639548
2119,-13.0,
2120,36.0,
2121,43.0,
2122,115.0,
2123,-2.0,
2124,-233.0,0.0011500871
2125,-223.0,0.034502145
2126,6.0,0.34623933
2127,-236.0,0.008834298
2128,23.0,
2129,-224.0,0.06951474
2130,-225.0,0.06497563
2131,140.0,
2132,39.0,
2133,-22.0,
2134,-11.0,
2135,68.0,
2136,228.0,15.787841
2137,239.0,
2138,-231.0,0.07571236
2139,221.0,
2140,-101.0,
2141,-232.0,0.029350465
2142,1.0,
2143,-2.0,
2144,36.0,
2145,-29.0,0.5987408
2146,75.0,
2147,-212.0,0.14006488
2148,-23.0,
2149,-3.0,
2150,1.0,
2151,-144.0,
2152,19.0,
2153,15.0,
2154,-2.0,
2155,191.0,
2156,-164.0,0.19817728
2157,-73.0,
2158,24.0,
2159,-239.0,0.032885183
2160,-55.0,
2161,-238.0,0.009205428
2162,-110.0,
2163,233.0,
2164,-222.0,0.04841332
2165,-22.0,
2166,-75.0,0.7367578
2167,12.0,
2168,224.0,
2169,227.0,
2170,32.0,
2171,-234.0,0.0194276
2172,84.0,
2173,-236.0,0.04150248
2174,-220.0,0.06436094
2175,57.0,
2176,226.0,
2177,-18.0,
2178,30.0,
2179,81.0,
2180,6.0,
2181,227.0,
2182,-198.0,0.17408451
2183,-53.0,
2184,229.0,
2185,237.0,
2186,41.0,
2187,-215.0,0.170958
2188,23.0,
2189,-119.0,0.38531107
2190,-136.0,0.4105762
2191,-130.0,0.9247972
2192,39.0,
2193,19.0,0.40774953
2194,183.0,
2195,-38.0,2.3567376
2196,-60.0,
2197,166.0,
2198,45.0,
2199,-31.0,
2200,-218.0,0.15801592
2201,-58.0,
2202,-223.0,0.18907228
2203,142.0,
2204,-19.0,
2205,80.0,
2206,237.0,
2207,19.0,
2208,230.0,
2209,19.0,
2210,-19.0,
2211,-11.0,
2212,239.0,
2213,236.0,
2214,229.0,
2215,8.0,
2216,-97.0,0.678172
2217,30.0,
2218,0.0,0.6263607
2219,-1.0,
2220,0.0,0.54835534
2221,-236.0,0.0231636
2222,-102.0,
2223,-220.0,0.19001326
2224,31.0,
2225,-236.0,0.053824324
2226,228.0,
2227,236.0,
2228,233.0,
2229,230.0,
2230,233.0,
2231,227.0,
2232,14.0,
2233,-222.0,0.023760974
2234,-198.0,0.17444289
2235,-3.0,
2236,27.0,0.85793287
2237,28.0,1.1410805
2238,-22.0,
2239,-21.0,
2240,25.0,
2241,54.0,
2242,22.0,
2243,-224.0,0.047053903
2244,29.0,
2245,-75.0,
2246,8.0,
2247,-45.0,
2248,-33.0,
2249,-71.0,
2250,-92.0,0.6714937
2251,-85.0,
2252,-20.0,
2253,-70.0,
2254,-29.0,
2255,-117.0,
2256,-9.0,
2257,48.0,
2258,-9.0,
2259,5.0,
2260,237.0,
2261,238.0,
2262,-226.0,0.19764659
2263,-228.0,0.09849628
2264,225.0,
2265,-196.0,0.5946711
2266,-55.0,
2267,-137.0,
2268,-121.0,
2269,195.0,
2270,238.0,
2271,18.0,
2272,-66.0,
2273,29.0,
2274,26.0,
2275,-5.0,
2276,-24.0,
2277,-219.0,0.32872674
2278,-25.0,
2279,22.0,
2280,139.0,
2281,143.0,
2282,-240.0,0.031516477
2283,-230.0,0.031766202
2284,16.0,
2285,-61.0,
2286,-237.0,0.2693916
2287,95.0,
2288,-38.0,
2289,239.0,
2290,240.0,
2291,6.0,
2292,-235.0,0.07516821
2293,-235.0,0.09979951
2294,-228.0,0.12901025
2295,-7.0,
2296,60.0,
2297,46.0,
2298,-5.0,
2299,-112.0,
2300,-234.0,0.20396546
2301,12.0,
2302,-90.0,0.5561269
2303,-25.0,
2304,10.0,
2305,39.0,
2306,-50.0,
2307,239.0,
2308,237.0,
2309,236.0,
2310,-2.0,
2311,-59.0,
2312,-2.0,
2313,176.0,
2314,-192.0,0.14466088
2315,202.0,
2316,235.0,
2317,200.0,
2318,-70.0,
2319,24.0,
2320,9.0,
2321,-9.0,
2322,239.0,
2323,32.0,
2324,-26.0,
2325,-38.0,1.1273079
2326,-215.0,0.26509163
2327,2.0,
2328,-48.0,0.87038785
2329,8.0,
2330,-231.0,0.28122252
2331,-47.0,0.3636373
2332,-17.0,
2333,-1.0,
2334,22.0,
2335,13.0,
2336,13.0,
2337,-59.0,
2338,-44.0,
2339,7.0,
2340,1.0,1.1953723
2341,-231.0,0.054739635
2342,-29.0,
2343,-8.0,
2344,230.0,
2345,226.0,
2346,116.0,
2347,15.0,
2348,66.0,
2349,-96.0,
2350,88.0,
2351,-95.0,0.45829073
2352,51.0,2.789473
2353,-43.0,
2354,-211.0,0.23351812
2355,-6.0,
2356,-216.0,0.1773171
2357,235.0,
2358,1.0,
2359,153.0,
2360,235.0,
2361,234.0,
2362,238.0,
2363,51.0,
2364,235.0,
2365,179.0,
2366,167.0,
2367,-237.0,0.06409146
2368,83.0,
2369,-53.0,
2370,102.0,
2371,63.0,
2372,-225.0,0.12452046
2373,-8.0,
2374,50.0,
2375,-238.0,0.031081427
2376,-240.0,0.02617641
2377,100.0,
2378,106.0,
2379,-24.0,
2380,235.0,
2381,144.0,
2382,-14.0,
2383,233.0,
2384,94.0,
2385,83.0,
2386,89.0,
2387,-79.0,
2388,-85.0,0.6722675
2389,-170.0,
2390,131.0,
2391,-88.0,0.5399488
2392,-234.0,0.079922944
2393,-62.0,0.57942843
2394,-221.0,0.06753957
2395,-227.0,0.04432157
2396,-120.0,0.36548004
2397,-120.0,0.3288758
2398,-25.0,0.59911406
2399,-239.0,0.056853835
2400,-7.0,
2401,-240.0,0.027228342
2402,50.0,
2403,41.0,
2404,-71.0,
2405,-113.0,0.23117748
2406,-20.0,
2407,105.0,
2408,-236.0,0.07677652
2409,24.0,0.713724
2410,-219.0,0.09461379
2411,-221.0,0.060827374
2412,-8.0,
2413,-14.0,
2414,25.0,
2415,73.0,
2416,-20.0,
2417,-50.0,
2418,26.0,
2419,-90.0,
2420,65.0,
2421,65.0,
2422,-200.0,0.09200927
2423,-13.0,
2424,-195.0,0.13023792
2425,133.0,
2426,93.0,
2427,41.0,
2428,17.0,
2429,24.0,
2430,41.0,
2431,16.0,
2432,21.0,
2433,10.0,
2434,11.0,
2435,-239.0,0.0940403
2436,38.0,
2437,-223.0,0.11832517
2438,-21.0,0.37078685
2439,-235.0,0.03205139
2440,-234.0,0.116117194
2441,-234.0,0.11506197
2442,-236.0,0.06993037
2443,-230.0,0.034840144
2444,-190.0,0.15330249
2445,33.0,
2446,-209.0,0.12726681
2447,14.0,
2448,-230.0,0.16638961
2449,-165.0,
2450,-25.0,
2451,0.0,0.6969682
2452,-187.0,0.13819505
2453,-232.0,0.13081925
2454,44.0,1.7058828
2455,240.0,
2456,-48.0,
2457,228.0,
2458,236.0,
2459,24.0,
2460,229.0,
2461,53.0,
2462,3.0,
2463,-73.0,1.1735849
2464,-51.0,
2465,235.0,
2466,240.0,
2467,235.0,
2468,223.0,
2469,-29.0,
2470,231.0,
2471,7.0,
2472,-7.0,
2473,231.0,
2474,13.0,
2475,240.0,
2476,234.0,1.7313278
2477,-228.0,0.10958894
2478,-149.0,
2479,83.0,
2480,22.0,
2481,-30.0,
2482,-89.0,
2483,-13.0,
2484,51.0,
2485,-22.0,0.33787695
2486,-63.0,0.7045032
2487,66.0,
2488,-24.0,
2489,13.0,
2490,-233.0,0.05981382
2491,11.0,
2492,-142.0,
2493,78.0,
2494,23.0,
2495,119.0,
2496,84.0,
2497,236.0,
2498,-38.0,
2499,18.0,
2500,18.0,2.4886935
2501,109.0,
2502,44.0,
2503,113.0,
2504,-8.0,
2505,1.0,1.5292579
2506,-143.0,
2507,83.0,
2508,-217.0,0.03660895
2509,216.0,
2510,3.0,
2511,56.0,
2512,84.0,
2513,-42.0,
2514,-2.0,
2515,85.0,
2516,22.0,
2517,-4.0,
2518,236.0,
2519,84.0,
2520,236.0,
2521,18.0,
2522,83.0,
2523,49.0,
2524,78.0,
2525,15.0,
2526,25.0,
2527,25.0,
2528,234.0,
2529,-7.0,
2530,81.0,
2531,62.0,
2532,-238.0,0.15477912
2533,-239.0,0.07366432
2534,-80.0,
2535,234.0,
2536,23.0,
2537,234.0,
2538,240.0,
2539,239.0,
2540,-42.0,
2541,220.0,
2542,178.0,
2543,227.0,
2544,-239.0,0.089730114
2545,18.0,
2546,-239.0,0.00933749
2547,205.0,
2548,201.0,
2549,88.0,
2550,-48.0,
2551,173.0,
2552,49.0,
2553,-225.0,0.06010612
2554,-12.0,0.32786834
2555,70.0,
2556,-3.0,
2557,-19.0,
2558,-10.0,
2559,-51.0,0.38221246
2560,-23.0,
2561,20.0,
2562,-5.0,
2563,-10.0,
2564,5.0,
2565,-234.0,
2566,-235.0,0.03951303
2567,-239.0,0.10753706
2568,-230.0,0.20824936
2569,-238.0,0.0667712
2570,-238.0,0.031839866
2571,-230.0,0.03871393
2572,-198.0,0.122736745
2573,-2.0,
2574,-38.0,0.8739614
2575,-235.0,0.032102175
2576,-240.0,0.1732913
2577,-221.0,0.17742361
2578,-233.0,0.083593465
2579,98.0,
2580,23.0,
2581,41.0,
2582,-221.0,0.13760954
2583,16.0,
2584,-224.0,0.115663335
2585,-202.0,0.10271751
2586,23.0,
2587,-236.0,0.012791236
2588,-229.0,0.28129947
2589,-11.0,
2590,-28.0,
2591,42.0,
2592,34.0,
2593,15.0,
2594,-49.0,
2595,-51.0,
2596,-54.0,
2597,-21.0,
2598,-58.0,
2599,-13.0,0.73192835
2600,27.0,
2601,-212.0,0.13045704
2602,-20.0,
2603,-226.0,0.11977921
2604,-216.0,0.055433247
2605,-211.0,0.099073485
2606,82.0,
2607,-39.0,
2608,-45.0,
2609,51.0,
2610,209.0,
2611,-34.0,
2612,225.0,
2613,10.0,
2614,-6.0,
2615,-10.0,
2616,-171.0,
2617,-33.0,
2618,-37.0,
2619,-4.0,
2620,18.0,
2621,-154.0,0.37150642
2622,-112.0,
2623,222.0,
2624,-120.0,
2625,-29.0,0.64125556
2626,235.0,
2627,74.0,
2628,182.0,
2629,38.0,
2630,229.0,
2631,23.0,
2632,8.0,
2633,140.0,
2634,-8.0,
2635,76.0,
2636,13.0,
2637,-7.0,
2638,69.0,
2639,-188.0,0.3349219
2640,27.0,
2641,19.0,
2642,-32.0,
2643,5.0,
2644,144.0,
2645,85.0,
2646,-223.0,0.11171249
2647,214.0,
2648,239.0,
2649,-56.0,
2650,53.0,
2651,71.0,
2652,59.0,
2653,-226.0,0.012878127
2654,-217.0,0.1072336
2655,224.0,
2656,136.0,
2657,13.0,
2658,16.0,
2659,-62.0,0.64237416
2660,7.0,
2661,-62.0,0.24772869
2662,-232.0,0.027541377
2663,-49.0,
2664,-28.0,1.6772035
2665,-21.0,
2666,0.0,
2667,-217.0,0.13246924
2668,-225.0,0.12888642
2669,32.0,
2670,18.0,
2671,0.0,
2672,23.0,
2673,47.0,
2674,-73.0,
2675,-236.0,0.0056839893
2676,233.0,
2677,-24.0,
2678,20.0,
2679,-124.0,0.7196589
2680,-227.0,0.07192205
2681,5.0,
2682,-193.0,0.100283325
2683,-239.0,0.040564448
2684,-237.0,0.02905976
2685,-149.0,0.23162675
2686,-229.0,0.13191164
2687,-6.0,
2688,-234.0,0.12870291
2689,-239.0,0.0676212
2690,-239.0,0.07088202
2691,-223.0,0.068131745
2692,14.0,
2693,-13.0,
2694,-223.0,0.097578004
2695,3.0,
2696,-238.0,0.03874758
2697,-238.0,0.056528375
2698,-231.0,0.05747129
2699,26.0,
2700,-139.0,0.24654606
2701,-114.0,0.14244244
2702,-108.0,
2703,-232.0,0.011526801
2704,-221.0,0.04742769
2705,23.0,
2706,5.0,
2707,61.0,
2708,-223.0,0.09968049
2709,11.0,
2710,-229.0,0.07737675
2711,-230.0,0.08355464
2712,-235.0,0.047859874
2713,14.0,
2714,10.0,
2715,0.0,1.1582751
2716,43.0,
2717,-240.0,0.12659007
2718,229.0,
2719,220.0,
2720,236.0,
2721,206.0,
2722,216.0,
2723,-54.0,
2724,-48.0,
2725,160.0,
2726,143.0,
2727,-67.0,
2728,3.0,
2729,141.0,
2730,-25.0,
2731,-22.0,
2732,-15.0,
2733,45.0,
2734,49.0,
2735,30.0,
2736,-236.0,0.09720031
2737,-238.0,0.044135667
2738,-236.0,0.028881885
2739,57.0,
2740,56.0,
2741,25.0,
2742,25.0,
2743,-4.0,
2744,26.0,
2745,-146.0,
2746,-69.0,
2747,-70.0,
2748,-72.0,
2749,48.0,
2750,24.0,
2751,-217.0,0.13153166
2752,-138.0,
2753,53.0,
2754,-213.0,0.12442429
2755,50.0,
2756,-33.0,
2757,-15.0,
2758,-31.0,
2759,12.0,
2760,-154.0,
2761,25.0,
2762,69.0,
2763,30.0,1.4419813
2764,-223.0,0.00483091
2765,27.0,
2766,20.0,
2767,-223.0,0.044338714
2768,-234.0,0.096473135
2769,-148.0,0.30810177
2770,-236.0,0.023566594
2771,-237.0,0.005669196
2772,4.0,
2773,18.0,
2774,45.0,
2775,-70.0,0.63980156
2776,33.0,0.27033806
2777,-7.0,
2778,237.0,
2779,227.0,
2780,230.0,
2781,231.0,
2782,235.0,
2783,-234.0,0.07420211
2784,-229.0,0.06809514
2785,75.0,1.5065684
2786,-236.0,0.056060236
2787,73.0,
2788,-5.0,
2789,-63.0,
2790,-7.0,
2791,-72.0,1.3861995
2792,22.0,0.8703213
2793,-57.0,
2794,-54.0,
2795,4.0,
2796,4.0,
2797,-17.0,
2798,-26.0,
2799,43.0,
2800,-216.0,0.08365574
2801,-232.0,0.090349674
2802,-181.0,0.1083159
2803,-222.0,0.20228998
2804,-240.0,0.01060072
2805,228.0,
2806,-17.0,
2807,-81.0,0.7506743
2808,-200.0,0.042739924
2809,-72.0,
2810,15.0,
2811,-30.0,
2812,54.0,
2813,-144.0,
2814,77.0,
2815,-9.0,
2816,-6.0,0.7137323
2817,223.0,
2818,-110.0,
2819,-235.0,0.08792612
2820,235.0,
2821,233.0,
2822,219.0,
2823,17.0,
2824,-21.0,
2825,-25.0,
2826,92.0,
2827,-67.0,
2828,22.0,
2829,-54.0,
2830,-4.0,
2831,3.0,1.3701082
2832,-42.0,
2833,-4.0,0.98679554
2834,39.0,
2835,-81.0,
2836,-225.0,0.14076348
2837,101.0,
2838,46.0,
2839,94.0,
2840,-23.0,
2841,238.0,
2842,-7.0,
2843,178.0,
2844,142.0,
2845,-50.0,
2846,-48.0,
2847,-236.0,0.054263573
2848,221.0,
2849,175.0,
2850,161.0,
2851,162.0,
2852,46.0,
2853,217.0,
2854,26.0,
2855,-3.0,
2856,-240.0,0.012216403
2857,-240.0,0.01797071
2858,-9.0,
2859,-196.0,0.14285672
2860,29.0,0.97769684
2861,-231.0,0.28425008
2862,-61.0,
2863,-214.0,0.13029182
2864,-240.0,0.002602814
2865,81.0,
2866,172.0,
2867,114.0,
2868,-212.0,0.12832546
2869,-21.0,
2870,-14.0,
2871,82.0,
2872,47.0,
2873,76.0,
2874,-236.0,0.06788733
2875,63.0,
2876,32.0,
2877,25.0,
2878,18.0,
2879,16.0,
2880,-79.0,
2881,-223.0,0.108433634
2882,-16.0,
2883,11.0,
2884,-233.0,0.09392665
2885,-240.0,0.01977703
2886,-232.0,0.106599286
2887,-50.0,
2888,0.0,
2889,-200.0,0.17529303
2890,-218.0,0.1526023
2891,-85.0,0.276836
2892,83.0,
2893,-133.0,
2894,207.0,
2895,-61.0,
2896,-237.0,0.040595707
2897,140.0,
2898,-97.0,
2899,-70.0,
2900,-225.0,0.11795929
2901,40.0,
2902,-222.0,0.04979869
2903,56.0,
2904,-74.0,0.6172742
2905,-237.0,0.0052855494
2906,-239.0,0.06712003
2907,233.0,
2908,-224.0,0.00013278463
2909,222.0,
2910,222.0,
2911,236.0,
2912,220.0,
2913,225.0,
2914,232.0,
2915,-19.0,
2916,-23.0,
2917,49.0,
2918,42.0,
2919,-228.0,0.17617024
2920,237.0,
2921,239.0,
2922,238.0,
2923,58.0,
2924,-12.0,
2925,-15.0,
2926,234.0,
2927,238.0,
2928,239.0,
2929,239.0,
2930,239.0,
2931,239.0,
2932,236.0,
2933,236.0,
