trade_id,local_peaks_count,monotonicity_ratio_in_profit
92,4,0.6666666666666666
920,1,0.0
921,3,0.6428571428571429
922,11,0.75
923,0,
924,15,0.47619047619047616
925,0,
926,30,0.5478260869565217
927,18,0.46956521739130436
928,10,0.5510204081632653
929,1,0.5714285714285714
93,10,0.5728155339805825
930,16,0.4915254237288136
931,1,0.6666666666666666
932,6,0.47297297297297297
933,3,0.48717948717948717
934,5,0.5135135135135135
935,0,0.0
936,7,0.5363636363636364
937,0,
938,10,0.4745762711864407
939,7,0.6363636363636364
94,0,
940,5,0.4772727272727273
941,8,0.7241379310344828
942,0,0.0
943,9,0.46808510638297873
944,26,0.5166666666666667
945,22,0.5384615384615384
946,0,
947,0,
948,15,0.5092592592592593
949,3,0.5428571428571428
95,12,0.5333333333333333
950,3,0.7
951,14,0.5232558139534884
952,3,0.5555555555555556
953,23,0.5
954,4,0.4444444444444444
955,10,0.4888888888888889
956,11,0.55
957,3,0.6
958,11,0.5208333333333334
959,8,0.45454545454545453
96,18,0.5666666666666667
960,9,0.5789473684210527
961,0,
962,2,0.75
963,3,0.4
964,3,0.75
965,1,0.0
966,1,0.25
967,0,
968,2,0.5
969,2,0.6666666666666666
97,14,0.5478260869565217
970,1,0.25
971,8,0.4852941176470588
972,0,0.0
973,10,0.515625
974,19,0.525
975,1,
976,0,
977,2,0.25
978,3,0.6666666666666666
979,7,0.4909090909090909
98,18,0.5752212389380531
980,7,0.5083333333333333
981,0,0.0
982,0,0.5172413793103449
983,4,0.5217391304347826
984,18,0.5630252100840336
985,18,0.5
986,15,0.5555555555555556
987,15,0.4957983193277311
988,0,
989,0,0.2
99,0,
990,2,1.0
991,15,0.4957983193277311
992,0,0.0
993,4,0.5714285714285714
994,4,0.4444444444444444
995,7,0.6122448979591837
996,0,
997,6,0.5714285714285714
998,3,1.0
999,4,0.6666666666666666
