trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,swing_low_used,n_swing_lows,most_recent_sl_lag,atr14_at_signal,time_to_peak_mfe,calendar_year
1806,EUR_AUD,2025-01-27 00:00:00,2025-01-27 04:00:00,1.66401,1.655731719,2025-02-05 16:00:00,1.655611719,stoploss,-1.014495764,46,9.410166754,-3.419792308,2.4,2.4,1.65182,1,4,0.004139140253,30,2025
1807,GBP_CHF,2025-01-28 08:00:00,2025-01-28 12:00:00,1.127595,1.121642426,2025-02-06 12:00:00,1.121547426,stoploss,-1.015959482,43,3.799196736,-1.462392553,1.9,1.9,1.11331,4,5,0.002976287038,25,2025
1808,CAD_CHF,2025-01-29 08:00:00,2025-01-29 12:00:00,0.628185,0.6248116113,2025-01-30 20:00:00,0.6247366113,stoploss,-1.022232836,9,3.440160892,-6.73951382,1.5,1.5,0.6244,3,11,0.001686694368,8,2025
1809,USD_CAD,2025-01-29 08:00:00,2025-01-29 12:00:00,1.443045,1.43611925,2025-02-04 16:00:00,1.43605425,stoploss,-1.009385265,26,5.243475435,-4.042161498,1.3,1.3,1.43007,4,4,0.003462875001,16,2025
1810,NZD_USD,2025-02-04 12:00:00,2025-02-04 16:00:00,0.561565,0.5553118076,2025-04-01 16:00:00,0.567715,time_exit,0.98349764,240,3.44703929,-0.4901496369,1.1,1.1,0.5516,4,8,0.003126596216,178,2025
1811,EUR_CAD,2025-02-05 16:00:00,2025-02-05 20:00:00,1.48924,1.478544404,2025-02-07 16:00:00,1.478454404,stoploss,-1.008414678,12,9.022405151,-1.402446397,1.8,1.8,1.48475,4,5,0.005347797975,3,2025
1812,CAD_CHF,2025-02-06 08:00:00,2025-02-06 12:00:00,0.630545,0.6256513024,2025-02-25 16:00:00,0.6255763024,stoploss,-1.015325835,80,1.889164537,-5.128024234,1.5,1.5,0.61873,2,20,0.002446848811,26,2025
1813,AUD_USD,2025-02-06 16:00:00,2025-02-06 20:00:00,0.6286,0.6235800814,2025-02-12 12:00:00,0.6235300814,stoploss,-1.009960321,23,2.448246859,-1.982103844,1,1,0.60874,2,21,0.002509959312,20,2025
1814,AUD_CAD,2025-02-07 00:00:00,2025-02-07 04:00:00,0.899815,0.8945854047,2025-02-12 12:00:00,0.8944904047,stoploss,-1.018165842,21,2.521227621,-4.073929045,1.9,1.9,0.89374,2,14,0.002614797627,2,2025
1815,USD_CHF,2025-02-10 00:00:00,2025-02-10 04:00:00,0.911825,0.906655212,2025-02-13 12:00:00,0.906610212,stoploss,-1.008704419,21,0.7302040192,-12.40573106,0.9,0.9,0.89949,2,6,0.002584894017,14,2025
1816,USD_JPY,2025-02-10 00:00:00,2025-02-10 04:00:00,152.011,150.6311065,2025-02-20 00:00:00,150.6281065,stoploss,-1.002174081,48,2.025518686,-5.417809551,0.6,0.6,150.959,3,6,0.6899467331,15,2025
1817,AUD_NZD,2025-02-10 08:00:00,2025-02-10 12:00:00,1.109775,1.105402416,2025-02-24 00:00:00,1.105297416,stoploss,-1.024013258,58,1.755254842,-9.016406795,2.1,2.1,1.10219,3,5,0.002186292217,39,2025
1818,CAD_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,106.241,105.0932554,2025-02-21 16:00:00,105.0872554,stoploss,-1.005227644,56,1.806150882,-4.24136155,1.2,1.2,104.908,2,8,0.5738723218,16,2025
1819,CHF_JPY,2025-02-10 08:00:00,2025-02-10 12:00:00,167.231,165.8313652,2025-04-07 12:00:00,171.768,time_exit,3.241559866,240,3.483051432,-0.9781122893,2.2,2.2,165.87,2,4,0.6998174008,239,2025
1820,EUR_CAD,2025-02-11 08:00:00,2025-02-11 12:00:00,1.47896,1.471316598,2025-04-08 12:00:00,1.55044,time_exit,9.351857004,240,13.97021951,-0.2996048201,1.8,1.8,1.47424,3,9,0.003821700865,121,2025
1821,EUR_JPY,2025-02-11 08:00:00,2025-02-11 12:00:00,156.774,155.5125204,2025-02-28 00:00:00,155.5075204,stoploss,-1.0039636,76,5.877225549,-1.574341778,1,1,155.519,2,8,0.6307397885,10,2025
1822,GBP_CHF,2025-02-11 08:00:00,2025-02-11 12:00:00,1.127505,1.121607982,2025-04-04 04:00:00,1.121512982,stoploss,-1.016109836,227,3.85025078,-6.522787767,1.9,1.9,1.11889,3,8,0.00294850924,100,2025
1823,GBP_AUD,2025-02-13 00:00:00,2025-02-13 04:00:00,1.98291,1.973182501,2025-04-10 04:00:00,2.09598,time_exit,11.62374857,240,18.67592114,-0.8779235234,4,4,1.96384,3,10,0.004863749388,221,2025
1824,GBP_NZD,2025-02-13 00:00:00,2025-02-13 04:00:00,2.20714,2.195211955,2025-02-14 20:00:00,2.194971955,stoploss,-1.020120648,11,10.76203159,-1.374072585,4.8,4.8,2.18327,4,10,0.005964022637,3,2025
1825,AUD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,0.896035,0.8906027529,2025-04-03 00:00:00,0.8905077529,stoploss,-1.017488159,205,3.123017014,-9.569704654,1.9,1.9,0.89344,4,8,0.002716123531,133,2025
1826,NZD_CAD,2025-02-13 20:00:00,2025-02-14 00:00:00,0.803575,0.7980073602,2025-04-04 12:00:00,0.7978923602,stoploss,-1.020655072,214,5.468205772,-3.72060708,2.3,2.3,0.79947,3,8,0.002783819892,144,2025
1827,GBP_CAD,2025-02-14 08:00:00,2025-02-14 12:00:00,1.78349,1.773882738,2025-04-11 12:00:00,1.82241,time_exit,4.05110217,240,9.820696036,-0.1831947538,2.8,2.8,1.76765,4,5,0.004803631008,103,2025
1828,AUD_USD,2025-02-17 00:00:00,2025-02-17 04:00:00,0.63691,0.6318967801,2025-02-26 12:00:00,0.6318467801,stoploss,-1.00997363,45,0.7939009459,-9.109913618,1,1,0.62276,4,9,0.002506609937,23,2025
1829,USD_CAD,2025-02-17 08:00:00,2025-02-17 12:00:00,1.419135,1.41213248,2025-04-03 08:00:00,1.41206748,stoploss,-1.009282372,198,5.02747557,-5.184561868,1.3,1.3,1.41505,4,4,0.003501260176,67,2025
1830,USD_CHF,2025-02-17 12:00:00,2025-02-17 16:00:00,0.901035,0.8961215527,2025-02-24 00:00:00,0.8960765527,stoploss,-1.009158539,27,0.9046601584,-18.54604206,0.9,0.9,0.89719,3,5,0.002456723643,12,2025
1831,EUR_AUD,2025-02-17 20:00:00,2025-02-18 00:00:00,1.64752,1.639725766,2025-02-20 04:00:00,1.639605766,stoploss,-1.015395996,14,26.72103404,-1.516505605,2.4,2.4,1.63926,1,27,0.003897117149,0,2025
1832,EUR_NZD,2025-02-17 20:00:00,2025-02-18 00:00:00,1.82602,1.81749179,2025-02-20 16:00:00,1.81730179,stoploss,-1.022279002,17,20.51427064,-1.055321153,3.8,3.8,1.82238,1,29,0.004264104805,6,2025
1833,NZD_JPY,2025-02-18 20:00:00,2025-02-19 00:00:00,86.627,85.98209619,2025-02-20 00:00:00,85.97609619,stoploss,-1.009303713,7,1.144356699,-10.57522044,1.2,1.2,85.987,2,20,0.3224519072,1,2025
1834,GBP_NZD,2025-02-19 16:00:00,2025-02-19 20:00:00,2.20596,2.193966685,2025-02-20 16:00:00,2.193726685,stoploss,-1.020011147,6,10.8018506,-1.045582451,4.8,4.8,2.19075,1,16,0.005996657648,2,2025
1835,AUD_NZD,2025-02-25 00:00:00,2025-02-25 04:00:00,1.107795,1.104424958,2025-03-04 16:00:00,1.104319958,stoploss,-1.031156881,34,0.8442031013,-12.08738606,2.1,2.1,1.10521,5,6,0.001685021055,27,2025
1836,EUR_AUD,2025-02-25 00:00:00,2025-02-25 04:00:00,1.64962,1.6409304,2025-04-22 04:00:00,1.79289,time_exit,16.48752537,240,23.72606341,-0.2013901682,2.4,2.4,1.6357,3,9,0.004344799986,185,2025
1837,GBP_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,189.407,187.8193735,2025-02-28 04:00:00,187.8093735,stoploss,-1.006298711,19,4.134473619,-3.170770902,2,2,188.127,3,7,0.7938132644,14,2025
1838,USD_JPY,2025-02-25 00:00:00,2025-02-25 04:00:00,150.055,148.9640933,2025-02-25 16:00:00,148.9610933,stoploss,-1.002750006,4,1.146752562,-9.131853733,0.6,0.6,148.843,4,6,0.545453327,0,2025
1839,EUR_NZD,2025-02-25 08:00:00,2025-02-25 12:00:00,1.83275,1.823255648,2025-04-22 12:00:00,1.91486,time_exit,8.648299124,240,17.71790133,-0.04739659732,3.8,3.8,1.81702,3,12,0.004747176227,184,2025
1840,GBP_NZD,2025-02-25 08:00:00,2025-02-25 12:00:00,2.2092,2.19915238,2025-04-22 12:00:00,2.22902,time_exit,1.972606499,240,12.57113657,-0.04478672677,4.8,4.8,2.19342,3,8,0.00502380987,171,2025
1841,EUR_CHF,2025-02-26 08:00:00,2025-02-26 12:00:00,0.93919,0.9356399661,2025-02-27 16:00:00,0.9355899661,stoploss,-1.014084372,8,7.605561137,-5.045022221,1,1,0.93659,4,4,0.001775016959,6,2025
1842,USD_CHF,2025-02-27 00:00:00,2025-02-27 04:00:00,0.895165,0.8908689481,2025-03-04 08:00:00,0.8908239481,stoploss,-1.010474734,20,1.968086094,-21.23926856,0.9,0.9,0.89121,2,8,0.002148025949,10,2025
1843,CAD_JPY,2025-02-27 08:00:00,2025-02-27 12:00:00,104.603,103.6941645,2025-02-27 12:00:00,103.6881645,stoploss,-1.006601855,1,1.38859012,-3.686035579,1.2,1.2,103.933,4,8,0.4544177515,0,2025
1844,CAD_CHF,2025-02-28 08:00:00,2025-02-28 12:00:00,0.624745,0.6209484972,2025-03-03 20:00:00,0.6208734972,stoploss,-1.019755023,9,0.5228496104,-11.37494228,1.5,1.5,0.62188,3,10,0.001898251391,1,2025
1845,EUR_GBP,2025-03-04 00:00:00,2025-03-04 04:00:00,0.82604,0.8234615177,2025-04-29 04:00:00,0.84905,time_exit,8.923854312,240,18.51864595,-0.2675992818,0.8,0.8,0.82413,3,7,0.001289241128,169,2025
1846,EUR_JPY,2025-03-04 08:00:00,2025-03-04 12:00:00,156.672,154.9056304,2025-04-29 12:00:00,162.311,time_exit,3.192423661,240,4.255055194,-0.6119897106,1,1,154.788,2,13,0.8831847834,59,2025
1847,EUR_CHF,2025-03-05 08:00:00,2025-03-05 12:00:00,0.94877,0.9427306282,2025-04-04 08:00:00,0.9426806282,stoploss,-1.008279007,132,2.884405941,-4.551797895,1,1,0.9332,3,4,0.003019685917,42,2025
1848,NZD_CHF,2025-03-10 16:00:00,2025-03-10 20:00:00,0.504335,0.5001490632,2025-03-11 00:00:00,0.5000640632,stoploss,-1.020306088,2,2.275476286,-9.721838054,1.7,1.7,0.49912,2,6,0.002092968417,0,2025
1849,USD_JPY,2025-03-11 08:00:00,2025-03-11 12:00:00,147.298,145.9322735,2025-04-03 12:00:00,145.9292735,stoploss,-1.002196633,103,2.866606138,-5.429344702,0.6,0.6,146.904,4,10,0.6828632557,75,2025
1850,AUD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,93.428,92.23593913,2025-04-04 00:00:00,92.23193913,stoploss,-1.003355533,100,1.943692693,-6.199347864,0.8,0.8,91.812,2,7,0.5960304344,23,2025
1851,GBP_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,191.988,190.0022882,2025-04-04 08:00:00,189.9922882,stoploss,-1.005035978,102,2.005829852,-3.834896892,2,2,188.779,4,7,0.9928558986,68,2025
1852,NZD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,84.823,83.8467388,2025-04-04 04:00:00,83.8407388,stoploss,-1.006145896,101,2.603811363,-5.137969235,1.2,1.2,83.305,2,7,0.4881305989,23,2025
1853,AUD_USD,2025-03-12 20:00:00,2025-03-13 00:00:00,0.63194,0.6266644744,2025-03-21 16:00:00,0.6266144744,stoploss,-1.009477729,41,3.70579187,-7.714871053,1,1,0.62585,2,10,0.002637762817,17,2025
1854,EUR_USD,2025-03-13 04:00:00,2025-03-13 08:00:00,1.089405,1.082172633,2025-03-20 16:00:00,1.082137633,stoploss,-1.004839356,33,9.393190588,-2.226795237,0.7,0.7,1.07655,2,17,0.003616183413,18,2025
1855,CAD_JPY,2025-03-17 00:00:00,2025-03-17 04:00:00,103.551,102.5002703,2025-04-04 12:00:00,102.4942703,stoploss,-1.005710317,87,2.202279072,-2.187051559,1.2,1.2,101.373,3,7,0.5253648435,45,2025
1856,NZD_CHF,2025-03-17 08:00:00,2025-03-17 12:00:00,0.510075,0.5062084454,2025-03-20 08:00:00,0.5061234454,stoploss,-1.021983396,18,0.9789076845,-12.00939982,1.7,1.7,0.49851,2,8,0.001933277295,4,2025
1857,USD_CHF,2025-03-18 00:00:00,2025-03-18 04:00:00,0.881385,0.87699811,2025-03-18 16:00:00,0.87695311,stoploss,-1.010257836,4,0.949419746,-17.65829547,0.9,0.9,0.87911,2,15,0.002193445005,1,2025
1858,GBP_USD,2025-03-18 20:00:00,2025-03-19 00:00:00,1.299955,1.294215733,2025-03-20 12:00:00,1.294170733,stoploss,-1.007840723,10,7.747505363,-5.079917212,0.9,0.9,1.29108,3,13,0.00286963338,6,2025
1859,NZD_CHF,2025-03-21 08:00:00,2025-03-21 12:00:00,0.508895,0.5050907995,2025-03-24 12:00:00,0.5050057995,stoploss,-1.022343723,7,0.1064612662,-11.89606075,1.7,1.7,0.50503,2,5,0.001902100239,0,2025
1860,CAD_CHF,2025-03-24 00:00:00,2025-03-24 04:00:00,0.616195,0.6119108196,2025-04-03 12:00:00,0.6118358196,stoploss,-1.017506266,51,1.149578114,-8.084393499,1.5,1.5,0.61082,2,10,0.002142090189,15,2025
1861,EUR_USD,2025-03-24 08:00:00,2025-03-24 12:00:00,1.084345,1.078310222,2025-03-24 16:00:00,1.078275222,stoploss,-1.005799717,2,12.09572349,-1.830224891,0.7,0.7,1.07967,5,4,0.003017388752,0,2025
1862,AUD_NZD,2025-03-25 00:00:00,2025-03-25 04:00:00,1.098395,1.094791708,2025-04-02 20:00:00,1.094686708,stoploss,-1.029140016,41,1.305750259,-9.262362358,2.1,2.1,1.09008,3,8,0.001801646206,31,2025
1863,AUD_CHF,2025-03-28 08:00:00,2025-03-28 12:00:00,0.55561,0.5519998171,2025-03-31 00:00:00,0.5519298171,stoploss,-1.019389599,4,0.9445504749,-15.4756701,1.4,1.4,0.55199,4,8,0.001805091465,1,2025
1864,EUR_USD,2025-03-31 00:00:00,2025-03-31 04:00:00,1.084155,1.078165816,2025-04-01 12:00:00,1.078130816,stoploss,-1.005843868,9,12.21952751,-1.057740066,0.7,0.7,1.0733,3,12,0.002994592056,1,2025
1865,GBP_USD,2025-04-01 00:00:00,2025-04-01 04:00:00,1.292645,1.286346633,2025-04-04 20:00:00,1.286301633,stoploss,-1.007144709,23,10.59242736,-3.468359074,0.9,0.9,1.28701,2,9,0.00314918374,14,2025
1866,AUD_USD,2025-04-01 16:00:00,2025-04-01 20:00:00,0.6272,0.6227256351,2025-04-03 00:00:00,0.6226756351,stoploss,-1.01117477,8,5.933802978,-8.03689473,1,1,0.62186,4,6,0.00223718247,6,2025
1867,NZD_CHF,2025-04-01 16:00:00,2025-04-01 20:00:00,0.503195,0.4997837943,2025-04-03 16:00:00,0.4996987943,stoploss,-1.024917876,12,1.789689809,-11.59560694,1.7,1.7,0.49922,3,6,0.001705602828,6,2025
1868,EUR_USD,2025-04-07 08:00:00,2025-04-07 12:00:00,1.099185,1.085360001,2025-06-02 12:00:00,1.141975,time_exit,3.095117684,240,4.20651014,-0.7504521143,0.7,0.7,1.07782,3,18,0.00691249968,60,2025
1869,CHF_JPY,2025-04-07 16:00:00,2025-04-07 20:00:00,172.332,170.4413298,2025-06-02 20:00:00,174.716,time_exit,1.260928545,240,2.196575608,-0.6505629659,2.2,2.2,168.093,4,4,0.9453350901,24,2025
1870,NZD_JPY,2025-04-08 04:00:00,2025-04-08 08:00:00,82.85,80.94302153,2025-04-08 20:00:00,80.93702153,stoploss,-1.003146339,4,2.555875739,-1.59571807,1.2,1.2,80.299,3,7,0.9534892337,2,2025
1871,AUD_CHF,2025-04-09 20:00:00,2025-04-10 00:00:00,0.52612,0.5100230921,2025-04-10 16:00:00,0.5099530921,stoploss,-1.004348661,5,1.18904824,-1.359888504,1.4,1.4,0.49974,2,5,0.008048453948,2,2025
1872,AUD_JPY,2025-04-09 20:00:00,2025-04-10 00:00:00,90.761,87.8516576,2025-06-05 00:00:00,92.517,time_exit,0.6035728208,240,1.679761034,-0.8531137479,0.8,0.8,86.038,3,5,1.454671201,143,2025
1873,USD_JPY,2025-04-09 20:00:00,2025-04-10 00:00:00,147.508,145.0021222,2025-04-10 12:00:00,144.9991222,stoploss,-1.001197185,4,0.4565266559,-3.042845937,0.6,0.6,144.535,2,20,1.252938887,0,2025
1874,AUD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,0.870365,0.8548270755,2025-06-05 08:00:00,0.887895,time_exit,1.128207311,240,2.182723956,-0.5338550852,1.9,1.9,0.84405,3,7,0.007768962242,144,2025
1875,AUD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,0.6186,0.6046051336,2025-06-05 08:00:00,0.64928,time_exit,2.19223243,240,2.511635265,-0.3608466028,1,1,0.59124,3,7,0.006997433204,191,2025
1876,NZD_CAD,2025-04-10 04:00:00,2025-04-10 08:00:00,0.801405,0.7897309802,2025-06-05 08:00:00,0.824725,time_exit,1.997598118,240,2.613923953,-0.3619147534,2.3,2.3,0.78286,3,7,0.005837009904,63,2025
1877,NZD_CHF,2025-04-10 04:00:00,2025-04-10 08:00:00,0.485545,0.473817501,2025-04-10 16:00:00,0.473732501,stoploss,-1.007247922,3,1.225751548,-1.366446508,1.7,1.7,0.46364,2,7,0.005863749478,0,2025
1878,NZD_USD,2025-04-10 04:00:00,2025-04-10 08:00:00,0.569605,0.5589392663,2025-06-05 08:00:00,0.603135,time_exit,3.143712457,240,3.363575437,-0.3314352382,1.1,1.1,0.54848,3,7,0.005332866866,226,2025
1879,EUR_CAD,2025-04-11 00:00:00,2025-04-11 04:00:00,1.57766,1.555975076,2025-05-12 00:00:00,1.555885076,stoploss,-1.004150349,126,0.8494380726,-1.353936038,1.8,1.8,1.54057,4,7,0.01084246197,38,2025
1880,GBP_AUD,2025-04-11 00:00:00,2025-04-11 04:00:00,2.09456,2.053590169,2025-05-05 00:00:00,2.053390169,stoploss,-1.004881641,96,0.4195770293,-1.136445985,4,4,2.07272,3,4,0.02048491552,1,2025
1881,EUR_CHF,2025-04-11 08:00:00,2025-04-11 12:00:00,0.92913,0.917725795,2025-06-06 12:00:00,0.93813,time_exit,0.789182586,240,1.362655265,-0.5980250263,1,1,0.92531,2,10,0.005702102505,59,2025
1882,GBP_USD,2025-04-11 08:00:00,2025-04-11 12:00:00,1.310965,1.296494825,2025-06-06 12:00:00,1.353755,time_exit,2.957116957,240,3.50410412,-0.5518246997,0.9,0.9,1.2708,2,9,0.007235087524,235,2025
1883,GBP_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,187.646,184.8406147,2025-06-06 20:00:00,195.966,time_exit,2.965724548,240,3.122922207,-0.3874690605,2.4,2,184.373,2,12,1.402692642,133,2025
1884,NZD_JPY,2025-04-11 16:00:00,2025-04-11 20:00:00,83.4005,81.55207246,2025-06-06 20:00:00,87.111,time_exit,2.007381912,240,2.339015145,-0.08628956069,1.5,1.2,79.807,3,6,0.9242137678,131,2025
1885,CAD_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,0.588685,0.5782861287,2025-06-10 04:00:00,0.599575,time_exit,1.047229037,240,1.672777695,-0.6851705133,1.5,1.5,0.58308,2,8,0.00519943566,116,2025
1886,CAD_JPY,2025-04-15 00:00:00,2025-04-15 04:00:00,103.293,101.7477975,2025-04-21 16:00:00,101.7417975,stoploss,-1.003882986,28,1.918842406,-1.320215349,1.2,1.2,102.241,1,10,0.7726012283,1,2025
1887,GBP_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,1.077385,1.061168574,2025-06-10 04:00:00,1.113295,time_exit,2.21442141,240,2.664890594,-0.2358719547,1.9,1.9,1.0611,2,8,0.008108212792,182,2025
1888,USD_CHF,2025-04-15 00:00:00,2025-04-15 04:00:00,0.817895,0.8023062278,2025-06-10 04:00:00,0.821395,time_exit,0.2245205691,240,1.908745581,-0.8964785579,0.9,0.9,0.80991,2,8,0.007794386088,118,2025
1889,GBP_CAD,2025-04-17 08:00:00,2025-04-17 12:00:00,1.83718,1.824800551,2025-06-12 12:00:00,1.85214,time_exit,1.208454471,240,2.606739691,-0.7835567091,2.8,2.8,1.81031,1,20,0.006189724297,143,2025
1890,AUD_CHF,2025-04-21 20:00:00,2025-04-22 00:00:00,0.51839,0.5120350499,2025-06-17 00:00:00,0.52961,time_exit,1.765552815,240,4.228200012,-0.341466097,1.4,1.4,0.51589,3,4,0.003177475039,94,2025
1891,USD_JPY,2025-04-22 16:00:00,2025-04-22 20:00:00,141.31,140.0988033,2025-06-17 20:00:00,145.221,time_exit,3.229037928,240,6.061773578,-0.2245712903,0.6,0.6,140.467,3,7,0.6055983373,84,2025
1892,AUD_NZD,2025-04-23 00:00:00,2025-04-23 04:00:00,1.068985,1.063165207,2025-06-18 04:00:00,1.076655,time_exit,1.317916247,240,3.971790618,-0.4579200518,2.1,2.1,1.06706,2,18,0.002909896596,96,2025
1893,EUR_NZD,2025-04-24 00:00:00,2025-04-24 04:00:00,1.90668,1.890123819,2025-05-06 16:00:00,1.889933819,stoploss,-1.011476076,52,1.191699916,-1.570410432,3.8,3.8,1.89958,3,14,0.008278090706,26,2025
1894,NZD_CHF,2025-04-24 08:00:00,2025-04-24 12:00:00,0.493845,0.4886340708,2025-04-29 16:00:00,0.4885490708,stoploss,-1.01631187,20,1.165818949,-1.764560533,1.7,1.7,0.48227,2,14,0.002605464598,4,2025
1895,USD_CAD,2025-04-24 16:00:00,2025-04-24 20:00:00,1.387935,1.380683341,2025-04-30 16:00:00,1.380618341,stoploss,-1.008963467,24,1.891291443,-4.685135019,1.3,1.3,1.37808,4,7,0.003625829337,9,2025
1896,GBP_NZD,2025-04-29 16:00:00,2025-04-29 20:00:00,2.25638,2.241483819,2025-05-01 00:00:00,2.241243819,stoploss,-1.016111512,8,1.410428631,-2.586569022,4.8,4.8,2.21376,3,10,0.007448090437,4,2025
1897,CAD_JPY,2025-04-30 04:00:00,2025-04-30 08:00:00,103.025,102.2342124,2025-06-25 08:00:00,105.541,time_exit,3.181638026,240,5.464172461,-0.092313027,1.2,1.2,102.557,2,7,0.3953938159,229,2025
1898,EUR_JPY,2025-04-30 08:00:00,2025-04-30 12:00:00,162.442,161.5785926,2025-05-23 12:00:00,161.5735926,stoploss,-1.005791009,103,8.427075855,-1.585578181,1,1,161.127,2,8,0.4317037205,55,2025
1899,EUR_GBP,2025-05-02 08:00:00,2025-05-02 12:00:00,0.85253,0.8487833013,2025-05-06 12:00:00,0.8487433013,stoploss,-1.010676065,13,1.315825064,-4.545334856,0.8,0.8,0.84796,4,4,0.001873349328,1,2025
1900,USD_CAD,2025-05-06 00:00:00,2025-05-06 04:00:00,1.383945,1.377688452,2025-05-06 16:00:00,1.377623452,stoploss,-1.010389116,4,2.829835434,-4.792579243,1.3,1.3,1.37599,3,8,0.003128273783,0,2025
1901,NZD_CHF,2025-05-07 00:00:00,2025-05-07 04:00:00,0.497185,0.4922714338,2025-05-07 12:00:00,0.4921864338,stoploss,-1.017299044,3,0.5566221915,-3.542233727,1.7,1.7,0.48519,3,6,0.002456783112,0,2025
1902,EUR_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,1.75479,1.740698491,2025-05-12 08:00:00,1.740578491,stoploss,-1.008515767,18,3.145866138,-2.136747787,2.4,2.4,1.74625,2,11,0.007045754342,6,2025
1903,GBP_AUD,2025-05-07 08:00:00,2025-05-07 12:00:00,2.06034,2.045405016,2025-07-02 12:00:00,2.08649,time_exit,1.750922574,240,2.896554897,-0.6206903352,4,4,2.048,2,11,0.007467491819,216,2025
1904,GBP_NZD,2025-05-07 12:00:00,2025-05-07 16:00:00,2.23418,2.218968143,2025-07-02 16:00:00,2.24703,time_exit,0.8447358146,240,2.840547436,-0.7520449587,4.8,4.8,2.21959,3,7,0.007605928254,87,2025
1905,EUR_GBP,2025-05-09 00:00:00,2025-05-09 04:00:00,0.84799,0.8435125844,2025-05-12 00:00:00,0.8434725844,stoploss,-1.008933725,6,4.250219682,-2.78955564,0.8,0.8,0.84617,3,15,0.002238707811,1,2025
1906,EUR_NZD,2025-05-09 00:00:00,2025-05-09 04:00:00,1.90552,1.892124433,2025-05-12 00:00:00,1.891934433,stoploss,-1.014183796,6,3.232412546,-1.854344749,3.8,3.8,1.88255,3,4,0.006697783681,2,2025
1907,EUR_AUD,2025-05-13 00:00:00,2025-05-13 04:00:00,1.74491,1.731608752,2025-05-13 08:00:00,1.731488752,stoploss,-1.00902171,2,4.881496857,-1.520909925,2.4,2.4,1.7311,3,4,0.006650623969,0,2025
1908,EUR_GBP,2025-05-15 00:00:00,2025-05-15 04:00:00,0.84321,0.8395932266,2025-05-16 20:00:00,0.8395532266,stoploss,-1.011059582,11,6.583215948,-2.131734354,0.8,0.8,0.83945,2,9,0.001808386675,1,2025
1909,EUR_NZD,2025-05-19 08:00:00,2025-05-19 12:00:00,1.90822,1.896082744,2025-05-19 16:00:00,1.895892744,stoploss,-1.01565428,2,4.16486237,-2.105912605,3.8,3.8,1.88068,3,6,0.006068627905,0,2025
1910,EUR_GBP,2025-05-20 08:00:00,2025-05-20 12:00:00,0.84184,0.8389231954,2025-05-23 12:00:00,0.8388831954,stoploss,-1.013713637,19,9.530977913,-2.17361151,0.8,0.8,0.83931,4,9,0.001458402289,6,2025
1911,EUR_CAD,2025-05-21 04:00:00,2025-05-21 08:00:00,1.57357,1.564690184,2025-05-22 16:00:00,1.564600184,stoploss,-1.010135345,9,4.211799097,-2.255677431,1.8,1.8,1.55645,4,4,0.00443990788,1,2025
1912,NZD_CHF,2025-05-21 12:00:00,2025-05-21 16:00:00,0.489995,0.4861759619,2025-06-13 00:00:00,0.4860909619,stoploss,-1.022256913,99,2.208671316,-4.107055078,1.7,1.7,0.48874,2,15,0.001909519072,86,2025
1913,EUR_JPY,2025-05-26 00:00:00,2025-05-26 04:00:00,162.48,161.4038124,2025-07-21 04:00:00,172.407,time_exit,9.224228215,240,9.998256834,-0.365177968,1,1,161.779,3,10,0.5380937987,222,2025
1914,USD_CAD,2025-05-28 04:00:00,2025-05-28 08:00:00,1.383495,1.377797232,2025-05-30 16:00:00,1.377732232,stoploss,-1.011407975,15,0.4765023406,-5.183608335,1.3,1.3,1.36856,2,11,0.002848884222,5,2025
1915,EUR_AUD,2025-05-28 12:00:00,2025-05-28 16:00:00,1.76146,1.752165186,2025-05-29 00:00:00,1.752045186,stoploss,-1.012910425,3,5.205053053,-1.643927463,2.4,2.4,1.74629,3,14,0.004647407001,0,2025
1916,EUR_NZD,2025-05-29 16:00:00,2025-05-29 20:00:00,1.90125,1.887580701,2025-06-05 12:00:00,1.887390701,stoploss,-1.013899762,29,4.86857445,-1.359981954,3.8,3.8,1.88389,3,4,0.006834649514,1,2025
1917,EUR_GBP,2025-06-02 08:00:00,2025-06-02 12:00:00,0.84326,0.8401523743,2025-07-28 12:00:00,0.87016,time_exit,8.656126022,240,10.34230076,-0.8913557279,0.8,0.8,0.8355,3,5,0.001553812868,237,2025
1918,EUR_USD,2025-06-04 00:00:00,2025-06-04 04:00:00,1.138275,1.131617645,2025-07-30 04:00:00,1.156715,time_exit,2.769868986,240,6.722640263,-0.3867902732,0.7,0.7,1.12102,2,14,0.003328677294,116,2025
