pair,bar_time,swing_low_used,n_swing_lows,most_recent_sl_lag,ib_passed,break_passed,fired_signal
NZD_CHF,2021-10-26 00:00:00,0.6533,1,6,1,1,1
NZD_JPY,2021-10-26 00:00:00,80.99,2,8,1,1,0
USD_CHF,2021-10-26 00:00:00,0.915,3,5,1,1,0
USD_JPY,2021-10-26 00:00:00,113.411,3,7,1,1,1
AUD_JPY,2021-10-26 12:00:00,84.603,2,10,1,1,0
AUD_CAD,2021-10-27 00:00:00,0.92195,2,12,1,1,0
AUD_CHF,2021-10-27 00:00:00,0.68282,2,12,1,1,1
AUD_JPY,2021-10-27 00:00:00,84.603,2,13,1,1,0
AUD_USD,2021-10-27 00:00:00,0.74534,2,14,1,1,0
EUR_USD,2021-10-27 00:00:00,1.15907,4,9,1,1,1
GBP_CAD,2021-10-27 00:00:00,1.6971,3,12,1,1,0
EUR_AUD,2021-10-28 00:00:00,1.53968,3,5,1,1,1
EUR_NZD,2021-10-28 00:00:00,1.61532,3,9,1,1,1
GBP_NZD,2021-10-28 00:00:00,1.91562,4,10,1,1,1
USD_CAD,2021-10-28 00:00:00,1.22878,4,9,1,1,1
USD_CHF,2021-10-28 00:00:00,0.915,2,17,1,1,1
AUD_JPY,2021-10-28 16:00:00,84.603,3,7,1,1,0
GBP_JPY,2021-10-28 16:00:00,155.702,3,6,1,1,0
NZD_JPY,2021-10-28 16:00:00,80.99,4,7,1,1,1
GBP_AUD,2021-10-29 00:00:00,1.82442,3,6,1,1,1
GBP_CAD,2021-10-29 00:00:00,1.69042,2,8,1,1,1
GBP_NZD,2021-10-29 00:00:00,1.91252,4,8,1,1,0
CHF_JPY,2021-10-29 08:00:00,123.517,3,5,1,1,1
AUD_NZD,2021-10-29 12:00:00,1.04269,3,8,1,1,1
CHF_JPY,2021-11-01 00:00:00,123.517,3,9,1,1,0
EUR_JPY,2021-11-01 00:00:00,131.555,2,9,1,1,1
NZD_CAD,2021-11-01 00:00:00,0.88171,3,14,1,1,1
NZD_CHF,2021-11-01 00:00:00,0.6533,2,15,1,1,1
USD_JPY,2021-11-01 00:00:00,113.255,2,8,1,1,1
EUR_CAD,2021-11-01 08:00:00,1.42926,4,11,1,1,1
AUD_JPY,2021-11-01 12:00:00,85.043,2,14,1,1,1
NZD_USD,2021-11-01 12:00:00,0.71299,5,5,1,1,1
EUR_JPY,2021-11-01 16:00:00,131.555,3,6,1,1,0
EUR_CAD,2021-11-02 04:00:00,1.42926,4,7,1,1,0
EUR_GBP,2021-11-02 04:00:00,0.84024,3,9,1,1,1
EUR_USD,2021-11-02 04:00:00,1.15353,3,9,1,1,1
NZD_CAD,2021-11-02 04:00:00,0.88201,3,9,1,1,0
EUR_JPY,2021-11-02 20:00:00,131.555,3,13,1,1,0
EUR_CAD,2021-11-03 00:00:00,1.42926,3,12,1,1,0
GBP_CAD,2021-11-03 00:00:00,1.68782,3,8,1,1,0
USD_CAD,2021-11-03 00:00:00,1.23001,4,8,1,1,1
CHF_JPY,2021-11-03 08:00:00,123.517,4,4,1,1,0
NZD_CAD,2021-11-03 08:00:00,0.88019,3,4,1,1,0
NZD_USD,2021-11-03 08:00:00,0.70925,4,4,1,1,0
AUD_CAD,2021-11-04 00:00:00,0.92035,2,8,1,1,1
CHF_JPY,2021-11-04 00:00:00,123.517,3,8,1,1,1
USD_CHF,2021-11-04 04:00:00,0.90871,2,14,1,1,1
EUR_CAD,2021-11-04 16:00:00,1.42959,1,22,1,1,1
EUR_GBP,2021-11-05 00:00:00,0.84329,2,8,1,1,0
EUR_NZD,2021-11-08 00:00:00,1.60798,2,10,1,1,1
USD_CHF,2021-11-08 00:00:00,0.90871,2,13,1,1,0
GBP_CAD,2021-11-08 08:00:00,1.67338,4,5,1,1,1
EUR_AUD,2021-11-09 00:00:00,1.55341,3,6,1,1,1
GBP_AUD,2021-11-09 00:00:00,1.81274,3,6,1,1,1
EUR_NZD,2021-11-09 12:00:00,1.61252,2,5,1,1,0
EUR_AUD,2021-11-10 00:00:00,1.55341,5,4,1,1,0
EUR_GBP,2021-11-10 00:00:00,0.84622,4,4,1,1,1
AUD_NZD,2021-11-10 04:00:00,1.03297,4,6,1,1,1
GBP_JPY,2021-11-10 08:00:00,152.703,4,4,1,1,1
CAD_CHF,2021-11-10 16:00:00,0.73144,4,4,1,1,1
EUR_JPY,2021-11-10 16:00:00,130.674,3,9,1,1,1
EUR_NZD,2021-11-11 04:00:00,1.61252,2,15,1,1,0
USD_CAD,2021-11-11 04:00:00,1.24286,3,11,1,1,1
AUD_NZD,2021-11-11 08:00:00,1.03297,4,9,1,1,0
EUR_AUD,2021-11-12 00:00:00,1.55763,4,7,1,1,0
EUR_NZD,2021-11-12 00:00:00,1.61252,2,7,1,1,1
GBP_AUD,2021-11-12 00:00:00,1.81716,2,7,1,1,0
GBP_NZD,2021-11-12 00:00:00,1.88517,2,6,1,1,1
USD_CHF,2021-11-12 00:00:00,0.91015,2,13,1,1,1
AUD_CAD,2021-11-12 08:00:00,0.91255,3,7,1,1,1
EUR_CAD,2021-11-12 08:00:00,1.43033,4,10,1,1,1
AUD_JPY,2021-11-12 16:00:00,82.994,3,4,1,1,1
AUD_USD,2021-11-12 16:00:00,0.7287,2,8,1,1,1
CAD_JPY,2021-11-12 16:00:00,90.418,3,6,1,1,1
EUR_USD,2021-11-15 00:00:00,1.14361,2,6,1,1,1
GBP_NZD,2021-11-15 00:00:00,1.88517,3,6,1,1,0
AUD_CHF,2021-11-15 08:00:00,0.66979,3,8,1,1,1
AUD_JPY,2021-11-15 08:00:00,82.994,2,8,1,1,0
NZD_JPY,2021-11-15 08:00:00,79.936,2,7,1,1,1
CAD_JPY,2021-11-15 16:00:00,90.418,3,6,1,1,0
GBP_JPY,2021-11-15 16:00:00,152.369,3,6,1,1,1
USD_CHF,2021-11-15 16:00:00,0.91015,1,23,1,1,0
USD_JPY,2021-11-15 16:00:00,112.725,3,4,1,1,1
AUD_JPY,2021-11-16 00:00:00,82.994,2,12,1,1,0
GBP_JPY,2021-11-16 00:00:00,152.369,4,4,1,1,0
AUD_NZD,2021-11-16 08:00:00,1.03371,4,10,1,1,1
CAD_CHF,2021-11-16 08:00:00,0.73066,3,12,1,1,1
USD_JPY,2021-11-16 12:00:00,113.749,2,9,1,1,0
GBP_AUD,2021-11-16 16:00:00,1.82107,3,7,1,1,1
GBP_CHF,2021-11-16 16:00:00,1.22916,3,10,1,1,1
GBP_JPY,2021-11-16 20:00:00,152.369,3,9,1,1,0
EUR_AUD,2021-11-17 00:00:00,1.54483,2,5,1,1,1
EUR_JPY,2021-11-17 00:00:00,129.583,4,6,1,1,1
EUR_CAD,2021-11-17 12:00:00,1.42139,2,9,1,1,0
USD_JPY,2021-11-18 12:00:00,113.749,2,21,1,1,0
AUD_CHF,2021-11-19 00:00:00,0.67045,2,16,1,1,1
AUD_JPY,2021-11-19 00:00:00,82.681,2,6,1,1,1
CAD_CHF,2021-11-19 00:00:00,0.73114,1,28,1,1,0
USD_CHF,2021-11-19 00:00:00,0.91869,1,23,1,1,1
USD_JPY,2021-11-19 00:00:00,113.749,2,5,1,1,1
USD_CAD,2021-11-19 08:00:00,1.24925,3,5,1,1,1
USD_CHF,2021-11-19 20:00:00,0.91869,2,5,1,1,0
AUD_CHF,2021-11-22 00:00:00,0.67155,2,8,1,1,0
AUD_NZD,2021-11-22 00:00:00,1.03117,1,6,1,1,1
CAD_CHF,2021-11-22 00:00:00,0.73213,1,8,1,1,1
USD_JPY,2021-11-22 00:00:00,113.749,2,11,1,1,0
CHF_JPY,2021-11-22 08:00:00,122.425,3,5,1,1,1
EUR_CAD,2021-11-22 16:00:00,1.41753,3,7,1,1,1
EUR_NZD,2021-11-22 16:00:00,1.60625,3,14,1,1,1
GBP_JPY,2021-11-22 16:00:00,152.518,2,7,1,1,1
GBP_NZD,2021-11-22 16:00:00,1.91153,2,10,1,1,1
AUD_NZD,2021-11-23 00:00:00,1.03106,2,6,1,1,0
GBP_CAD,2021-11-23 00:00:00,1.67706,4,4,1,1,1
GBP_AUD,2021-11-23 04:00:00,1.84854,2,11,1,1,1
AUD_CAD,2021-11-23 08:00:00,0.91352,2,8,1,1,1
EUR_CHF,2021-11-23 08:00:00,1.04474,2,11,1,1,1
CAD_CHF,2021-11-23 16:00:00,0.73155,3,7,1,1,0
CAD_JPY,2021-11-23 16:00:00,89.709,2,13,1,1,1
GBP_JPY,2021-11-23 16:00:00,152.518,2,13,1,1,0
NZD_JPY,2021-11-23 16:00:00,79.518,3,13,1,1,1
GBP_NZD,2021-11-24 00:00:00,1.91153,3,10,1,1,0
USD_CHF,2021-11-24 00:00:00,0.92494,2,9,1,1,0
CAD_CHF,2021-11-24 08:00:00,0.73048,4,6,1,1,0
GBP_NZD,2021-11-24 12:00:00,1.91153,2,13,1,1,0
CAD_CHF,2021-11-24 16:00:00,0.73048,4,8,1,1,0
CAD_JPY,2021-11-24 16:00:00,89.709,3,8,1,1,0
CHF_JPY,2021-11-24 16:00:00,122.425,3,8,1,1,0
EUR_JPY,2021-11-24 16:00:00,127.977,3,8,1,1,1
EUR_JPY,2021-11-25 00:00:00,127.977,4,4,1,1,0
EUR_GBP,2021-11-25 08:00:00,0.83804,4,5,1,1,1
USD_CAD,2021-11-25 08:00:00,1.25847,4,9,1,1,1
AUD_CHF,2021-11-25 16:00:00,0.66956,3,14,1,1,1
USD_CAD,2021-11-26 00:00:00,1.25847,4,4,1,1,0
EUR_AUD,2021-11-26 16:00:00,1.54912,2,4,1,1,1
EUR_GBP,2021-11-26 16:00:00,0.83804,3,4,1,1,0
GBP_AUD,2021-11-26 16:00:00,1.84726,3,4,1,1,1
USD_CAD,2021-11-26 16:00:00,1.26281,4,4,1,1,0
AUD_NZD,2021-11-29 08:00:00,1.03441,2,21,1,1,1
AUD_CHF,2021-11-30 00:00:00,0.65547,3,6,1,1,0
AUD_JPY,2021-11-30 00:00:00,80.474,3,7,1,1,1
AUD_USD,2021-11-30 00:00:00,0.71121,1,7,1,1,1
CAD_JPY,2021-11-30 00:00:00,88.396,2,8,1,1,1
EUR_JPY,2021-11-30 00:00:00,127.487,3,4,1,1,1
GBP_JPY,2021-11-30 00:00:00,150.683,3,4,1,1,1
NZD_CHF,2021-11-30 00:00:00,0.62728,2,7,1,1,1
NZD_JPY,2021-11-30 00:00:00,77.035,3,7,1,1,1
AUD_JPY,2021-12-01 00:00:00,80.474,2,13,1,1,0
AUD_USD,2021-12-01 00:00:00,0.71121,1,13,1,1,0
CAD_JPY,2021-12-01 00:00:00,88.019,2,4,1,1,0
EUR_JPY,2021-12-01 00:00:00,127.487,2,10,1,1,0
NZD_CHF,2021-12-01 00:00:00,0.62436,2,4,1,1,0
NZD_JPY,2021-12-01 00:00:00,76.663,3,4,1,1,0
NZD_USD,2021-12-01 00:00:00,0.67878,3,8,1,1,1
USD_JPY,2021-12-01 00:00:00,112.991,3,10,1,1,1
EUR_AUD,2021-12-01 16:00:00,1.55659,2,12,1,1,0
EUR_NZD,2021-12-01 16:00:00,1.64769,1,14,1,1,1
GBP_CAD,2021-12-01 16:00:00,1.68374,3,6,1,1,1
USD_CAD,2021-12-01 16:00:00,1.26392,3,16,1,1,1
USD_CHF,2021-12-02 04:00:00,0.91574,3,9,1,1,1
NZD_JPY,2021-12-02 08:00:00,76.663,2,12,1,1,0
EUR_AUD,2021-12-03 00:00:00,1.55659,3,10,1,1,1
GBP_AUD,2021-12-03 00:00:00,1.84971,3,10,1,1,1
CHF_JPY,2021-12-03 08:00:00,122.129,3,8,1,1,1
EUR_JPY,2021-12-06 08:00:00,127.486,4,8,1,1,1
EUR_NZD,2021-12-06 08:00:00,1.64769,3,8,1,1,0
GBP_JPY,2021-12-06 08:00:00,149.518,4,10,1,1,1
GBP_NZD,2021-12-06 08:00:00,1.93974,3,8,1,1,1
GBP_USD,2021-12-06 08:00:00,1.3194,4,4,1,1,1
USD_JPY,2021-12-06 08:00:00,112.53,3,14,1,1,1
AUD_JPY,2021-12-06 16:00:00,78.783,3,5,1,1,1
AUD_NZD,2021-12-06 16:00:00,1.03501,3,4,1,1,1
NZD_JPY,2021-12-06 16:00:00,75.961,3,5,1,1,1
USD_JPY,2021-12-06 16:00:00,112.53,3,5,1,1,0
AUD_USD,2021-12-07 00:00:00,0.69932,2,7,1,1,1
CHF_JPY,2021-12-07 00:00:00,122.371,3,12,1,1,0
GBP_USD,2021-12-07 04:00:00,1.3194,3,9,1,1,0
EUR_JPY,2021-12-07 20:00:00,127.378,3,12,1,1,0
EUR_NZD,2021-12-08 00:00:00,1.65117,2,18,1,1,1
AUD_JPY,2021-12-08 04:00:00,78.783,2,14,1,1,0
GBP_JPY,2021-12-08 04:00:00,148.968,3,14,1,1,0
NZD_USD,2021-12-08 04:00:00,0.67362,2,7,1,1,1
EUR_AUD,2021-12-09 00:00:00,1.57896,2,8,1,1,1
GBP_CAD,2021-12-09 04:00:00,1.66387,4,4,1,1,1
AUD_NZD,2021-12-09 16:00:00,1.03501,2,22,1,1,0
EUR_USD,2021-12-10 00:00:00,1.12274,3,15,1,1,1
EUR_CAD,2021-12-10 04:00:00,1.42098,3,10,1,1,1
GBP_CAD,2021-12-10 04:00:00,1.66387,3,10,1,1,0
AUD_JPY,2021-12-10 12:00:00,78.783,2,12,1,1,1
AUD_USD,2021-12-10 12:00:00,0.69932,1,28,1,1,1
NZD_CHF,2021-12-13 00:00:00,0.6173,2,15,1,1,1
NZD_JPY,2021-12-13 00:00:00,76.702,2,9,1,1,1
USD_CHF,2021-12-13 00:00:00,0.91872,2,12,1,1,1
USD_JPY,2021-12-13 00:00:00,113.271,2,9,1,1,1
EUR_CHF,2021-12-13 08:00:00,1.04025,2,12,1,1,1
USD_CAD,2021-12-13 08:00:00,1.26078,2,5,1,1,1
EUR_USD,2021-12-13 16:00:00,1.12274,4,7,1,1,0
USD_CHF,2021-12-14 00:00:00,0.91872,3,8,1,1,0
USD_JPY,2021-12-14 00:00:00,113.222,3,8,1,1,0
CHF_JPY,2021-12-14 08:00:00,122.486,3,8,1,1,1
AUD_JPY,2021-12-15 00:00:00,80.477,3,5,1,1,0
AUD_NZD,2021-12-15 00:00:00,1.04986,3,5,1,1,1
EUR_CHF,2021-12-15 00:00:00,1.03893,4,4,1,1,0
EUR_NZD,2021-12-15 00:00:00,1.65946,2,14,1,1,1
GBP_JPY,2021-12-15 00:00:00,149.34,4,5,1,1,1
GBP_NZD,2021-12-15 00:00:00,1.93538,2,4,1,1,1
EUR_JPY,2021-12-15 08:00:00,127.809,3,7,1,1,1
NZD_CHF,2021-12-15 08:00:00,0.62026,3,4,1,1,0
EUR_GBP,2021-12-15 16:00:00,0.85001,1,13,1,1,1
CAD_JPY,2021-12-16 08:00:00,88.071,3,4,1,1,1
EUR_JPY,2021-12-16 08:00:00,127.809,5,4,1,1,0
EUR_USD,2021-12-16 08:00:00,1.12532,4,8,1,1,1
GBP_CHF,2021-12-16 08:00:00,1.21609,2,11,1,1,1
GBP_JPY,2021-12-16 08:00:00,149.485,4,4,1,1,0
EUR_CAD,2021-12-17 04:00:00,1.43052,4,4,1,1,1
EUR_NZD,2021-12-17 04:00:00,1.65485,2,4,1,1,0
EUR_USD,2021-12-17 04:00:00,1.12217,4,8,1,1,0
CHF_JPY,2021-12-17 08:00:00,122.746,5,4,1,1,0
EUR_AUD,2021-12-20 00:00:00,1.56572,2,9,1,1,1
GBP_CAD,2021-12-20 04:00:00,1.68341,2,10,1,1,1
EUR_NZD,2021-12-20 16:00:00,1.65485,2,4,1,1,1
NZD_JPY,2021-12-21 00:00:00,76.023,4,4,1,1,1
NZD_USD,2021-12-21 00:00:00,0.67009,4,4,1,1,1
AUD_CAD,2021-12-21 08:00:00,0.91556,2,6,1,1,1
AUD_USD,2021-12-21 08:00:00,0.70825,3,6,1,1,1
EUR_CAD,2021-12-21 08:00:00,1.44181,3,10,1,1,0
GBP_CAD,2021-12-21 08:00:00,1.69432,3,5,1,1,0
USD_CAD,2021-12-21 08:00:00,1.27636,1,16,1,1,1
AUD_CHF,2021-12-22 08:00:00,0.65356,2,8,1,1,1
CAD_JPY,2021-12-22 08:00:00,87.437,2,10,1,1,1
CHF_JPY,2021-12-22 08:00:00,122.665,4,4,1,1,1
EUR_CHF,2021-12-22 08:00:00,1.03789,2,8,1,1,1
EUR_JPY,2021-12-22 08:00:00,127.514,3,12,1,1,1
NZD_CHF,2021-12-22 08:00:00,0.6165,2,8,1,1,1
USD_JPY,2021-12-22 08:00:00,113.138,2,10,1,1,1
AUD_NZD,2021-12-23 00:00:00,1.05445,4,9,1,1,1
EUR_AUD,2021-12-23 00:00:00,1.56572,2,18,1,1,0
EUR_JPY,2021-12-23 00:00:00,127.514,2,16,1,1,0
EUR_NZD,2021-12-23 00:00:00,1.65485,3,6,1,1,0
EUR_USD,2021-12-23 00:00:00,1.12341,2,8,1,1,1
AUD_CAD,2021-12-23 08:00:00,0.91556,3,7,1,1,0
AUD_JPY,2021-12-23 08:00:00,80.268,1,18,1,1,1
GBP_CAD,2021-12-23 08:00:00,1.69432,4,6,1,1,0
GBP_CHF,2021-12-23 08:00:00,1.21333,2,14,1,1,1
GBP_JPY,2021-12-23 08:00:00,149.523,3,6,1,1,1
GBP_USD,2021-12-23 08:00:00,1.31734,2,6,1,1,1
USD_JPY,2021-12-23 08:00:00,113.138,2,16,1,1,0
EUR_CHF,2021-12-24 08:00:00,1.03789,2,20,1,1,0
GBP_JPY,2021-12-24 08:00:00,149.523,2,12,1,1,0
AUD_CAD,2021-12-27 00:00:00,0.91574,2,17,1,1,1
CAD_JPY,2021-12-27 00:00:00,87.437,1,26,1,1,0
GBP_JPY,2021-12-27 00:00:00,149.523,3,6,1,1,0
AUD_NZD,2021-12-27 08:00:00,1.05489,3,8,1,1,0
CHF_JPY,2021-12-27 08:00:00,122.665,2,22,1,1,0
EUR_CAD,2021-12-27 08:00:00,1.44824,1,10,1,1,1
EUR_NZD,2021-12-27 08:00:00,1.65479,2,8,1,1,1
GBP_AUD,2021-12-27 08:00:00,1.84771,5,8,1,1,1
GBP_NZD,2021-12-27 08:00:00,1.95558,2,12,1,1,1
AUD_USD,2021-12-27 16:00:00,0.71209,1,21,1,1,1
EUR_USD,2021-12-27 16:00:00,1.12609,3,4,1,1,0
CHF_JPY,2021-12-28 08:00:00,123.192,2,8,1,1,1
EUR_CAD,2021-12-28 08:00:00,1.44619,3,4,1,1,0
GBP_CAD,2021-12-28 08:00:00,1.71017,4,4,1,1,1
NZD_CAD,2021-12-28 08:00:00,0.87046,3,8,1,1,1
USD_CAD,2021-12-28 16:00:00,1.27764,3,4,1,1,1
EUR_AUD,2021-12-29 00:00:00,1.56024,2,8,1,1,1
CAD_CHF,2021-12-29 08:00:00,0.71347,4,4,1,1,1
CAD_JPY,2021-12-29 08:00:00,89.169,1,14,1,1,1
GBP_CHF,2021-12-29 08:00:00,1.22531,3,14,1,1,1
USD_CHF,2021-12-29 08:00:00,0.91592,2,5,1,1,1
NZD_JPY,2021-12-29 12:00:00,77.753,3,4,1,1,1
AUD_JPY,2021-12-29 16:00:00,82.538,2,4,1,1,1
AUD_USD,2021-12-29 16:00:00,0.72055,2,4,1,1,0
AUD_CHF,2021-12-30 00:00:00,0.66148,5,6,1,1,1
AUD_JPY,2021-12-30 00:00:00,82.538,2,6,1,1,0
AUD_USD,2021-12-30 00:00:00,0.72055,2,6,1,1,0
CAD_CHF,2021-12-30 00:00:00,0.71452,3,8,1,1,0
GBP_USD,2021-12-30 00:00:00,1.33796,2,8,1,1,1
NZD_JPY,2021-12-30 00:00:00,77.753,3,7,1,1,0
NZD_USD,2021-12-30 00:00:00,0.67873,2,6,1,1,1
NZD_CAD,2021-12-30 04:00:00,0.86926,4,7,1,1,0
AUD_NZD,2021-12-30 08:00:00,1.05604,4,8,1,1,1
CAD_CHF,2021-12-30 08:00:00,0.71285,4,4,1,1,0
CAD_CHF,2021-12-31 04:00:00,0.71285,4,9,1,1,0
CAD_JPY,2021-12-31 04:00:00,89.169,2,13,1,1,0
GBP_USD,2021-12-31 08:00:00,1.33796,4,6,1,1,0
NZD_JPY,2021-12-31 08:00:00,77.753,2,15,1,1,0
NZD_USD,2021-12-31 08:00:00,0.67873,3,6,1,1,0
GBP_AUD,2022-01-03 00:00:00,1.84974,4,10,1,1,1
USD_JPY,2022-01-03 00:00:00,114.304,4,4,1,1,1
AUD_CAD,2022-01-03 08:00:00,0.91668,4,4,1,1,1
AUD_NZD,2022-01-03 08:00:00,1.05947,4,8,1,1,0
CHF_JPY,2022-01-03 08:00:00,124.928,2,12,1,1,1
EUR_CAD,2022-01-03 08:00:00,1.4349,4,4,1,1,1
GBP_NZD,2022-01-03 08:00:00,1.96943,3,5,1,1,1
CHF_JPY,2022-01-04 00:00:00,124.928,2,16,1,1,0
EUR_CAD,2022-01-04 00:00:00,1.4349,4,4,1,1,0
EUR_GBP,2022-01-04 00:00:00,0.83676,1,10,1,1,1
EUR_JPY,2022-01-04 00:00:00,129.602,4,10,1,1,1
EUR_USD,2022-01-04 00:00:00,1.12732,4,10,1,1,1
USD_JPY,2022-01-04 00:00:00,114.664,3,10,1,1,0
GBP_CHF,2022-01-04 08:00:00,1.22846,2,11,1,1,1
NZD_CAD,2022-01-04 08:00:00,0.86049,2,8,1,1,1
CAD_JPY,2022-01-04 12:00:00,89.433,2,5,1,1,1
GBP_CAD,2022-01-05 00:00:00,1.70787,2,5,1,1,1
GBP_USD,2022-01-05 00:00:00,1.34083,5,4,1,1,1
AUD_CAD,2022-01-05 08:00:00,0.91531,3,4,1,1,0
AUD_CHF,2022-01-05 08:00:00,0.65914,3,8,1,1,1
AUD_NZD,2022-01-05 08:00:00,1.05774,4,8,1,1,1
EUR_JPY,2022-01-05 16:00:00,130.022,4,4,1,1,0
EUR_NZD,2022-01-05 20:00:00,1.65262,4,5,1,1,1
GBP_CAD,2022-01-06 04:00:00,1.70787,3,7,1,1,0
EUR_CHF,2022-01-06 08:00:00,1.03261,3,8,1,1,1
USD_CHF,2022-01-06 08:00:00,0.90981,3,6,1,1,1
AUD_JPY,2022-01-07 00:00:00,82.682,4,4,1,1,1
AUD_USD,2022-01-07 00:00:00,0.71458,2,4,1,1,1
CAD_JPY,2022-01-07 00:00:00,90.219,2,4,1,1,0
EUR_JPY,2022-01-07 00:00:00,130.022,3,12,1,1,0
GBP_JPY,2022-01-07 00:00:00,154.884,4,4,1,1,1
GBP_USD,2022-01-07 00:00:00,1.34308,4,4,1,1,0
NZD_JPY,2022-01-07 00:00:00,78.115,2,20,1,1,1
NZD_CHF,2022-01-07 04:00:00,0.61999,3,11,1,1,1
EUR_CAD,2022-01-07 08:00:00,1.43226,3,14,1,1,1
EUR_GBP,2022-01-07 08:00:00,0.83337,3,8,1,1,1
EUR_JPY,2022-01-07 08:00:00,130.022,4,4,1,1,1
EUR_NZD,2022-01-07 08:00:00,1.65395,3,14,1,1,0
GBP_CHF,2022-01-07 08:00:00,1.22846,3,6,1,1,0
AUD_CHF,2022-01-10 00:00:00,0.65636,4,4,1,1,0
AUD_JPY,2022-01-10 00:00:00,82.682,3,10,1,1,0
AUD_NZD,2022-01-10 00:00:00,1.05774,3,9,1,1,0
NZD_JPY,2022-01-10 00:00:00,77.91,2,8,1,1,0
AUD_NZD,2022-01-10 12:00:00,1.05774,2,12,1,1,0
GBP_NZD,2022-01-10 16:00:00,1.98087,4,4,1,1,1
CAD_JPY,2022-01-11 00:00:00,90.294,1,16,1,1,1
EUR_USD,2022-01-11 00:00:00,1.12723,2,16,1,1,1
AUD_JPY,2022-01-11 16:00:00,82.326,4,6,1,1,0
CHF_JPY,2022-01-11 16:00:00,124.097,2,4,1,1,1
GBP_JPY,2022-01-11 16:00:00,155.94,4,6,1,1,0
CAD_CHF,2022-01-13 00:00:00,0.71691,1,28,1,1,1
GBP_CHF,2022-01-13 00:00:00,1.24002,2,18,1,1,1
EUR_USD,2022-01-13 08:00:00,1.12846,4,5,1,1,0
NZD_JPY,2022-01-13 08:00:00,77.579,3,16,1,1,1
EUR_CHF,2022-01-14 00:00:00,1.04246,2,8,1,1,1
CAD_JPY,2022-01-14 20:00:00,90.629,2,12,1,1,1
CHF_JPY,2022-01-14 20:00:00,124.097,1,23,1,1,0
USD_CHF,2022-01-17 00:00:00,0.90912,4,4,1,1,1
AUD_USD,2022-01-17 08:00:00,0.7149,2,22,1,1,1
NZD_USD,2022-01-17 08:00:00,0.67356,2,22,1,1,1
USD_JPY,2022-01-17 08:00:00,113.48,2,5,1,1,1
AUD_CHF,2022-01-18 00:00:00,0.6576,3,7,1,1,1
AUD_JPY,2022-01-18 00:00:00,82.087,1,7,1,1,1
AUD_USD,2022-01-18 00:00:00,0.71549,2,6,1,1,0
CAD_CHF,2022-01-18 00:00:00,0.72645,2,6,1,1,0
CAD_JPY,2022-01-18 00:00:00,90.542,2,9,1,1,0
EUR_USD,2022-01-18 00:00:00,1.13131,3,8,1,1,1
CAD_JPY,2022-01-19 00:00:00,90.542,2,15,1,1,0
GBP_JPY,2022-01-19 00:00:00,155.457,2,15,1,1,1
USD_JPY,2022-01-19 00:00:00,113.48,1,15,1,1,0
AUD_JPY,2022-01-19 12:00:00,82.087,1,16,1,1,0
GBP_JPY,2022-01-19 12:00:00,155.457,2,18,1,1,0
NZD_JPY,2022-01-19 12:00:00,77.381,2,4,1,1,1
AUD_CAD,2022-01-20 00:00:00,0.89762,1,6,1,1,1
AUD_NZD,2022-01-20 00:00:00,1.0574,3,4,1,1,1
CHF_JPY,2022-01-20 00:00:00,124.521,2,4,1,1,1
EUR_JPY,2022-01-20 00:00:00,129.392,2,5,1,1,1
EUR_USD,2022-01-20 00:00:00,1.13147,3,7,1,1,0
GBP_CAD,2022-01-20 00:00:00,1.69885,3,9,1,1,1
GBP_NZD,2022-01-20 00:00:00,1.99368,3,4,1,1,1
AUD_CAD,2022-01-20 12:00:00,0.89762,1,9,1,1,0
AUD_JPY,2022-01-20 16:00:00,82.077,3,4,1,1,0
CAD_CHF,2022-01-20 16:00:00,0.72645,3,4,1,1,1
GBP_NZD,2022-01-20 20:00:00,1.99368,3,9,1,1,0
EUR_GBP,2022-01-21 00:00:00,0.83128,2,8,1,1,1
GBP_NZD,2022-01-21 08:00:00,2.00229,2,12,1,1,0
AUD_CAD,2022-01-21 12:00:00,0.89762,1,15,1,1,0
GBP_AUD,2022-01-24 04:00:00,1.87606,3,9,1,1,1
AUD_CHF,2022-01-25 08:00:00,0.64833,4,4,1,1,1
NZD_CHF,2022-01-25 08:00:00,0.60873,4,4,1,1,1
GBP_CHF,2022-01-25 16:00:00,1.22792,2,6,1,1,1
NZD_CHF,2022-01-26 08:00:00,0.60873,3,10,1,1,0
NZD_JPY,2022-01-26 08:00:00,75.743,3,4,1,1,1
USD_CHF,2022-01-26 08:00:00,0.91076,2,16,1,1,1
EUR_CHF,2022-01-26 16:00:00,1.02999,2,4,1,1,1
GBP_CAD,2022-01-27 00:00:00,1.69651,4,9,1,1,1
AUD_NZD,2022-01-27 04:00:00,1.06344,3,7,1,1,1
USD_CHF,2022-01-27 04:00:00,0.91076,3,7,1,1,0
CHF_JPY,2022-01-28 00:00:00,123.766,4,7,1,1,1
CAD_CHF,2022-01-31 00:00:00,0.7196,2,10,1,1,1
EUR_CHF,2022-01-31 00:00:00,1.02999,4,4,1,1,0
EUR_USD,2022-01-31 00:00:00,1.11214,4,4,1,1,1
USD_JPY,2022-01-31 00:00:00,113.469,2,18,1,1,1
AUD_NZD,2022-01-31 08:00:00,1.06344,4,8,1,1,0
USD_CHF,2022-01-31 08:00:00,0.9167,2,4,1,1,0
CHF_JPY,2022-02-01 04:00:00,123.491,4,7,1,1,0
