trade_id,race_condition,mae_mfe_ratio_winners
1214,4.0,
1215,-229.0,
1216,-233.0,
1217,-236.0,0.5211957
1218,-195.0,1.0
1219,-236.0,
1220,-195.0,0.20202035
1221,-237.0,0.1188403
1222,-237.0,
1223,-5.0,
1224,-127.0,0.29194218
1225,-233.0,0.2171507
1226,-39.0,0.9370076
1227,107.0,0.84079546
1228,-216.0,0.23512763
1229,-6.0,0.51111007
1230,161.0,
1231,155.0,0.4355403
1232,-50.0,
1233,-85.0,
1234,32.0,
1235,19.0,
1236,98.0,0.44378725
1237,-11.0,1.2200956
1238,-6.0,
1239,27.0,
1240,-162.0,0.3333329
1241,-220.0,0.06666682
1242,10.0,
1243,-13.0,
1244,-4.0,
1245,48.0,
1246,-238.0,0.26781306
