trade_id,pair,signal_bar_time,entry_time,exit_time,exit_reason,bars_held,final_r,spread_pips_used,spread_pips_exit,fold
192,EUR_AUD,2021-03-15 00:00:00,2021-03-15 04:00:00,2021-03-18 00:00:00,stoploss,18,-1.014495434,2.4,2.4,1
193,EUR_GBP,2021-03-15 16:00:00,2021-03-15 20:00:00,2021-03-17 08:00:00,stoploss,10,-1.010743371,0.8,0.8,1
194,USD_JPY,2021-03-16 00:00:00,2021-03-16 04:00:00,2021-03-18 00:00:00,stoploss,12,-1.006244392,0.6,0.6,1
195,EUR_USD,2021-03-16 04:00:00,2021-03-16 08:00:00,2021-03-16 16:00:00,stoploss,3,-1.002960944,0.3,0.3,1
196,GBP_NZD,2021-03-17 04:00:00,2021-03-17 08:00:00,2021-03-17 20:00:00,stoploss,4,-1.027556988,5.1,5.2,1
197,GBP_AUD,2021-03-17 08:00:00,2021-03-17 12:00:00,2021-03-17 20:00:00,stoploss,3,-1.022658608,4,4,1
198,GBP_USD,2021-03-17 08:00:00,2021-03-17 12:00:00,2021-03-22 00:00:00,stoploss,16,-1.005142927,1.1,0.8,1
199,USD_CAD,2021-03-17 08:00:00,2021-03-17 12:00:00,2021-03-17 20:00:00,stoploss,3,-1.011515785,1.3,1.3,1
200,NZD_CAD,2021-03-17 20:00:00,2021-03-18 00:00:00,2021-03-23 00:00:00,stoploss,19,-1.019903062,2.3,2.3,1
201,EUR_AUD,2021-03-22 00:00:00,2021-03-22 04:00:00,2021-05-17 04:00:00,time_exit,240,2.490731618,2.4,2.4,1
202,EUR_GBP,2021-03-22 00:00:00,2021-03-22 04:00:00,2021-03-26 08:00:00,stoploss,26,-1.009050916,0.8,0.8,1
203,NZD_USD,2021-03-22 08:00:00,2021-03-22 12:00:00,2021-03-23 00:00:00,stoploss,4,-1.00968184,1.1,1.1,1
204,GBP_NZD,2021-03-22 20:00:00,2021-03-23 00:00:00,2021-04-15 08:00:00,stoploss,105,-1.024294275,5.3,5.4,1
205,USD_JPY,2021-03-22 20:00:00,2021-03-23 00:00:00,2021-04-19 08:00:00,stoploss,117,-1.006363299,0.6,0.6,1
206,USD_CAD,2021-03-23 00:00:00,2021-03-23 04:00:00,2021-04-21 16:00:00,stoploss,130,-1.009402449,1.3,1.3,1
207,USD_CHF,2021-03-23 00:00:00,2021-03-23 04:00:00,2021-04-14 08:00:00,stoploss,98,-1.00841762,0.9,0.9,1
208,EUR_CHF,2021-03-23 08:00:00,2021-03-23 12:00:00,2021-04-09 00:00:00,stoploss,76,-1.012071557,1,1,1
209,EUR_CAD,2021-03-24 04:00:00,2021-03-24 08:00:00,2021-03-24 12:00:00,stoploss,2,-1.013325931,1.8,1.8,1
210,GBP_AUD,2021-03-24 20:00:00,2021-03-25 00:00:00,2021-04-08 20:00:00,stoploss,66,-1.019565939,4,4,1
211,GBP_JPY,2021-03-25 04:00:00,2021-03-25 08:00:00,2021-05-20 08:00:00,time_exit,240,5.272652705,2,2.4,1
212,AUD_CAD,2021-03-26 00:00:00,2021-03-26 04:00:00,2021-04-01 04:00:00,stoploss,25,-1.017618598,1.9,1.9,1
213,AUD_USD,2021-03-26 00:00:00,2021-03-26 04:00:00,2021-04-01 04:00:00,stoploss,25,-1.008515832,1,1,1
214,NZD_JPY,2021-03-26 00:00:00,2021-03-26 04:00:00,2021-05-21 04:00:00,time_exit,240,3.53562955,1.4,1,1
215,EUR_USD,2021-03-26 08:00:00,2021-03-26 12:00:00,2021-03-30 08:00:00,stoploss,12,-1.003254909,0.3,0.3,1
216,GBP_USD,2021-03-30 04:00:00,2021-03-30 08:00:00,2021-03-30 16:00:00,stoploss,3,-1.007523909,0.8,1.1,1
217,NZD_CAD,2021-03-30 04:00:00,2021-03-30 08:00:00,2021-03-31 08:00:00,stoploss,7,-1.021776615,2.3,2.3,1
218,NZD_USD,2021-03-30 04:00:00,2021-03-30 08:00:00,2021-03-30 16:00:00,stoploss,3,-1.010568437,1.1,1.1,1
219,GBP_CAD,2021-03-31 08:00:00,2021-03-31 12:00:00,2021-04-08 16:00:00,stoploss,38,-1.016828622,2.8,2.8,1
220,CAD_JPY,2021-03-31 12:00:00,2021-03-31 16:00:00,2021-04-06 16:00:00,stoploss,25,-1.011631858,1.2,1.2,1
221,EUR_GBP,2021-04-02 08:00:00,2021-04-02 12:00:00,2021-04-05 08:00:00,stoploss,6,-1.012140961,0.8,0.8,1
222,EUR_USD,2021-04-05 00:00:00,2021-04-05 04:00:00,2021-05-31 04:00:00,time_exit,240,10.12767667,0.3,0.7,1
223,NZD_CAD,2021-04-05 04:00:00,2021-04-05 08:00:00,2021-04-30 20:00:00,stoploss,118,-1.026952891,2.3,2.7,1
224,AUD_JPY,2021-04-05 08:00:00,2021-04-05 12:00:00,2021-04-07 08:00:00,stoploss,12,-1.00739138,0.8,0.8,1
225,AUD_CAD,2021-04-05 16:00:00,2021-04-05 20:00:00,2021-04-06 12:00:00,stoploss,5,-1.021416135,1.9,1.9,1
226,EUR_CAD,2021-04-07 04:00:00,2021-04-07 08:00:00,2021-04-30 00:00:00,stoploss,101,-1.014408416,1.8,1.8,1
227,AUD_USD,2021-04-08 04:00:00,2021-04-08 08:00:00,2021-06-03 08:00:00,time_exit,240,2.152109322,1,1,1
228,NZD_USD,2021-04-08 04:00:00,2021-04-08 08:00:00,2021-06-03 08:00:00,time_exit,240,4.196627482,1.1,1.1,1
229,EUR_GBP,2021-04-08 16:00:00,2021-04-08 20:00:00,2021-04-19 04:00:00,stoploss,39,-1.008635936,0.8,0.8,1
230,GBP_USD,2021-04-09 00:00:00,2021-04-09 04:00:00,2021-04-09 08:00:00,stoploss,2,-1.005383753,0.8,0.8,1
231,CAD_JPY,2021-04-09 08:00:00,2021-04-09 12:00:00,2021-04-13 12:00:00,stoploss,13,-1.011811994,1.2,1.2,1
232,EUR_CHF,2021-04-12 00:00:00,2021-04-12 04:00:00,2021-04-12 08:00:00,stoploss,2,-1.015800522,1,1,1
233,AUD_CAD,2021-04-12 08:00:00,2021-04-12 12:00:00,2021-04-30 12:00:00,stoploss,85,-1.020086542,1.9,1.9,1
234,EUR_JPY,2021-04-12 16:00:00,2021-04-12 20:00:00,2021-04-13 12:00:00,stoploss,5,-1.012569088,1.4,1.4,1
235,GBP_CAD,2021-04-13 08:00:00,2021-04-13 12:00:00,2021-04-13 16:00:00,stoploss,2,-1.016831434,2.8,2.8,1
236,GBP_NZD,2021-04-19 00:00:00,2021-04-19 04:00:00,2021-04-23 16:00:00,stoploss,28,-1.041242112,5.4,9,1
237,AUD_JPY,2021-04-20 00:00:00,2021-04-20 04:00:00,2021-04-20 16:00:00,stoploss,4,-1.008397715,0.8,0.8,1
238,USD_CHF,2021-04-20 12:00:00,2021-04-20 16:00:00,2021-04-28 20:00:00,stoploss,38,-1.009951477,0.9,0.9,1
239,EUR_GBP,2021-04-21 04:00:00,2021-04-21 08:00:00,2021-05-10 12:00:00,stoploss,80,-1.010531925,0.8,0.8,1
240,EUR_CHF,2021-04-21 08:00:00,2021-04-21 12:00:00,2021-04-30 12:00:00,stoploss,43,-1.015347976,1,1,1
241,USD_JPY,2021-04-21 08:00:00,2021-04-21 12:00:00,2021-04-23 12:00:00,stoploss,13,-1.006067784,0.6,0.6,1
242,CAD_CHF,2021-04-21 16:00:00,2021-04-21 20:00:00,2021-06-16 20:00:00,time_exit,240,0.8755520979,1.6,1.9,1
243,GBP_CAD,2021-04-22 00:00:00,2021-04-22 04:00:00,2021-04-22 16:00:00,stoploss,4,-1.012999881,2.8,2.8,1
244,EUR_JPY,2021-04-23 16:00:00,2021-04-23 20:00:00,2021-06-18 20:00:00,time_exit,240,0.6806006112,1.4,1,1
245,AUD_CHF,2021-04-26 00:00:00,2021-04-26 04:00:00,2021-04-30 00:00:00,stoploss,24,-1.026079352,1.5,2.2,1
246,NZD_CHF,2021-04-26 00:00:00,2021-04-26 04:00:00,2021-04-30 16:00:00,stoploss,28,-1.021745771,1.7,1.7,1
247,GBP_CHF,2021-04-26 08:00:00,2021-04-26 12:00:00,2021-04-30 00:00:00,stoploss,22,-1.014277416,1.9,1.9,1
248,GBP_NZD,2021-04-28 00:00:00,2021-04-28 04:00:00,2021-04-28 12:00:00,stoploss,3,-1.024017947,6,4.8,1
249,EUR_NZD,2021-04-29 04:00:00,2021-04-29 08:00:00,2021-05-05 16:00:00,stoploss,27,-1.023326711,3.8,3.8,1
250,AUD_JPY,2021-04-30 00:00:00,2021-04-30 04:00:00,2021-04-30 20:00:00,stoploss,5,-1.00728408,0.8,0.8,1
251,CAD_JPY,2021-04-30 00:00:00,2021-04-30 04:00:00,2021-06-21 00:00:00,stoploss,216,-1.011364711,1.2,1.2,1
252,USD_JPY,2021-04-30 12:00:00,2021-04-30 16:00:00,2021-05-07 12:00:00,stoploss,30,-1.006031624,0.6,0.6,1
253,AUD_NZD,2021-05-03 08:00:00,2021-05-03 12:00:00,2021-05-05 12:00:00,stoploss,13,-1.041382163,3.4,3.4,1
254,GBP_AUD,2021-05-03 08:00:00,2021-05-03 12:00:00,2021-05-06 20:00:00,stoploss,21,-1.022011772,4,4,1
255,GBP_NZD,2021-05-03 08:00:00,2021-05-03 12:00:00,2021-05-06 12:00:00,stoploss,19,-1.038006102,9.4,8.9,1
256,USD_CAD,2021-05-04 00:00:00,2021-05-04 04:00:00,2021-05-06 12:00:00,stoploss,15,-1.012324582,1.3,1.3,1
257,USD_CHF,2021-05-04 00:00:00,2021-05-04 04:00:00,2021-05-06 16:00:00,stoploss,16,-1.009744747,0.9,0.9,1
258,AUD_CAD,2021-05-05 00:00:00,2021-05-05 04:00:00,2021-05-07 00:00:00,stoploss,12,-1.01923104,1.9,1.9,1
259,CHF_JPY,2021-05-05 00:00:00,2021-05-05 04:00:00,2021-06-21 04:00:00,stoploss,199,-1.021697515,2.2,2.2,1
260,GBP_CHF,2021-05-05 00:00:00,2021-05-05 04:00:00,2021-05-06 12:00:00,stoploss,9,-1.01350472,1.9,1.9,1
261,NZD_CAD,2021-05-05 00:00:00,2021-05-05 04:00:00,2021-05-12 08:00:00,stoploss,32,-1.026972333,2.3,2.9,1
262,EUR_CHF,2021-05-05 08:00:00,2021-05-05 12:00:00,2021-05-06 12:00:00,stoploss,7,-1.014374812,1,1,1
263,NZD_CHF,2021-05-05 08:00:00,2021-05-05 12:00:00,2021-05-12 16:00:00,stoploss,32,-1.017922603,1.7,1.7,1
264,EUR_NZD,2021-05-07 08:00:00,2021-05-07 12:00:00,2021-07-02 12:00:00,time_exit,240,2.445558536,3.8,3.8,1
265,AUD_JPY,2021-05-10 00:00:00,2021-05-10 04:00:00,2021-05-11 16:00:00,stoploss,10,-1.008699234,0.8,0.9,1
266,GBP_AUD,2021-05-10 00:00:00,2021-05-10 04:00:00,2021-07-05 04:00:00,time_exit,240,4.825360573,4,4,1
267,GBP_NZD,2021-05-10 00:00:00,2021-05-10 04:00:00,2021-07-05 04:00:00,time_exit,240,3.133769938,6.1,5.7,1
268,AUD_CAD,2021-05-10 08:00:00,2021-05-10 12:00:00,2021-05-10 20:00:00,stoploss,3,-1.016638088,1.9,1.9,1
269,AUD_CHF,2021-05-10 08:00:00,2021-05-10 12:00:00,2021-05-12 12:00:00,stoploss,13,-1.027718893,2.4,2.4,1
270,GBP_CAD,2021-05-10 08:00:00,2021-05-10 12:00:00,2021-07-05 12:00:00,time_exit,240,0.2731080121,2.8,2.8,1
271,GBP_USD,2021-05-10 08:00:00,2021-05-10 12:00:00,2021-05-13 12:00:00,stoploss,19,-1.00554883,0.9,0.9,1
272,GBP_CHF,2021-05-11 08:00:00,2021-05-11 12:00:00,2021-05-14 08:00:00,stoploss,18,-1.013602491,1.9,1.9,1
273,USD_CHF,2021-05-11 16:00:00,2021-05-11 20:00:00,2021-05-18 08:00:00,stoploss,28,-1.009789807,0.9,0.9,1
274,USD_CAD,2021-05-12 00:00:00,2021-05-12 04:00:00,2021-05-12 16:00:00,stoploss,4,-1.01120202,1.3,1.3,1
275,AUD_NZD,2021-05-12 08:00:00,2021-05-12 12:00:00,2021-05-13 16:00:00,stoploss,8,-1.040207964,3.4,3.4,1
276,EUR_CHF,2021-05-13 00:00:00,2021-05-13 04:00:00,2021-05-13 16:00:00,stoploss,4,-1.015144325,1,1,1
277,EUR_GBP,2021-05-13 08:00:00,2021-05-13 12:00:00,2021-06-17 08:00:00,stoploss,150,-1.011521706,0.8,0.8,1
278,GBP_USD,2021-05-14 08:00:00,2021-05-14 12:00:00,2021-06-16 20:00:00,stoploss,141,-1.006146944,0.9,0.9,1
279,GBP_CHF,2021-05-17 08:00:00,2021-05-17 12:00:00,2021-05-25 00:00:00,stoploss,34,-1.017444502,1.9,1.9,1
280,NZD_CAD,2021-05-18 04:00:00,2021-05-18 08:00:00,2021-05-21 00:00:00,stoploss,17,-1.020472483,2.9,2.3,1
281,AUD_NZD,2021-05-18 20:00:00,2021-05-19 00:00:00,2021-05-26 00:00:00,stoploss,31,-1.027692021,2.4,2.1,1
282,USD_CAD,2021-05-19 00:00:00,2021-05-19 04:00:00,2021-06-01 16:00:00,stoploss,58,-1.010965664,1.3,1.3,1
283,EUR_CHF,2021-05-20 00:00:00,2021-05-20 04:00:00,2021-05-20 20:00:00,stoploss,5,-1.013822533,1,1,1
284,AUD_CAD,2021-05-20 04:00:00,2021-05-20 08:00:00,2021-05-21 16:00:00,stoploss,9,-1.019619517,1.9,1.9,1
285,AUD_JPY,2021-05-20 04:00:00,2021-05-20 08:00:00,2021-05-24 08:00:00,stoploss,13,-1.007863195,0.9,0.9,1
286,EUR_CAD,2021-05-20 08:00:00,2021-05-20 12:00:00,2021-05-21 12:00:00,stoploss,7,-1.013298068,1.8,1.8,1
287,GBP_JPY,2021-05-20 16:00:00,2021-05-20 20:00:00,2021-06-17 16:00:00,stoploss,120,-1.016105942,2.4,2.4,1
288,EUR_AUD,2021-05-24 00:00:00,2021-05-24 04:00:00,2021-06-07 12:00:00,stoploss,63,-1.014387617,2.4,2.4,1
289,NZD_CAD,2021-05-24 08:00:00,2021-05-24 12:00:00,2021-06-18 16:00:00,stoploss,116,-1.036443817,3.4,3.4,1
290,USD_CHF,2021-05-24 08:00:00,2021-05-24 12:00:00,2021-05-25 08:00:00,stoploss,6,-1.009897446,0.9,0.9,1
291,AUD_CHF,2021-05-27 08:00:00,2021-05-27 12:00:00,2021-06-03 20:00:00,stoploss,33,-1.030636536,2.4,2.2,1
292,EUR_CHF,2021-05-27 08:00:00,2021-05-27 12:00:00,2021-06-07 00:00:00,stoploss,40,-1.015905451,1,1,1
293,AUD_CAD,2021-05-28 00:00:00,2021-05-28 04:00:00,2021-05-28 12:00:00,stoploss,3,-1.021367054,1.9,1.9,1
294,AUD_JPY,2021-05-28 00:00:00,2021-05-28 04:00:00,2021-05-28 12:00:00,stoploss,3,-1.009693203,0.9,0.9,1
295,USD_JPY,2021-05-28 00:00:00,2021-05-28 04:00:00,2021-05-31 16:00:00,stoploss,10,-1.007197617,0.6,0.6,1
296,AUD_NZD,2021-05-31 00:00:00,2021-05-31 04:00:00,2021-07-16 00:00:00,stoploss,204,-1.035572366,3.4,3.4,1
297,NZD_CHF,2021-05-31 08:00:00,2021-05-31 12:00:00,2021-06-01 16:00:00,stoploss,8,-1.020873376,1.7,1.7,1
298,EUR_USD,2021-05-31 16:00:00,2021-05-31 20:00:00,2021-06-02 12:00:00,stoploss,11,-1.006557771,0.7,0.7,1
299,GBP_CHF,2021-06-01 00:00:00,2021-06-01 04:00:00,2021-06-01 12:00:00,stoploss,3,-1.017042817,1.9,1.9,1
300,NZD_JPY,2021-06-02 00:00:00,2021-06-02 04:00:00,2021-06-03 12:00:00,stoploss,9,-1.011215531,1,1,1
301,USD_CHF,2021-06-02 04:00:00,2021-06-02 08:00:00,2021-06-09 16:00:00,stoploss,33,-1.012248274,0.9,0.9,1
302,EUR_CAD,2021-06-03 08:00:00,2021-06-03 12:00:00,2021-06-28 00:00:00,stoploss,100,-1.017239948,1.8,1.8,1
303,AUD_CHF,2021-06-07 08:00:00,2021-06-07 12:00:00,2021-06-08 12:00:00,stoploss,7,-1.03355054,2.4,2.4,1
304,AUD_USD,2021-06-07 08:00:00,2021-06-07 12:00:00,2021-06-11 16:00:00,stoploss,26,-1.010242461,1,1,1
305,NZD_CHF,2021-06-07 08:00:00,2021-06-07 12:00:00,2021-06-08 16:00:00,stoploss,8,-1.02276557,1.7,1.7,1
306,USD_JPY,2021-06-08 08:00:00,2021-06-08 12:00:00,2021-07-19 16:00:00,stoploss,176,-1.007707712,0.6,0.6,1
307,EUR_AUD,2021-06-10 00:00:00,2021-06-10 04:00:00,2021-06-10 16:00:00,stoploss,4,-1.021330877,2.4,2.4,1
308,GBP_CHF,2021-06-11 08:00:00,2021-06-11 12:00:00,2021-06-16 00:00:00,stoploss,16,-1.016946596,1.9,1.9,1
309,NZD_CHF,2021-06-11 08:00:00,2021-06-11 12:00:00,2021-06-11 16:00:00,stoploss,2,-1.02466511,1.7,1.7,1
310,NZD_JPY,2021-06-11 08:00:00,2021-06-11 12:00:00,2021-06-11 12:00:00,stoploss,1,-1.012195592,1,1,1
311,NZD_USD,2021-06-11 08:00:00,2021-06-11 12:00:00,2021-06-11 12:00:00,stoploss,1,-1.013112997,1.1,1.1,1
312,EUR_CHF,2021-06-14 16:00:00,2021-06-14 20:00:00,2021-07-08 08:00:00,stoploss,106,-1.018998557,1,1,1
313,EUR_AUD,2021-06-15 16:00:00,2021-06-15 20:00:00,2021-06-16 16:00:00,stoploss,6,-1.017808741,2.4,2.4,1
314,AUD_JPY,2021-06-16 00:00:00,2021-06-16 04:00:00,2021-06-16 20:00:00,stoploss,5,-1.012110308,0.9,0.9,1
315,GBP_CHF,2021-06-16 20:00:00,2021-06-17 00:00:00,2021-07-08 08:00:00,stoploss,93,-1.016956717,1.9,1.9,1
316,AUD_CHF,2021-06-17 04:00:00,2021-06-17 08:00:00,2021-06-21 00:00:00,stoploss,11,-1.035760184,2,2.5,1
317,CAD_CHF,2021-06-17 08:00:00,2021-06-17 12:00:00,2021-06-21 00:00:00,stoploss,10,-1.021975987,1.9,1.5,1
318,USD_CAD,2021-06-17 08:00:00,2021-06-17 12:00:00,2021-06-23 16:00:00,stoploss,26,-1.01070023,1.3,1.3,1
319,USD_CHF,2021-06-18 08:00:00,2021-06-18 12:00:00,2021-07-08 16:00:00,stoploss,86,-1.009285301,0.9,0.9,1
320,EUR_GBP,2021-06-18 16:00:00,2021-06-18 20:00:00,2021-06-21 20:00:00,stoploss,7,-1.010416995,0.8,0.8,1
321,NZD_CHF,2021-06-21 00:00:00,2021-06-21 04:00:00,2021-07-08 12:00:00,stoploss,81,-1.018494583,1.7,1.7,1
322,AUD_CHF,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-07-01 16:00:00,stoploss,38,-1.02854148,2.4,2.4,1
323,AUD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-29 12:00:00,stoploss,25,-1.007084655,0.9,0.9,1
324,AUD_USD,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-29 12:00:00,stoploss,25,-1.008906939,1,1,1
325,CAD_CHF,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-25 00:00:00,stoploss,10,-1.019446921,1.9,1.5,1
326,CAD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-28 16:00:00,stoploss,20,-1.009725725,1.2,1.2,1
327,GBP_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-24 12:00:00,stoploss,7,-1.011510699,2.4,2.4,1
328,NZD_JPY,2021-06-23 08:00:00,2021-06-23 12:00:00,2021-06-29 08:00:00,stoploss,24,-1.007547748,1,1,1
329,CHF_JPY,2021-06-24 20:00:00,2021-06-25 00:00:00,2021-06-28 16:00:00,stoploss,11,-1.019800047,2.2,2.2,1
330,EUR_JPY,2021-06-25 00:00:00,2021-06-25 04:00:00,2021-06-29 00:00:00,stoploss,12,-1.008584623,1,1,1
331,EUR_USD,2021-06-25 04:00:00,2021-06-25 08:00:00,2021-06-29 12:00:00,stoploss,14,-1.007884116,0.7,0.7,1
332,EUR_CAD,2021-06-28 08:00:00,2021-06-28 12:00:00,2021-07-02 16:00:00,stoploss,26,-1.018648777,1.8,1.8,1
333,GBP_USD,2021-06-28 08:00:00,2021-06-28 12:00:00,2021-06-29 08:00:00,stoploss,6,-1.006502734,0.9,0.9,1
334,CAD_CHF,2021-06-29 00:00:00,2021-06-29 04:00:00,2021-06-29 16:00:00,stoploss,4,-1.0298713,2,1.9,1
335,EUR_GBP,2021-06-29 08:00:00,2021-06-29 12:00:00,2021-07-01 08:00:00,stoploss,12,-1.01130896,0.8,0.8,1
336,EUR_JPY,2021-06-30 16:00:00,2021-06-30 20:00:00,2021-07-06 12:00:00,stoploss,23,-1.009780573,1,1,1
337,EUR_AUD,2021-07-01 00:00:00,2021-07-01 04:00:00,2021-07-02 20:00:00,stoploss,11,-1.01884949,2.4,2.4,2
338,NZD_JPY,2021-07-01 08:00:00,2021-07-01 12:00:00,2021-07-08 04:00:00,stoploss,29,-1.009672622,1,1,2
339,USD_CAD,2021-07-01 08:00:00,2021-07-01 12:00:00,2021-07-02 16:00:00,stoploss,8,-1.011568274,1.3,1.3,2
340,GBP_USD,2021-07-05 08:00:00,2021-07-05 12:00:00,2021-07-06 16:00:00,stoploss,8,-1.006600583,0.9,0.9,2
341,NZD_CAD,2021-07-06 04:00:00,2021-07-06 08:00:00,2021-07-13 12:00:00,stoploss,32,-1.021217989,3.4,2.5,2
342,CAD_CHF,2021-07-07 08:00:00,2021-07-07 12:00:00,2021-07-08 08:00:00,stoploss,6,-1.023622873,1.5,1.9,2
343,NZD_USD,2021-07-07 08:00:00,2021-07-07 12:00:00,2021-07-08 08:00:00,stoploss,6,-1.009918528,1.1,1.1,2
344,GBP_AUD,2021-07-07 16:00:00,2021-07-07 20:00:00,2021-09-01 20:00:00,time_exit,240,2.62076435,4,4,2
345,GBP_CAD,2021-07-07 16:00:00,2021-07-07 20:00:00,2021-09-01 20:00:00,time_exit,240,1.586296949,2.8,2.8,2
346,EUR_AUD,2021-07-08 00:00:00,2021-07-08 04:00:00,2021-09-02 04:00:00,time_exit,240,3.399058012,2.4,2.4,2
347,EUR_NZD,2021-07-08 00:00:00,2021-07-08 04:00:00,2021-08-06 12:00:00,stoploss,129,-1.014978129,3.8,3.8,2
348,USD_CAD,2021-07-08 00:00:00,2021-07-08 04:00:00,2021-07-30 16:00:00,stoploss,100,-1.008430185,1.3,1.3,2
349,CHF_JPY,2021-07-09 00:00:00,2021-07-09 04:00:00,2021-07-19 08:00:00,stoploss,38,-1.017185458,2.2,2.2,2
350,EUR_JPY,2021-07-09 00:00:00,2021-07-09 04:00:00,2021-07-19 08:00:00,stoploss,38,-1.007989591,1,1,2
351,AUD_CAD,2021-07-09 08:00:00,2021-07-09 12:00:00,2021-07-21 08:00:00,stoploss,48,-1.01981829,1.9,1.9,2
352,GBP_JPY,2021-07-09 08:00:00,2021-07-09 12:00:00,2021-07-19 08:00:00,stoploss,36,-1.012438304,2.4,2.4,2
353,GBP_NZD,2021-07-12 00:00:00,2021-07-12 04:00:00,2021-07-14 04:00:00,stoploss,13,-1.036533474,5.9,9.3,2
354,AUD_CHF,2021-07-12 16:00:00,2021-07-12 20:00:00,2021-07-15 12:00:00,stoploss,17,-1.025485291,2.3,2.4,2
355,AUD_JPY,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-15 04:00:00,stoploss,13,-1.006854501,0.9,0.9,2
356,EUR_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-13 12:00:00,stoploss,3,-1.008592018,0.7,0.7,2
357,GBP_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-13 12:00:00,stoploss,3,-1.006344517,0.9,0.9,2
358,NZD_CHF,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-20 04:00:00,stoploss,31,-1.016924377,1.7,1.7,2
359,NZD_JPY,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-13 12:00:00,stoploss,3,-1.007388785,1,1,2
360,NZD_USD,2021-07-13 00:00:00,2021-07-13 04:00:00,2021-07-13 12:00:00,stoploss,3,-1.010425397,1.1,1.1,2
361,CAD_CHF,2021-07-14 00:00:00,2021-07-14 04:00:00,2021-07-15 00:00:00,stoploss,6,-1.018716801,1.5,1.5,2
362,USD_CHF,2021-07-14 08:00:00,2021-07-14 12:00:00,2021-07-14 16:00:00,stoploss,2,-1.011107797,0.9,0.9,2
363,EUR_GBP,2021-07-15 20:00:00,2021-07-16 00:00:00,2021-07-28 08:00:00,stoploss,51,-1.010516951,0.8,0.8,2
364,EUR_USD,2021-07-16 08:00:00,2021-07-16 12:00:00,2021-07-19 08:00:00,stoploss,6,-1.007948689,0.7,0.7,2
365,NZD_USD,2021-07-16 08:00:00,2021-07-16 12:00:00,2021-07-19 08:00:00,stoploss,6,-1.008569817,1.1,1.1,2
366,EUR_CHF,2021-07-20 00:00:00,2021-07-20 04:00:00,2021-07-27 00:00:00,stoploss,30,-1.017288899,1,1,2
367,USD_CHF,2021-07-20 00:00:00,2021-07-20 04:00:00,2021-07-27 12:00:00,stoploss,33,-1.01074015,0.9,0.9,2
368,AUD_CHF,2021-07-21 00:00:00,2021-07-21 04:00:00,2021-07-28 12:00:00,stoploss,33,-1.025055089,2.5,2.4,2
369,USD_JPY,2021-07-21 00:00:00,2021-07-21 04:00:00,2021-07-29 20:00:00,stoploss,41,-1.005755489,0.6,0.6,2
370,CHF_JPY,2021-07-21 08:00:00,2021-07-21 12:00:00,2021-09-15 12:00:00,time_exit,240,-0.7430513252,2.2,2.2,2
371,EUR_JPY,2021-07-21 08:00:00,2021-07-21 12:00:00,2021-08-16 04:00:00,stoploss,107,-1.007172543,1,1,2
372,AUD_USD,2021-07-21 16:00:00,2021-07-21 20:00:00,2021-08-17 08:00:00,stoploss,112,-1.00906391,1,1,2
373,EUR_USD,2021-07-21 16:00:00,2021-07-21 20:00:00,2021-08-09 00:00:00,stoploss,74,-1.007848721,0.7,0.7,2
374,EUR_CAD,2021-07-22 00:00:00,2021-07-22 04:00:00,2021-08-10 08:00:00,stoploss,80,-1.009437763,1.8,1.8,2
375,GBP_NZD,2021-07-22 00:00:00,2021-07-22 04:00:00,2021-08-31 00:00:00,stoploss,168,-1.019157066,10,4.8,2
376,GBP_USD,2021-07-22 04:00:00,2021-07-22 08:00:00,2021-08-19 20:00:00,stoploss,124,-1.005945741,0.9,0.9,2
377,GBP_CHF,2021-07-22 08:00:00,2021-07-22 12:00:00,2021-08-19 08:00:00,stoploss,120,-1.013747503,1.9,1.9,2
378,NZD_JPY,2021-07-23 00:00:00,2021-07-23 04:00:00,2021-07-27 20:00:00,stoploss,17,-1.006993515,1,1,2
379,NZD_USD,2021-07-23 00:00:00,2021-07-23 04:00:00,2021-07-28 12:00:00,stoploss,21,-1.009917191,1.1,1.1,2
380,AUD_JPY,2021-07-23 08:00:00,2021-07-23 12:00:00,2021-07-26 08:00:00,stoploss,6,-1.006951334,0.9,0.9,2
381,GBP_JPY,2021-07-27 16:00:00,2021-07-27 20:00:00,2021-08-03 16:00:00,stoploss,30,-1.012679585,2.4,2.4,2
382,CAD_JPY,2021-07-28 00:00:00,2021-07-28 04:00:00,2021-08-03 16:00:00,stoploss,28,-1.010623798,1.2,1.2,2
383,EUR_CHF,2021-07-28 00:00:00,2021-07-28 04:00:00,2021-07-28 16:00:00,stoploss,4,-1.019669426,1,1,2
384,NZD_USD,2021-07-29 04:00:00,2021-07-29 08:00:00,2021-08-17 08:00:00,stoploss,79,-1.010186888,1.1,1.1,2
