config_id,fold_id,n_trades,roi_pct,max_dd_pct,ratio
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,3,434,-0.2064822382393452,0.24744066901189204,-0.8344717101836708
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,4,374,-0.3041579909470058,0.30503785811305495,-0.9971155476520457
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,5,360,-0.26371252203734463,0.27933440855147046,-0.9440746072238811
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,6,376,-0.2010532357434489,0.2094950655689354,-0.9597039204596031
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,7,406,-0.025260295061898308,0.09051196271711867,-0.2790823920241958
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,8,384,-0.08872368677590325,0.1289937655649474,-0.6878137589621068
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,9,400,-0.05298730079856695,0.12939881663480407,-0.4094882949981715
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,10,396,-0.14392898059240766,0.16225718208864223,-0.8870422790516493
A4::a4_sl1.0_exit-sl_only_exp-max_per_currency_2,11,395,-0.14864894206315382,0.14864894206315377,-1.0000000000000004
A4::a4_sl1.0_exit-sl_only_exp-unlimited,2,363,-0.3331573310635446,0.3331573310635446,-1.0
A4::a4_sl1.0_exit-sl_only_exp-unlimited,3,451,-0.188311275518243,0.2417624654196984,-0.7789103043408149
A4::a4_sl1.0_exit-sl_only_exp-unlimited,4,387,-0.296268006952529,0.29715785071925327,-0.997005484578077
A4::a4_sl1.0_exit-sl_only_exp-unlimited,5,373,-0.28144224378378035,0.2975035305997207,-0.9460131219835836
A4::a4_sl1.0_exit-sl_only_exp-unlimited,6,389,-0.19704872154758535,0.20826428234855973,-0.9461474590145824
A4::a4_sl1.0_exit-sl_only_exp-unlimited,7,422,-0.0003219359964170554,0.0832753650158691,-0.003865921168351609
A4::a4_sl1.0_exit-sl_only_exp-unlimited,8,397,-0.09530830796182765,0.1245894420038822,-0.7649790096889418
A4::a4_sl1.0_exit-sl_only_exp-unlimited,9,410,-0.055619669519526016,0.13978326394007107,-0.39789934754543793
A4::a4_sl1.0_exit-sl_only_exp-unlimited,10,410,-0.13954232993422055,0.16023848036066904,-0.8708415707646189
A4::a4_sl1.0_exit-sl_only_exp-unlimited,11,414,-0.1613954336154717,0.16139543361547173,-0.9999999999999998
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,2,377,-0.32164248184281496,0.32164248184281496,-1.0
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,3,480,-0.21628236120213906,0.25302149172075,-0.8547983798974733
A4::a4_sl1.0_exit-sl_partial_close_1r_runner_trail_exp-max_per_currency_2,4,415,-0.28568647436548666,0.2866082133808642,-0.9967839755724215
