fold_id,pair,val_auc,n_val,n_pos,clean_rate
7,EUR_GBP,0.6743801652892563,187,77,0.4117647058823529
7,EUR_JPY,0.34545454545454546,188,110,0.5851063829787234
7,EUR_NZD,0.7606537530266344,188,118,0.6276595744680851
7,EUR_USD,0.6736162090735573,188,49,0.26063829787234044
7,GBP_AUD,0.7542584871947587,188,73,0.3882978723404255
7,GBP_CAD,0.6362068965517241,188,58,0.30851063829787234
7,GBP_CHF,0.9229166666666666,188,8,0.0425531914893617
7,GBP_JPY,0.5815982853643601,188,46,0.24468085106382978
7,GBP_NZD,0.7421016483516484,188,84,0.44680851063829785
7,GBP_USD,0.5203671830177854,188,83,0.44148936170212766
7,NZD_CAD,0.5106169871794871,188,32,0.1702127659574468
7,NZD_CHF,0.14247311827956988,188,2,0.010638297872340425
7,NZD_JPY,0.6129032258064516,188,33,0.17553191489361702
7,NZD_USD,0.3661740558292283,188,14,0.07446808510638298
7,USD_CAD,0.4132334581772784,188,89,0.4734042553191489
7,USD_CHF,0.6693548387096774,188,2,0.010638297872340425
7,USD_JPY,0.800726392251816,188,70,0.3723404255319149
