trade_id,pair,entry_time,n_bars,terminal_peak_poolR,prepeak_maxdip_poolR,fulllife_mae_poolR,t_to_peak,t_to_mae,close_N0_poolR,mfe_N0_poolR,mae_N0_poolR,close_N1_poolR,mfe_N1_poolR,mae_N1_poolR,close_N2_poolR,mfe_N2_poolR,mae_N2_poolR,close_N3_poolR,mfe_N3_poolR,mae_N3_poolR,close_N5_poolR,mfe_N5_poolR,mae_N5_poolR,close_N8_poolR,mfe_N8_poolR,mae_N8_poolR,realized_honest_sl2.5,realized_replay_sl2.5,realized_honest_sl3.0,realized_replay_sl3.0,realized_honest_sl3.5,realized_replay_sl3.5,realized_honest_sl4.0,realized_replay_sl4.0,realized_depR,realized_replay_depR,terminal_peak_atr,terminal_peak_depR,prepeak_maxdip_atr,prepeak_maxdip_depR,fulllife_mae_atr,fulllife_mae_depR,close_N0_depR,close_N0_atr,mfe_N0_depR,mfe_N0_atr,mae_N0_depR,mae_N0_atr,close_N1_depR,close_N1_atr,mfe_N1_depR,mfe_N1_atr,mae_N1_depR,mae_N1_atr,close_N2_depR,close_N2_atr,mfe_N2_depR,mfe_N2_atr,mae_N2_depR,mae_N2_atr,close_N3_depR,close_N3_atr,mfe_N3_depR,mfe_N3_atr,mae_N3_depR,mae_N3_atr,close_N5_depR,close_N5_atr,mfe_N5_depR,mfe_N5_atr,mae_N5_depR,mae_N5_atr,close_N8_depR,close_N8_atr,mfe_N8_depR,mfe_N8_atr,mae_N8_depR,mae_N8_atr,realized_atr,realized_bucket,peak_atr_bucket
2756,USDCAD,2023-11-06 16:00:00+00:00,241,3.0545964952284446,-0.25390852479231946,-8.529445629133576,23,225,0.2248415556241401,0.29750897854447456,-0.25390852479231946,0.37616077747005366,0.4864442781374124,-0.25390852479231946,0.5753550073576208,0.6240849262571284,-0.25390852479231946,1.0609443746371412,1.1113841152524329,-0.25390852479231946,1.2601386045247083,1.5807301762321175,-0.25390852479231946,1.62176589741071,1.826944503303446,-0.25390852479231946,0.8416223788114485,0.8416223788114485,0.784685315676207,0.784685315676207,0.7440159848653203,0.7440159848653203,0.7135139867571553,0.7135139867571553,0.7440159848653203,0.7440159848653203,6.109192990456889,1.745483711559111,-0.5078170495846389,-0.1450905855956111,-17.058891258267153,-4.873968930933472,0.12848088892808004,0.4496831112482802,0.1700051305968426,0.5950179570889491,-0.1450905855956111,-0.5078170495846389,0.2149490156971735,0.7523215549401073,0.27796815893566423,0.9728885562748248,-0.1450905855956111,-0.5078170495846389,0.32877428991864044,1.1507100147152416,0.3566199578612162,1.2481698525142568,-0.1450905855956111,-0.5078170495846389,0.6062539283640807,2.1218887492742824,0.6350766372871045,2.2227682305048657,-0.1450905855956111,-0.5078170495846389,0.7200792025855476,2.5202772090494165,0.9032743864183528,3.161460352464235,-0.1450905855956111,-0.5078170495846389,0.9267233699489772,3.24353179482142,1.0439682876019691,3.653889006606892,-0.1450905855956111,-0.5078170495846389,2.604055947028621,0-1,<0.5R
2757,EURAUD,2023-11-07 04:00:00+00:00,241,2.925336155726012,-0.10701786864958782,-4.886968255693779,33,240,0.8007326821801644,0.93654216016187,-0.10701786864958782,0.5742024729066861,0.93654216016187,-0.10701786864958782,0.6388477844259687,0.93654216016187,-0.10701786864958782,0.5426946740149163,0.93654216016187,-0.10701786864958782,0.3161644647414141,0.93654216016187,-0.10701786864958782,1.175566841409699,1.2173961606280497,-0.10701786864958782,1.1390650795907362,1.1390650795907362,0.9597603527940818,0.9597603527940818,0.6968073349494934,0.6968073349494934,0.6722064180808067,0.6722064180808067,0.6968073349494934,0.6968073349494934,5.850672311452024,1.6716206604148638,-0.21403573729917563,-0.06115306779976446,-9.773936511387557,-2.7925532889678735,0.4575615326743796,1.6014653643603287,0.5351669486639257,1.87308432032374,-0.06115306779976446,-0.21403573729917563,0.32811569880382063,1.1484049458133723,0.5351669486639257,1.87308432032374,-0.06115306779976446,-0.21403573729917563,0.3650558768148392,1.2776955688519374,0.5351669486639257,1.87308432032374,-0.06115306779976446,-0.21403573729917563,0.31011124229423787,1.0853893480298327,0.5351669486639257,1.87308432032374,-0.06115306779976446,-0.21403573729917563,0.18066540842366519,0.6323289294828282,0.5351669486639257,1.87308432032374,-0.06115306779976446,-0.21403573729917563,0.6717524808055422,2.351133682819398,0.6956549489303141,2.4347923212560993,-0.06115306779976446,-0.21403573729917563,2.438825672323227,0-1,<0.5R
2759,EURNZD,2023-11-07 08:00:00+00:00,241,2.0729008545982253,-0.9853973659496907,-6.756591755619419,32,192,-0.34100513705148533,0.049831696245371974,-0.4563020028740758,-0.49587423224538146,0.049831696245371974,-0.7357503386813368,-0.5696446845301691,0.049831696245371974,-0.7357503386813368,-0.5036909689113047,0.049831696245371974,-0.7357503386813368,-0.8593524872114531,0.049831696245371974,-0.8915965259584597,0.3776460901731104,0.38643991892228224,-0.9853973659496907,0.7593202388924711,0.7593202388924711,0.5939636886717868,0.5939636886717868,0.5805403045758173,0.5805403045758173,0.4712979200547639,0.4712979200547639,0.5805403045758173,0.5805403045758173,4.1458017091964505,1.1845147740561286,-1.9707947318993815,-0.563084209114109,-13.513183511238838,-3.8609095746396678,-0.19486007831513447,-0.6820102741029707,0.028475254997355412,0.09966339249074395,-0.260744001642329,-0.9126040057481516,-0.28335670414021796,-0.9917484644907629,0.028475254997355412,0.09966339249074395,-0.42042876496076387,-1.4715006773626735,-0.3255112483029538,-1.1392893690603383,0.028475254997355412,0.09966339249074395,-0.42042876496076387,-1.4715006773626735,-0.28782341080645985,-1.0073819378226094,0.028475254997355412,0.09966339249074395,-0.42042876496076387,-1.4715006773626735,-0.4910585641208303,-1.7187049744229062,0.028475254997355412,0.09966339249074395,-0.5094837291191198,-1.7831930519169195,0.21579776581320592,0.7552921803462208,0.2208228108127327,0.7728798378445645,-0.563084209114109,-1.9707947318993815,2.0318910660153606,0-1,<0.5R
2758,EURGBP,2023-11-07 08:00:00+00:00,241,2.7820641801425334,-0.3085371929105102,-4.777968620156961,43,150,-0.01045888789526366,0.17780109421963705,-0.23358182966106902,0.0679827713192912,0.2126640538705417,-0.3085371929105102,0.4253281077410834,0.6205606817862115,-0.3085371929105102,0.5473484665192885,0.7234064127563686,-0.3085371929105102,0.5804682781876364,0.7234064127563686,-0.3085371929105102,0.9256115787316467,1.0127689778589084,-0.3085371929105102,0.9253281077410835,0.9253281077410835,0.7492701615040032,0.7492701615040032,0.6394518386036407,0.6394518386036407,0.653397022463996,0.653397022463996,0.6394518386036407,0.6394518386036407,5.564128360285067,1.5897509600814477,-0.6170743858210204,-0.17630696737743437,-9.555937240313922,-2.7302677829468345,-0.005976507368722091,-0.02091777579052732,0.10160062526836403,0.3556021884392741,-0.13347533123489658,-0.46716365932213805,0.038847297896737826,0.1359655426385824,0.1215223164974524,0.4253281077410834,-0.17630696737743437,-0.6170743858210204,0.2430446329949048,0.8506562154821669,0.35460610387783514,1.241121363572423,-0.17630696737743437,-0.6170743858210204,0.3127705522967363,1.094696933038577,0.41337509300363917,1.4468128255127373,-0.17630696737743437,-0.6170743858210204,0.3316961589643636,1.1609365563752727,0.41337509300363917,1.4468128255127373,-0.17630696737743437,-0.6170743858210204,0.5289209021323695,1.8512231574632934,0.5787251302050905,2.025537955717817,-0.17630696737743437,-0.6170743858210204,2.2380814351127425,0-1,<0.5R
2760,AUDNZD,2023-11-08 08:00:00+00:00,241,0.8792483733795199,-1.5677264936258115,-3.986991714924644,53,126,-0.04156446855979544,0.13321945051202408,-0.11403584963830511,-0.20995385400699465,0.13961398413664441,-0.25897861179546644,-0.3453048157272255,0.13961398413664441,-0.41138166318125685,-0.21528263202746425,0.13961398413664441,-0.5339435576523417,-0.6735575417888915,0.13961398413664441,-0.774804324178098,-1.282103991727997,0.13961398413664441,-1.3471150835778776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7584967467590398,0.5024276419311542,-3.135452987251623,-0.8958437106433208,-7.973983429849288,-2.2782809799569392,-0.02375112489131168,-0.08312893711959088,0.07612540029258519,0.26643890102404816,-0.06516334265046006,-0.22807169927661022,-0.1199736308611398,-0.4199077080139893,0.07977941950665395,0.27922796827328883,-0.14798777816883796,-0.5179572235909329,-0.19731703755841457,-0.690609631454451,0.07977941950665395,0.27922796827328883,-0.23507523610357534,-0.8227633263625137,-0.12301864687283671,-0.4305652640549285,0.07977941950665395,0.27922796827328883,-0.30511060437276666,-1.0678871153046834,-0.38489002387936655,-1.347115083577783,0.07977941950665395,0.27922796827328883,-0.44274532810177025,-1.549608648356196,-0.7326308524159982,-2.564207983455994,0.07977941950665395,0.27922796827328883,-0.7697800477587872,-2.694230167155755,-3.5,<0,<0.5R
2761,AUDNZD,2023-11-14 08:00:00+00:00,241,1.00523996721623,-2.240935791895538,-5.450351720982532,28,101,0.13007324470305864,0.1654192351114862,-0.3082170363616692,-0.1936960274383036,0.45101483761178934,-0.6376416669684201,-0.7125751666343166,0.45101483761178934,-0.7168166854832952,-0.8369930528720494,0.45101483761178934,-1.0165506841469443,-1.8563714162516252,0.45101483761178934,-2.0062384155834185,-1.2512480604590641,0.45101483761178934,-2.240935791895538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.01047993443246,0.5744228384092742,-4.481871583791076,-1.2805347382260217,-10.900703441965064,-3.1144866977043035,0.0743275684017478,0.2601464894061173,0.09452527720656353,0.3308384702229724,-0.17612402077809666,-0.6164340727233384,-0.1106834442504592,-0.3873920548766072,0.2577227643495939,0.9020296752235787,-0.36436666683909713,-1.2752833339368401,-0.4071858095053238,-1.4251503332686333,0.2577227643495939,0.9020296752235787,-0.409609534561883,-1.4336333709665905,-0.4782817444983139,-1.6739861057440988,0.2577227643495939,0.9020296752235787,-0.5808861052268253,-2.0331013682938885,-1.0607836664295,-3.7127428325032503,0.2577227643495939,0.9020296752235787,-1.1464219517619534,-4.012476831166837,-0.7149988916908937,-2.5024961209181282,0.2577227643495939,0.9020296752235787,-1.2805347382260217,-4.481871583791076,-3.5,<0,<0.5R
2762,GBPCHF,2023-11-16 12:00:00+00:00,241,2.4615066737195246,-0.6036617710465523,-7.092336698186231,53,180,0.30412792422588325,0.31791015644156667,-0.09280036358553943,0.20765229871618057,0.3583380376075253,-0.09280036358553943,0.1479292924482733,0.47870286562443165,-0.09280036358553943,-0.041346696647009594,0.47870286562443165,-0.09280036358553943,0.15895507822080376,0.47870286562443165,-0.6036617710465523,0.2333791321854047,0.47870286562443165,-0.6036617710465523,0.9770489977585479,0.9770489977585479,0.7477739080551358,0.7477739080551358,0.45379670723888116,0.45379670723888116,0.459572118834021,0.459572118834021,0.45379670723888116,0.45379670723888116,4.923013347439049,1.4065752421254425,-1.2073235420931046,-0.34494958345517274,-14.184673396372462,-4.052763827534989,0.17378738527193327,0.6082558484517665,0.18166294653803808,0.6358203128831333,-0.05302877919173682,-0.18560072717107887,0.11865845640924604,0.41530459743236114,0.20476459291858587,0.7166760752150506,-0.05302877919173682,-0.18560072717107887,0.08453102425615616,0.2958585848965466,0.27354449464253233,0.9574057312488633,-0.05302877919173682,-0.18560072717107887,-0.023626683798291196,-0.08269339329401919,0.27354449464253233,0.9574057312488633,-0.05302877919173682,-0.18560072717107887,0.09083147326903071,0.3179101564416075,0.27354449464253233,0.9574057312488633,-0.34494958345517274,-1.2073235420931046,0.13335950410594555,0.4667582643708094,0.27354449464253233,0.9574057312488633,-0.34494958345517274,-1.2073235420931046,1.588288475336084,0-1,<0.5R
2763,GBPAUD,2023-11-20 16:00:00+00:00,241,1.6860856428631141,-1.0832106376895723,-4.6522867932203,67,161,-0.20345277521369912,0.04115826257196982,-0.20906526556443833,-0.18006739875236538,0.04115826257196982,-0.335814005984937,-0.3905357869044937,0.04115826257196982,-0.4691106518145933,-0.28530159282842954,0.04115826257196982,-0.4901574906298186,0.1702455406386185,0.2221610763827952,-0.4901574906298186,0.4312263419472335,0.5093334993281448,-0.4901574906298186,0.6414347568382293,0.6414347568382293,0.4775500385971124,0.4775500385971124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.3721712857262283,0.9634775102074937,-2.1664212753791445,-0.6189775072511842,-9.3045735864406,-2.6584495961258856,-0.11625872869354234,-0.40690555042739823,0.023519007183982754,0.08231652514393964,-0.1194658660368219,-0.41813053112887666,-0.10289565642992307,-0.36013479750473076,0.023519007183982754,0.08231652514393964,-0.19189371770567826,-0.671628011969874,-0.22316330680256782,-0.7810715738089874,0.023519007183982754,0.08231652514393964,-0.268063229608339,-0.9382213036291867,-0.16302948161624545,-0.5706031856568591,0.023519007183982754,0.08231652514393964,-0.28008999464561063,-0.9803149812596372,0.09728316607921056,0.340491081277237,0.1269491865044544,0.4443221527655904,-0.28008999464561063,-0.9803149812596372,0.2464150525412763,0.862452683894467,0.291047713901797,1.0186669986562895,-0.28008999464561063,-0.9803149812596372,-3.5,<0,<0.5R
2764,GBPJPY,2023-11-21 12:00:00+00:00,241,3.0105344799947766,-0.12585987269554605,-5.6763223521713515,19,102,0.16626973148739993,0.19152589323232355,-0.12585987269554605,0.772417613365543,0.8494489066875541,-0.12585987269554605,0.6271946833322262,0.8578676272691874,-0.12585987269554605,0.6406646362628681,0.8578676272691874,-0.12585987269554605,1.176095265255249,1.6298643046056822,-0.12585987269554605,1.3301578518992712,1.6298643046056822,-0.12585987269554605,1.1302254227416362,1.1302254227416362,0.9504015511177847,0.9504015511177847,0.8411987184302159,0.8411987184302159,0.7008917198794049,0.7008917198794049,0.8411987184302159,0.8411987184302159,6.021068959989553,1.7203054171398722,-0.2517197453910921,-0.07191992725459774,-11.352644704342703,-3.2436127726693433,0.0950112751356571,0.33253946297479986,0.10944336756132773,0.3830517864646471,-0.07191992725459774,-0.2517197453910921,0.4413814933517389,1.544835226731086,0.4853993752500309,1.6988978133751083,-0.07191992725459774,-0.2517197453910921,0.35839696190412923,1.2543893666644523,0.4902100727252499,1.7157352545383748,-0.07191992725459774,-0.2517197453910921,0.366094077864496,1.2813292725257361,0.4902100727252499,1.7157352545383748,-0.07191992725459774,-0.2517197453910921,0.6720544372887137,2.352190530510498,0.9313510312032469,3.2597286092113644,-0.07191992725459774,-0.2517197453910921,0.7600902010852978,2.6603157037985423,0.9313510312032469,3.2597286092113644,-0.07191992725459774,-0.2517197453910921,2.9441955145057555,0-1,<0.5R
2765,GBPNZD,2023-11-21 12:00:00+00:00,241,1.2919122291230267,-0.22521516535272823,-5.021322679116134,5,162,0.37323793881426914,0.4054721244391233,-0.22521516535272823,0.6803109702932618,0.7511413518637284,-0.22521516535272823,0.5937876299317696,0.8291820117976056,-0.22521516535272823,0.7261174446022849,0.8291820117976056,-0.22521516535272823,0.9602394244039919,1.2919122291230267,-0.22521516535272823,0.795251290087221,1.2919122291230267,-0.22521516535272823,0.09469752916939961,0.09469752916939961,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.5838244582460534,0.7382355594988723,-0.45043033070545646,-0.128694380201559,-10.042645358232267,-2.869327245209219,0.21327882217958236,0.7464758776285383,0.23169835682235615,0.8109442488782466,-0.128694380201559,-0.45043033070545646,0.3887491258818639,1.3606219405865236,0.42922362963641625,1.5022827037274569,-0.128694380201559,-0.45043033070545646,0.3393072171038683,1.1875752598635392,0.4738182924557746,1.6583640235952113,-0.128694380201559,-0.45043033070545646,0.41492425405844846,1.4522348892045698,0.4738182924557746,1.6583640235952113,-0.128694380201559,-0.45043033070545646,0.5487082425165668,1.9204788488079838,0.7382355594988723,2.5838244582460534,-0.128694380201559,-0.45043033070545646,0.45442930862126907,1.590502580174442,0.7382355594988723,2.5838244582460534,-0.128694380201559,-0.45043033070545646,-3.5,<0,<0.5R
2766,EURAUD,2023-11-21 16:00:00+00:00,241,0.36152432186027234,-0.6526354763815064,-5.617289245183775,4,175,-0.19442441727952686,0.04308865464030348,-0.3405054659381884,-0.16657443318273596,0.04308865464030348,-0.3405054659381884,-0.10246692262030191,0.04308865464030348,-0.3951544913356579,0.3058243536666905,0.3336743377634814,-0.3951544913356579,-0.33367433776350475,0.36152432186027234,-0.6547373619737311,-0.3063498250647467,0.36152432186027234,-0.6547373619737311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7230486437205447,0.20658532677729846,-1.3052709527630129,-0.37293455793228936,-11.23457849036755,-3.2098795686764428,-0.11109966701687249,-0.3888488345590537,0.024622088365887702,0.08617730928060696,-0.1945745519646791,-0.6810109318763768,-0.09518539039013482,-0.3331488663654719,0.024622088365887702,0.08617730928060696,-0.1945745519646791,-0.6810109318763768,-0.05855252721160109,-0.20493384524060382,0.024622088365887702,0.08617730928060696,-0.22580256647751878,-0.7903089826713158,0.17475677352382313,0.611648707333381,0.19067105015056077,0.6673486755269628,-0.22580256647751878,-0.7903089826713158,-0.19067105015057412,-0.6673486755270095,0.20658532677729846,0.7230486437205447,-0.3741356354135606,-1.3094747239474622,-0.17505704289414095,-0.6126996501294933,0.20658532677729846,0.7230486437205447,-0.3741356354135606,-1.3094747239474622,-3.5,<0,<0.5R
2767,EURGBP,2023-11-22 16:00:00+00:00,241,0.11248154506028779,-0.26194332411296145,-5.317449479492981,0,80,-0.24037152095071354,0.11248154506028779,-0.26194332411296145,-0.11556323122630854,0.11248154506028779,-0.3482305367619189,-0.052388664822592294,0.11248154506028779,-0.3482305367619189,-0.09553227114708811,0.11248154506028779,-0.3482305367619189,-0.6563991533654311,0.11248154506028779,-1.1725815861762166,-0.8335961079124284,0.11248154506028779,-1.1725815861762166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22496309012057558,0.06427516860587873,-0.5238866482259229,-0.14968189949312083,-10.634898958985962,-3.0385425597102746,-0.13735515482897917,-0.4807430419014271,0.06427516860587873,0.22496309012057558,-0.14968189949312083,-0.5238866482259229,-0.06603613212931916,-0.2311264624526171,0.06427516860587873,0.22496309012057558,-0.19898887814966792,-0.6964610735238378,-0.029936379898624167,-0.10477732964518459,0.06427516860587873,0.22496309012057558,-0.19898887814966792,-0.6964610735238378,-0.054589869226907485,-0.19106454229417622,0.06427516860587873,0.22496309012057558,-0.19898887814966792,-0.6964610735238378,-0.375085230494532,-1.3127983067308622,0.06427516860587873,0.22496309012057558,-0.6700466206721237,-2.345163172352433,-0.4763406330928162,-1.6671922158248569,0.06427516860587873,0.22496309012057558,-0.6700466206721237,-2.345163172352433,-3.5,<0,<0.5R
2768,EURCHF,2023-11-23 00:00:00+00:00,241,1.2225197855611394,-0.17951832387092626,-13.356163295998348,11,161,-0.08078324574189688,0.005385549716123802,-0.17951832387092626,0.19028942330317386,0.2710726690451505,-0.17951832387092626,0.7144829290063424,0.8096276406579691,-0.17951832387092626,0.3859643963225114,0.8096276406579691,-0.17951832387092626,0.6785792642321571,0.8096276406579691,-0.17951832387092626,0.5547116207612299,0.8096276406579691,-0.17951832387092626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.4450395711222788,0.6985827346063653,-0.3590366477418525,-0.102581899354815,-26.712326591996696,-7.632093311999055,-0.04616185470965536,-0.16156649148379376,0.003077456980642172,0.010771099432247603,-0.102581899354815,-0.3590366477418525,0.10873681331609934,0.3805788466063477,0.15489866802580027,0.542145338090301,-0.102581899354815,-0.3590366477418525,0.40827595943219563,1.4289658580126847,0.46264436609026804,1.6192552813159382,-0.102581899354815,-0.3590366477418525,0.22055108361286363,0.7719287926450228,0.46264436609026804,1.6192552813159382,-0.102581899354815,-0.3590366477418525,0.3877595795612326,1.3571585284643142,0.46264436609026804,1.6192552813159382,-0.102581899354815,-0.3590366477418525,0.31697806900641706,1.1094232415224599,0.46264436609026804,1.6192552813159382,-0.102581899354815,-0.3590366477418525,-3.5,<0,<0.5R
2769,USDCAD,2023-11-23 12:00:00+00:00,241,0.4709651718396345,-0.019875594407887238,-8.768593759002998,3,146,0.25406194590982717,0.4623236090535682,-0.019875594407887238,0.1944351626860503,0.4623236090535682,-0.019875594407887238,0.2004842566362852,0.4623236090535682,-0.019875594407887238,0.37158719980008315,0.4709651718396345,-0.019875594407887238,-0.0017283125572209342,0.4709651718396345,-0.0613550957809594,-0.8166276832815571,0.4709651718396345,-1.566715333110492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.941930343679269,0.269122955336934,-0.039751188815774476,-0.011357482518792707,-17.537187518005997,-5.01062500514457,0.14517825480561553,0.5081238918196543,0.2641849194591818,0.9246472181071363,-0.011357482518792707,-0.039751188815774476,0.11110580724917159,0.3888703253721006,0.2641849194591818,0.9246472181071363,-0.011357482518792707,-0.039751188815774476,0.11456243236359154,0.4009685132725704,0.2641849194591818,0.9246472181071363,-0.011357482518792707,-0.039751188815774476,0.21233554274290464,0.7431743996001663,0.269122955336934,0.941930343679269,-0.011357482518792707,-0.039751188815774476,-0.0009876071755548195,-0.0034566251144418684,0.269122955336934,0.941930343679269,-0.0350600547319768,-0.1227101915619188,-0.46664439044660405,-1.6332553665631142,0.269122955336934,0.941930343679269,-0.8952659046345668,-3.133430666220984,-3.5,<0,<0.5R
2771,EURNZD,2023-11-27 04:00:00+00:00,241,0.12478553910349943,-0.4686515721985924,-7.453253919303144,0,106,-0.45566484188464523,0.12478553910349943,-0.4686515721985924,-0.8424435490606048,0.12478553910349943,-0.9638412454735148,-1.049101953186737,0.12478553910349943,-1.140009065384317,-1.0406323464602758,0.12478553910349943,-1.2263990539944105,-0.9649705263703863,0.12478553910349943,-1.300366952739018,-1.5702650870895285,0.12478553910349943,-1.5815578960581684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24957107820699886,0.07130602234485682,-0.9373031443971848,-0.26780089839919563,-14.906507838606288,-4.259002239601796,-0.2603799096483687,-0.9113296837692905,0.07130602234485682,0.24957107820699886,-0.26780089839919563,-0.9373031443971848,-0.481396313748917,-1.6848870981212096,0.07130602234485682,0.24957107820699886,-0.5507664259848656,-1.9276824909470296,-0.5994868303924211,-2.098203906373474,0.07130602234485682,0.24957107820699886,-0.6514337516481811,-2.280018130768634,-0.5946470551201576,-2.0812646929205516,0.07130602234485682,0.24957107820699886,-0.7007994594253774,-2.452798107988821,-0.5514117293545064,-1.9299410527407725,0.07130602234485682,0.24957107820699886,-0.7430668301365817,-2.600733905478036,-0.8972943354797305,-3.140530174179057,0.07130602234485682,0.24957107820699886,-0.9037473691760962,-3.163115792116337,-3.5,<0,<0.5R
2770,EURAUD,2023-11-27 04:00:00+00:00,241,0.2989154197933841,-7.172605164448819,-7.172605164448819,225,153,-0.42039246254047974,0.15355244167469545,-0.599195750179441,-0.9001585358618648,0.15355244167469545,-1.075549547019144,-1.1956616791735668,0.15355244167469545,-1.2707317617700886,-1.010716293867608,0.15355244167469545,-1.2707317617700886,-1.40995264222181,0.15355244167469545,-1.6965838666812294,-1.6542716383086742,0.15355244167469545,-1.6965838666812294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5978308395867682,0.17080881131050518,-14.345210328897638,-4.098631522542182,-14.345210328897638,-4.098631522542182,-0.24022426430884555,-0.8407849250809595,0.08774425238554025,0.3071048833493909,-0.34239757153110917,-1.198391500358882,-0.5143763062067799,-1.8003170717237296,0.08774425238554025,0.3071048833493909,-0.6145997411537966,-2.151099094038288,-0.6832352452420382,-2.3913233583471336,0.08774425238554025,0.3071048833493909,-0.7261324352971934,-2.5414635235401772,-0.5775521679243474,-2.021432587735216,0.08774425238554025,0.3071048833493909,-0.7261324352971934,-2.5414635235401772,-0.8056872241267485,-2.81990528444362,0.08774425238554025,0.3071048833493909,-0.9694764952464168,-3.393167733362459,-0.945298079033528,-3.3085432766173484,0.08774425238554025,0.3071048833493909,-0.9694764952464168,-3.393167733362459,-3.5,<0,<0.5R
2772,GBPNZD,2023-11-29 08:00:00+00:00,241,2.5230728463284624,-4.220281830233918,-4.220281830233918,227,126,0.03486896527901353,0.1732077949184873,-0.2744035963259216,0.0795922033542261,0.2315754107115528,-0.2744035963259216,0.19670644543257293,0.26530734451405336,-0.2744035963259216,0.10574392731348624,0.26530734451405336,-0.2744035963259216,-0.4165325308870156,0.26530734451405336,-0.506358017529623,-0.92251153792449,0.26530734451405336,-1.0566812521501614,-1.0,0.14024324083897882,-1.0,0.20020270069914903,-1.0,0.24303088631355635,-1.0,0.2751520255243618,-1.0,0.24303088631355635,5.046145692656925,1.4417559121876926,-8.440563660467836,-2.4115896172765243,-8.440563660467836,-2.4115896172765243,0.019925123016579158,0.06973793055802706,0.09897588281056417,0.3464155898369746,-0.15680205504338376,-0.5488071926518432,0.045481259059557765,0.1591844067084522,0.1323288061208873,0.4631508214231056,-0.15680205504338376,-0.5488071926518432,0.11240368310432738,0.39341289086514586,0.15160419686517335,0.5306146890281067,-0.15680205504338376,-0.5488071926518432,0.060425101321992136,0.21148785462697248,0.15160419686517335,0.5306146890281067,-0.15680205504338376,-0.5488071926518432,-0.2380185890782946,-0.8330650617740312,0.15160419686517335,0.5306146890281067,-0.28934743858835593,-1.012716035059246,-0.5271494502425657,-1.84502307584898,0.15160419686517335,0.5306146890281067,-0.6038178583715208,-2.113362504300323,-3.5,<0,<0.5R
2773,EURJPY,2023-11-30 04:00:00+00:00,241,0.5937483952634491,-0.9689603801962804,-9.569929101067185,2,34,-0.4318695727963102,0.04278226022346942,-0.497777379086495,-0.22720849010570185,0.04278226022346942,-0.9689603801962804,-0.14626907887213236,0.5937483952634491,-0.9689603801962804,-0.026016239325087637,0.5937483952634491,-0.9689603801962804,0.03700087370675771,0.5937483952634491,-0.9689603801962804,-1.7003057745568109,0.5937483952634491,-1.8887789750007251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1874967905268983,0.3392847972933995,-1.9379207603925608,-0.5536916458264459,-19.13985820213437,-5.468530914895534,-0.24678261302646298,-0.8637391455926204,0.024447005841982523,0.08556452044693884,-0.2844442166208543,-0.99555475817299,-0.1298334229175439,-0.4544169802114037,0.024447005841982523,0.08556452044693884,-0.5536916458264459,-1.9379207603925608,-0.08358233078407563,-0.2925381577442647,0.3392847972933995,1.1874967905268983,-0.5536916458264459,-1.9379207603925608,-0.014866422471478648,-0.052032478650175275,0.3392847972933995,1.1874967905268983,-0.5536916458264459,-1.9379207603925608,0.021143356403861547,0.07400174741351542,0.3392847972933995,1.1874967905268983,-0.5536916458264459,-1.9379207603925608,-0.971603299746749,-3.4006115491136217,0.3392847972933995,1.1874967905268983,-1.0793022714289857,-3.7775579500014502,-3.5,<0,<0.5R
