config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,10,1207,-0.5036836389079276,0.50921002364875,-0.9891471406999747
A1::A1::cl1::sl1.5::sl_plus_tp_2r::exp2,11,1199,-0.4255974251066129,0.4328653304009594,-0.9832097773050701
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,2,1498,-0.6660672777003027,0.7594082946631319,-0.8770871774527633
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,3,1440,-0.9018960859940985,0.9131563367968424,-0.987668868572667
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,4,1309,-0.5936948746216099,0.615607760560901,-0.9644044676770714
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,5,1627,-0.8465594014850083,0.8658004264730685,-0.9777766048621152
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,6,1483,-0.24631901075316376,0.4337292338019522,-0.5679096347599134
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,7,1600,-0.231023357139724,0.4282218907847966,-0.5394945053283721
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,8,1401,-0.4454204339072585,0.5766932562623599,-0.772369763423451
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,9,1575,-0.6124308346908071,0.6418836664899725,-0.9541150003703582
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,10,1526,-0.6205148668583982,0.6433093561788995,-0.9645668307143938
A1::A1::cl1::sl1.5::sl_plus_tp_2r::expinf,11,1480,-0.3952055224572947,0.4440466449703973,-0.8900090270553476
A1::A1::cl1::sl2.0::sl_only::exp2,2,132,-0.4482829805016312,0.632735058768718,-0.7084844980361533
A1::A1::cl1::sl2.0::sl_only::exp2,3,106,-0.2007193223892615,0.4718700480362535,-0.4253699153497455
A1::A1::cl1::sl2.0::sl_only::exp2,4,124,0.06349435759766764,0.39747339833807704,0.1597449234669575
A1::A1::cl1::sl2.0::sl_only::exp2,5,46,-0.4528107085809282,0.5627205768994532,-0.8046812701889811
A1::A1::cl1::sl2.0::sl_only::exp2,6,83,-0.4258098088039973,0.6251873190590711,-0.681091563797001
A1::A1::cl1::sl2.0::sl_only::exp2,7,96,-0.1402281868760068,0.3251190272079897,-0.4313133810722744
A1::A1::cl1::sl2.0::sl_only::exp2,8,30,0.43948087608974173,0.2104728034718707,2.088064913092097
A1::A1::cl1::sl2.0::sl_only::exp2,9,106,-0.535447163197677,0.5614821574742862,-0.9536316623243697
A1::A1::cl1::sl2.0::sl_only::exp2,10,163,-0.622608262918385,0.647453471902627,-0.9616262634112824
A1::A1::cl1::sl2.0::sl_only::exp2,11,99,-0.20317108560516406,0.5231639169671483,-0.3883507233889031
A1::A1::cl1::sl2.0::sl_only::expinf,2,433,-0.8704215132665104,0.8994269587976657,-0.9677511939714047
A1::A1::cl1::sl2.0::sl_only::expinf,3,259,-0.08564817706283934,0.6465524596707729,-0.13246902982389352
A1::A1::cl1::sl2.0::sl_only::expinf,4,328,0.2428249814907708,0.4078006649839967,0.5954501852033517
A1::A1::cl1::sl2.0::sl_only::expinf,5,370,-0.7476737377518297,0.7661062018866159,-0.9759400666782302
A1::A1::cl1::sl2.0::sl_only::expinf,6,291,-0.8094670315504289,0.8931702850295351,-0.9062852236778809
A1::A1::cl1::sl2.0::sl_only::expinf,7,496,-0.4613378828243607,0.5963362609454829,-0.7736203766863278
A1::A1::cl1::sl2.0::sl_only::expinf,8,224,0.3407676863332887,0.3598943091602025,0.9468548895047968
A1::A1::cl1::sl2.0::sl_only::expinf,9,356,-0.9258445695784829,0.9402059490835006,-0.9847252833073254
