trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
683,0.5798319328,21,0.15500131,0.5833333333
684,0.5061728395,17,0.3796104081,1
685,0.5689655172,19,0.240528803,0.6666666667
686,0.5315315315,16,0.326400156,1
687,0.592920354,22,0.316165793,0.575
688,0.5267857143,20,0.1424310884,0.5833333333
689,0.4859813084,13,0.2769508019,0.5833333333
690,0.5083333333,22,0.279468498,0.525
691,0.55,5,0.1268249688,0.6153846154
692,0,1,0,0.1428571429
693,0,2,0,0.5384615385
694,0.5584415584,26,0.14829413,0.5588235294
695,0.3333333333,3,0.4830690364,0.641509434
696,1,1,0,0.3333333333
697,0.4859813084,12,0.6983842044,0.8
698,0.4714285714,6,0.5447469287,0.4166666667
699,0.5,3,0.7694966851,0.4230769231
700,0.6785714286,7,0.2338087399,0.393442623
701,0.5,3,0,0.4363636364
702,0.53125,7,0.4646662565,0.1458333333
703,0.5128205128,12,0.8270730271,0.9833333333
704,0.5,1,0,0.1
705,0.6666666667,4,0.3119231564,0.9056603774
706,0,0,0,0
707,0.5,8,0.5513655755,0.4505494505
708,0.525,12,0.5524048293,0.9916666667
709,0,0,0,0
710,0.5,3,0.6319833576,0.7037037037
711,0.45,9,0.0943901074,0.8695652174
712,0.5454545455,4,0.2586720579,0.625
713,0,0,0,0
714,0,0,0,0
715,0,2,0,0.7857142857
716,0.2,3,0,0.2307692308
717,0.5106382979,12,0.176010558,0.6477272727
718,0.6666666667,2,0,0.5
719,0.5603448276,19,0.2767502368,0.5
720,0,0,0,0
721,0.5217391304,12,0.3276970131,0.3666666667
722,0.625,2,0,0.03921568627
723,0.5416666667,20,0.2592634425,0.775
724,0,1,0,0.125
725,0.5744680851,11,0.1668965139,0.6231884058
726,0.5042016807,10,0.2677638657,0.3833333333
727,0.4722222222,7,0.7009870922,0.3083333333
728,0,0,0,0
729,0.5172413793,6,0.4022290186,0.231884058
730,0.5294117647,11,0.2735653215,0.9916666667
731,0.527027027,13,0.3601428599,0.425
732,0.5192307692,13,0.5020432757,0.8666666667
733,0.5428571429,8,0.2222876853,0.5609756098
734,0.5252525253,8,0.4937769685,0.3583333333
735,0.512605042,13,0.4325968197,0.6
736,0.5614035088,19,0.2172460032,0.7416666667
737,0,0,0,0
738,0.475,14,0.132811553,0.4666666667
739,0.5333333333,14,0.316332455,0.625
740,0.375,3,0.1999639656,0.2608695652
741,0.4705882353,4,0.2748202106,0.5
742,0.5196078431,9,0.3985708492,0.8916666667
743,0.4444444444,3,0,0.1111111111
744,0.5416666667,25,0.281374109,0.9916666667
745,0.575,35,0.2876792472,0.9833333333
746,0.5042016807,12,0.33514243,0.8666666667
747,0.4905660377,12,0.1636789508,0.1583333333
748,0.5227272727,5,0.7816610218,0.975
749,0.5762711864,30,0.248126568,0.8166666667
750,0.6460176991,44,0.1677076361,1
751,0.5673076923,26,0.3855602781,0.8916666667
752,0.5614035088,24,0.187355343,0.9833333333
753,0.6271186441,36,0.1388471295,0.9916666667
754,0.5918367347,36,0.169666256,0.9833333333
755,0.5454545455,7,0.2836944103,0.7857142857
756,0.5765765766,21,0.539301319,1
757,0.5897435897,44,0.239409308,0.9916666667
758,0.5384615385,16,0.5435007057,1
759,0.5257731959,25,0.5549286016,1
760,0.5,7,0.3072811171,0.4047619048
761,0,1,0,0.025
762,0.5,5,0.2094082367,0.9285714286
763,0.625,4,0.266453919,1
764,0.5,1,0,0.1666666667
765,0.5254237288,22,0.2897007574,0.9416666667
766,0.5189873418,8,0.6486757198,0.175
767,0.6666666667,1,0,0.3076923077
768,0.5454545455,3,0,0.03571428571
769,0.575,22,0.3561055405,0.5833333333
770,0.5583333333,26,0.336764789,0.7666666667
771,0,1,0,0.015625
772,0.5,2,0.0981467197,0.04938271605
773,0,1,0,0.0625
774,0.5,2,0.2057399166,0.1739130435
775,0.5833333333,18,0.263644327,0.6
776,0.48,6,0.265465953,0.3382352941
777,0.4608695652,10,0.1942366346,0.3333333333
778,0.5166666667,22,0.183258219,0.5666666667
779,0.5438596491,17,0.171889518,0.4
780,0.5625,9,0.243858664,0.2321428571
781,0.5,4,0.382129518,0.6470588235
782,0.4651162791,11,0.5644751776,0.8701298701
783,0,1,0,0.04545454545
784,0.5,2,0.1312921839,0.1851851852
785,0.4634146341,6,0.6400960572,0.1590909091
786,0,1,0,0.6
787,0.5,10,0.2244144907,0.3181818182
788,0.5384615385,15,0.3107666285,0.5666666667
789,0.4905660377,20,0.2837966334,0.7583333333
790,0.5357142857,5,0.1533376609,0.1470588235
791,0.75,4,0.059898734,0.7647058824
792,0.5172413793,27,0.150864616,0.7083333333
793,0.5,17,0.2769820843,0.4916666667
794,0.4954954955,17,0.3977081573,0.7166666667
795,0.5135135135,7,1.192263787,1
796,0.5128205128,4,0.2797189637,0.2166666667
797,0.6,2,0.6560462378,0.2580645161
798,0.4270833333,19,0.3110965462,0.5545454545
799,0.4888888889,5,0.3865445723,0.3469387755
800,0,0,0,0
801,0.6923076923,2,0,0.09090909091
802,0.5555555556,4,0.5565079373,0.5535714286
803,0.5,4,0.2031811853,0.5454545455
804,0,0,0,0
805,0.5272727273,17,0.4421873262,1
806,0.4054054054,5,0.8257025973,0.5319148936
807,0.4193548387,4,0.4309013532,0.6136363636
808,0.5377358491,19,0.2139723044,1
809,0.4905660377,15,0.1692407805,0.2741935484
810,0,0,0,0
811,0,0,0,0
812,0,0,0,0
813,0.5769230769,12,0.2498946918,0.7586206897
814,0.75,3,0,0.4444444444
815,0.4778761062,9,0.6083576398,0.3666666667
816,0.5,1,0,0.1666666667
817,0.5803571429,26,0.206562249,0.975
818,0.5681818182,11,0.191214019,0.5820895522
819,0.5641025641,11,0.1899843501,0.8222222222
820,0,0,0,0
821,0.3333333333,3,0,0.2631578947
822,0.5462962963,23,0.32793665,0.7833333333
823,0.4736842105,10,0.203843365,0.5083333333
824,0.5405405405,11,0.2474921401,0.9916666667
825,0,1,0,0.1428571429
826,0.4117647059,5,0.1076792807,0.3076923077
827,0.6666666667,6,0.5560590433,0.6567164179
828,0.4931506849,6,0.25960427,0.08333333333
829,0.55,4,0.2616855566,0.3611111111
830,0.6153846154,1,0,0.03225806452
831,0.5363636364,19,0.2888335547,1
832,0.5178571429,20,0.349542807,0.6333333333
833,0,1,0,0.05
834,0.5,15,0.339956569,0.4833333333
835,0.4869565217,11,0.7355394105,0.8166666667
836,0.5319148936,8,0.5717381023,1
837,0.5495495495,21,0.1542590391,0.5583333333
838,0,0,0,0
839,0,0,0,0
840,0,0,0,0
841,0,1,0,0.5
842,0.476635514,20,0.2889537399,0.95
843,0.568627451,22,0.3557057958,0.7833333333
844,0.75,1,0,0.09615384615
845,0.5299145299,19,0.331221297,0.9583333333
846,0,1,0,0.5606060606
847,0.5762711864,27,0.2289989589,0.8666666667
848,0.5431034483,17,0.3640016401,0.85
849,0.5454545455,22,0.3594698428,0.9833333333
850,0.5689655172,23,0.2422081457,0.7666666667
851,0.5181818182,23,0.513686823,0.9416666667
852,0.5714285714,6,0.1527972259,0.8333333333
853,0.5689655172,24,0.289579358,0.8916666667
854,0.5054945055,13,0.2208658324,0.4166666667
855,0,0,0,0
856,0.4444444444,4,0.4338100072,0.3823529412
857,0,0,0,0
858,0.4838709677,10,0.2803457053,0.5333333333
859,0,0,0,0
860,0.5,3,0.1608516082,0.5454545455
861,0.475,12,0.4348816382,0.65
862,0,0,0,0
863,0,0,0,0
864,0.5166666667,15,0.5809134025,0.2666666667
865,0.4811320755,14,0.2988930551,0.6333333333
866,0.5299145299,8,0.6116939585,0.2666666667
867,0.475,12,0.347637931,0.2166666667
868,0,0,0,0
869,0,0,0,0
870,0.3333333333,5,0.5824854332,0.9166666667
871,0.487394958,16,0.1809213884,0.5166666667
872,0.4716981132,11,0.754342599,0.9833333333
873,0.4931506849,10,0.5969704958,0.1333333333
874,0.4871794872,8,0.4458902625,0.4838709677
875,0.5,6,0.6988792322,0.4918032787
876,0.4444444444,6,0.2519077423,0.2419354839
877,0.5,8,0.3067389494,0.3571428571
878,0,0,0,0
879,0.5,11,0.7357731191,0.4583333333
880,1,1,0,0.5
881,0.3333333333,4,0.4533482751,0.65
882,0.512605042,25,0.355669943,0.85
883,0.4923076923,12,0.2048972027,0.5922330097
884,0,0,0,0
885,0.4727272727,13,0.4651846344,0.5583333333
886,0.6315789474,6,0.2362316789,0.3793103448
887,0.4655172414,23,0.428807908,0.9416666667
888,0.5446428571,22,0.203298195,0.6916666667
889,0.4444444444,4,0.1479927519,0.3125
890,0.5,5,0,0.3125
891,0.48,18,0.2548218832,0.6166666667
892,0,3,0,0.7037037037
893,0.4166666667,3,0.3163023472,0.3333333333
894,0.5,6,0.9497283093,0.9342105263
895,0.4,6,0.1281018992,0.25
896,0.5555555556,2,0.3859125685,0.3846153846
897,0.5,4,0.4717972062,0.6923076923
898,0.5,2,0,0.25
899,0.5794392523,9,0.5894229886,1
900,0,0,0,0
901,0.3333333333,4,0.6764625654,0.9361702128
902,0.5287356322,26,0.4281182939,0.9416666667
903,0.4285714286,2,0,0.06896551724
904,1,1,0,0.125
905,0.5070422535,13,0.5441284525,0.8083333333
906,0,1,0,0.1
907,0.4568965517,13,0.4285991971,0.875
908,0.4117647059,5,0.4461041457,0.8888888889
909,0,2,0,0.1666666667
910,0.5,17,0.2969077623,0.625
911,0,0,0,0
912,0.5462962963,17,0.4488170022,0.7
913,0.6111111111,38,0.51989659,1
914,0.25,3,0,0.4375
915,0.6666666667,6,0.5550684265,0.4736842105
916,0.4,2,0.6238444,0.4705882353
917,0.6554621849,31,0.271623439,1
918,0.6585365854,6,0.5627849585,0.1851851852
919,0.5769230769,4,0.5723938703,0.1851851852
920,0.5677966102,10,0.7864646415,0.9833333333
921,0,0,0,0
922,0.4545454545,3,0.5531282322,0.170212766
923,0.44,9,0.8108949808,0.6833333333
924,0.4827586207,4,0.423583521,0.2142857143
925,0.45,16,0.41186041,0.7416666667
926,0.5263157895,18,0.4432477231,0.7416666667
927,0.5172413793,13,0.5107055793,0.7416666667
928,0.5254237288,20,0.379213993,0.7333333333
929,0.453125,5,0.7423465017,0.359223301
930,0.5617977528,8,0.2695348821,0.3
931,0.4128440367,10,0.381972118,0.4166666667
932,0.5454545455,8,0.3212893726,0.7368421053
933,0.4406779661,7,1.484035084,0.4666666667
934,0,0,0,0
935,0.5338983051,9,0.5984255209,0.9666666667
936,0.5225225225,7,0.2560360749,1
937,0.4666666667,11,0.2948567504,0.5916666667
938,0.4782608696,12,0.2351163556,0.2
939,0.4347826087,5,0.3620722113,0.5161290323
940,0.4761904762,2,0,0.07142857143
941,0.547826087,26,0.3558861,0.975
942,0.3333333333,2,0,0.03846153846
943,0.5130434783,20,0.6355695165,0.8666666667
944,0,3,0,0.2413793103
945,0.5,8,1.222881406,0.6666666667
946,0.5,1,0,0.09756097561
947,0,1,0,0.05882352941
948,0.3333333333,0,0,0
949,0.4347826087,3,0.9808421669,0.7313432836
950,0.55,5,0.6169271359,0.3018867925
951,0.3333333333,3,0.796379249,0.5813953488
952,0.5,3,0,0.2307692308
953,0.5042735043,20,0.553033457,0.975
954,0.5052631579,15,0.3913766251,0.3916666667
955,0,0,0,0
956,0,0,0,0
957,0.6,9,0.1489333636,0.8333333333
958,0.4607843137,14,0.4255612216,0.725
959,0.4895833333,10,0.2562172655,0.1666666667
960,0,0,0,0
961,0,0,0,0
962,0.4736842105,7,0,0.4583333333
963,0.5,18,0.3338448748,0.4416666667
964,0.5,17,0.2892868178,0.5
965,0.5714285714,25,0.376495887,0.975
966,0.5344827586,13,0.3302559882,0.9358974359
967,0.5714285714,7,0.2559618047,0.2388059701
968,0.4666666667,8,0.3745625643,0.2786885246
969,0.6,3,0,0.25
970,0.5,18,0.5941076945,0.9916666667
971,0.625,3,0,0.7037037037
972,0.4375,4,0.4896401847,0.4857142857
973,0.512195122,7,0.5396744481,0.5909090909
974,0,0,0,0
975,0.525,20,0.203946504,0.5583333333
976,0.5084745763,20,0.301912017,0.5416666667
977,0.5087719298,16,0.316736978,0.5166666667
978,0.6,2,0,0.1818181818
979,0.5,5,0.5364712898,0.1916666667
980,0.5213675214,8,0.4580549064,0.9166666667
981,0.5925925926,12,0.4452280003,0.7416666667
982,0.6,7,0.3276690543,0.4242424242
983,0.5416666667,7,0.2110209329,0.3
984,0.5,2,0.5667848185,0.347826087
985,0.5211267606,16,0.1656288489,0.3253012048
986,0.40625,8,0.2536307516,0.3518518519
987,0,0,0,0
988,0.572815534,24,0.2669637407,1
989,0.5871559633,21,0.4538833,0.75
990,0.5333333333,20,0.4021375817,0.5666666667
991,0,1,0,0.2
992,0.5145631068,15,0.6128543525,0.9166666667
993,0.4736842105,7,1.141649382,0.6153846154
994,0.5245901639,13,0.8424200599,0.84375
995,0.5042016807,14,0.2313925853,0.3333333333
996,0.6666666667,10,0.3705883128,0.4324324324
997,0.4867256637,9,0.8016140357,0.525
998,0.4285714286,6,0.4906010459,0.9811320755
999,0,0,0,0
1000,0.46,10,0.6221326961,0.64
1001,0.4893617021,11,0.1992250986,0.3114754098
1002,0.5333333333,6,0.3682683292,0.9428571429
1003,0.592920354,25,0.216266042,0.9583333333
1004,0.5689655172,19,0.198323505,0.8916666667
1005,0.5213675214,13,0.3038124162,0.925
1006,0.5443037975,8,0.3187531881,1
1007,0.5454545455,16,0.5531271616,0.9583333333
1008,0.5094339623,16,0.3617094033,0.9107142857
1009,0.5094339623,16,0.5899651706,0.5333333333
1010,0,0,0,0
1011,0.5531914894,7,0.138879637,0.075
1012,0.5166666667,12,0.3573423779,0.7333333333
1013,0.5128205128,22,0.3339558085,0.9666666667
1014,0.5157894737,12,0.1236929241,0.4833333333
1015,0.57,8,0.5350201484,0.5
1016,0.5,14,0.2845350615,0.2833333333
1017,0.4358974359,5,0.0728497439,0.06666666667
1018,0.6103896104,15,0.3179693715,1
1019,0.6326530612,26,0.1987198157,0.725
1020,0.5319148936,10,0.2786963698,0.4666666667
1021,0.6,20,0.542790982,0.8416666667
1022,0.5714285714,14,0.4597204293,0.4705882353
1023,0.5217391304,6,0.3438210164,0.4375
1024,0.4222222222,10,0.2524000792,0.3623188406
1025,0.5514018692,22,0.180795989,0.85
1026,0.3333333333,2,0,0.25
1027,0,1,0,0.03571428571
1028,0.5677966102,15,0.40484777,0.425
1029,0.4482758621,6,0.3682894875,0.5223880597
1030,0,3,0.2266626898,0.5333333333
1031,0.7333333333,7,0.1619375073,0.5357142857
1032,0.5666666667,7,0.1278973074,0.1860465116
1033,0.5294117647,4,0.2587073495,0.65
1034,0.5192307692,13,0.5697233159,0.4714285714
1035,0.625,5,0.2806968976,0.6818181818
1036,0.5940594059,17,0.3053812903,0.9333333333
1037,0,1,0,0.1666666667
1038,0,1,0,0.2307692308
1039,0.5428571429,8,0.4045127579,0.6333333333
1040,0.6666666667,0,0,0
1041,0,1,0,0.09090909091
1042,0,1,0,0.1111111111
1043,0.4528301887,10,1.153602405,0.925
1044,0,1,0,0.1111111111
1045,0,2,0,0.8333333333
1046,0.6083333333,41,0.18279144,0.9166666667
1047,0.5882352941,28,0.372699212,0.9166666667
1048,0.5333333333,18,0.2557507899,0.9916666667
1049,0.625,38,0.2333475501,0.9166666667
1050,0.575,37,0.3237576355,0.9166666667
1051,0.5210084034,13,0.6492557391,0.8166666667
1052,0,1,0,0.09090909091
1053,0.4867256637,23,0.2938703132,0.7083333333
1054,0.5405405405,16,0.2486847273,0.3166666667
1055,0.5,1,0,0.2857142857
1056,0.4390243902,8,0.5981042564,0.671641791
1057,0.4651162791,3,1.052293198,0.5357142857
1058,0,0,0,0
1059,0,1,0,0.1666666667
1060,0.5625,10,0.2781001191,0.6
1061,0,1,0,0.04545454545
1062,0.5641025641,8,0.3381207096,0.6
1063,0.5340909091,11,0.4684709364,0.3083333333
1064,0.5454545455,4,0,0.4651162791
1065,0,0,0,0
1066,0.6055045872,39,0.1631234735,0.9833333333
1067,0.5652173913,11,0.3174740625,0.7887323944
1068,0.4,2,0.7293116178,0.25
1069,0.4,4,0.4785240591,0.4242424242
1070,0.75,5,0,0.1315789474
1071,0.5774647887,9,0.6408819543,0.5508474576
1072,0.52,5,0.7989767362,0.3943661972
1073,0.4745762712,12,0.8410555881,0.7159090909
1074,0.5,2,0.08760521519,0.2142857143
1075,0.4807692308,25,0.275399146,0.610619469
1076,0.4137931034,8,0.4582152645,0.4042553191
1077,0.4,2,0,0.1666666667
1078,0.5,2,1.103555013,0.6428571429
1079,0.2857142857,5,0,0.6857142857
1080,0,0,0,0
1081,0.5641025641,20,0.3498419915,0.3666666667
1082,0.3333333333,3,0.137173759,0.2857142857
1083,0.5877192982,16,0.4413309811,0.725
1084,0.5,0,0,0
1085,0.5217391304,11,0.7222685956,0.7521367521
1086,0.5057471264,13,0.6120244458,0.7433628319
1087,0.475,23,0.243870058,0.4833333333
1088,1,2,0,0.6666666667
1089,0.5054945055,11,0.7934258494,1
1090,0.5,9,0.3827486082,0.6097560976
1091,0.5384615385,7,0.514517161,0.4915254237
1092,1,1,0,0.2
1093,0.4583333333,23,0.343596823,0.825
1094,0.525,15,0.2780599609,0.4647887324
1095,0.4545454545,9,0.2255083445,0.1666666667
1096,0.5322580645,12,0.286270636,0.3766233766
1097,0,0,0,0
1098,0,1,0,0.1666666667
1099,0.5357142857,31,0.182710685,0.9916666667
1100,0.5333333333,20,0.6663684145,0.4416666667
1101,0,1,0,0.3333333333
1102,0.4680851064,12,0.5126925056,0.2755102041
1103,0.5833333333,31,0.277733004,0.7416666667
1104,0.5172413793,5,0.3719118012,0.2807017544
1105,0.7142857143,4,0,0.16
1106,0.4814814815,10,0.7879261453,0.5423728814
1107,0,0,0,0
1108,0,1,0,0.05882352941
1109,0.5042016807,15,0.6636740797,0.85
1110,0,0,0,0
1111,0.5,5,0,0.3333333333
1112,0.5063291139,8,0.4782241426,0.3916666667
1113,0.5471698113,7,0.6896484291,0.5053763441
1114,0.6160714286,11,0.5298779621,0.8333333333
1115,0.5333333333,9,0.5299333999,0.3166666667
1116,0.5294117647,19,0.214093128,0.6083333333
1117,0.5333333333,12,0.772286754,0.925
1118,0.4915254237,12,0.383817808,0.4583333333
1119,0.4583333333,5,0.6563802954,0.9450549451
1120,0.4528301887,9,0.501053287,0.8666666667
1121,0.5254237288,28,0.388468043,0.825
1122,0.5,12,0.3281556308,0.325
1123,0.6111111111,8,0.1778804712,0.4
1124,0.75,6,0.1365147219,0.6363636364
1125,0.4375,5,0.5014145688,0.6727272727
1126,0,0,0,0
1127,0.4807692308,8,0.3880672291,0.3823529412
1128,0.3636363636,4,0.2104114479,0.2608695652
1129,0.375,5,0.6966055663,0.2820512821
1130,0,0,0,0
1131,0,2,0,0.2083333333
1132,0.5,4,0.1770058553,0.2647058824
1133,0.53125,12,0.5456208301,0.5916666667
1134,0.3333333333,3,0,0.06818181818
1135,0.3333333333,2,0,0.7647058824
1136,0.5416666667,5,0.2942724986,0.2058823529
1137,0.5714285714,17,0.157478701,0.5
1138,0.3888888889,6,0.2570829703,0.6818181818
1139,0.5546218487,26,0.3665167528,0.4666666667
1140,0.5130434783,17,0.306541136,0.8916666667
1141,0.5641025641,27,0.4579604494,0.975
1142,0.5535714286,31,0.473960624,0.8
1143,0.5428571429,9,0.56156959,0.2666666667
1144,0.6111111111,6,0,0.25
1145,0.5714285714,3,0,0.3043478261
1146,0.5376344086,8,0.5142386599,0.35
1147,0,0,0,0
1148,0.4482758621,15,0.1636814999,0.3854166667
1149,0.4179104478,6,0.280830603,0.2394366197
1150,0.537037037,23,0.3587840184,0.6916666667
1151,0,0,0,0
1152,0.5132743363,25,0.3842016081,0.7583333333
1153,0.5094339623,16,0.3341065731,0.6416666667
1154,0,2,0.2811613694,0.6
1155,0.4,1,0,0.06666666667
1156,0.4464285714,7,0.256660845,0.4916666667
1157,0.4952380952,19,0.1734692462,0.7166666667
1158,0.4545454545,7,0.1881328257,0.15625
1159,0.5042016807,19,0.0736875689,0.35
1160,0.3,4,0,0.3214285714
1161,0.5714285714,23,0.3036851259,0.925
1162,0.3333333333,2,0.2348117593,0.5
1163,0,0,0,0
1164,0,0,0,0
1165,0.5,9,0.3538112556,0.225
1166,0.6666666667,3,0.8473228068,0.25
1167,0.4555555556,9,0.7359157069,0.9916666667
1168,0,0,0,0
1169,0.6666666667,4,0.2645163835,0.4705882353
1170,0,1,0,0.6666666667
1171,0.5263157895,21,0.3622695,0.875
1172,1,2,0,0.3333333333
1173,0.525,16,0.374330092,0.7916666667
1174,0.5,17,0.2871910555,0.5583333333
1175,0.4791666667,2,0.5085028917,0.7142857143
1176,0.4691358025,9,1.06231856,0.7416666667
1177,0.46875,4,0.5633730565,0.1397849462
1178,0.5925925926,19,0.366463062,0.5765765766
1179,0.4230769231,10,0.5241248904,0.7126436782
1180,0.3333333333,2,0.2746357169,0.5
1181,0.4473684211,11,0.2923833141,0.676056338
1182,0.5625,3,0.2431585952,0.4
1183,0.5,3,0,0.3
1184,0.4545454545,6,0.2803005717,0.7142857143
1185,0.3333333333,3,0,0.3
1186,0.5384615385,12,0.1403329258,0.15
1187,0.5301204819,12,0.7045620162,1
1188,0.5777777778,22,0.364197554,0.975
1189,1,2,0,0.7
1190,0.5229357798,20,0.491411728,0.9166666667
1191,0.6,2,0,0.08333333333
1192,0.5677966102,20,0.504820265,0.9583333333
1193,0.5384615385,9,0.142064807,0.09166666667
1194,0.4913793103,9,0.0852699434,0.3
1195,0.495412844,10,0.1297335596,0.3
1196,0.5,25,0.199128613,0.9166666667
1197,0.5333333333,14,0.247054481,0.7166666667
1198,0.4583333333,15,0.3004045317,0.5333333333
1199,0.5254237288,22,0.4075464329,1
1200,0.55,9,0.4491330283,1
1201,0.5254237288,13,0.3595948948,0.8166666667
1202,0.5740740741,20,0.30204895,0.6416666667
1203,0.5752212389,12,0.8864355799,0.675
1204,0.5304347826,15,0.422893421,1
1205,0.5,3,0.077990711,0.4444444444
1206,0.5046728972,12,0.916183012,0.925
1207,0.5514018692,31,0.447119367,0.8666666667
1208,0.5416666667,27,0.784552074,0.9333333333
1209,0.575,27,0.263623412,0.8666666667
1210,0.525,26,0.2748322445,0.6916666667
1211,0.5050505051,14,0.175051418,0.4
1212,0.3939393939,7,0.4046284751,0.4210526316
1213,0,2,0,0.4
1214,0.625,5,0.4308475807,0.5660377358
1215,0.6416666667,32,0.263102867,0.9333333333
1216,0.6,24,0.1656603475,0.75
1217,0.5,3,0.3691681187,0.2941176471
1218,0.6465517241,39,0.3858591565,0.825
1219,0.5423728814,12,1.387248525,0.9833333333
1220,0.575,17,0.329846437,0.9666666667
1221,0.5348837209,11,0.1923012465,0.9782608696
1222,0.4545454545,7,0.194398937,0.7608695652
1223,0.5,2,0,0.0652173913
1224,0.5,0,0,0
1225,0.4545454545,3,0,0.12
1226,0.5855855856,9,0.142999712,0.6416666667
1227,0.5454545455,4,0,0.03333333333
1228,0.5662650602,3,0,0.025
1229,0.5512820513,3,0,0.025
1230,0.6481481481,26,0.097992073,1
1231,0,0,0,0
1232,0.4,3,0,0.07894736842
1233,0,0,0,0
1234,0.6153846154,37,0.1348808665,0.975
1235,0.6083333333,29,0.118147192,0.7583333333
1236,0.5,1,0,0.3333333333
1237,0.4137931034,5,0.187664061,0.05833333333
1238,0.5416666667,33,0.2514975635,0.825
1239,0.5546218487,25,0.2226586545,0.7083333333
1240,0.5666666667,33,0.274902313,0.8166666667
1241,0.55,30,0.230731115,0.8166666667
1242,0.5916666667,41,0.2443335098,0.9666666667
1243,0.5555555556,17,0.3139536183,0.6458333333
1244,0.6170212766,9,0.3163609105,0.6470588235
1245,0,0,0,0
1246,0,1,0,0.1428571429
1247,0.5338983051,18,0.271634308,0.3916666667
1248,0.5555555556,19,0.276444857,0.5
1249,0.5047619048,9,0.4359520291,0.5
1250,0.5775862069,27,0.1610877219,0.6166666667
1251,0.5897435897,33,0.16712963,0.9916666667
1252,0.5826086957,24,0.1727676713,0.8
1253,0.5641025641,23,0.170931261,0.9916666667
1254,0.4411764706,7,0.1693377195,0.3846153846
1255,0.5517241379,12,0.4468492843,0.8583333333
1256,0.5,11,0.130150073,0.3333333333
1257,0.5744680851,15,0.8944289644,0.7833333333
1258,0.3333333333,3,0,0.4444444444
1259,0.4791666667,7,0.7180037994,0.5490196078
1260,0.4,1,0,0.06666666667
1261,0.4519230769,14,0.3639311257,0.7333333333
1262,0.4859813084,26,0.3310713703,0.8416666667
1263,0.5377358491,20,0.263356776,0.8333333333
1264,0.5119047619,12,0.7066905337,0.8067226891
1265,0.5,17,0.5406839745,0.8416666667
1266,0,2,0,0.1538461538
1267,0.6,3,0.2659734455,0.7142857143
1268,0.523364486,20,0.7020236216,0.4910714286
1269,0.4880952381,10,0.4798256658,0.6565656566
1270,0,1,0,0.7142857143
1271,0,0,0,0
1272,0.4772727273,21,0.310564621,0.6966292135
1273,0,0,0,0
1274,0.5555555556,6,0.9820768145,0.6470588235
1275,0.5454545455,4,0,0.5
1276,0.5833333333,4,0.2554857705,0.4210526316
1277,1,0,0,0
1278,0,2,0,1
1279,0.6,3,0,0.6666666667
1280,0.6666666667,3,0,0.6666666667
1281,0,1,0,0.25
1282,0,1,0,0.02857142857
1283,0,1,0,0.25
1284,0,0,0,0
1285,0.6666666667,6,0.1970312221,0.5294117647
1286,0,1,0,0.5625
1287,0.4545454545,5,0.3783974132,0.5490196078
1288,0,2,0,0.5625
1289,0.7,6,0.1920655943,0.16
1290,0,1,0,0.09523809524
1291,0.4210526316,5,0.4414231859,0.2777777778
1292,0.5,2,0.8407993287,0.6363636364
1293,0,1,0,0.4444444444
1294,0.6666666667,5,0.5480479289,0.303030303
1295,0.5,5,0.3245131463,0.303030303
1296,0,1,0,0.2857142857
1297,0.5378151261,19,0.3153643816,0.325
1298,0.5,7,0.1495843828,0.4324324324
1299,0.5471698113,15,0.3275960898,0.48
1300,0.5714285714,4,0.1473758555,0.5714285714
1301,0,3,0,0.3571428571
1302,0.5288461538,14,0.438181261,0.2666666667
1303,0,0,0,0
1304,1,1,0,0.2142857143
1305,0,0,0,0
1306,0,0,0,0
1307,0,0,0,0
1308,0,0,0,0
1309,0,1,0,0.2222222222
1310,0,0,0,0
1311,0,0,0,0
1312,0,0,0,0
1313,0,1,0,0.2222222222
1314,0,0,0,0
1315,0.5,1,0,0.125
1316,0,0,0,0
1317,0.5263157895,7,0.3652373078,0.3846153846
1318,0.5333333333,12,0.494504759,0.6916666667
1319,0.5652173913,5,0.4455415553,0.2051282051
1320,0,0,0,0
1321,0,0,0,0
1322,0,0,0,0
1323,0,1,0,0.3333333333
1324,0,1,0,0.3333333333
1325,0,1,0,0.3333333333
1326,0,1,0,0.3333333333
1327,0,0,0,0
1328,0,0,0,0
1329,0,0,0,0
1330,0.5042016807,12,0.5825634064,0.7416666667
1331,0.5333333333,23,0.358129679,1
1332,0.5333333333,11,0.6418557468,0.7416666667
1333,0.5398230088,8,0.4444281292,0.3833333333
1334,0.5416666667,9,0.6817046901,0.475
1335,0.547826087,8,0.940707825,0.7416666667
1336,0.5,18,0.419162692,0.7833333333
1337,0.5042016807,9,0.5790676017,0.3833333333
1338,0.5294117647,18,0.461009607,1
1339,0.5304347826,6,0.7036283349,0.3833333333
1340,0.5294117647,24,0.136752178,1
1341,0.5084745763,10,0.315960836,0.1916666667
1342,0.5545454545,22,0.1300021235,0.9916666667
1343,0.5555555556,16,0.3449011919,0.9333333333
1344,0.5420560748,15,0.09334214555,0.925
1345,0.5,0,0,0
1346,0.5047619048,6,0.4037404222,0.2583333333
1347,0,0,0,0
1348,0,0,0,0
1349,0,0,0,0
1350,0.5267857143,25,0.1962438525,0.975
1351,0.4848484848,3,0.1673620127,0.6
1352,0.4933333333,5,0.3608433768,0.15
