config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio,days_breaching_daily_5pct
A1_sl2.5_trailOFF_exp2,4,84,-0.0720658198030173,0.4346721848560727,-0.1657934929212908,18
A1_sl2.5_trailOFF_exp2,5,34,-0.39545776299425994,0.45792020048234133,-0.863595365694093,2
A1_sl2.5_trailOFF_exp2,6,88,-0.4167803490198366,0.555536353859416,-0.7502305584942998,3
A1_sl2.5_trailOFF_exp2,7,96,-0.11090018272270419,0.25878406102828044,-0.4285433279083784,3
A1_sl2.5_trailOFF_exp2,8,61,0.14839418202036314,0.22257378238009384,0.6667190557374243,0
A1_sl2.5_trailOFF_exp2,9,96,-0.49851825274326134,0.5329082035162536,-0.9354674021790634,2
A1_sl2.5_trailOFF_exp2,10,151,-0.588486720282304,0.5966894029151719,-0.9862530110426075,3
A1_sl2.5_trailOFF_exp2,11,50,-0.12090142087120292,0.4980941356522178,-0.24272805523576657,6
A1_sl2.5_trailOFF_expunl,2,378,-0.8586085329899567,0.869168864332547,-0.987850080949805,65
A1_sl2.5_trailOFF_expunl,3,172,0.3088925711543036,0.5228972577445324,0.5907328190755528,17
A1_sl2.5_trailOFF_expunl,4,237,0.3123858098973218,0.38149308801745946,0.8188505105576778,17
A1_sl2.5_trailOFF_expunl,5,268,-0.6633252702575667,0.6921420712621406,-0.9583657717092308,14
A1_sl2.5_trailOFF_expunl,6,238,-0.7710503723307551,0.8531945590885133,-0.9037216237694781,10
A1_sl2.5_trailOFF_expunl,7,404,-0.5091621632938088,0.6513419644224501,-0.7817125121752087,12
A1_sl2.5_trailOFF_expunl,8,183,0.36100870341008795,0.3454093664253645,1.0451618818162365,11
A1_sl2.5_trailOFF_expunl,9,272,-0.8820261617345032,0.9032595478617355,-0.97649248637615,23
A1_sl2.5_trailOFF_expunl,10,395,-0.8972761706087388,0.8976597770121718,-0.9995726594715986,25
A1_sl2.5_trailOFF_expunl,11,192,-0.3148113616141973,0.6017944878556045,-0.5231210454186374,29
A1_sl3.0_trailON_exp2,2,651,-0.23540571297170532,0.33405990136048097,-0.7046811425525782,0
A1_sl3.0_trailON_exp2,3,587,-0.34490037454203837,0.39934809289573886,-0.863658499133197,0
A1_sl3.0_trailON_exp2,4,632,-0.26844772357517965,0.37684506857516603,-0.7123556760080959,0
A1_sl3.0_trailON_exp2,5,744,-0.32661092103137856,0.39067019865614,-0.8360272223345474,0
A1_sl3.0_trailON_exp2,6,696,-0.2564648356033282,0.3019431932999611,-0.8493810799323002,0
A1_sl3.0_trailON_exp2,7,696,0.08611232325386187,0.19556123847882118,0.4403343112555898,0
A1_sl3.0_trailON_exp2,8,678,0.06395963706033037,0.23132024792253617,0.27649822112307687,0
A1_sl3.0_trailON_exp2,9,755,-0.2707784638711356,0.29146426081707666,-0.9290280156889509,0
A1_sl3.0_trailON_exp2,10,710,-0.24490152788551933,0.32942307262192255,-0.7434255467788432,0
A1_sl3.0_trailON_exp2,11,668,-0.19568759425791626,0.23860470809748857,-0.8201329966128023,0
A1_sl3.0_trailON_expunl,2,942,-0.3403787101301686,0.5171586505851277,-0.6581707755348474,2
A1_sl3.0_trailON_expunl,3,836,-0.41904275087028064,0.5032884205215458,-0.8326095610068609,3
A1_sl3.0_trailON_expunl,4,835,-0.21856960800089142,0.35897359261157774,-0.6088737792960486,0
A1_sl3.0_trailON_expunl,5,1036,-0.40408344551725683,0.47775483038230054,-0.8457966718911211,2
A1_sl3.0_trailON_expunl,6,968,-0.21066557710141232,0.2880106774228859,-0.7314505801883594,0
A1_sl3.0_trailON_expunl,7,1029,0.2322274561473483,0.23945175729876456,0.9698298261290166,1
A1_sl3.0_trailON_expunl,8,935,0.014285842384712755,0.26195456258055594,0.05453557381853042,1
A1_sl3.0_trailON_expunl,9,1031,-0.28528296957296684,0.31552467796844685,-0.904154221501165,3
A1_sl3.0_trailON_expunl,10,995,-0.381581129149448,0.452684917265521,-0.8429287449080896,4
A1_sl3.0_trailON_expunl,11,944,-0.23905743735355967,0.3111228201772545,-0.7683699871882191,3
A1_sl3.0_trailOFF_exp2,2,111,-0.38259297424288763,0.49593847281124065,-0.7714524990855196,14
A1_sl3.0_trailOFF_exp2,3,31,0.1443509647461385,0.1990335622565139,0.7252594140886621,1
