trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
2080,USD_CAD,-1.003187442,1.596908515,-1.070980561,43,stoploss,18
2086,USD_CAD,-1.003731423,2.227659739,-1.085844195,31,stoploss,16
2093,AUD_USD,-1.001853433,1.78114866,-1.736666279,37,stoploss,13
2096,USD_CAD,2.893361077,7.589195198,-0.2633178012,120,time_exit,24
2113,AUD_CAD,-1.010645957,0.9018646022,-1.835667074,93,stoploss,51
2117,GBP_AUD,1.10436928,1.485632294,-0.4816602213,120,time_exit,67
2122,USD_CAD,0.7673975339,3.094854252,-0.4389640215,120,time_exit,57
2127,GBP_CAD,-1.004673044,1.170130335,-1.134615197,47,stoploss,22
2130,GBP_CAD,-1.004301509,2.653170525,-1.58467578,91,stoploss,47
2131,GBP_NZD,-1.012131948,1.354228699,-1.308733894,85,stoploss,43
2137,GBP_CAD,-1.003098706,1.082222902,-1.034192966,45,stoploss,21
2145,GBP_USD,2.472914685,4.557810278,-0.6572568309,120,time_exit,68
2149,EUR_CAD,-1.002681987,0.4940220456,-1.098005567,89,stoploss,10
2159,CAD_CHF,-1.004865987,1.912333072,-1.143507053,87,stoploss,41
2162,CAD_JPY,-1.002222747,0.8824306773,-1.146937606,15,stoploss,5
2168,CAD_CHF,-0.2826334738,1.882626359,-1.23113225,120,time_exit,63
2171,NZD_CHF,-1.032299981,2.942528272,-1.32752922,120,stoploss,53
2173,NZD_USD,-1.005856975,1.944515653,-1.030827575,37,stoploss,7
2178,AUD_CHF,-1.12758802,0.710128059,-1.079461801,24,stoploss,10
2179,AUD_JPY,-1.005790589,0.5703730591,-1.072706692,21,stoploss,9
2182,EUR_AUD,0.628820055,4.722566944,-0.1074768972,120,time_exit,30
2186,GBP_CAD,-0.5635532598,3.404656887,-0.6560382273,120,time_exit,17
2190,EUR_NZD,-1.013639273,1.833800241,-1.054997758,49,stoploss,15
2194,EUR_USD,-1.00134148,0.5593969744,-1.106720633,33,stoploss,14
2198,GBP_CHF,-1.019543322,1.245188823,-1.094426051,90,stoploss,39
2203,USD_CHF,-1.003740832,1.799340074,-1.04369206,62,stoploss,15
2207,NZD_CHF,-1.017136589,3.378764168,-1.408056411,82,stoploss,27
2211,CAD_JPY,-1.002042288,2.317996969,-1.076285817,63,stoploss,21
2221,GBP_CAD,-1.012447843,2.884504696,-1.053540162,98,stoploss,47
2229,AUD_CHF,-1.008022682,1.944163197,-1.109804301,53,stoploss,10
2231,EUR_CHF,-1.016734767,1.154698919,-1.443373649,23,stoploss,5
2232,GBP_JPY,-1.012797072,0.7358316627,-1.023765792,10,stoploss,5
2235,NZD_CAD,-1.018459184,2.524293434,-1.186002582,18,stoploss,7
2243,NZD_CHF,-1.013496073,0.7737748543,-1.255134793,52,stoploss,24
2266,NZD_CAD,-1.023432324,1.02633581,-1.096632783,54,stoploss,21
2270,NZD_CHF,-1.017511649,2.282351577,-1.050698936,93,stoploss,35
2273,CAD_CHF,-1.005979475,1.919411378,-1.321463908,42,stoploss,17
2286,AUD_CHF,-1.001239048,2.148510008,-1.092840731,46,stoploss,16
2287,AUD_JPY,1.984525034,2.522924683,-0.8778325022,120,time_exit,69
2289,AUD_USD,-1.000635164,1.589814747,-1.155362774,51,stoploss,16
2290,EUR_CAD,-1.002237738,1.637576752,-1.053079556,41,stoploss,9
2297,NZD_CHF,-1.008617868,1.956255937,-1.389200251,46,stoploss,16
2298,NZD_JPY,-1.00507946,1.82098639,-1.158963444,51,stoploss,16
2301,AUD_NZD,-1.050655458,0.9839439028,-1.091394875,46,stoploss,14
2331,GBP_CHF,-1.011134428,4.559548113,-1.338914922,36,stoploss,17
2335,EUR_JPY,0.03662808328,1.158452908,-0.5824583439,120,time_exit,51
2336,GBP_AUD,-0.2948594833,1.086567225,-0.5405757194,120,time_exit,37
2339,EUR_CAD,2.65570385,3.816600856,-0.1857587159,120,time_exit,36
2344,EUR_CHF,1.176438937,1.838605996,-0.5243556406,120,time_exit,39
2345,CHF_JPY,-1.003578961,1.074881177,-1.039886895,71,stoploss,19
2350,CAD_CHF,0.3224288515,1.179596263,-0.9558341635,120,time_exit,35
2355,CAD_JPY,-0.06692024069,1.316297234,-0.8753406484,120,time_exit,16
2362,AUD_JPY,-0.09237661672,0.8635205476,-0.9880281614,120,time_exit,31
2365,AUD_CAD,1.744586483,2.514733862,-0.2026703628,120,time_exit,37
2367,USD_CAD,-0.6463358893,2.560208273,-0.7971475968,120,time_exit,33
2373,GBP_NZD,-1.013403215,1.505946943,-1.010027988,58,stoploss,21
2378,CHF_JPY,-1.00595708,1.700415389,-1.102059798,106,stoploss,17
2382,NZD_JPY,1.457315602,2.279187037,-0.7445723239,120,time_exit,38
2391,GBP_NZD,0.584241667,2.169713171,-0.8362674842,120,time_exit,35
2392,EUR_CAD,1.080420247,4.218549963,-0.5876831341,120,time_exit,39
2405,AUD_JPY,-1.012570099,1.367626739,-1.216785554,34,stoploss,9
2407,EUR_USD,-1.001369558,2.641876861,-1.198363014,39,stoploss,7
2439,NZD_CAD,-1.01702355,2.745898544,-1.230802633,120,stoploss,44
2442,EUR_GBP,-1.008743871,1.051013261,-1.124461775,53,stoploss,13
2444,EUR_USD,0.9458592597,1.774999141,-0.46428375,120,time_exit,10
2446,NZD_USD,-1.00364611,1.983483619,-1.141232303,81,stoploss,13
