trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_JPY_2015-08-25T12:00:00,EUR_JPY,2015-08-25T16:00:00,5,-1.0032415744486989,0.0832004108496987,-1.080164641291145
EUR_JPY_2015-10-22T04:00:00,EUR_JPY,2015-10-22T08:00:00,1,-1.006338791837634,0.2725680490170233,-1.8629004900517332
EUR_JPY_2016-11-02T08:00:00,EUR_JPY,2016-11-02T12:00:00,4,-1.0065694595563672,0.1510975697966522,-1.0708219076891925
EUR_JPY_2017-11-16T12:00:00,EUR_JPY,2017-11-16T16:00:00,6,-1.010575416832187,0.1163295851541269,-1.5576078219993854
EUR_JPY_2018-12-04T00:00:00,EUR_JPY,2018-12-04T04:00:00,3,-1.0114454259489871,0.1091130607136383,-1.65958676260219
EUR_JPY_2021-02-02T08:00:00,EUR_JPY,2021-02-02T12:00:00,12,-1.0136698999043463,0.0253869569652021,-1.0115725929207269
EUR_JPY_2023-09-07T08:00:00,EUR_JPY,2023-09-07T12:00:00,3,-1.0093822512929012,0.1259902316475026,-1.2518603867955114
EUR_JPY_2024-12-18T16:00:00,EUR_JPY,2024-12-18T20:00:00,0,-1.003721065776816,0.1860532888412525,-1.248417568124684
EUR_JPY_2025-08-19T16:00:00,EUR_JPY,2025-08-19T20:00:00,3,-1.0044745013071394,0.0212538812089544,-1.092896944270665
EUR_NZD_2012-02-28T20:00:00,EUR_NZD,2012-02-29T00:00:00,2,-1.030107023029123,-0.0361284276349177,-1.4993297468495754
EUR_NZD_2016-09-15T16:00:00,EUR_NZD,2016-09-15T20:00:00,8,-1.0322895976338606,-0.0147495692895283,-1.0512057896354476
EUR_NZD_2016-10-03T16:00:00,EUR_NZD,2016-10-03T20:00:00,4,-1.0347099021364805,-0.0025397489368136,-1.006587161957985
EUR_NZD_2022-01-18T16:00:00,EUR_NZD,2022-01-18T20:00:00,5,-1.010501715464658,0.0928572735821996,-1.1065491768545923
EUR_NZD_2024-08-16T04:00:00,EUR_NZD,2024-08-16T08:00:00,5,-1.006973830072034,0.0958901634904174,-1.0643808147437557
