trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
EUR_CAD_2020-11-16T12:00:00,EUR_CAD,2020-11-16T16:00:00,240,0.0012213451851864,3.836855899238021,-0.8372321244397904
EUR_CAD_2022-06-21T16:00:00,EUR_CAD,2022-06-21T20:00:00,29,-1.0005472487270195,1.1869824889118368,-1.0173353835348633
EUR_CAD_2023-08-08T20:00:00,EUR_CAD,2023-08-09T00:00:00,118,-1.0268501282512976,1.8787832984479067,-1.5914143582450009
EUR_CHF_2013-12-31T16:00:00,EUR_CHF,2014-01-01T20:00:00,100,-1.0015943162873029,4.116524653709551,-1.2371894389150673
EUR_CHF_2014-03-07T16:00:00,EUR_CHF,2014-03-07T20:00:00,21,-1.0131272862231722,0.474040891391186,-1.1216536783996431
EUR_CHF_2015-06-05T16:00:00,EUR_CHF,2015-06-05T20:00:00,91,-1.0059065027042509,1.268585525252551,-1.8986124803702769
EUR_CHF_2015-11-20T20:00:00,EUR_CHF,2015-11-23T00:00:00,51,-1.0167280297667645,2.151224628005141,-1.107395570559447
EUR_CHF_2017-03-08T08:00:00,EUR_CHF,2017-03-08T12:00:00,163,-1.022048284802051,3.879028239504642,-1.0009921300124185
EUR_CHF_2017-03-08T16:00:00,EUR_CHF,2017-03-08T20:00:00,160,-1.0221200769698988,3.755989069487287,-1.0927318023125814
EUR_CHF_2017-12-06T12:00:00,EUR_CHF,2017-12-06T16:00:00,31,-1.0009772385233708,0.8922187718381491,-1.183435851802849
EUR_CHF_2019-11-21T00:00:00,EUR_CHF,2019-11-21T04:00:00,55,-1.0027081557345054,1.8280051207712515,-1.0480562692421298
EUR_CHF_2020-05-20T08:00:00,EUR_CHF,2020-05-20T12:00:00,240,3.5892587814187427,8.035727097806161,-0.2620612006904499
EUR_CHF_2020-07-20T12:00:00,EUR_CHF,2020-07-20T16:00:00,240,1.0058612138211211,3.365723995863863,-0.5563635410511729
EUR_CHF_2020-12-23T16:00:00,EUR_CHF,2020-12-23T20:00:00,77,-1.011298162818032,1.674638799913452,-1.0419416821051033
EUR_CHF_2022-10-06T16:00:00,EUR_CHF,2022-10-06T20:00:00,240,2.097033957761393,3.453334785628601,-0.8159691818686874
EUR_CHF_2022-12-06T20:00:00,EUR_CHF,2022-12-07T00:00:00,240,1.7162523046783749,4.606934999052262,-0.8035576350548017
EUR_CHF_2022-12-27T20:00:00,EUR_CHF,2022-12-28T00:00:00,240,0.0598390868401251,5.299211440358084,-0.9838926778514742
EUR_CHF_2023-06-14T12:00:00,EUR_CHF,2023-06-14T16:00:00,113,-1.0114116112344025,2.66904907205127,-1.286976155882216
EUR_CHF_2023-06-15T16:00:00,EUR_CHF,2023-06-15T20:00:00,105,-1.0105285565086282,2.033181245780398,-1.3032013278477137
EUR_CHF_2024-12-25T16:00:00,EUR_CHF,2024-12-25T20:00:00,240,2.286063223312195,4.889557880799328,-0.3452762968218253
EUR_CHF_2025-03-10T08:00:00,EUR_CHF,2025-03-10T12:00:00,113,-1.0058759191353803,2.3885611285324706,-1.6672920546644423
EUR_CHF_2025-05-15T08:00:00,EUR_CHF,2025-05-15T12:00:00,21,-1.0082307193464997,0.3518632520623768,-1.1852235858943496
EUR_GBP_2010-02-23T16:00:00,EUR_GBP,2010-02-23T20:00:00,240,-0.3328548170794592,6.561248095833445,-0.975909411332452
EUR_GBP_2015-06-05T12:00:00,EUR_GBP,2015-06-05T16:00:00,28,-1.007104084351768,1.5110387416207312,-1.064902244329805
EUR_GBP_2016-03-17T12:00:00,EUR_GBP,2016-03-17T16:00:00,158,-1.0038678133117878,4.498266881602601,-1.1967014386653956
EUR_GBP_2017-12-27T20:00:00,EUR_GBP,2017-12-28T00:00:00,40,-1.0013351848148644,1.5381329067043028,-1.388592207441383
EUR_GBP_2019-04-11T12:00:00,EUR_GBP,2019-04-11T16:00:00,89,-1.008347270462948,1.7183452481569654,-1.017174529269865
EUR_GBP_2021-08-23T16:00:00,EUR_GBP,2021-08-23T20:00:00,83,-1.0029157707717722,1.702810130716996,-1.0146882285779033
EUR_GBP_2021-12-02T08:00:00,EUR_GBP,2021-12-02T12:00:00,60,-1.0013007578871382,2.5637937955213865,-1.2214116560094357
EUR_GBP_2021-12-02T16:00:00,EUR_GBP,2021-12-02T20:00:00,58,-1.0012232854473484,2.504065310731954,-1.055695341065821
EUR_GBP_2023-03-03T20:00:00,EUR_GBP,2023-03-06T00:00:00,38,-1.0061913083556118,2.4777616039108654,-1.1751103258927542
EUR_GBP_2023-10-27T20:00:00,EUR_GBP,2023-10-30T00:00:00,28,-1.008164617165043,1.4239092335800745,-1.4271750804460328
EUR_GBP_2023-12-25T08:00:00,EUR_GBP,2023-12-26T00:00:00,35,-1.00686458324401,1.492360397246137,-1.1875729012124407
