trade_id,pair,entry_date,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,atr_at_signal_1h,atr_baseline_1h_200,signal_bar_open,signal_bar_high,signal_bar_close,signal_bar_low,day_of_week,concurrent_signals_within_3h,vol_realized_1h_24h_decile,concurrent_signals_same_bar,vol_realized_1h_24h,atr_ratio_to_baseline,signal_bar_volume,trade_overlap_at_execution_time,cum_logret_1h_72,hour_utc,hour_in_d1_bar,bars_to_next_d1_close,currency_basket_3h_USD,cum_logret_1h_24,cum_logret_1h_3,currency_basket_3h_EUR,cum_logret_1h_168,cum_logret_1h_6,currency_basket_3h_GBP,dist_close_to_high30_atr,hour_in_4h_bar,bars_to_next_4h_close,signal_bar_abs_log_return,currency_basket_3h_JPY
2607,NZD_CHF,2024-01-15 10:00:00,0.843575418994387,0.0,0.1564245810056129,2.310688311945692,-3.5241223975483336,-5.228093666692561,0.0524344569288496,25.32328300066781,0.0007746609488,0.0009056401116,0.53022,0.53022,0.52871,0.52843,0,8,3,3,0.0007603380169,0.8553739382,2991,14,-0.002712172529,10,10,13,-0.00140022817,-0.004084288717,-0.004397270591,-0.0007943189979,-0.003219886979,-0.005150225976,-0.0001821446841,-6.531889865,2,1,0.002851937377,-6.720684633e-05
2611,NZD_CHF,2024-01-19 05:00:00,0.9218749999998456,0.0312500000000271,0.0468750000001273,0.7937063158360632,-0.9301245888701608,1.3393794079732793,0.4647887323943851,48.834018865755375,0.0008063435899,0.000811677028,0.53044,0.53046,0.52985,0.52982,4,1,5,1,0.0008885761055,0.993429113,1185,4,0.002775131334,5,5,18,-0.00042618673,0.002642807443,-0.001527567222,-0.001366853496,-0.002523019169,-0.001414494083,-0.0008006195469,-2.356315625,1,2,0.001112903189,0.00107884202
2617,NZD_CHF,2024-01-22 22:00:00,0.92857142857144,0.0142857142856485,0.0571428571429115,0.850893164606947,-3.47650635825104,-5.409249403572551,0.0080160320641361,31.56125071357384,0.0008226649703,0.0008138795715,0.52839,0.5284,0.52774,0.5277,0,13,7,4,0.001089172363,1.01079447,2032,3,0.0007004856356,22,22,1,-0.001614547742,-0.005115680016,-0.002025460917,-0.0004488926439,-0.005492186045,-0.00540470352,-0.0004586062633,-6.017030236,2,1,0.001230909229,-0.001182681192
2628,NZD_CHF,2024-01-26 05:00:00,0.2500000000000495,0.3214285714286918,0.4285714285712586,0.7308777478969745,-0.6264666410545909,2.0751707484931514,0.470422535211261,48.96200463678839,0.0007662020107,0.0008234077119,0.5294,0.52958,0.52926,0.52902,4,5,4,2,0.0008200323339,0.9305256675,749,6,0.001739295268,5,5,18,0.0005139459954,0.002704774722,0.000151165867,1.570046042e-05,0.0004534376318,-0.0009065156428,-0.0001448716516,-2.453661011,1,2,0.0002833744245,0.001271213917
2629,NZD_CHF,2024-01-26 11:00:00,0.0624999999999913,0.1750000000000312,0.7624999999999774,1.048074532592453,-1.9520388169533764,-3.196627324406887,0.1576227390180906,35.911904467887325,0.0007633044933,0.0008234077119,0.52793,0.52807,0.52788,0.52727,4,11,6,3,0.0009475859345,0.9270067335,2958,6,-0.001116990679,11,11,12,0.001151718834,-0.0004734534731,-0.002213960202,-0.0004639768835,0.001269961788,-0.002818635113,-0.0004236916971,-4.27090372,3,0,5.682948315e-05,0.001719868018
2634,NZD_CHF,2024-01-30 15:00:00,0.5731707317072511,0.3536585365853625,0.0731707317073864,1.0504097797933536,-1.485945542146539,0.4867752638067107,0.370820668693007,43.10049532986461,0.0007806477203,0.0008164342384,0.52823,0.52852,0.52776,0.5277,1,9,2,4,0.0006468128577,0.9561672988,2654,6,-0.001702353441,15,15,8,-0.00110213106,0.0007764784255,-0.001439012631,-0.0006946200135,-0.005870322737,-0.002195556774,-0.0006782564519,-2.6516442,3,0,0.0008901600035,0.0008548089614
2645,NZD_CHF,2024-02-01 07:00:00,0.8585858585859322,0.0101010101009647,0.131313131313103,1.0393453254700793,-0.4304359428714975,-0.9658562620530996,0.4637362637362575,46.16229140969374,0.0009525226849,0.0008150879133,0.52847,0.52848,0.52762,0.52749,3,3,7,2,0.001165406038,1.168613433,1302,5,0.003962653903,7,7,16,-0.002529188829,0.001249668811,-0.00280112228,-0.0008074427322,-0.0003783794055,-0.0007767726436,-0.0003577586776,-2.561618782,3,0,0.001609711641,-0.0003375204121
2646,NZD_CHF,2024-02-01 10:00:00,0.8297872340425595,0.0425531914893453,0.1276595744680951,1.9417829925654229,-3.532392465198793,-2.675115931247036,0.0519480519480563,34.124837355357414,0.0009681823392,0.00081539923,0.52724,0.52732,0.52568,0.52544,3,3,7,1,0.001103636242,1.187372153,3621,3,0.0002465974309,10,10,13,-0.0006207895664,-0.003105710181,-0.003323492533,0.0005727100959,-0.002954435693,-0.00648478732,0.000838230929,-4.523941227,2,1,0.002963190255,-0.002627392347
2716,NZD_CHF,2024-03-19 07:00:00,0.6627906976743931,0.2558139534883781,0.0813953488372288,1.2793592318953333,-1.9636676582579995,-0.5950508055326671,0.3381294964028958,41.78546731658096,0.0006722115091,0.0006590631732,0.53909,0.53931,0.53852,0.53845,1,2,3,1,0.0007240572096,1.019950039,2378,9,-0.004349885155,7,7,16,-0.001163899912,0.001485139598,-0.002225850452,-0.001416476905,-0.004774603785,-0.002448163247,-0.001097287903,-2.737233706,3,0,0.001020796495,0.003928134599
2717,NZD_CHF,2024-03-21 00:00:00,0.4507575757575891,0.1780303030302934,0.3712121212121174,3.0651496660931308,-0.4644166160747988,-0.2089874772337046,0.3550724637681109,47.025493976142,0.0008612956259,0.0006450098847,0.53874,0.53921,0.53755,0.53657,3,1,2,1,0.0006419874066,1.335321592,1656,4,0.002823863507,0,0,23,-0.0005665205563,0.003084357703,-0.003176050441,-0.001131200419,-0.004202425816,-0.0007438401087,-0.0008669222827,-2.066653941,0,3,0.002749449056,0.002656327096
2832,NZD_CHF,2024-06-12 14:00:00,0.5918367346939145,0.2448979591836965,0.1632653061223888,0.820761890275177,-1.1390165007900872,-1.4070203833288215,0.0416666666666522,43.36143076647193,0.0005970062765,0.0007698129041,0.55049,0.55061,0.5502,0.55012,2,11,4,4,0.000809376542,0.7755212641,2643,6,9.083229639e-05,14,14,9,0.0004801603373,0.001508885438,-0.001307759559,-0.001372867677,-0.005922589194,-0.0012351511,0.0002856472629,-3.082044649,2,1,0.000526942203,0.0006927540424
2862,NZD_CHF,2024-06-24 04:00:00,0.5538461538462564,0.0307692307690941,0.4153846153846495,0.9126239716906088,-1.5163598298860594,0.3650495886763371,0.3822393822394029,46.44675711968837,0.0007122320037,0.0007590349209,0.54634,0.54636,0.54598,0.54571,0,6,6,2,0.001006247476,0.9383389145,2764,6,0.006482141781,4,4,19,-0.0004864657264,0.001465362756,-0.001061746123,-0.0001609587738,-0.01148339719,-0.001976140583,0.0001279920182,-2.246459007,0,3,0.0006591475264,-0.0006769685531
2893,NZD_CHF,2024-07-02 02:00:00,0.5945945945946189,0.0810810810810162,0.3243243243243648,0.5446511819628235,-1.0009805506344491,-1.4720302215212198,0.172549019607838,40.43718832626358,0.0006793338787,0.0006795678416,0.54799,0.54802,0.54777,0.54765,1,6,0,3,0.0005112653363,0.9996557181,1240,12,0.004334275857,2,2,21,-0.0006859433983,-0.00165923695,-0.001058278389,-0.0003143320682,0.004554233333,-0.001240627041,-0.0002564194075,-3.105983768,2,1,0.0004015477896,-5.009090448e-05
2941,NZD_CHF,2024-08-01 06:00:00,0.7021276595745057,0.1382978723403953,0.1595744680850988,0.9001313072944755,-0.8043726575823018,-0.0095758649711748,0.439024390243909,48.45208618593626,0.001044292085,0.0007670999783,0.52264,0.52277,0.52198,0.52183,3,1,7,1,0.001121576815,1.36135069,2795,2,0.004372010799,6,6,17,-0.0003650821644,0.002663117419,-0.0004405328603,-0.0009160652555,-0.01571846023,-0.001607963593,-0.0003064325496,-2.202448944,2,1,0.00126361756,0.0005875257119
2961,NZD_CHF,2024-08-08 03:00:00,0.1982378854625337,0.2643171806167605,0.5374449339207057,1.2055152495892214,-0.9293619765555852,-0.6956938224501868,0.1676718938480095,47.32586004675812,0.001883012264,0.001088395317,0.51516,0.51576,0.51471,0.51349,3,24,9,13,0.002356090811,1.730081189,5290,9,0.01151884039,3,3,20,0.001291860652,0.01130286403,-0.002096070636,0.0007092929213,-0.01079254812,-0.00339420596,0.00201366698,-3.664341509,3,0,0.000873896761,-0.004107311949
3054,NZD_CHF,2024-09-16 00:00:00,0.91794871794875,0.0,0.0820512820512499,2.1822799758826843,-0.0671470761809483,-2.920897813873737,0.3853754940711512,39.141399206939,0.0008935608728,0.0009184803216,0.52067,0.52246,0.52246,0.52051,0,7,4,4,0.0008254072864,0.9728688267,367,10,0.003586398558,0,0,23,0.0003261549566,-0.006716172619,0.0003062904423,0.000497383678,-0.004050367586,-0.0001148347338,0.0002829266981,-4.487662925,0,3,0.000210564601,-0.001779859926
3092,NZD_CHF,2024-10-15 08:00:00,0.8690476190476788,0.0476190476189658,0.0833333333333553,1.1361679230128767,-0.3516710237896213,1.9071390136288968,0.4845938375350218,49.05384041201442,0.0007393273327,0.0009711196116,0.52531,0.52535,0.52458,0.52451,1,3,5,2,0.00090396353,0.7613143879,2475,7,0.002058045203,8,8,15,-0.001156836024,0.004693948475,-0.00194252475,-6.564531437e-05,-0.006111003607,-0.0004955118167,0.0005241434965,-2.488748784,0,3,0.001390622099,-0.001042439021
3097,NZD_CHF,2024-10-16 00:00:00,0.374545454545497,0.4327272727272539,0.1927272727272491,2.82446713271927,-2.3828231810577702,-2.064428704278578,0.1348600508905651,30.05927588383632,0.0009736349799,0.0009237141135,0.52353,0.52472,0.5225,0.52197,2,9,3,2,0.0007715592601,1.054043633,3955,6,0.005129296017,0,0,23,8.870881879e-05,-0.002650018233,-0.003343685943,-0.0003619515525,-0.008232063903,-0.004430362821,-1.729023647e-05,-3.533151613,0,3,0.002542220363,-0.0006964584683
3145,NZD_CHF,2024-11-04 10:00:00,0.6607142857142467,0.0714285714284439,0.2678571428573092,0.5508768607109418,-1.878883578496199,-0.3639722115411364,0.4884955752212521,44.160515717642674,0.001016561123,0.0008156301592,0.51807,0.51811,0.5177,0.51755,0,6,9,4,0.001491559643,1.246350581,4722,8,0.001545386364,10,10,13,-0.001600853319,0.004546385722,-0.002642824922,-0.0009571065491,-0.006138589317,-0.003682606277,0.001041058676,-2.842918084,2,1,0.0007144443568,0.0001714986139
3155,NZD_CHF,2024-11-06 05:00:00,0.3887240356082874,0.4807121661721286,0.1305637982195839,2.3761852822675813,-0.1551218878631648,-0.5288246177152813,0.2729528535980339,45.640582240465946,0.001418239573,0.0008395081264,0.51823,0.51985,0.51692,0.51648,2,13,7,5,0.001167274873,1.689369678,55852,6,0.005243059169,5,5,18,-0.006874815333,0.00363432904,-0.004015759509,0.002664483684,-0.001927785765,-0.0004255072304,-0.0006111603113,-2.065941506,1,2,0.002531035501,0.0007456300915
3244,NZD_CHF,2024-12-10 03:00:00,0.5794392523363971,0.0186915887850651,0.4018691588785376,1.243464204746401,-1.859385726723488,2.835563233253432,0.4783362218370905,40.840832933433,0.0008604992375,0.000848867044,0.51425,0.51427,0.51363,0.5132,1,8,8,4,0.001361901144,1.013703198,5489,11,-0.006396610297,3,3,20,-0.001127544909,0.003701543287,-0.001925602346,-0.0008435426574,-0.01110005209,-0.003110241024,-0.00106916725,-3.497969398,3,0,0.001206366648,-9.277039971e-05
3258,NZD_CHF,2024-12-13 18:00:00,0.5599999999999468,0.3200000000000118,0.1200000000000414,0.9559773024958608,-1.3128754954275674,0.0637318201663812,0.4160305343511479,46.11871147766608,0.0007845374551,0.0008403142591,0.51459,0.51483,0.51417,0.51408,4,5,2,4,0.0006390099385,0.9336238753,4114,9,0.006042432231,18,18,5,-0.002390969029,0.001731029617,-0.001515858499,-0.001023926008,-0.006353778422,-0.002001224718,0.001084823589,-1.950193697,2,1,0.0008165170173,0.0009555858804
3276,NZD_CHF,2024-12-24 22:00:00,0.3466386554621862,0.1764705882353037,0.47689075630251,3.958474870639255,-0.3160126997569478,0.1829547209118928,0.47689075630251,47.66257418525126,0.001202483319,0.0008902974902,0.50898,0.50982,0.50733,0.50506,1,3,1,3,0.000548560164,1.350653385,3533,6,0.005496630169,22,22,1,0.0008629643828,0.002793792519,-0.002539496419,0.0007612971006,-0.009678346363,-0.0007487390009,-0.0004200143882,-2.070714796,2,1,0.003247043618,-0.0002827750475
3286,NZD_CHF,2024-12-26 08:00:00,0.7011494252873255,0.1149425287356145,0.1839080459770599,0.8418673838410551,-0.948310386395612,0.8128374740533509,0.4914933837429184,47.26721966740803,0.001033416921,0.0008925439865,0.50805,0.50815,0.50744,0.50728,3,3,8,3,0.00142994565,1.157833044,3495,5,0.005863035361,8,8,15,-0.001050303994,0.001418188502,-0.001988404912,-0.0007342723248,-0.01694062645,-0.001929400319,-0.0004966165159,-2.603015245,0,3,0.001201390606,-0.001000609024
3303,NZD_CHF,2024-12-31 02:00:00,0.1052631578946548,0.2105263157895044,0.6842105263158408,0.728436753364275,-0.5750816473928263,-0.9201306358285504,0.2922535211267644,45.97962157956231,0.0007824975845,0.0009290067731,0.50932,0.50944,0.50926,0.50887,1,2,4,2,0.0008030326111,0.8422948112,1560,3,0.002201431819,2,2,21,7.340323328e-05,0.001591621727,-0.0003730207855,0.0002154956139,0.002378543134,-0.0008832449027,0.0003832178747,-2.568698025,2,1,0.0001178110704,-0.00123559129
3306,NZD_CHF,2024-12-31 08:00:00,0.128571428571492,0.1285714285713334,0.7428571428571745,0.9746262897089466,-1.3505535728824285,-2.645414214924593,0.1708683473389372,38.01123313441948,0.0007182240079,0.0009290067731,0.50822,0.5084,0.50831,0.5077,1,12,3,2,0.0007493961921,0.7731095496,2935,6,0.0004132597396,8,8,15,-0.0002956749689,-0.003299944067,7.869523308e-05,0.0001805109336,0.004594807875,-0.001906465853,1.865549027e-05,-4.121276882,0,3,9.837000903e-05,-0.0009546825347
3313,NZD_CHF,2025-01-03 11:00:00,0.4285714285714852,0.4047619047619362,0.1666666666665785,1.0081063998193172,-2.472260932890446,-0.876092466509705,0.0578512396693881,42.80344048025135,0.0008332453798,0.0008591171385,0.50952,0.50986,0.50916,0.50902,4,3,5,2,0.0009284683572,0.9698856447,7927,3,-0.003096159711,11,11,12,-5.328141557e-07,0.002810508822,-0.001216951099,-0.001225402669,0.003952690908,-0.004037716926,-0.0001784440482,-2.7362888,3,0,0.0007067970609,0.000561878709
3374,NZD_CHF,2025-02-05 00:00:00,0.8626373626373727,0.1373626373626273,0.0,1.7701794253741476,-0.0972626057897812,-0.7975533674763355,0.662921348314596,51.59260836084434,0.001028144364,0.0008167192569,0.50946,0.51128,0.51103,0.50946,2,1,5,1,0.000878018462,1.258871216,1205,3,-0.002265802985,0,0,23,-0.0005981459641,-0.001719354884,-0.000273919,-7.407777448e-05,-0.01147136021,-0.0001956640845,2.058934362e-06,-2.305123758,0,3,0.000684656867,1.795264147e-05
3446,NZD_CHF,2025-03-07 00:00:00,0.2058823529412148,0.5,0.2941176470587851,0.922519029938614,-1.8269494514470417,-4.938190101436028,0.0490196078431317,39.68370744661157,0.001105668248,0.0008351869579,0.50607,0.50658,0.50586,0.50556,4,8,9,4,0.001675279948,1.323857177,1513,6,0.006395238254,0,0,23,-0.0008427088448,-0.006413431123,-0.001047172237,0.0006876005491,-0.008842138052,-0.003985248039,0.0006373183734,-5.281873664,0,3,0.001619689453,0.0007446097383
3447,NZD_CHF,2025-03-07 07:00:00,0.9615384615384944,0.0384615384615056,0.0,0.8024748073221867,-2.561746500297732,-4.526780964381507,0.0,31.099460097262494,0.0009719931304,0.0008351869579,0.50426,0.50429,0.50351,0.50351,4,9,9,3,0.001571274944,1.163803052,1796,6,0.004790737811,7,7,16,-0.0001522263351,-0.01351238822,-0.001627242778,-0.00165928807,-0.01235739372,-0.004933096353,-7.300549832e-05,-8.425985476,3,0,0.001488435136,-0.001229043247
3460,NZD_CHF,2025-03-13 08:00:00,0.6333333333334814,0.0999999999999259,0.2666666666665926,0.7159096024814284,-1.3482964180069286,0.0357954801240449,0.4520123839009247,47.89986982924034,0.0008380946392,0.001069513852,0.50485,0.50491,0.50447,0.50431,3,17,5,6,0.0008536218899,0.7836220518,2224,7,0.005581557658,8,8,15,-0.0007582325254,0.00158588595,-0.001386633081,0.0003275114413,0.00498417418,-0.002237469624,0.0002516590439,-2.111933327,0,3,0.0007529822414,-0.004266202746
3461,NZD_CHF,2025-03-13 09:00:00,0.3551912568305623,0.0109289617486448,0.6338797814207928,2.013323089356057,-1.8042895445595009,0.0660105930937073,0.3240223463687265,42.063376325122384,0.0009089450221,0.001069513852,0.50447,0.50449,0.50382,0.50266,3,18,5,5,0.0008693194683,0.8498674611,2771,6,0.004410369514,9,9,14,-0.001084298549,0.0006543659329,-0.002042294027,-7.442778583e-06,0.004390459309,-0.003249844331,-0.0004708110938,-2.662427255,1,2,0.001289311785,-0.003034585823
3464,NZD_CHF,2025-03-13 15:00:00,0.1264367816091968,0.3160919540229602,0.5574712643678429,1.9116194695543327,-0.4394527516216464,-3.0432103049801698,0.2127192982456194,34.498634690909256,0.0009102229956,0.001069513852,0.50287,0.50342,0.50265,0.50168,3,17,4,6,0.0008438366287,0.8510623718,6036,7,0.0002585495385,15,15,8,-0.002178588787,-0.001291745924,-0.0009346073838,0.002443946159,0.004983862635,-0.0007954658866,0.0001535192948,-3.944088446,3,0,0.0004375845404,-0.001701502276
3479,NZD_CHF,2025-03-26 20:00:00,0.5185185185184322,0.1728395061728564,0.3086419753087113,1.0388324387337315,-2.000714326449939,0.9747069795526512,0.434004474272945,44.0116197728135,0.0007797215122,0.0007914605455,0.50712,0.50726,0.5067,0.50645,2,7,4,4,0.0008075492283,0.9851678856,3344,6,0.0009272320816,20,20,3,-0.001933758856,0.00280405389,-0.001400242806,0.001690346574,-0.009576963064,-0.00307401519,-0.0007264799069,-3.244748234,0,3,0.000828549494,-0.002976787644
3480,NZD_CHF,2025-03-26 23:00:00,0.1282051282051136,0.1025641025641098,0.7692307692307765,1.5028028262769666,-1.759692198290094,0.9248017392474298,0.286353467561536,37.962441776733534,0.0007785452486,0.0007874034324,0.50619,0.50631,0.50604,0.50514,2,11,5,3,0.0008610881201,0.9887501331,1016,7,-0.0004937540218,23,23,0,0.0002118281438,0.0008695996437,-0.0002568636957,0.0007344410749,-0.01232983775,-0.002703637741,-0.0002755764187,-4.097385484,3,0,0.0003161305646,0.00136192182
3494,NZD_CHF,2025-04-03 00:00:00,0.079120879120886,0.4527472527472476,0.4681318681318663,3.319982289814591,-1.9190227301566047,-0.7953364166808938,0.2866756393001323,39.51299672375094,0.001370489238,0.0008186506224,0.50436,0.50642,0.504,0.50187,3,10,7,5,0.001132779386,1.674083181,2195,1,0.004617023787,0,0,23,0.0007126362459,0.004259583058,-0.004592612396,0.00353838142,0.0003361444266,-0.005204686061,-0.0006834509394,-3.867232119,0,3,0.003604606703,-0.009016516159
3496,NZD_CHF,2025-04-03 01:00:00,0.5540540540540476,0.1054054054054047,0.3405405405405476,2.407470397406883,-2.830404386140474,-2.1341899739173997,0.1463414634146385,30.594371321975828,0.001536882864,0.0008209500169,0.504,0.50439,0.50195,0.50069,3,14,8,5,0.001343981338,1.872078485,8320,2,0.00417537141,1,1,22,0.000868841368,0.001906578271,-0.007680361637,0.002119209046,-0.002674990449,-0.008628865838,-0.001416824331,-4.782407412,1,2,0.004075754934,-0.01149748626
3506,NZD_CHF,2025-04-10 18:00:00,0.7849999999999979,0.1349999999999961,0.0800000000000059,2.030010251696167,-1.7153586626832469,-3.200649496840943,0.0318725099601617,38.45478112038132,0.002955650098,0.002074781751,0.47836,0.47917,0.47365,0.47317,3,3,9,3,0.006518608409,1.424559521,13856,1,0.001757506468,18,18,5,0.005632591679,0.02508359982,-0.008242093714,-0.003856547366,-0.0504442186,-0.01064722302,0.004489352071,-4.932924912,2,1,0.009915839318,-0.003235541838
3528,NZD_CHF,2025-04-21 10:00:00,0.8857142857142767,0.0571428571428616,0.0571428571428616,1.59995483849138,0.2590403071843251,-1.0285423961730058,0.4128686327077847,43.48684901085836,0.001312537048,0.0017514926,0.48567,0.48579,0.48381,0.48369,0,9,8,4,0.001395276455,0.7493820118,3808,7,0.006320767966,10,10,13,0.002361968535,-0.001419767932,-0.003837113261,-0.001355555925,-0.004642762767,0.000703002262,1.587427968e-05,-3.314192164,2,1,0.003795932188,0.0005723823646
3646,NZD_CHF,2025-06-17 18:00:00,0.2807017543859598,0.105263157894747,0.6140350877192932,1.1881697998028884,-0.3439438894166302,-0.5940848999014732,0.4353312302839084,51.152586995930825,0.000959458825,0.0009008788346,0.49299,0.49311,0.49267,0.49197,1,7,7,4,0.001152631084,1.065025382,3458,5,6.085624742e-05,18,18,5,-0.001133294646,0.001156902472,-0.003040008827,0.0004874054194,-0.004129560524,-0.0006695953257,0.001736661056,-1.865635037,2,1,0.0006290265515,0.0003333361774
3649,NZD_CHF,2025-06-17 20:00:00,0.6689189189188961,0.0743243243243217,0.2567567567567821,1.4530260436359208,-2.4249826539058077,-0.7461485088940861,0.0942928039702341,39.0736860335121,0.001018563987,0.000907822079,0.4918,0.49191,0.49081,0.49043,1,10,7,2,0.001165734771,1.121986357,4447,4,-0.0009551778475,20,20,3,-0.003024140349,-0.00310606541,-0.00378249119,0.0009523085429,-0.005717429357,-0.005019876611,0.002671644713,-3.583476391,0,3,0.002055708366,-0.002538248563
3658,NZD_CHF,2025-06-20 09:00:00,0.7565789473684643,0.1578947368420841,0.0855263157894515,1.5351129667561183,0.0,0.5756673625335164,0.6165803108808224,44.280504878978284,0.0009901551436,0.0009450998198,0.49014,0.49038,0.48899,0.48886,4,12,8,6,0.001258761745,1.047672556,3239,7,-0.005453042182,9,9,14,-0.001282291864,0.0003877274121,-0.002879345254,1.476661652e-05,-0.01273153613,0.0,0.00130423093,-3.918577836,1,2,0.002328622672,-0.0004428564105
3664,NZD_CHF,2025-06-26 09:00:00,0.5897435897435368,0.2564102564102983,0.1538461538461648,0.9550062350382644,-0.0244873393599119,-0.0367310090399018,0.4329501915708886,47.827930920561705,0.0008167485943,0.0009684221231,0.48594,0.48614,0.48548,0.48536,3,1,4,1,0.0008116198563,0.8433807684,3316,3,0.003896711286,9,9,14,0.000645032634,0.002162964722,-0.001317414764,0.0001558074697,-0.01397681062,-4.119549322e-05,-4.312549738e-05,-1.812063113,1,2,0.001008801362,-0.003162317473
3678,NZD_CHF,2025-07-11 11:00:00,0.6477272727272957,0.1477272727272325,0.2045454545454717,1.036532222302538,-1.0600897728094376,1.0129746717957038,0.3312500000000037,48.97235037674504,0.0008489847021,0.0007925015389,0.47982,0.47995,0.47925,0.47907,4,3,8,2,0.001213476621,1.071271992,1774,2,0.0003126661064,11,11,12,-0.0005968413364,0.004721227095,-0.001272012767,-0.001098677289,-0.004263334557,-0.001876173158,0.001498663503,-2.520657904,3,0,0.001188651646,0.0003713852526
3682,NZD_CHF,2025-07-14 00:00:00,0.213197969543132,0.4060913705583816,0.3807106598984863,2.1835715653707752,-1.141664320980616,-4.145460738318026,0.1592356687898152,35.82645474570893,0.0009021916347,0.0007990260933,0.47762,0.47842,0.4772,0.47645,0,8,7,4,0.00119231071,1.129114108,1082,3,0.002866740473,0,0,23,-0.001101676559,-0.002691847835,-0.002741419092,0.00125515991,-0.007141474672,-0.00215609809,0.0009348745888,-4.644246121,0,3,0.002887695827,-0.003770051031
3693,NZD_CHF,2025-07-21 00:00:00,0.2349726775956209,0.3169398907103964,0.4480874316939826,2.505262697203367,-1.4374458098707794,-1.9029044530670436,0.3378378378378324,37.247288500912425,0.0007304623192,0.0007713732385,0.4762,0.47721,0.47663,0.47538,0,12,3,6,0.00074722731,0.9469635227,1990,5,0.004363887422,0,0,23,0.001314910572,0.003145118228,-0.002451726342,0.0005909610283,0.002788174086,-0.002200543689,0.001430823781,-3.354040223,0,3,0.002200543689,-0.003630635957
3698,NZD_CHF,2025-07-21 23:00:00,0.9124087591240836,0.0875912408759165,0.0,2.217463199837992,-2.0394187093400578,-1.812816630524456,0.0,28.418976828706462,0.0006178231053,0.0007571991688,0.47653,0.47665,0.47528,0.47528,0,5,2,2,0.0006628519729,0.8159320966,775,7,0.0010918407,23,23,0,-0.0001287759183,-0.002682539961,-0.002983258163,-0.0003865316366,-0.008317533479,-0.002647560959,-0.0005284893031,-4.742457792,3,0,0.002605590884,0.0008164585672
3702,NZD_CHF,2025-07-24 23:00:00,0.2222222222222064,0.0598290598290719,0.7179487179487216,1.7065441110818234,-1.8378167350111632,0.3063027891685946,0.3169811320754762,47.48066104109592,0.0006855961076,0.0007315155954,0.47958,0.47965,0.47932,0.47848,3,1,5,1,0.0009175695971,0.9372269189,1801,5,0.006421877296,23,23,0,-0.001694228705,0.002170873585,-0.001063441689,0.0004878800835,0.006463849133,-0.002625274974,-0.0005222474896,-2.640038326,3,0,0.0005631394127,-0.0001630177097
3707,NZD_CHF,2025-07-28 10:00:00,0.3853211009174162,0.3669724770642374,0.2477064220183462,1.4916022641312758,-2.3263521550671418,-2.818991434963756,0.1093117408906864,36.96511985398238,0.0007307578074,0.0007158882139,0.47757,0.47797,0.47715,0.47688,0,8,6,3,0.000984451228,1.020770832,4118,3,-4.187867748e-05,10,10,13,-0.004530196035,-0.003365634024,-0.002365428188,0.002506699306,0.003229936322,-0.003556489104,-0.002247212633,-3.900060966,2,1,0.0008588996139,-0.0003408089719
3754,NZD_CHF,2025-08-27 00:00:00,0.6285714285714297,0.3714285714285703,0.0,3.602188478440401,-1.1192514200868278,0.5789231483207927,0.531722054380663,40.45210219905229,0.0007773052456,0.0007036405457,0.46827,0.47107,0.47003,0.46827,2,6,6,4,0.0009503138659,1.104690812,2606,8,0.002615714911,0,0,23,-4.71208666e-05,-0.001294690888,-0.001296948102,0.0001218682802,-0.01456894239,-0.001849234795,0.0002525207758,-2.302827634,0,3,0.001743049502,-0.0005692297372
3765,NZD_CHF,2025-09-01 00:00:00,0.762195121951215,0.1768292682926932,0.0609756097560917,2.011384845013068,-1.1773960068369562,-2.8699027666650423,0.3409090909090845,38.16856492418901,0.0008153586342,0.0007191973707,0.46942,0.47096,0.47067,0.46932,0,4,5,4,0.0008919214848,1.133706361,2101,5,0.002418226964,0,0,23,-0.0005714120861,0.0007842223354,-0.002779400293,0.0009121682317,0.008254487886,-0.002037568359,0.0006220396294,-3.201045393,0,3,0.002800587407,-0.001005402784
3789,NZD_CHF,2025-09-09 03:00:00,0.4594594594594919,0.4594594594594919,0.0810810810810162,0.6567903552319702,0.1065065440916841,0.9585588968250588,0.4612068965517091,49.71465840310877,0.0005633456659,0.0006906588132,0.47129,0.47146,0.47112,0.47109,1,1,2,1,0.0006892346455,0.8156641964,1272,5,-0.002923916739,3,3,20,0.0007819948541,0.001528922408,-0.0001910158867,-0.0003659550513,-0.0007847878824,0.0001273641981,-0.0005951979027,-2.218886335,3,0,0.0003395585771,-0.0002223571794
3790,NZD_CHF,2025-09-11 07:00:00,0.9210526315788782,0.0,0.0789473684211218,0.5993749740022254,-0.7571052303184761,0.8517433841082965,0.4568965517241424,50.3416651919501,0.000633993771,0.0006572941363,0.47449,0.47449,0.47414,0.47411,3,1,4,1,0.0008361986729,0.964551083,647,1,0.007807167626,7,7,16,-0.0003587676761,0.001560786616,-0.0001054485254,-0.0005441221444,0.005727767781,-0.001011847129,-9.742559976e-05,-1.98740123,3,0,0.0007379062772,-4.01130693e-05
