trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
649,0.4416666667,20,0.2352822865,0.3083333333
650,0.5,2,0,0.34375
651,0.4891304348,16,0.4415006507,0.3177570093
652,0.5603448276,29,0.5286329202,0.725
653,0.5811965812,23,0.799737825,0.9083333333
654,0.5,5,0.6063442833,0.6
655,0.5384615385,14,0.338127101,0.3375
656,0.4270833333,14,0.4811552364,0.25
657,0.512605042,17,0.9754596738,0.7
658,0.5384615385,15,0.61920653,0.3291139241
659,0,1,0,0.5
660,0.6666666667,1,0,0.125
661,1,1,0,0.1428571429
662,0.5546218487,22,1.029738632,0.8416666667
663,0.6086956522,31,0.3789176265,0.85
664,0.5603448276,34,0.2425063565,0.7
665,0.5514018692,28,0.6147383575,0.8333333333
666,0.6666666667,3,0.245514598,0.5
667,0.5,3,0.4638489234,0.5
668,0.5961538462,8,1.458886811,0.6612903226
669,0.5714285714,6,0.1482651834,0.7142857143
670,0.5083333333,26,0.780974168,0.9333333333
671,0.4333333333,13,0.374046593,0.5161290323
672,0.5446428571,29,0.498015363,0.9833333333
673,0,1,0,0.25
674,0.6239316239,42,0.491352819,0.9833333333
675,0,0,0,0
676,0.4833333333,23,0.356522395,0.9666666667
677,0.5,1,0,0.07692307692
678,0,1,0,0.2727272727
679,0.6134453782,35,0.4221029865,0.9583333333
680,0,0,0,0
681,0.5,2,0.1651999853,0.1666666667
682,0,0,0,0
683,0,0,0,0
684,0,1,0,0.07692307692
685,1,3,0.3503337132,0.7272727273
686,0.5,0,0,0
687,0.4705882353,5,0.6026554477,0.2258064516
688,0,1,0,0.25
689,0.4705882353,3,0.6293480679,0.425
690,0.5,3,0,0.4571428571
691,0.3793103448,5,0.6497423544,0.375
692,0.6666666667,5,0,0.8
693,0,2,0,0.9090909091
694,0,0,0,0
695,0.3333333333,6,0.2729048718,0.55
696,0.462962963,8,0.4370723528,0.2456140351
697,0,1,0,0.5
698,0.5566037736,24,0.637655355,1
699,1,1,0,0.1111111111
700,0.5882352941,8,0.3744574463,0.862745098
701,0.5168539326,21,0.2592467605,0.4526315789
702,0.6,2,0,0.1176470588
703,0.5798319328,28,0.5859287694,0.9416666667
704,0.5,2,0.5620393113,0.3333333333
705,0.2857142857,2,0.2461717312,0.5
706,0.5,1,0,0.6
707,0.5321100917,24,0.793723569,0.8916666667
708,1,1,0,0.1428571429
709,0.5546218487,20,0.5909890217,0.8833333333
710,1,1,0,0.2
711,0.5,0,0,0
712,0.4074074074,3,1.288665749,0.2903225806
713,0.45,3,0,0.1785714286
714,0,0,0,0
715,0,0,0,0
716,0.5,2,0,0.2142857143
717,0.5,2,0,0.1304347826
718,0,2,0,0.1666666667
719,0.4545454545,6,1.267504037,0.55
720,0,0,0,0
721,0.7142857143,4,0.1408244639,0.5
