pair,bar_time,swing_low_N,low,close,sweep_atr,reclaim_ratio,fired_signal
GBP_AUD,2022-12-22 12:00:00,1.79033,1.7884,1.79464,0.2720072052,2.233160622,1
GBP_CHF,2022-12-22 12:00:00,1.11679,1.11543,1.11735,0.3370544429,0.4117647059,0
NZD_USD,2022-12-22 20:00:00,0.62402,0.62306,0.62462,0.2734593107,0.625,1
NZD_CAD,2022-12-26 16:00:00,0.8507,0.84966,0.85242,0.2918865474,1.653846154,1
GBP_NZD,2022-12-27 12:00:00,1.90973,1.90756,1.91481,0.2674539198,2.341013825,1
USD_CHF,2022-12-28 00:00:00,0.92696,0.92604,0.9294,0.3202464539,2.652173913,1
CAD_CHF,2022-12-29 00:00:00,0.68148,0.67982,0.68178,0.7352238446,0.1807228916,0
AUD_CHF,2022-12-29 12:00:00,0.6213,0.62014,0.6219,0.4407666169,0.5172413793,1
EUR_CHF,2022-12-29 16:00:00,0.9831,0.98245,0.9856,0.2800163194,3.846153846,1
CAD_CHF,2022-12-30 00:00:00,0.67933,0.67865,0.68107,0.2974329898,2.558823529,1
GBP_JPY,2022-12-30 20:00:00,158.394,157.833,158.514,0.8491996313,0.2139037433,0
USD_JPY,2022-12-30 20:00:00,131,130.778,131.088,0.3759418039,0.3963963964,0
CAD_JPY,2023-01-02 00:00:00,96.46,96.329,96.713,0.3106609224,1.93129771,1
EUR_USD,2023-01-03 12:00:00,1.05341,1.05195,1.05603,0.3788700371,1.794520548,1
NZD_USD,2023-01-03 12:00:00,0.6212,0.62003,0.62521,0.2926432992,3.427350427,1
EUR_GBP,2023-01-03 16:00:00,0.88001,0.87827,0.88144,0.6054545761,0.8218390805,1
EUR_CAD,2023-01-06 16:00:00,1.42614,1.42344,1.42998,0.5065994009,1.422222222,1
GBP_CAD,2023-01-06 16:00:00,1.61194,1.61011,1.62444,0.2600168305,6.830601093,1
USD_CHF,2023-01-09 16:00:00,0.91883,0.9167,0.91964,0.5084885293,0.3802816901,0
GBP_USD,2023-01-12 12:00:00,1.21003,1.208,1.22364,0.3759155343,6.704433498,1
NZD_CAD,2023-01-12 12:00:00,0.85085,0.84844,0.85646,0.6424769056,2.32780083,1
NZD_USD,2023-01-12 12:00:00,0.63345,0.63063,0.64132,0.7337481654,2.790780142,1
USD_JPY,2023-01-12 20:00:00,129.171,128.857,129.245,0.3998090899,0.2356687898,0
CHF_JPY,2023-01-13 16:00:00,137.74,137.418,137.842,0.4914849257,0.3167701863,0
NZD_JPY,2023-01-13 16:00:00,81.281,81.027,81.387,0.5553596938,0.4173228346,0
GBP_CHF,2023-01-17 12:00:00,1.12652,1.12476,1.12826,0.4499105625,0.9886363636,1
USD_CHF,2023-01-17 16:00:00,0.92005,0.91874,0.92243,0.356190851,1.816793893,1
AUD_NZD,2023-01-18 04:00:00,1.08397,1.08322,1.08422,0.2745735832,0.3333333333,0
EUR_AUD,2023-01-18 08:00:00,1.53992,1.53789,1.54722,0.3480638598,3.596059113,1
EUR_NZD,2023-01-18 08:00:00,1.66938,1.66733,1.67539,0.2815310956,2.931707317,1
GBP_NZD,2023-01-18 08:00:00,1.90171,1.89998,1.90492,0.258382818,1.855491329,1
AUD_CAD,2023-01-19 12:00:00,0.92948,0.9281,0.93042,0.3947358361,0.6811594203,1
GBP_USD,2023-01-24 16:00:00,1.22817,1.22631,1.23262,0.3716408204,2.392473118,1
GBP_AUD,2023-01-25 08:00:00,1.73435,1.7316,1.73574,0.387865955,0.5054545455,1
USD_CAD,2023-01-26 16:00:00,1.33402,1.33033,1.33585,0.9542075216,0.4959349593,0
EUR_GBP,2023-01-30 00:00:00,0.87627,0.87464,0.87743,0.8114206992,0.7116564417,1
EUR_JPY,2023-01-30 00:00:00,140.757,140.541,141.604,0.3962579925,3.921296296,1
AUD_USD,2023-01-31 12:00:00,0.70041,0.69839,0.70263,0.6443991216,1.099009901,1
NZD_JPY,2023-01-31 12:00:00,83.719,83.618,83.841,0.2695979362,1.207920792,1
NZD_USD,2023-01-31 12:00:00,0.64228,0.6413,0.64546,0.3343093478,3.244897959,1
GBP_JPY,2023-01-31 16:00:00,159.966,159.765,160.475,0.3311483737,2.532338308,1
GBP_USD,2023-01-31 16:00:00,1.22955,1.22843,1.23256,0.2915138925,2.6875,1
NZD_CHF,2023-02-01 00:00:00,0.58899,0.58811,0.58972,0.3444486312,0.8295454545,1
GBP_CHF,2023-02-03 00:00:00,1.11551,1.11388,1.11698,0.4241475853,0.9018404908,1
AUD_NZD,2023-02-03 12:00:00,1.08809,1.08717,1.09118,0.3475836403,3.358695652,1
CAD_JPY,2023-02-03 12:00:00,96.216,96.036,96.901,0.4141344472,3.805555556,1
AUD_CAD,2023-02-06 00:00:00,0.92623,0.92332,0.92751,0.7854306825,0.439862543,0
AUD_CHF,2023-02-06 00:00:00,0.64017,0.63826,0.6411,0.7314085191,0.4869109948,0
NZD_CAD,2023-02-06 00:00:00,0.84623,0.84495,0.84762,0.3311873416,1.0859375,1
NZD_USD,2023-02-06 00:00:00,0.63202,0.63035,0.63221,0.4608753063,0.1137724551,0
AUD_CHF,2023-02-06 16:00:00,0.63661,0.63574,0.63803,0.2988566912,1.632183908,1
NZD_CHF,2023-02-06 16:00:00,0.58255,0.58165,0.58353,0.3643016684,1.088888889,1
GBP_CAD,2023-02-07 12:00:00,1.61008,1.60784,1.61096,0.419067492,0.3928571429,0
EUR_USD,2023-02-07 16:00:00,1.06858,1.06692,1.07605,0.4081234685,4.5,1
EUR_CAD,2023-02-08 00:00:00,1.43603,1.43448,1.43733,0.3868381869,0.8387096774,1
EUR_CHF,2023-02-09 00:00:00,0.98633,0.98563,0.98737,0.3335664744,1.485714286,1
CAD_JPY,2023-02-09 04:00:00,97.473,97.316,97.796,0.3879704917,2.057324841,1
EUR_GBP,2023-02-09 16:00:00,0.88482,0.88386,0.88521,0.5145800669,0.40625,0
AUD_NZD,2023-02-13 00:00:00,1.0951,1.09329,1.09634,0.7997597481,0.6850828729,1
USD_CHF,2023-02-14 12:00:00,0.91581,0.91377,0.91781,0.6769588835,0.9803921569,1
AUD_USD,2023-02-15 16:00:00,0.68743,0.68647,0.68844,0.2630890119,1.052083333,1
GBP_CHF,2023-02-15 16:00:00,1.11013,1.10919,1.1109,0.2732112079,0.8191489362,1
NZD_CAD,2023-02-16 00:00:00,0.83954,0.83851,0.84114,0.3716421612,1.553398058,1
GBP_USD,2023-02-16 16:00:00,1.19792,1.19657,1.20167,0.2643386432,2.777777778,1
NZD_USD,2023-02-16 16:00:00,0.62525,0.62329,0.62767,0.6193274932,1.234693878,1
NZD_CHF,2023-02-17 08:00:00,0.57714,0.57623,0.57809,0.4301494477,1.043956044,1
EUR_USD,2023-02-17 12:00:00,1.06296,1.06129,1.06412,0.532079343,0.6946107784,1
EUR_CHF,2023-02-20 12:00:00,0.98605,0.98554,0.98697,0.2679625891,1.803921569,1
EUR_GBP,2023-02-21 00:00:00,0.88697,0.88629,0.8876,0.3724206832,0.9264705882,1
AUD_JPY,2023-02-22 16:00:00,91.854,91.681,91.936,0.536788691,0.4739884393,0
CAD_JPY,2023-02-24 00:00:00,99.267,99.037,99.557,0.7431782593,1.260869565,1
CHF_JPY,2023-02-24 00:00:00,144.091,143.691,144.315,0.9200930755,0.56,1
EUR_JPY,2023-02-24 00:00:00,142.56,142.147,142.886,0.9274252598,0.789346247,1
NZD_CAD,2023-02-27 00:00:00,0.83767,0.83684,0.83916,0.3002465918,1.795180723,1
AUD_CHF,2023-02-27 16:00:00,0.63004,0.62921,0.63082,0.3659447043,0.9397590361,1
NZD_CHF,2023-02-28 08:00:00,0.57591,0.57541,0.57625,0.2505785527,0.68,1
AUD_NZD,2023-03-01 00:00:00,1.08743,1.08479,1.08772,1.085744234,0.1098484848,0
AUD_NZD,2023-03-01 12:00:00,1.08104,1.08025,1.08118,0.3035686602,0.1772151899,0
GBP_CHF,2023-03-03 00:00:00,1.12378,1.12298,1.12599,0.2513907829,2.7625,1
AUD_CHF,2023-03-06 12:00:00,0.62875,0.62814,0.6292,0.2936564619,0.737704918,1
NZD_CHF,2023-03-06 12:00:00,0.57777,0.57721,0.57846,0.2672175034,1.232142857,1
NZD_USD,2023-03-06 12:00:00,0.61832,0.61727,0.61909,0.3809724812,0.7333333333,1
AUD_JPY,2023-03-07 00:00:00,91.369,91.299,91.636,0.2516842515,3.814285714,1
CAD_CHF,2023-03-07 08:00:00,0.68296,0.68215,0.68424,0.4233086237,1.580246914,1
USD_CHF,2023-03-07 08:00:00,0.92954,0.92858,0.9327,0.3341732601,3.291666667,1
AUD_NZD,2023-03-07 16:00:00,1.0755,1.07423,1.07743,0.4678561474,1.519685039,1
NZD_CAD,2023-03-08 00:00:00,0.83971,0.83785,0.84017,0.6534179252,0.247311828,0
AUD_USD,2023-03-08 04:00:00,0.65803,0.65679,0.65908,0.4260895415,0.8467741935,1
GBP_JPY,2023-03-08 16:00:00,162.031,161.71,162.327,0.5485150539,0.9221183801,1
EUR_JPY,2023-03-09 12:00:00,143.757,143.62,143.901,0.2982299888,1.051094891,1
GBP_CHF,2023-03-10 00:00:00,1.11107,1.11016,1.1113,0.2861226722,0.2527472527,0
EUR_GBP,2023-03-10 12:00:00,0.88249,0.88172,0.88376,0.3435481178,1.649350649,1
AUD_CHF,2023-03-13 00:00:00,0.60535,0.60342,0.60803,0.6524181153,1.388601036,1
AUD_JPY,2023-03-13 00:00:00,88.629,88.189,89.046,0.8219694758,0.9477272727,1
CAD_CHF,2023-03-13 00:00:00,0.66501,0.66218,0.66735,1.020084133,0.8268551237,1
CAD_JPY,2023-03-13 00:00:00,97.226,96.677,97.728,0.9809068635,0.9143897996,1
EUR_CHF,2023-03-13 00:00:00,0.97953,0.97874,0.98145,0.3212899547,2.430379747,1
NZD_CHF,2023-03-13 00:00:00,0.56352,0.5617,0.56534,0.6670570076,1,1
NZD_JPY,2023-03-13 00:00:00,82.551,82.109,82.796,1.007533622,0.5542986425,1
USD_CHF,2023-03-13 00:00:00,0.91748,0.91464,0.91994,0.7290070731,0.8661971831,1
USD_JPY,2023-03-13 00:00:00,134.114,133.567,134.723,0.7295836757,1.113345521,1
EUR_NZD,2023-03-13 16:00:00,1.71798,1.7127,1.72283,0.7435089433,0.9185606061,1
GBP_JPY,2023-03-15 16:00:00,159.859,159.211,160.395,0.5925793395,0.8271604938,1
GBP_CAD,2023-03-16 12:00:00,1.65704,1.65374,1.66261,0.5896754477,1.687878788,1
USD_CAD,2023-03-20 16:00:00,1.36624,1.36516,1.36754,0.260984796,1.203703704,1
AUD_CAD,2023-03-21 16:00:00,0.91137,0.91054,0.91394,0.2771838408,3.096385542,1
AUD_NZD,2023-03-23 20:00:00,1.06857,1.06765,1.06973,0.3326818398,1.260869565,1
CAD_CHF,2023-03-24 12:00:00,0.66646,0.66514,0.66698,0.512012073,0.3939393939,0
CHF_JPY,2023-03-24 12:00:00,141.087,140.836,142.105,0.3120631059,4.055776892,1
NZD_CHF,2023-03-27 00:00:00,0.56879,0.56767,0.57041,0.4515128711,1.446428571,1
GBP_CAD,2023-03-29 08:00:00,1.67595,1.67403,1.67701,0.5112997369,0.5520833333,1
AUD_CAD,2023-03-30 04:00:00,0.90532,0.90466,0.90709,0.2610757136,2.681818182,1
EUR_CAD,2023-03-30 08:00:00,1.46927,1.46685,1.47162,0.7202192355,0.9710743802,1
USD_CHF,2023-03-31 00:00:00,0.91261,0.91095,0.91343,0.6219619439,0.4939759036,0
AUD_NZD,2023-03-31 08:00:00,1.06787,1.0672,1.06825,0.2946815438,0.5671641791,1
USD_CAD,2023-04-03 20:00:00,1.3422,1.34116,1.34321,0.3226319107,0.9711538462,1
AUD_CHF,2023-04-05 12:00:00,0.60593,0.6045,0.60627,0.4958053186,0.2377622378,0
AUD_JPY,2023-04-05 16:00:00,87.772,87.642,87.962,0.260185348,1.461538462,1
CAD_CHF,2023-04-05 16:00:00,0.67132,0.67054,0.67334,0.3550072334,2.58974359,1
USD_CHF,2023-04-05 16:00:00,0.9031,0.9004,0.90732,0.8869892237,1.562962963,1
USD_JPY,2023-04-05 16:00:00,130.917,130.602,131.186,0.5380026743,0.853968254,1
AUD_CAD,2023-04-06 16:00:00,0.89899,0.89755,0.89991,0.4877805789,0.6388888889,1
GBP_CHF,2023-04-06 16:00:00,1.12526,1.12406,1.12662,0.3836407477,1.133333333,1
NZD_JPY,2023-04-06 16:00:00,82.255,82.146,82.301,0.2663281798,0.4220183486,0
NZD_CAD,2023-04-07 00:00:00,0.84126,0.83932,0.84317,0.627966237,0.9845360825,1
NZD_CHF,2023-04-07 00:00:00,0.56427,0.56259,0.56535,0.6497569363,0.6428571429,1
NZD_USD,2023-04-07 00:00:00,0.62393,0.62252,0.62494,0.5076671437,0.7163120567,1
USD_CHF,2023-04-12 04:00:00,0.90247,0.90187,0.90262,0.2587530526,0.25,0
EUR_CHF,2023-04-12 16:00:00,0.98373,0.98317,0.9846,0.2734065542,1.553571429,1
GBP_CHF,2023-04-12 16:00:00,1.11709,1.1155,1.11781,0.5765688433,0.4528301887,0
USD_CHF,2023-04-13 16:00:00,0.88702,0.88598,0.88743,0.3445006268,0.3942307692,0
USD_CAD,2023-04-14 12:00:00,1.3317,1.3301,1.33402,0.5812461546,1.45,1
EUR_AUD,2023-04-18 08:00:00,1.62613,1.62462,1.62998,0.3263766957,2.549668874,1
CAD_CHF,2023-04-20 16:00:00,0.66246,0.66201,0.6642,0.2521647624,3.866666667,1
EUR_CHF,2023-04-20 16:00:00,0.97983,0.97934,0.9807,0.2762953649,1.775510204,1
GBP_JPY,2023-04-21 12:00:00,165.797,165.514,165.893,0.5553490229,0.3392226148,0
CAD_JPY,2023-04-21 16:00:00,98.774,98.682,99.044,0.2784997664,2.934782609,1
GBP_USD,2023-04-21 16:00:00,1.2377,1.23669,1.24301,0.2861982214,5.257425743,1
AUD_CHF,2023-04-24 00:00:00,0.59652,0.59485,0.59701,0.8602519202,0.2934131737,0
AUD_USD,2023-04-24 08:00:00,0.66721,0.66656,0.66881,0.2638148489,2.461538462,1
NZD_CHF,2023-04-24 16:00:00,0.54602,0.54556,0.54636,0.2545600492,0.7391304348,1
AUD_CHF,2023-04-26 00:00:00,0.58984,0.58934,0.59166,0.2595241125,3.64,1
EUR_CHF,2023-04-26 00:00:00,0.97761,0.977,0.97923,0.3650425315,2.655737705,1
AUD_CAD,2023-04-26 12:00:00,0.8993,0.8987,0.89987,0.2771511378,0.95,1
AUD_JPY,2023-04-26 12:00:00,88.105,87.932,88.241,0.4687212221,0.7861271676,1
NZD_JPY,2023-04-26 12:00:00,81.788,81.657,81.895,0.4017822859,0.8167938931,1
CAD_CHF,2023-04-26 16:00:00,0.65187,0.64992,0.6549,1.020350807,1.553846154,1
USD_CHF,2023-04-26 16:00:00,0.88608,0.88519,0.89159,0.3430041471,6.191011236,1
USD_JPY,2023-04-26 16:00:00,133.266,133.015,133.813,0.5700371765,2.179282869,1
EUR_GBP,2023-04-28 00:00:00,0.88229,0.8815,0.88303,0.4904126418,0.9367088608,1
AUD_NZD,2023-05-01 00:00:00,1.06826,1.06734,1.07212,0.3501516655,4.195652174,1
EUR_CAD,2023-05-01 00:00:00,1.49109,1.48975,1.49181,0.3287539474,0.5373134328,1
USD_CAD,2023-05-01 00:00:00,1.35361,1.35246,1.35557,0.3397427972,1.704347826,1
GBP_NZD,2023-05-01 16:00:00,2.02503,2.02368,2.02542,0.2547146079,0.2888888889,0
USD_JPY,2023-05-04 08:00:00,134.347,134.148,134.6,0.3802175506,1.271356784,1
EUR_CAD,2023-05-05 16:00:00,1.47859,1.47704,1.47889,0.3059367161,0.1935483871,0
EUR_GBP,2023-05-08 00:00:00,0.87128,0.87066,0.87252,0.3238172804,2,1
GBP_AUD,2023-05-08 16:00:00,1.86107,1.85901,1.86148,0.3706396914,0.1990291262,0
EUR_USD,2023-05-09 16:00:00,1.09499,1.09411,1.09553,0.2918478054,0.6136363636,1
EUR_CAD,2023-05-10 12:00:00,1.46496,1.46292,1.46745,0.5703411405,1.220588235,1
EUR_JPY,2023-05-10 20:00:00,147.346,147.041,147.453,0.6205738719,0.3508196721,0
EUR_NZD,2023-05-11 08:00:00,1.72222,1.72052,1.72278,0.3707819046,0.3294117647,0
EUR_GBP,2023-05-11 12:00:00,0.86681,0.86612,0.86865,0.4299559312,2.666666667,1
CAD_JPY,2023-05-11 16:00:00,99.53,99.369,99.693,0.371866069,1.01242236,1
AUD_CHF,2023-05-15 00:00:00,0.59577,0.59483,0.59757,0.4423383684,1.914893617,1
EUR_CAD,2023-05-16 16:00:00,1.45966,1.45864,1.4628,0.2953898063,3.078431373,1
GBP_CAD,2023-05-16 16:00:00,1.67862,1.67748,1.68065,0.2808037604,1.780701754,1
EUR_NZD,2023-05-17 16:00:00,1.7289,1.72697,1.73076,0.3667949539,0.9637305699,1
AUD_NZD,2023-05-18 08:00:00,1.06196,1.06076,1.06292,0.4729630829,0.8,1
AUD_CAD,2023-05-18 16:00:00,0.8926,0.89098,0.89341,0.6516489341,0.5,1
EUR_CHF,2023-05-22 00:00:00,0.97129,0.97035,0.97187,0.5361505343,0.6170212766,1
CAD_CHF,2023-05-22 12:00:00,0.66351,0.6622,0.66414,0.634105258,0.4809160305,0
USD_CHF,2023-05-22 12:00:00,0.89492,0.89409,0.89691,0.309272925,2.397590361,1
EUR_GBP,2023-05-24 08:00:00,0.86675,0.86488,0.86758,1.143072123,0.4438502674,0
EUR_USD,2023-05-24 12:00:00,1.076,1.07482,1.07895,0.4699116102,2.5,1
NZD_CAD,2023-05-29 00:00:00,0.82243,0.82071,0.82452,0.5647567773,1.215116279,1
EUR_AUD,2023-05-30 00:00:00,1.63675,1.63577,1.63815,0.2626277533,1.428571429,1
EUR_CHF,2023-05-30 00:00:00,0.96756,0.96698,0.96837,0.377086388,1.396551724,1
USD_CAD,2023-05-30 04:00:00,1.35807,1.35676,1.35961,0.5079452911,1.175572519,1
AUD_CAD,2023-05-30 08:00:00,0.8856,0.88472,0.88873,0.3900292638,3.556818182,1
CAD_JPY,2023-05-31 08:00:00,102.364,102.15,102.576,0.6256148593,0.9906542056,1
NZD_JPY,2023-05-31 08:00:00,83.857,83.637,83.911,0.6580984978,0.2454545455,0
USD_JPY,2023-05-31 08:00:00,139.495,139.312,139.953,0.4087464043,2.50273224,1
EUR_GBP,2023-06-01 16:00:00,0.85769,0.85673,0.8585,0.5674835049,0.84375,1
GBP_AUD,2023-06-05 16:00:00,1.87417,1.87198,1.87772,0.3741220311,1.621004566,1
EUR_CHF,2023-06-06 00:00:00,0.9696,0.96883,0.9707,0.4157431381,1.428571429,1
USD_CAD,2023-06-06 08:00:00,1.3407,1.33901,1.34251,0.5635407344,1.071005917,1
GBP_JPY,2023-06-06 12:00:00,172.855,172.682,173.339,0.3373479565,2.797687861,1
EUR_JPY,2023-06-07 08:00:00,148.759,148.631,149.025,0.3197139879,2.078125,1
GBP_CAD,2023-06-08 00:00:00,1.66183,1.66056,1.66311,0.2762796659,1.007874016,1
NZD_CAD,2023-06-08 00:00:00,0.80674,0.80571,0.80838,0.3656983386,1.59223301,1
EUR_GBP,2023-06-12 00:00:00,0.85389,0.85308,0.85442,0.5803286676,0.6543209877,1
EUR_AUD,2023-06-13 16:00:00,1.59018,1.58805,1.59191,0.4873482508,0.8122065728,1
EUR_NZD,2023-06-13 16:00:00,1.75151,1.74974,1.75394,0.3254613784,1.372881356,1
USD_CAD,2023-06-16 20:00:00,1.31882,1.31774,1.31957,0.3507016561,0.6944444444,1
NZD_CAD,2023-06-20 08:00:00,0.81642,0.8154,0.81786,0.3662874017,1.411764706,1
NZD_CHF,2023-06-20 08:00:00,0.55379,0.55287,0.55494,0.4251894518,1.25,1
AUD_CAD,2023-06-20 16:00:00,0.89633,0.89532,0.89716,0.3718315363,0.8217821782,1
AUD_CHF,2023-06-20 16:00:00,0.60798,0.60727,0.6088,0.3128530643,1.154929577,1
AUD_USD,2023-06-20 16:00:00,0.67689,0.6753,0.67776,0.5966411769,0.5471698113,1
NZD_USD,2023-06-20 16:00:00,0.61506,0.61335,0.61591,0.6479140339,0.4970760234,0
GBP_USD,2023-06-21 12:00:00,1.27136,1.26912,1.27306,0.6065460951,0.7589285714,1
GBP_CHF,2023-06-22 08:00:00,1.13805,1.13509,1.14218,0.8836018007,1.39527027,1
USD_CHF,2023-06-22 08:00:00,0.89195,0.89052,0.89405,0.5793015665,1.468531469,1
AUD_NZD,2023-06-22 16:00:00,1.09162,1.09051,1.09223,0.4413233792,0.5495495495,1
NZD_CAD,2023-06-23 16:00:00,0.80893,0.80811,0.81045,0.3096194387,1.853658537,1
AUD_CAD,2023-06-27 00:00:00,0.87736,0.87626,0.8783,0.4129519767,0.8545454545,1
AUD_NZD,2023-06-28 04:00:00,1.08108,1.0795,1.0861,0.5472110533,3.17721519,1
AUD_USD,2023-06-28 16:00:00,0.6604,0.65967,0.66173,0.2637312512,1.821917808,1
GBP_USD,2023-06-28 16:00:00,1.26326,1.26065,1.26482,0.7552674161,0.5977011494,1
NZD_USD,2023-06-29 00:00:00,0.60692,0.60607,0.60756,0.336031579,0.7529411765,1
CAD_CHF,2023-06-29 12:00:00,0.67512,0.67447,0.67646,0.3443136246,2.061538462,1
NZD_CAD,2023-06-30 00:00:00,0.80291,0.80158,0.80421,0.5200524147,0.977443609,1
AUD_NZD,2023-07-04 16:00:00,1.08008,1.07803,1.08096,0.7492843975,0.4292682927,0
EUR_AUD,2023-07-05 00:00:00,1.62472,1.62315,1.6263,0.3072919606,1.006369427,1
EUR_CHF,2023-07-05 00:00:00,0.97511,0.97433,0.97603,0.4496635466,1.179487179,1
CAD_JPY,2023-07-06 08:00:00,108.194,108.034,108.3,0.4898558009,0.6625,1
CHF_JPY,2023-07-06 08:00:00,160.112,159.976,160.435,0.3097593577,2.375,1
EUR_GBP,2023-07-06 08:00:00,0.85342,0.85298,0.85468,0.2917679472,2.863636364,1
EUR_JPY,2023-07-06 08:00:00,155.958,155.841,156.442,0.2536063158,4.136752137,1
GBP_JPY,2023-07-06 08:00:00,182.731,182.502,183.042,0.4324112535,1.358078603,1
USD_JPY,2023-07-06 08:00:00,143.921,143.553,144.003,0.9813415959,0.222826087,0
AUD_CHF,2023-07-07 00:00:00,0.59274,0.5918,0.59392,0.4452932151,1.255319149,1
AUD_JPY,2023-07-07 12:00:00,94.867,94.716,94.991,0.3958308152,0.821192053,1
AUD_NZD,2023-07-07 12:00:00,1.07359,1.07297,1.07461,0.2726074808,1.64516129,1
USD_JPY,2023-07-07 12:00:00,142.942,142.567,143.235,0.8161622398,0.7813333333,1
CAD_CHF,2023-07-10 00:00:00,0.66868,0.66803,0.66964,0.3675072125,1.476923077,1
NZD_CHF,2023-07-10 00:00:00,0.54988,0.54933,0.55147,0.2579468101,2.890909091,1
NZD_JPY,2023-07-10 00:00:00,88.142,88.015,88.338,0.3908380826,1.543307087,1
GBP_CHF,2023-07-10 16:00:00,1.1367,1.136,1.13881,0.2692380356,3.014285714,1
USD_CAD,2023-07-11 08:00:00,1.32534,1.32451,1.32767,0.2957829074,2.807228916,1
USD_CHF,2023-07-12 08:00:00,0.87746,0.8764,0.87798,0.4406215836,0.4905660377,0
AUD_CHF,2023-07-12 12:00:00,0.58619,0.58553,0.58866,0.2581571415,3.742424242,1
CHF_JPY,2023-07-12 12:00:00,158.713,158.485,159.198,0.4238272751,2.127192982,1
EUR_JPY,2023-07-12 12:00:00,153.644,153.459,154.009,0.3549809321,1.972972973,1
NZD_CAD,2023-07-12 12:00:00,0.81823,0.81732,0.82332,0.2881145525,5.593406593,1
EUR_AUD,2023-07-13 16:00:00,1.62707,1.62336,1.62919,0.6641881725,0.5714285714,1
USD_JPY,2023-07-14 04:00:00,137.641,137.234,137.696,0.7573029421,0.1351351351,0
CAD_JPY,2023-07-17 12:00:00,104.604,104.377,105.165,0.5131669412,2.471365639,1
NZD_CHF,2023-07-18 00:00:00,0.54337,0.54168,0.54391,0.766662894,0.3195266272,0
AUD_JPY,2023-07-18 16:00:00,93.899,93.772,94.65,0.2990924691,5.913385827,1
NZD_JPY,2023-07-18 16:00:00,86.613,86.454,87.295,0.3674310827,4.289308176,1
GBP_CHF,2023-07-19 00:00:00,1.11747,1.11654,1.11766,0.3257034424,0.2043010753,0
NZD_CHF,2023-07-19 00:00:00,0.53734,0.53618,0.53951,0.455053987,1.870689655,1
EUR_USD,2023-07-19 08:00:00,1.12036,1.11961,1.12326,0.2804813069,3.866666667,1
AUD_USD,2023-07-19 12:00:00,0.67638,0.67552,0.67691,0.3223153849,0.6162790698,1
GBP_CHF,2023-07-19 16:00:00,1.10702,1.106,1.10965,0.3109064578,2.578431373,1
EUR_CHF,2023-07-20 00:00:00,0.96093,0.96007,0.96168,0.4257063322,0.8720930233,1
GBP_NZD,2023-07-20 12:00:00,2.05263,2.04928,2.05755,0.4224096267,1.468656716,1
EUR_CAD,2023-07-21 12:00:00,1.46454,1.4633,1.47008,0.3314496423,4.467741935,1
AUD_CAD,2023-07-25 00:00:00,0.88643,0.88473,0.88674,0.6509612622,0.1823529412,0
EUR_CHF,2023-07-26 00:00:00,0.95439,0.95381,0.95583,0.2847176757,2.482758621,1
EUR_GBP,2023-07-27 00:00:00,0.85609,0.85483,0.85669,0.7094942202,0.4761904762,0
CAD_CHF,2023-07-27 12:00:00,0.64986,0.64862,0.654,0.5151190637,3.338709677,1
AUD_CHF,2023-07-31 00:00:00,0.57712,0.57529,0.57996,0.6828927443,1.551912568,1
AUD_NZD,2023-07-31 00:00:00,1.07878,1.07789,1.08147,0.2734927224,3.02247191,1
NZD_CHF,2023-07-31 00:00:00,0.53351,0.53177,0.53595,0.6979824785,1.402298851,1
AUD_CAD,2023-08-02 08:00:00,0.8748,0.87366,0.87642,0.361910681,1.421052632,1
GBP_USD,2023-08-02 16:00:00,1.27229,1.268,1.27258,1.017722004,0.0675990676,0
AUD_CHF,2023-08-03 12:00:00,0.57156,0.57061,0.57196,0.3931907452,0.4210526316,0
CAD_JPY,2023-08-03 16:00:00,106.58,106.373,106.867,0.415739823,1.38647343,1
EUR_JPY,2023-08-03 16:00:00,155.9,155.532,156.129,0.5529185205,0.6222826087,1
NZD_JPY,2023-08-03 16:00:00,86.614,86.401,86.783,0.4647645434,0.79342723,1
CAD_CHF,2023-08-04 16:00:00,0.65286,0.65142,0.65383,0.6272376437,0.6736111111,1
NZD_CHF,2023-08-07 00:00:00,0.53065,0.52885,0.53377,0.7595091991,1.733333333,1
EUR_GBP,2023-08-09 00:00:00,0.85923,0.85872,0.86002,0.3114682492,1.549019608,1
GBP_CHF,2023-08-11 00:00:00,1.11042,1.1091,1.11141,0.5240266158,0.75,1
NZD_CHF,2023-08-14 00:00:00,0.52386,0.52236,0.5241,0.7122921034,0.16,0
EUR_CAD,2023-08-14 16:00:00,1.46746,1.46562,1.47057,0.5282242378,1.690217391,1
EUR_USD,2023-08-14 16:00:00,1.0902,1.08747,1.09285,0.9039698016,0.9706959707,1
GBP_CAD,2023-08-14 16:00:00,1.70237,1.7004,1.70856,0.4612743625,3.14213198,1
GBP_USD,2023-08-14 16:00:00,1.26448,1.26162,1.26968,0.6828921424,1.818181818,1
NZD_USD,2023-08-14 16:00:00,0.59542,0.59438,0.59822,0.3691896696,2.692307692,1
NZD_CHF,2023-08-15 00:00:00,0.52236,0.52173,0.52418,0.3162002693,2.888888889,1
CAD_CHF,2023-08-15 12:00:00,0.64925,0.64855,0.65126,0.3190904442,2.871428571,1
AUD_USD,2023-08-16 04:00:00,0.644,0.64279,0.64519,0.4141900798,0.9834710744,1
EUR_CHF,2023-08-17 12:00:00,0.95599,0.95519,0.95645,0.4762467099,0.575,1
NZD_JPY,2023-08-18 00:00:00,86.295,86.097,86.334,0.5727228991,0.196969697,0
