trade_id,pair,signal_bar_time,entry_time,y,body_to_range_ratio,upper_wick_ratio,lower_wick_ratio,range_to_atr_14,ret_5bar_atr,ret_20bar_atr,pos_in_20bar_range,rsi_14,n_swing_lows,most_recent_sl_lag,swing_low_dist_atr,mother_bar_range_atr,inside_bar_range_atr,ib_range_ratio,break_bar_body_atr,break_close_above_high_atr,d1_trend_state,d1_atr_ratio_to_4h,d1_pos_in_20d_range,d1_ret_5d_atr,d1_rsi_14,d1_close_above_kijun,d1_bars_since_swing_high,d1_bars_since_swing_low,session_london,session_ny_overlap,hour_sin,hour_cos
1603,USD_JPY,2024-07-26 08:00:00,2024-07-26 12:00:00,0,0.6645299145,0.1431623932,0.1923076923,1.190944497,1.011539397,-3.000264022,0.4578733295,44.55389542,3,6,3.007898281,0.9835471114,0.8448580621,0.8589909444,0.7914182449,0.2659267093,1,1.944187264,0.1999400779,-2.237570255,30.00386797,0,16,37,1,0,0.8660254038,-0.5
1604,CAD_CHF,2024-07-29 00:00:00,2024-07-29 04:00:00,0,0.1788617886,0.243902439,0.5772357724,1.4800597,0.7520628557,-5.162159442,0.3484195402,37.72226654,2,9,2.91800388,1.203300569,0.3730231764,0.31,0.2647261252,0.03008251423,1,2.529531956,0.1495198903,-2.12162591,26.98435066,0,16,28,0,0,0,1
1605,USD_CHF,2024-07-29 08:00:00,2024-07-29 12:00:00,0,0.7781954887,0.1127819549,0.1090225564,1.255427272,1.161034244,-3.152727134,0.5193637621,51.75760559,1,11,3.5444582,1.38285786,0.722106664,0.5221843003,0.9769678395,0.7787424807,1,2.583426469,0.2171052632,-0.9664279666,38.29576197,0,17,28,1,0,0.8660254038,-0.5
1606,GBP_CAD,2024-07-31 00:00:00,2024-07-31 04:00:00,0,0.9271523179,0.06622516556,0.006622516556,1.02917161,-0.460060157,0.1192748555,0.6174636175,50.07526953,3,9,2.024264691,1.373364765,0.6065978366,0.4416873449,0.9541988441,0.1772083568,0,2.644818887,0.8528505393,-0.1997177273,63.72683632,1,4,21,0,0,0,1
1607,AUD_CHF,2024-07-31 16:00:00,2024-07-31 20:00:00,0,0.5672131148,0.1442622951,0.2885245902,1.414546483,-0.9229336073,-2.300377232,0.3471596032,38.12491443,2,16,1.284686478,1.344978624,0.8719171767,0.6482758621,0.8023493169,0.732781457,0,2.099070343,0.1322957198,-2.757433051,26.56421035,0,13,30,0,0,-0.8660254038,-0.5
1608,NZD_CAD,2024-07-31 16:00:00,2024-07-31 20:00:00,0,0.6088888889,0.3777777778,0.01333333333,1.081441724,1.590920936,2.710813921,1.033295063,67.63115345,2,12,4.325766895,1.735113166,0.8315085254,0.4792243767,0.6584778496,0.341254944,1,2.313225535,0.2116028263,-0.7293059254,37.24059523,0,34,1,0,0,-0.8660254038,-0.5
1609,NZD_CHF,2024-07-31 16:00:00,2024-07-31 20:00:00,0,0.7992125984,0.06692913386,0.1338582677,1.444221651,1.444221651,1.086009195,0.9494949495,55.64686482,3,12,3.701528721,1.466965299,0.7164249137,0.488372093,1.154240139,0.9040600101,1,2.266303129,0.1110178971,-2.496348516,19.52255209,0,18,30,0,0,-0.8660254038,-0.5
1610,AUD_CAD,2024-08-01 12:00:00,2024-08-01 16:00:00,0,0.603286385,0.265258216,0.1314553991,1.685820536,0.8903981706,-0.5540255284,0.6075607561,48.61713346,3,7,2.671194512,1.206984187,0.7123185365,0.5901639344,1.017032577,0.5421535528,0,1.900218705,0.1988304094,-1.149574786,34.91398602,0,12,26,1,1,1.224646799e-16,-1
1611,AUD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.8490853659,0.08384146341,0.06707317073,1.284933686,1.445550397,-3.228004139,0.5547996977,43.21896382,2,4,4.313146306,2.432755546,0.8128772558,0.3341384863,1.091018389,0.6600955065,0,1.303023611,0.2250732115,-4.14740351,14.32175481,0,17,0,0,0,0,1
1612,AUD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.5944900918,0.328661189,0.07684871919,1.645039449,1.512259561,-2.790762913,0.5448203697,41.56055119,3,4,3.725787752,2.083928659,0.7712364745,0.3700877528,0.9779596532,0.6829815789,0,1.307349444,0.182531843,-4.381856241,10.95928002,0,17,0,0,0,0,1
1613,AUD_USD,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.9218106996,0.03909465021,0.03909465021,1.317331319,1.279383503,0.1761862875,0.895606991,55.62935512,2,4,5.13921848,1.986839212,0.6098756107,0.306957708,1.214330105,0.9649587441,0,1.554815386,0.3275594048,-0.9239655689,27.06968699,0,17,0,0,0,0,1
1614,CAD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.7085514834,0.0872600349,0.2041884817,1.484254281,1.916837989,-4.732517576,0.4163036714,39.13537181,1,4,3.46585031,2.261350763,0.7615545524,0.3367697595,1.051670572,0.533606251,0,1.418969454,0.1697941337,-4.445080262,13.86779647,0,22,0,0,0,0,1
1615,CAD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.4599406528,0.4174085064,0.1226508408,1.739894099,1.702893384,-3.345553045,0.4477363088,38.76366878,3,4,3.00394179,1.844872873,0.7116184075,0.3857276119,0.8002480278,0.5627550647,0,1.368925269,0.152688172,-4.330929815,11.87863828,0,18,0,0,0,0,1
1616,EUR_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.8188976378,0.1003937008,0.08070866142,1.086244846,1.746972517,-3.260872814,0.4789425146,41.72610881,1,4,3.331435963,1.969353352,1.037064469,0.5266015201,0.8895233381,0.2052746165,0,1.385944655,0.2026619343,-4.07615736,19.03631227,0,15,0,0,0,0,1
1617,EUR_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.4174688057,0.4385026738,0.1440285205,1.755514321,1.558996853,-2.341311613,0.5098017499,39.70304765,3,4,2.880795871,1.560874408,0.8330087561,0.533680834,0.7328724668,0.4005451569,0,1.348603838,0.1661276515,-4.067607506,12.92009099,0,17,0,0,0,0,1
1618,GBP_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.8728476821,0.05298013245,0.07417218543,1.081105089,0.972278616,-5.213647189,0.3434148057,36.99222914,2,4,2.796553958,2.311130613,0.8376774527,0.3624535316,0.9436400707,0.472535999,0,1.368340962,0.1393230631,-5.53896379,18.49729174,0,15,0,0,0,0,1
1619,GBP_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.4971671388,0.4,0.1028328612,1.697432583,1.168968445,-3.642988456,0.4028808066,36.6542883,2,4,2.689925742,1.821494228,0.7775491464,0.42687434,0.8439077006,0.5505836565,0,1.316911804,0.1445193989,-5.087515857,11.87638955,0,17,0,0,0,0,1
1620,NZD_CAD,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.7725806452,0.2274193548,0,1.986446111,-0.1762169937,1.08613747,0.6431312356,56.91343034,1,4,2.684906195,1.893531696,0.5703022706,0.3011844332,1.534689818,0.8746770779,0,1.747046036,0.3783894823,1.298416443,43.81542012,0,38,5,0,0,0,1
1621,NZD_CHF,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.845505618,0.1109550562,0.04353932584,1.811730311,1.465669465,-3.277399775,0.5379979913,43.73254846,2,4,4.089116024,1.722670534,0.7913597283,0.459379616,1.531828156,0.9338553707,0,1.375941505,0.1734948343,-3.029196753,13.4079918,0,22,0,0,0,0,1
1622,NZD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,1,0.634605051,0.305749597,0.05964535196,1.836663221,1.554403317,-2.794965203,0.5227800348,41.20003418,3,4,3.555882636,1.601775609,0.773747429,0.483056069,1.165555757,0.880335085,0,1.345173173,0.160182923,-3.56640434,7.645468579,0,18,0,0,0,0,1
1623,NZD_USD,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.8265306122,0.1081632653,0.06530612245,1.719252561,1.108742468,1.080673038,0.9272997033,61.72715432,2,4,4.38584837,1.778900099,0.5087584109,0.2859960552,1.421014872,1.224528865,0,1.817032495,0.3143859649,1.228112132,39.12287408,0,20,0,0,0,0,1
1624,USD_JPY,2024-08-06 00:00:00,2024-08-06 04:00:00,0,0.3225336731,0.4867127776,0.1907535493,1.815654999,1.237976634,-3.651138774,0.3498277482,34.74337861,2,4,2.214874372,1.84870296,0.8057092986,0.4358240972,0.5856098758,0.2795857533,0,1.423045282,0.1236083499,-4.566650976,13.41960673,0,23,0,0,0,0,1
1625,CHF_JPY,2024-08-09 00:00:00,2024-08-09 04:00:00,0,0.6466753585,0.3168187744,0.03650586701,0.7640318737,0.1524079226,1.324853184,0.574983337,49.02467837,2,6,3.435653106,0.9433353121,0.3167694079,0.3357972545,0.4940805858,0.1364698392,0,1.896042412,0.2749570097,-0.6304480579,28.87001392,0,21,3,0,0,0,1
1626,AUD_CAD,2024-08-12 00:00:00,2024-08-12 04:00:00,1,0.7942028986,0.1652173913,0.04057971014,1.183607261,-0.5626422921,1.063531162,0.7417102967,54.17594501,3,12,6.226803415,0.693010628,0.3670897881,0.5297029703,0.9400243172,0.1235068446,0,2.127412234,0.4096884129,-0.1693269837,42.26911068,0,19,4,0,0,0,1
1627,EUR_NZD,2024-08-12 16:00:00,2024-08-12 20:00:00,0,0.5601659751,0.143153527,0.2966804979,0.820903438,-0.5398887756,0.1669056783,0.3626740947,45.00826403,3,8,1.108730577,1.365901571,0.4683577706,0.3428927681,0.4598421748,0.4087485998,1,2.444710508,0.4582494374,-0.8401656177,54.24795821,1,4,41,0,0,-0.8660254038,-0.5
1628,GBP_CAD,2024-08-13 04:00:00,2024-08-13 08:00:00,1,0.5739130435,0.09565217391,0.3304347826,0.3547754589,1.193896544,2.970858843,0.905204461,55.15675946,3,4,4.507190831,0.67253087,0.5367906944,0.7981651376,0.2036102634,0.1449951876,1,2.867821406,0.2710259301,-1.39952585,43.90171559,0,13,2,0,0,0.8660254038,0.5
1629,AUD_NZD,2024-08-15 12:00:00,2024-08-15 16:00:00,0,0.3018181818,0.2872727273,0.4109090909,0.832494881,1.465190991,2.663983619,0.9767605634,64.98923455,3,9,4.198801455,2.094859846,0.590314552,0.2817919075,0.2512620914,0.105953894,1,2.159267988,0.4625204583,1.536571896,50.24078579,0,20,7,1,1,1.224646799e-16,-1
1630,NZD_USD,2024-08-21 16:00:00,2024-08-21 20:00:00,0,0.3144654088,0.3113207547,0.3742138365,1.57587489,0.4955581414,6.7990577,0.9487516426,71.82231442,1,24,8.999335847,0.7681151191,0.5897141882,0.7677419355,0.4955581414,0.431135583,1,2.866251783,0.9629268293,1.414274078,65.24656863,1,31,11,0,0,-0.8660254038,-0.5
1631,EUR_NZD,2024-08-30 16:00:00,2024-08-30 20:00:00,0,0.1451247166,0.2403628118,0.6145124717,1.008758614,0.384288996,-5.482980496,0.2048267327,33.88299259,1,7,1.514281639,0.9927465729,0.7662905574,0.7718894009,0.146395808,0.041173821,0,3.040995508,0.04948908034,-2.928311629,32.23235473,0,18,0,0,0,-0.8660254038,-0.5
1632,EUR_CAD,2024-09-02 04:00:00,2024-09-02 08:00:00,0,0.2720588235,0.4485294118,0.2794117647,0.5371751373,-0.4700282451,-4.795078064,0.1498452012,26.73573153,1,9,0.3238850092,1.623374863,0.722816545,0.4452554745,0.1461432359,0.1105948812,0,2.749760521,0.048391856,-3.078252875,37.82107362,0,7,0,0,0,0.8660254038,0.5
1633,GBP_NZD,2024-09-02 04:00:00,2024-09-02 08:00:00,1,0.7137681159,0.1322463768,0.1539855072,1.133433011,0.106772675,-3.073821046,0.2853932584,43.29915028,3,6,1.564630352,0.952740792,0.6344760877,0.6659482759,0.8090083449,0.6550092945,0,2.831931894,0.0265867327,-1.405891431,38.45997542,0,24,1,0,0,0.8660254038,0.5
1634,USD_CAD,2024-09-02 04:00:00,2024-09-02 08:00:00,0,0.521978022,0.3241758242,0.1538461538,0.8547693443,1.023844599,2.569004568,0.8392101551,52.69111886,4,4,2.794438241,1.502891155,0.5166188344,0.34375,0.4461708116,0.2066475338,1,2.51894631,0.1064541519,-0.3039108769,31.28488425,0,19,2,0,0,0.8660254038,0.5
1635,GBP_USD,2024-09-04 16:00:00,2024-09-04 20:00:00,0,0.4825688073,0.4697247706,0.04770642202,1.913617217,1.2886193,-1.155192779,0.553873553,53.85470277,4,5,2.183981484,0.9410080992,0.7198009714,0.7649253731,0.923451978,0.8005591292,0,2.686599838,0.7456330062,-1.929043143,59.41874881,1,5,18,0,0,-0.8660254038,-0.5
1636,CHF_JPY,2024-09-10 00:00:00,2024-09-10 04:00:00,0,0.6632996633,0.06397306397,0.2727272727,1.003353906,-0.2263458306,-1.753335613,0.2983176036,37.74274847,3,6,1.228010588,0.780386371,0.469583141,0.6017316017,0.6655243077,0.4020172214,0,2.567954431,0.09536958369,-2.535740284,36.19016175,0,5,25,0,0,0,1
1637,EUR_AUD,2024-09-10 00:00:00,2024-09-10 04:00:00,0,0.5406360424,0.2137809187,0.2455830389,1.220268242,-0.07977018541,2.242188995,0.7952865065,61.84435123,4,9,6.470008822,1.151277811,0.5842627093,0.5074906367,0.6597209928,0.0150916567,0,2.390490362,0.6219066937,2.327769025,55.42295399,0,0,7,0,0,0,1
1638,USD_JPY,2024-09-10 00:00:00,2024-09-10 04:00:00,0,0.5443037975,0.01582278481,0.4398734177,0.873418563,0.6882317158,-0.7987910276,0.5044378698,47.81023364,2,8,2.356295332,0.800173019,0.6882317158,0.8601036269,0.4754050406,0.3676097116,1,2.600022079,0.1836065574,-1.974104793,36.7878823,0,48,25,0,0,0,1
1639,GBP_USD,2024-09-11 04:00:00,2024-09-11 08:00:00,0,0.9433962264,0.006289308176,0.05031446541,1.085463268,0.5666254795,-2.587362129,0.278012685,48.38771973,2,7,1.508725674,0.7099885526,0.549558447,0.7740384615,1.024021951,0.5871059185,1,2.616012191,0.6015407661,-0.434502702,53.6483809,1,10,23,0,0,0.8660254038,0.5
1640,GBP_CHF,2024-09-12 04:00:00,2024-09-12 08:00:00,0,0.6303630363,0.01320132013,0.3564356436,0.7960749016,1.857508104,2.162276053,1.071638862,57.53561869,2,15,2.53272675,1.169152908,0.9353223266,0.8,0.5018161921,0.2075574826,1,2.296194137,0.3925891182,-0.2116773686,45.90918704,1,17,0,0,0,0.8660254038,0.5
1641,NZD_USD,2024-09-17 08:00:00,2024-09-17 12:00:00,1,0.8318584071,0.02654867257,0.1415929204,1.176624028,0.994403493,3.977613972,1.071614583,62.08533026,2,9,5.284395526,1.015228697,0.7028506364,0.6923076923,0.97878459,0.5778994122,1,2.807357923,0.4932572614,1.055221798,56.94086094,1,12,3,1,0,0.8660254038,-0.5
1642,CHF_JPY,2024-09-17 16:00:00,2024-09-17 20:00:00,1,0.8013816926,0.1968911917,0.001727115717,1.93774456,1.765389042,0.953812089,0.9685701638,59.17819795,2,8,3.661299738,0.8651242983,0.4819261081,0.5570599613,1.552873015,1.216528752,1,2.434342359,0.1507651364,-1.45933939,31.61026496,0,10,0,0,0,-0.8660254038,-0.5
1643,CAD_JPY,2024-09-18 20:00:00,2024-09-19 00:00:00,1,0.1450313339,0.2256042972,0.6293643688,2.194263151,0.5225371515,1.699227955,0.8765368852,56.23211367,1,15,3.361131828,0.7071931373,0.4557466885,0.6444444444,0.3182369118,0.03732408225,1,2.638648143,0.3050440352,0.03796856915,39.77216757,0,11,1,0,0,-0.8660254038,0.5
1644,EUR_JPY,2024-09-18 20:00:00,2024-09-19 00:00:00,1,0.2306477093,0.2014218009,0.5679304897,1.801717392,0.7243871663,2.85485394,0.9376574307,61.55977395,2,9,4.238163028,0.7186945363,0.5963029915,0.8297029703,0.4155619893,0.1323536473,1,2.428817979,0.3929744756,0.7505975211,42.24212337,0,23,1,0,0,-0.8660254038,0.5
1645,EUR_USD,2024-09-20 04:00:00,2024-09-20 08:00:00,0,0.3306451613,0.3790322581,0.2903225806,0.4393223758,0.06731552532,1.140821008,0.7976878613,61.01260093,3,6,3.422463024,0.5633246592,0.248004567,0.4402515723,0.1452598178,0.02834337908,1,2.20397653,0.7945891784,1.387284291,61.96886029,1,18,6,0,0,0.8660254038,0.5
1646,GBP_AUD,2024-09-20 16:00:00,2024-09-20 20:00:00,0,0.45,0.5204545455,0.02954545455,0.8170390096,1.28683644,-0.1541232677,0.8128258603,55.65426573,2,7,2.894917764,1.078862874,0.7093384129,0.6574870912,0.3676675543,0.1782630566,0,2.157442381,0.4265536723,-0.3038264754,48.84057986,0,8,22,0,0,-0.8660254038,-0.5
1647,EUR_AUD,2024-09-25 00:00:00,2024-09-25 04:00:00,0,0.2797783934,0.2077562327,0.512465374,0.7595778356,0.555480744,-2.796340564,0.1727642276,36.25457925,2,4,0.8942398341,0.8500538659,0.3050935905,0.3589108911,0.2125134665,0.00841637491,0,2.263655821,0.07293064877,-2.174126995,34.20402178,0,11,18,0,0,0,1
1648,USD_CHF,2024-09-25 08:00:00,2024-09-25 12:00:00,0,0.8056603774,0.05471698113,0.1396226415,2.034003736,-0.1957248878,-0.1266455157,0.4897959184,49.91342209,3,9,2.862956203,0.7138201792,0.4605291479,0.6451612903,1.638716218,1.46985553,0,2.536639394,0.3228929385,-0.6021437959,39.24628812,0,8,12,1,0,0.8660254038,-0.5
1649,EUR_USD,2024-09-26 04:00:00,2024-09-26 08:00:00,0,0.3475177305,0.2553191489,0.3971631206,0.5253567235,-1.605877644,-0.6296828813,0.4493526276,48.64732053,4,12,2.746013512,0.659490355,0.339060013,0.5141242938,0.1825707762,0.1751189078,0,2.456002895,0.6171617162,0.2457657289,55.52859769,1,0,10,0,0,0.8660254038,0.5
1650,USD_JPY,2024-09-27 00:00:00,2024-09-27 04:00:00,0,0.8220140515,0.01639344262,0.1615925059,1.252026309,1.131808327,3.119803263,1.106164384,67.06463726,3,12,5.471384294,1.332660322,0.5834970388,0.4378437844,1.029183219,0.8195347857,1,2.642131843,0.6728678108,1.17579621,51.98418661,1,61,8,0,0,0,1
1651,USD_CAD,2024-10-01 08:00:00,2024-10-01 12:00:00,0,0.5627705628,0.1298701299,0.3073593074,0.9768800644,1.209470556,2.655760522,0.9739776952,60.181842,3,4,4.939376257,1.044542753,0.5370725895,0.5141700405,0.5497593436,0.1437832129,1,2.575013864,0.4650043745,-0.2052861776,46.40295514,0,7,3,1,0,0.8660254038,-0.5
1652,AUD_NZD,2024-10-01 12:00:00,2024-10-01 16:00:00,1,0.3373493976,0.0562248996,0.6064257028,1.077568864,2.808603183,1.060258521,0.9518213866,64.65963314,3,8,4.435775443,2.445085976,0.6577930413,0.2690265487,0.363517207,0.2120517041,1,2.486306217,0.6548928778,-0.4020712785,49.1011068,1,31,15,1,1,1.224646799e-16,-1
1653,NZD_JPY,2024-10-02 04:00:00,2024-10-02 08:00:00,0,0.1463844797,0.7601410935,0.09347442681,1.01577188,-0.4604115931,-1.864935675,0.2721649485,48.1611777,3,13,0.9942740629,1.241498965,0.7345087672,0.5916305916,0.1486932382,0.0841997855,0,2.256221264,0.6391889646,-0.515318977,52.59869578,1,2,11,0,0,0.8660254038,0.5
1654,USD_CHF,2024-10-03 00:00:00,2024-10-03 04:00:00,1,0.8111587983,0.02145922747,0.1673819742,0.8774757669,1.909357141,3.223687796,0.99543379,63.69656413,2,8,4.104929553,0.8285178915,0.3389391374,0.4090909091,0.7117721886,0.289981262,1,2.592552547,0.687357631,-0.09877807436,49.9897655,1,14,18,0,0,0,1
1655,GBP_AUD,2024-10-04 08:00:00,2024-10-04 12:00:00,1,0.5842857143,0.2128571429,0.2028571429,1.20359344,0.9370834643,-2.030634076,0.4610111397,44.99783783,3,4,1.85009506,0.9989825555,0.4608043458,0.4612736661,0.703242453,0.6877676802,0,2.079418981,0.105345096,-2.146567039,34.02547667,0,18,0,1,0,0.8660254038,-0.5
1656,EUR_GBP,2024-10-07 08:00:00,2024-10-07 12:00:00,0,0.7982832618,0.05150214592,0.1502145923,1.318335231,0.0282904556,2.619696188,0.5286343612,57.13514946,4,14,3.949347601,0.6789709343,0.3451435583,0.5083333333,1.052404948,1.052404948,0,2.269439799,0.3006578947,0.5809077777,43.99330773,0,1,3,1,0,0.8660254038,-0.5
1657,EUR_NZD,2024-10-07 08:00:00,2024-10-07 12:00:00,0,0.9110105581,0.05128205128,0.03770739065,1.365580032,1.003073116,5.454081336,1.073409462,72.41099713,2,19,7.625003439,1.058684972,0.5849543427,0.5525291829,1.244057827,0.9783567351,1,2.664641938,0.5926748058,1.647207156,50.29050521,1,19,4,1,0,0.8660254038,-0.5
1658,USD_CAD,2024-10-07 08:00:00,2024-10-07 12:00:00,1,0.5862068966,0.1724137931,0.2413793103,0.7463785398,0.4718485022,4.50400843,1.010896899,71.86155097,3,16,5.173175396,1.149594533,0.4932961613,0.4291044776,0.4375322474,0.3817683336,1,2.572810225,0.6666666667,0.9103214689,52.81923981,1,11,7,1,0,0.8660254038,-0.5
1659,NZD_CAD,2024-10-08 00:00:00,2024-10-08 04:00:00,0,0.6940133038,0.0487804878,0.2572062084,1.67205464,-0.2558132375,-3.447917549,0.2335616438,36.64132333,2,6,0.9935934443,1.134476097,0.3744512607,0.3300653595,1.160428164,0.7044132628,0,2.629834991,0.1251196936,-3.472240799,42.33262215,0,5,17,0,0,0,1
1660,EUR_CHF,2024-10-08 20:00:00,2024-10-09 00:00:00,0,0.4566929134,0.1338582677,0.4094488189,0.5345200248,1.599351255,1.376283843,0.6997354497,57.0376687,4,5,3.118734948,1.174260527,0.5723993966,0.4874551971,0.2441115074,0.1515174873,0,2.856967042,0.3455992044,-0.5774855153,44.79664165,0,8,4,0,0,-0.8660254038,0.5
1661,AUD_JPY,2024-10-09 16:00:00,2024-10-09 20:00:00,0,0.3024691358,0.3456790123,0.3518518519,0.9898188545,0.6537692434,0.2627296959,0.4907843978,53.36948134,3,9,2.331980635,1.448068324,0.3584529185,0.2475386779,0.2993896535,0.1242365229,0,2.906391705,0.8072796935,0.7764349351,57.05648026,1,1,19,0,0,-0.8660254038,-0.5
1662,CAD_CHF,2024-10-09 16:00:00,2024-10-09 20:00:00,0,0.5664335664,0.2377622378,0.1958041958,0.7750767654,0.6233134827,0.01626035172,0.3271604938,49.74535442,3,4,1.436331069,1.127384386,0.6070531309,0.5384615385,0.4390294965,0.1409230483,1,2.947931067,0.5368421053,-0.02757926042,49.77191447,1,2,14,0,0,-0.8660254038,-0.5
1663,EUR_CAD,2024-10-11 00:00:00,2024-10-11 04:00:00,0,0.9418604651,0.05813953488,0,1.608955225,1.3283235,2.796962862,0.8307142857,63.2860822,3,6,5.466082383,1.652609049,0.7358787464,0.4452830189,1.515411317,0.1309614718,1,2.568547839,0.4937252312,0.8327808192,51.06463076,0,14,3,0,0,0,1
1664,GBP_CAD,2024-10-11 00:00:00,2024-10-11 04:00:00,0,0.8300492611,0.05418719212,0.1157635468,0.9915015659,1.12581828,3.631435538,0.8717828732,63.094597,3,10,5.218814892,1.438409907,0.5470353467,0.3803056027,0.8229951421,0.1343167146,1,2.649934205,0.5112254443,1.424760182,53.98257402,1,8,5,0,0,0,1
1665,EUR_AUD,2024-10-11 08:00:00,2024-10-11 12:00:00,0,0.7146226415,0.2051886792,0.08018867925,0.9885804355,-0.1538828036,0.5339266975,0.3106159895,52.90630856,2,12,3.215217973,0.6411783485,0.5222689093,0.8145454545,0.7064619622,0.543252928,0,2.513175179,0.3859461388,0.9323724979,45.06681947,0,2,6,1,0,0.8660254038,-0.5
1666,GBP_JPY,2024-10-11 08:00:00,2024-10-11 12:00:00,0,0.5755287009,0.2024169184,0.2220543807,0.9605798046,0.1857314426,1.125996871,0.5932721713,53.8032688,4,4,3.923576725,0.7908096579,0.6297456725,0.7963302752,0.5528412471,0.2060458191,0,3.683180969,0.8341387501,0.4455690427,55.74836087,1,9,21,1,0,0.8660254038,-0.5
1667,GBP_USD,2024-10-14 08:00:00,2024-10-14 12:00:00,0,0.4478527607,0.3680981595,0.1840490798,0.5502293896,0.0506346064,-1.134215183,0.5660770031,45.33175618,3,11,1.836348392,0.8472857471,0.6953819279,0.8207171315,0.2464217512,0.1215230554,0,3.007676096,0.1032441392,-0.5230112515,40.22356489,0,11,22,1,0,0.8660254038,-0.5
1668,NZD_CHF,2024-10-14 08:00:00,2024-10-14 12:00:00,0,0.5555555556,0.380952381,0.06349206349,0.6873924279,0.7092144098,-1.347507379,0.5549048316,49.94888063,3,11,2.067632779,1.058366119,0.676481437,0.6391752577,0.3818846822,0.07092144098,1,2.801933442,0.1982758621,-0.9190060755,44.96352368,0,9,22,1,0,0.8660254038,-0.5
1669,USD_JPY,2024-10-14 08:00:00,2024-10-14 12:00:00,1,0.4602649007,0.1456953642,0.3940397351,0.6541247129,0.7775853376,2.594839093,0.8781852082,65.08289253,2,11,4.513893714,0.8144069274,0.4591868846,0.5638297872,0.301070646,0.1451203833,1,3.885014415,0.948018323,0.2938133973,63.70583236,1,72,19,1,0,0.8660254038,-0.5
1670,AUD_CAD,2024-10-15 00:00:00,2024-10-15 04:00:00,0,0.8287671233,0.1061643836,0.06506849315,1.116702909,-0.007648650064,3.231554652,0.8054187192,57.86931836,3,9,4.830122516,1.506784063,0.4971622542,0.3299492386,0.9254866578,0.06883785058,0,2.357838794,0.5519568151,1.22133742,57.28884276,1,10,4,0,0,0,1
1671,AUD_USD,2024-10-15 00:00:00,2024-10-15 04:00:00,0,0.8125,0.09722222222,0.09027777778,0.6283023115,-0.4014153657,0.4930427861,0.4829268293,44.92423995,3,15,1.295873517,1.562029358,0.632665522,0.405027933,0.5104956281,0.04363210496,0,2.518758862,0.1074785452,-0.5803157811,43.03465599,0,10,23,0,0,0,1
1672,NZD_CAD,2024-10-16 08:00:00,2024-10-16 12:00:00,0,0.7423580786,0.01746724891,0.2401746725,0.8000789714,-2.11025196,-0.4192553562,0.3909348442,47.09664046,2,10,2.945268877,1.928574638,1.034163212,0.5362318841,0.5939450879,0.1083076337,0,2.422149889,0.2756001215,0.00288487071,47.22911884,0,11,4,1,0,0.8660254038,-0.5
1673,AUD_CHF,2024-10-17 00:00:00,2024-10-17 04:00:00,0,0.9118236473,0.04809619238,0.04008016032,2.396202972,1.133274351,0.2977246177,0.6651017214,56.4056402,3,6,2.040854234,0.9027778731,0.4417849166,0.4893617021,2.184914533,1.085254252,0,2.578264357,0.3381070984,-0.09498735358,48.40515809,1,11,6,0,0,0,1
1674,NZD_USD,2024-10-17 00:00:00,2024-10-17 04:00:00,0,0.8439716312,0.1489361702,0.007092198582,0.6941749095,0.1575432419,-2.407457665,0.3180124224,42.56738244,4,6,1.260345935,1.078186562,0.3593955205,0.3333333333,0.5858639307,0.1575432419,0,2.799735455,0.04683357879,-0.1248507488,36.97949659,0,12,25,0,0,0,1
1675,EUR_CHF,2024-10-18 04:00:00,2024-10-18 08:00:00,0,0.4444444444,0.2469135802,0.3086419753,0.4811025647,-0.142548908,-1.170088954,0.53078203,47.51509907,2,11,1.110693575,0.8493539104,0.6889863889,0.8111888112,0.2138233621,0.1544279837,0,3.497798823,0.264722378,0.3056541741,46.13811541,0,16,12,0,0,0.8660254038,0.5
1676,EUR_GBP,2024-10-18 16:00:00,2024-10-18 20:00:00,0,0.3617886179,0.2276422764,0.4105691057,1.546329824,0.528015062,-0.7983084865,0.4182242991,44.59889069,1,14,0.7731649122,2.024057738,0.9805994008,0.4844720497,0.5594445299,0.4777279132,0,2.402997025,0.09164639092,-1.294848599,40.33539453,0,10,12,0,0,-0.8660254038,-0.5
1677,AUD_CAD,2024-10-21 00:00:00,2024-10-21 04:00:00,0,0.5327868852,0.2991803279,0.1680327869,1.058440063,0.6810454501,0.3166644449,0.7928949358,57.76721461,3,12,4.550424695,0.8805874291,0.3643810051,0.4137931034,0.5639229841,0.05639229841,1,2.719641363,0.4457939721,-0.5853705509,53.60402879,1,14,8,0,0,0,1
