trade_id,pair,signal_bar_time,entry_time,entry_price,sl_at_entry_price,exit_time,exit_price,exit_reason,final_r,bars_held,mfe_r,mae_r,spread_pips_used,spread_pips_exit,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,atr14_at_signal,time_to_peak_mfe,calendar_year
1885,EUR_GBP,2024-12-19 16:00:00,2024-12-19 20:00:00,0.82828,0.8241139907,2025-01-01 20:00:00,0.8230589907,stoploss,-1.253239955,49,4.577522219,-1.168984437,0.8,21.1,0.82796,8,0.1344212083,0.8855218855,0.82493,0.002083004635,32,2024
1886,CAD_CHF,2024-12-25 04:00:00,2024-12-25 08:00:00,0.62638,0.6230428809,2024-12-27 00:00:00,0.6229678809,stoploss,-1.022474475,10,4.0184361,-2.292396433,14.6,1.5,0.62575,9,0.1318502523,0.6082474227,0.61921,0.001668559567,3,2024
1887,NZD_CHF,2024-12-25 08:00:00,2024-12-25 16:00:00,0.510095,0.5065116412,2024-12-25 20:00:00,0.5052466412,stoploss,-1.353020742,2,2.326029951,-1.508361354,25.3,25.3,0.50816,10,0.3739508259,0.9962686567,0.50236,0.001791679423,0,2024
1888,NZD_JPY,2024-12-25 08:00:00,2024-12-25 16:00:00,89.1315,88.44988794,2024-12-26 00:00:00,88.44388794,stoploss,-1.008802661,3,0.8399205797,-5.763542353,29.9,1.2,88.783,10,0.48121214,1,86.718,0.3408060321,0,2024
1889,AUD_JPY,2024-12-26 00:00:00,2024-12-26 04:00:00,98.274,97.5605167,2024-12-30 16:00:00,97.5560167,stoploss,-1.006307085,16,1.257212332,-5.50258151,0.8,0.9,98.145,5,0.3503936265,0.9198113208,95.798,0.3567416487,13,2024
1890,EUR_USD,2024-12-26 20:00:00,2024-12-27 00:00:00,1.041635,1.037630629,2024-12-30 16:00:00,1.037595629,stoploss,-1.008740449,11,2.925553129,-5.97721845,0.7,0.7,1.04102,12,0.6243177825,0.5925925926,1.03429,0.002002185482,9,2024
1891,GBP_USD,2024-12-27 12:00:00,2024-12-27 16:00:00,1.257445,1.251731996,2024-12-30 16:00:00,1.251686996,stoploss,-1.007876766,7,2.038332049,-8.316989893,0.9,0.9,1.25554,12,0.6476452195,0.9894099849,1.25009,0.002856502209,5,2024
1892,AUD_CAD,2024-12-30 04:00:00,2024-12-30 08:00:00,0.898465,0.8941655364,2024-12-30 16:00:00,0.8940705364,stoploss,-1.02209578,3,2.364248419,-3.159696485,1.9,1.9,0.89735,8,0.4744777938,0.6651785714,0.89201,0.002149731796,0,2024
1893,AUD_CHF,2024-12-30 04:00:00,2024-12-30 08:00:00,0.56299,0.559406956,2025-01-01 20:00:00,0.559041956,stoploss,-1.10186869,11,3.711927622,-1.47639828,1.4,7.3,0.56259,12,0.1897827657,0.7687861272,0.55604,0.001791522001,2,2024
1894,NZD_CAD,2024-12-30 04:00:00,2024-12-30 08:00:00,0.813975,0.8095246197,2024-12-30 16:00:00,0.8094096197,stoploss,-1.025840488,3,2.099820544,-3.582839869,2.3,2.3,0.81323,13,0.2831218711,0.6447876448,0.806,0.002225190154,0,2024
1895,CAD_CHF,2024-12-30 16:00:00,2024-12-30 20:00:00,0.630495,0.6270859877,2025-01-01 20:00:00,0.6261109877,stoploss,-1.286006595,8,2.726596206,-3.451146246,1.5,19.5,0.62652,7,2.276319156,0.8494318182,0.62234,0.00170450615,6,2024
1896,EUR_GBP,2025-01-02 12:00:00,2025-01-02 16:00:00,0.83149,0.8273232832,2025-02-19 00:00:00,0.8272832832,stoploss,-1.009599884,201,3.806354199,-1.751978919,0.8,0.8,0.83078,7,0.2975964191,0.7226277372,0.82341,0.002083358402,70,2025
1897,AUD_CHF,2025-01-03 12:00:00,2025-01-03 16:00:00,0.56542,0.5614947429,2025-02-03 00:00:00,0.5614247429,stoploss,-1.017833227,123,2.769245374,-1.966750165,1.4,1.4,0.56408,18,0.6419961677,0.5188679245,0.55778,0.001962628538,88,2025
1898,AUD_CAD,2025-01-03 16:00:00,2025-01-03 20:00:00,0.897975,0.8926645446,2025-01-08 00:00:00,0.8925695446,stoploss,-1.017889238,14,2.047846981,-2.465890227,1.9,1.9,0.89723,6,0.2448000989,0.8060606061,0.88751,0.002655227685,4,2025
1899,NZD_CAD,2025-01-03 20:00:00,2025-01-06 00:00:00,0.809835,0.804854668,2025-01-08 12:00:00,0.804739668,stoploss,-1.02309083,16,2.707650799,-2.370323892,2.3,2.3,0.81029,8,0.1766950466,0.6982758621,0.80256,0.002490166015,8,2025
1900,AUD_JPY,2025-01-06 00:00:00,2025-01-06 04:00:00,98.154,97.35143038,2025-01-10 16:00:00,97.34693038,stoploss,-1.00560699,28,1.267179788,-6.769506183,0.8,0.9,98.037,8,0.2815955084,0.8156862745,96.931,0.4012848097,8,2025
1901,AUD_USD,2025-01-06 00:00:00,2025-01-06 04:00:00,0.62277,0.6187519286,2025-01-08 12:00:00,0.6187019286,stoploss,-1.012443781,15,4.509626222,-3.491724939,1,1,0.6223,11,0.2090555202,0.6381766382,0.61789,0.002009035684,2,2025
1902,NZD_JPY,2025-01-06 00:00:00,2025-01-06 04:00:00,88.566,87.8731915,2025-01-10 16:00:00,87.8671915,stoploss,-1.008660402,28,1.64258955,-7.084208708,1.2,1.2,88.485,12,0.2165100461,0.687400319,87.693,0.3464042494,7,2025
1903,NZD_USD,2025-01-06 08:00:00,2025-01-06 12:00:00,0.563615,0.5600166502,2025-01-08 12:00:00,0.5599616502,stoploss,-1.015284784,13,3.803132184,-3.339030559,1.1,1.1,0.56248,12,0.6002751566,0.6272727273,0.55792,0.001799174909,5,2025
1904,EUR_USD,2025-01-06 12:00:00,2025-01-06 16:00:00,1.041745,1.034965551,2025-01-07 20:00:00,1.034930551,stoploss,-1.005162662,8,1.711791131,-3.546748621,0.7,0.7,1.03756,14,1.221338265,0.8156682028,1.02237,0.003389724304,4,2025
1905,NZD_CHF,2025-01-06 12:00:00,2025-01-06 16:00:00,0.512125,0.5088010927,2025-01-09 08:00:00,0.5087160927,stoploss,-1.025572314,17,1.957034148,-2.639965357,1.7,1.7,0.51144,8,0.3610209036,0.8869565217,0.50518,0.001661953627,5,2025
1906,GBP_USD,2025-01-07 08:00:00,2025-01-07 12:00:00,1.256315,1.24886728,2025-01-07 16:00:00,1.24882228,stoploss,-1.006042118,2,2.563871918,-6.228080594,0.9,0.9,1.25513,5,0.3007631892,0.6957494407,1.23522,0.003723859968,0,2025
1907,CAD_CHF,2025-01-07 12:00:00,2025-01-07 16:00:00,0.633375,0.6290955296,2025-01-21 00:00:00,0.6290205296,stoploss,-1.017525533,57,1.499017277,-4.95738917,1.5,1.5,0.63265,5,0.3037759095,0.6105769231,0.62686,0.002139735179,25,2025
1908,NZD_CHF,2025-01-13 20:00:00,2025-01-14 00:00:00,0.510865,0.5076083294,2025-02-03 00:00:00,0.5075233294,stoploss,-1.026100275,85,2.384336915,-3.606443924,1.7,1.7,0.51079,4,0.6141241249,0.90625,0.50721,0.001628335314,53,2025
1909,NZD_CAD,2025-01-14 00:00:00,2025-01-14 04:00:00,0.806475,0.8011979994,2025-02-12 12:00:00,0.8010829994,stoploss,-1.021792683,129,4.075231665,-1.327458629,2.3,2.3,0.80382,5,0.9626680705,0.9668874172,0.79803,0.002638500307,83,2025
1910,NZD_USD,2025-01-14 00:00:00,2025-01-14 04:00:00,0.560995,0.556589253,2025-01-17 16:00:00,0.556534253,stoploss,-1.012483695,22,3.700847993,-2.132442005,1.1,1.1,0.56035,13,0.2678319922,0.8127853881,0.55412,0.002202873508,8,2025
1911,EUR_USD,2025-01-14 16:00:00,2025-01-14 20:00:00,1.028885,1.02207638,2025-02-03 00:00:00,1.02204138,stoploss,-1.005140543,80,9.672298118,-1.153684636,0.7,0.7,1.02776,4,0.3201823688,0.7385620915,1.0177,0.003404309875,52,2025
1912,AUD_CAD,2025-01-15 12:00:00,2025-01-15 16:00:00,0.893285,0.8882858789,2025-03-12 16:00:00,0.904625,time_exit,2.268398719,240,3.837674552,-0.8851555848,1.9,1.9,0.89136,7,0.7321286871,0.9341317365,0.88488,0.002499560572,227,2025
1913,AUD_USD,2025-01-15 12:00:00,2025-01-15 16:00:00,0.62434,0.6195123338,2025-01-16 12:00:00,0.6194623338,stoploss,-1.010356971,6,3.428157478,-3.231375025,1,1,0.62076,7,1.462404338,0.9254302103,0.61309,0.002413833102,2,2025
1914,GBP_CAD,2025-01-15 12:00:00,2025-01-15 16:00:00,1.75963,1.74826486,2025-03-12 16:00:00,1.86306,time_exit,9.100636095,240,10.40110406,-0.8446882578,2.8,2.8,1.75864,7,0.1478204451,0.8440265487,1.74579,0.005682569818,234,2025
1915,GBP_USD,2025-01-15 12:00:00,2025-01-15 16:00:00,1.229785,1.21933294,2025-01-15 16:00:00,1.21928794,stoploss,-1.004305371,1,6.623096079,-1.318878721,0.9,0.9,1.22506,9,0.8955172164,0.9142040038,1.20993,0.005226030181,0,2025
1916,AUD_JPY,2025-01-20 12:00:00,2025-01-20 16:00:00,97.5735,96.69371817,2025-01-29 08:00:00,96.68971817,stoploss,-1.004546582,41,1.353176391,-6.548782675,0.9,0.8,97.162,5,0.9252293842,0.8311218335,96.057,0.4398909146,23,2025
1917,GBP_CHF,2025-01-20 12:00:00,2025-01-20 16:00:00,1.117865,1.111140145,2025-03-17 16:00:00,1.144205,time_exit,3.916813304,240,4.809769413,-0.6773380638,1.9,1.9,1.11625,11,0.4520543829,0.9368770764,1.1083,0.003362427304,195,2025
1918,NZD_JPY,2025-01-20 12:00:00,2025-01-20 16:00:00,88.132,87.3487289,2025-01-30 04:00:00,87.3427289,stoploss,-1.007660183,46,1.459264869,-6.365612106,1.2,1.2,87.552,5,1.478415327,0.8791366906,86.676,0.3916355503,23,2025
1919,NZD_USD,2025-01-20 12:00:00,2025-01-20 16:00:00,0.565985,0.560654559,2025-02-03 00:00:00,0.560599559,stoploss,-1.010318096,57,2.959417448,-2.69865103,1.1,1.1,0.56239,11,1.320716249,0.9836601307,0.5563,0.002665220483,24,2025
1920,AUD_USD,2025-01-20 20:00:00,2025-01-21 00:00:00,0.6266,0.6205877462,2025-01-30 20:00:00,0.6205377462,stoploss,-1.008316349,48,2.376812496,-2.970599803,1,1,0.62276,7,1.49694279,0.649851632,0.61638,0.003006126908,20,2025
1921,GBP_USD,2025-01-20 20:00:00,2025-01-21 00:00:00,1.231025,1.220386589,2025-03-18 00:00:00,1.299045,time_exit,6.393811809,240,6.474180952,-0.7628018646,0.9,0.9,1.22607,13,1.184387368,0.6806596702,1.2135,0.005319205666,239,2025
1922,EUR_CAD,2025-01-24 08:00:00,2025-01-24 12:00:00,1.50329,1.49511774,2025-02-03 16:00:00,1.49502774,stoploss,-1.011012866,38,10.08900866,-3.554708327,1.8,1.8,1.50047,5,0.6705611578,0.7273838631,1.48626,0.004086129905,26,2025
1923,GBP_AUD,2025-01-24 16:00:00,2025-01-24 20:00:00,1.97621,1.965808232,2025-02-11 08:00:00,1.965608232,stoploss,-1.0192275,70,8.53316437,-1.189220857,4,4,1.97107,14,0.9517612355,0.8445807771,1.95917,0.00520088423,32,2025
1924,GBP_NZD,2025-01-24 16:00:00,2025-01-24 20:00:00,2.1847,2.173742779,2025-03-21 20:00:00,2.25213,time_exit,6.153932499,240,8.264869155,-0.1305075408,4.8,4.8,2.17854,6,1.082391212,0.8208502024,2.16855,0.005478610629,202,2025
1925,USD_CAD,2025-01-29 08:00:00,2025-01-29 12:00:00,1.443045,1.43611925,2025-02-04 16:00:00,1.43605425,stoploss,-1.009385265,26,5.243475435,-4.042161498,1.3,1.3,1.44203,5,0.2743385192,0.9024390244,1.43007,0.003462875001,16,2025
1926,EUR_AUD,2025-01-30 12:00:00,2025-01-30 16:00:00,1.67715,1.668466061,2025-01-31 04:00:00,1.668346061,stoploss,-1.013818613,4,7.457445038,-4.773179383,2.4,2.4,1.67514,9,0.4260739136,0.9514450867,1.65182,0.004341969647,0,2025
1927,CAD_CHF,2025-01-30 16:00:00,2025-01-30 20:00:00,0.630505,0.6268070062,2025-01-30 20:00:00,0.6267320062,stoploss,-1.020281267,1,2.510820855,-6.775295265,1.5,1.5,0.62991,12,0.2920502449,0.8127853881,0.6244,0.001848996909,0,2025
1928,AUD_USD,2025-01-31 16:00:00,2025-01-31 20:00:00,0.62559,0.620916146,2025-01-31 20:00:00,0.620866146,stoploss,-1.01069781,1,3.273529725,-3.605161822,1,1,0.624,5,0.6547059451,0.8541666667,0.61987,0.002336927,0,2025
1929,CHF_JPY,2025-02-04 08:00:00,2025-02-04 12:00:00,170.774,169.3435092,2025-02-05 04:00:00,169.3325092,stoploss,-1.007689668,5,0.4711669468,-3.433786413,2.2,2.2,170.635,10,0.1789595525,0.9271781534,168.556,0.7152454184,1,2025
1930,CAD_JPY,2025-02-04 12:00:00,2025-02-04 16:00:00,107.954,106.4832519,2025-02-05 16:00:00,106.4772519,stoploss,-1.004079556,7,0.2447733884,-4.474593525,1.2,1.2,107.718,11,0.3127659963,0.8826185102,104.908,0.7353740584,0,2025
1931,EUR_USD,2025-02-05 08:00:00,2025-02-05 12:00:00,1.040415,1.031908188,2025-02-07 16:00:00,1.031873188,stoploss,-1.00411435,14,6.47422288,-1.468822785,0.7,0.7,1.03515,8,1.227251691,0.6780821918,1.02103,0.004253406241,1,2025
1932,AUD_USD,2025-02-06 00:00:00,2025-02-06 04:00:00,0.6285,0.6231177041,2025-02-12 12:00:00,0.6230677041,stoploss,-1.009289716,27,2.3019916,-1.830074032,1,1,0.62375,13,1.746466589,0.5979381443,0.60874,0.002691147961,24,2025
1933,NZD_USD,2025-02-06 00:00:00,2025-02-06 04:00:00,0.568785,0.5634259565,2025-02-10 00:00:00,0.5633709565,stoploss,-1.010263026,12,2.674917662,-1.91918578,1.1,1.1,0.56411,12,1.724188294,0.875,0.5516,0.002679521729,8,2025
1934,AUD_CHF,2025-02-06 16:00:00,2025-02-06 20:00:00,0.56878,0.5650413801,2025-02-25 16:00:00,0.5649713801,stoploss,-1.018723487,78,2.008762645,-6.965137056,1.4,1.4,0.5678,8,0.4921602221,0.9405405405,0.5577,0.00186930995,59,2025
1935,NZD_CHF,2025-02-07 00:00:00,2025-02-07 04:00:00,0.514845,0.5111283194,2025-02-07 12:00:00,0.5110433194,stoploss,-1.022869869,3,1.018381831,-7.370824374,1.7,1.7,0.51365,8,0.5973071769,0.9480968858,0.50575,0.001858340303,2,2025
1936,CAD_CHF,2025-02-07 12:00:00,2025-02-07 16:00:00,0.635615,0.6311892657,2025-02-21 20:00:00,0.6311142657,stoploss,-1.01694634,62,0.9433462752,-8.641503783,1.5,1.5,0.63325,13,1.034856513,0.8671497585,0.61873,0.002212867168,19,2025
1937,AUD_NZD,2025-02-07 16:00:00,2025-02-07 20:00:00,1.108965,1.104469623,2025-03-04 16:00:00,1.104364623,stoploss,-1.023357329,102,1.887494625,-7.023882475,2.1,2.1,1.10779,6,0.4760446079,0.825,1.1006,0.002247688519,43,2025
1938,USD_CHF,2025-02-11 12:00:00,2025-02-11 16:00:00,0.913425,0.9092554395,2025-02-13 08:00:00,0.9092104395,stoploss,-1.010792504,11,0.5216377111,-16.40100914,0.9,0.9,0.91226,8,0.5228368783,0.7330677291,0.89949,0.002084780254,5,2025
1939,AUD_JPY,2025-02-11 16:00:00,2025-02-11 20:00:00,95.854,95.00452747,2025-02-21 20:00:00,95.00052747,stoploss,-1.004708804,49,1.738726032,-11.47888797,0.8,0.8,95.676,8,0.4096659845,0.7197802198,94.348,0.4247362647,5,2025
1940,CAD_JPY,2025-02-11 16:00:00,2025-02-11 20:00:00,106.504,105.5643483,2025-02-20 08:00:00,105.5583483,stoploss,-1.006385344,40,1.926245554,-5.460533667,1.2,1.2,106.449,8,0.1042939582,0.583081571,105.106,0.4698258736,8,2025
1941,EUR_JPY,2025-02-11 16:00:00,2025-02-11 20:00:00,157.625,156.3669487,2025-02-20 08:00:00,156.3619487,stoploss,-1.003974401,40,5.216798526,-2.255075029,1,1,157.412,8,0.3306701488,0.7167449139,155.519,0.629025634,8,2025
1942,EUR_USD,2025-02-11 16:00:00,2025-02-11 20:00:00,1.034605,1.029063697,2025-04-08 20:00:00,1.092955,time_exit,10.53001462,240,14.43613573,-0.7083171789,0.7,0.7,1.03368,7,0.3212240964,0.8047138047,1.02792,0.002770651423,220,2025
1943,GBP_JPY,2025-02-11 16:00:00,2025-02-11 20:00:00,189.286,187.6206874,2025-04-04 16:00:00,187.6106874,stoploss,-1.006004879,228,4.014261387,-1.93056849,2,2,189.138,8,0.1657346511,0.7433004231,186.951,0.8326562917,192,2025
1944,EUR_NZD,2025-02-11 20:00:00,2025-02-12 00:00:00,1.83159,1.822950864,2025-02-19 08:00:00,1.822760864,stoploss,-1.021992941,33,19.57834727,-1.686511291,3.8,3.8,1.8299,5,0.5787615959,0.6292682927,1.81996,0.00431956788,9,2025
1945,CHF_JPY,2025-02-12 00:00:00,2025-02-12 04:00:00,168.119,166.9276012,2025-02-20 00:00:00,166.9166012,stoploss,-1.009232845,36,3.987749584,-1.894411873,2.2,2.2,167.585,10,0.8779596011,0.9978783593,165.87,0.5956993914,7,2025
1946,NZD_JPY,2025-02-12 00:00:00,2025-02-12 04:00:00,86.946,86.15940442,2025-02-12 12:00:00,86.15340442,stoploss,-1.007627808,3,0.587341212,-9.075820157,1.2,1.2,86.229,10,1.807790484,0.9988179669,85.203,0.3932977889,0,2025
1947,USD_JPY,2025-02-12 00:00:00,2025-02-12 04:00:00,153.479,152.3357256,2025-02-14 12:00:00,152.3327256,stoploss,-1.002624042,15,1.160701214,-7.823143676,0.6,0.6,152.542,10,1.633903442,0.9869904597,150.929,0.5716372069,3,2025
1948,EUR_CAD,2025-02-12 08:00:00,2025-02-12 12:00:00,1.48437,1.477236957,2025-02-12 12:00:00,1.477146957,stoploss,-1.012617335,1,14.21132539,-1.051444613,1.8,1.8,1.48162,11,0.7458247124,0.9217603912,1.47424,0.003566521671,0,2025
1949,GBP_AUD,2025-02-12 12:00:00,2025-02-12 16:00:00,1.98439,1.974572887,2025-02-20 16:00:00,1.974372887,stoploss,-1.020372589,37,18.35468382,-1.020666696,4,4,1.98358,18,0.1242727913,0.7027027027,1.96384,0.004908556359,5,2025
1950,EUR_CHF,2025-02-12 16:00:00,2025-02-12 20:00:00,0.95054,0.9461773339,2025-02-13 08:00:00,0.9461273339,stoploss,-1.011460882,4,3.587255937,-5.78316085,1,1,0.94707,5,1.567848601,0.9882943144,0.93573,0.002181333068,3,2025
1951,NZD_USD,2025-02-13 20:00:00,2025-02-14 00:00:00,0.566595,0.5612971234,2025-02-28 04:00:00,0.5612421234,stoploss,-1.010381518,62,3.538210036,-3.419294468,1.1,1.1,0.56625,6,0.5775899018,0.9634408602,0.55873,0.002648938278,30,2025
1952,NZD_CAD,2025-02-14 16:00:00,2025-02-14 20:00:00,0.812565,0.8070217778,2025-02-19 00:00:00,0.8069067778,stoploss,-1.020746056,14,3.870492481,-5.358796511,2.3,2.3,0.80993,15,0.909218462,0.8535825545,0.79947,0.00277161112,1,2025
1953,AUD_USD,2025-02-17 00:00:00,2025-02-17 04:00:00,0.63691,0.6318967801,2025-02-26 12:00:00,0.6318467801,stoploss,-1.00997363,45,0.7939009459,-9.109913618,1,1,0.6306,13,2.497396945,0.8483754513,0.62276,0.002506609937,23,2025
1954,NZD_CHF,2025-02-19 08:00:00,2025-02-19 12:00:00,0.517845,0.5141054851,2025-02-24 00:00:00,0.5140204851,stoploss,-1.022730221,16,0.2099202733,-14.49519544,1.7,1.7,0.51715,11,0.3262455204,0.6171428571,0.50846,0.001869757474,7,2025
1955,USD_CAD,2025-02-19 16:00:00,2025-02-19 20:00:00,1.423745,1.41806267,2025-02-20 16:00:00,1.41799767,stoploss,-1.01143897,6,5.384235218,-7.200391696,1.3,1.3,1.42131,7,0.834164894,0.9159836066,1.41505,0.002841164879,0,2025
1956,NZD_CAD,2025-02-20 16:00:00,2025-02-20 20:00:00,0.817345,0.8125924835,2025-02-28 00:00:00,0.8124774835,stoploss,-1.024197707,32,3.508667486,-7.256155818,2.3,2.3,0.8142,18,1.283530535,0.8385416667,0.80595,0.002376258233,19,2025
1957,EUR_AUD,2025-02-24 00:00:00,2025-02-24 04:00:00,1.65119,1.642701248,2025-04-21 04:00:00,1.79538,time_exit,16.98600673,240,24.10248268,-0.9777644489,2.4,2.4,1.64667,12,1.036665922,0.9671052632,1.6357,0.00424437604,191,2025
1958,EUR_CAD,2025-02-24 00:00:00,2025-02-24 04:00:00,1.49321,1.486980661,2025-02-24 12:00:00,1.486890661,stoploss,-1.014447762,3,16.05948997,-1.008132717,1.8,1.8,1.48969,4,1.10445113,0.9664233577,1.48004,0.003114669275,0,2025
1959,EUR_GBP,2025-02-24 00:00:00,2025-02-24 04:00:00,0.82962,0.8268114877,2025-02-26 16:00:00,0.8267714877,stoploss,-1.014242416,16,15.72718783,-1.954771591,0.8,0.8,0.8292,5,0.2706059033,0.9239130435,0.82646,0.001404256136,14,2025
1960,GBP_AUD,2025-02-24 00:00:00,2025-02-24 04:00:00,1.99036,1.980853289,2025-04-21 04:00:00,2.08965,time_exit,10.44420073,240,18.32600111,-0.7426332675,4,4,1.98814,12,0.4207553923,0.9612314709,1.97437,0.004753355599,179,2025
1961,EUR_NZD,2025-02-25 08:00:00,2025-02-25 12:00:00,1.83275,1.823255648,2025-04-22 12:00:00,1.91486,time_exit,8.648299124,240,17.71790133,-0.04739659732,3.8,3.8,1.82939,8,0.6825110013,0.9699863574,1.81702,0.004747176227,184,2025
1962,USD_CAD,2025-02-25 08:00:00,2025-02-25 12:00:00,1.426815,1.420842387,2025-04-03 08:00:00,1.420777387,stoploss,-1.010883009,162,4.608535931,-8.159745635,1.3,1.3,1.42366,9,1.034723054,0.7614379085,1.4166,0.002986306325,31,2025
1963,USD_CHF,2025-02-27 04:00:00,2025-02-27 08:00:00,0.897075,0.8927472375,2025-03-04 08:00:00,0.8927022375,stoploss,-1.010397983,19,1.512328839,-21.52497983,0.9,0.9,0.89649,4,0.2495515884,0.8481012658,0.89121,0.002163881238,9,2025
1964,CAD_CHF,2025-02-27 08:00:00,2025-02-27 12:00:00,0.626565,0.6228380757,2025-02-27 16:00:00,0.6227630757,stoploss,-1.020123832,2,0.08452009586,-12.075641,1.5,1.5,0.62494,5,0.8317850704,0.9264069264,0.62188,0.001863462155,0,2025
1965,CAD_JPY,2025-02-27 08:00:00,2025-02-27 12:00:00,104.603,103.6941645,2025-02-27 12:00:00,103.6881645,stoploss,-1.006601855,1,1.38859012,-3.686035579,1.2,1.2,104.538,4,0.1298364771,0.889200561,103.933,0.4544177515,0,2025
1966,EUR_CHF,2025-02-27 08:00:00,2025-02-27 12:00:00,0.941,0.9373392106,2025-02-27 16:00:00,0.9372892106,stoploss,-1.013658256,2,6.881029523,-5.386816284,1,1,0.94003,5,0.5026238318,0.9292307692,0.93659,0.001830394705,0,2025
1967,USD_JPY,2025-02-27 16:00:00,2025-02-27 20:00:00,149.968,148.8091637,2025-03-04 00:00:00,148.8061637,stoploss,-1.002588804,14,1.154606595,-8.702696195,0.6,0.6,149.89,6,0.1294402012,0.6825396825,148.557,0.5794181351,10,2025
1968,CHF_JPY,2025-03-03 12:00:00,2025-03-03 16:00:00,167.777,166.488805,2025-03-03 20:00:00,166.477805,stoploss,-1.00853908,2,6.759846021,-1.318899677,2.2,2.2,167.096,13,1.038662606,0.7885141294,165.862,0.6440975114,0,2025
1969,EUR_CAD,2025-03-03 12:00:00,2025-03-03 16:00:00,1.50916,1.501523875,2025-04-28 16:00:00,1.57411,time_exit,8.505623048,240,11.3827368,-0.1244086512,1.8,1.8,1.50651,12,0.6678780222,0.6387096774,1.49744,0.003818062453,209,2025
1970,EUR_JPY,2025-03-03 12:00:00,2025-03-03 16:00:00,158.099,156.4200139,2025-03-03 20:00:00,156.4150139,stoploss,-1.002977988,2,3.626593525,-1.493758673,1,1,157.21,13,1.053016481,0.7831677382,154.788,0.8394930337,0,2025
1971,NZD_CAD,2025-03-03 16:00:00,2025-03-03 20:00:00,0.812235,0.807974083,2025-04-04 04:00:00,0.807859083,stoploss,-1.026989496,141,5.112749222,-6.894055928,2.3,2.3,0.81023,4,0.8918268094,0.9135135135,0.80699,0.002130458493,73,2025
1972,EUR_GBP,2025-03-04 12:00:00,2025-03-04 16:00:00,0.82836,0.8256093566,2025-04-29 16:00:00,0.85086,time_exit,8.179904352,240,16.51613576,-0.7161960699,0.8,0.8,0.82671,11,1.185177253,0.96875,0.82413,0.001375321705,166,2025
1973,AUD_USD,2025-03-04 20:00:00,2025-03-05 00:00:00,0.6265,0.6212265423,2025-04-04 08:00:00,0.6211765423,stoploss,-1.009481445,135,3.506238403,-6.686315094,1,1,0.62544,7,0.6030199092,0.9690189329,0.61865,0.002636728864,53,2025
1974,EUR_CHF,2025-03-04 20:00:00,2025-03-05 00:00:00,0.94432,0.9384688592,2025-04-04 12:00:00,0.9384188592,stoploss,-1.008545342,136,3.737732656,-3.937693662,1,1,0.94354,8,0.4887935709,0.9781718963,0.9332,0.002925570395,45,2025
1975,NZD_USD,2025-03-04 20:00:00,2025-03-05 00:00:00,0.566145,0.5616812916,2025-04-04 12:00:00,0.5616262916,stoploss,-1.012321593,136,8.247626512,-3.957471746,1.1,1.1,0.56407,6,1.035013839,0.9612903226,0.5585,0.002231854216,130,2025
1976,AUD_CHF,2025-03-05 16:00:00,2025-03-05 20:00:00,0.56331,0.5580236038,2025-03-07 00:00:00,0.5579536038,stoploss,-1.013241535,8,0.5391196349,-12.02520533,1.4,1.4,0.56223,16,0.3783295684,0.9365750529,0.55144,0.00264319811,2,2025
1977,NZD_CHF,2025-03-05 16:00:00,2025-03-05 20:00:00,0.508865,0.5047276314,2025-03-07 04:00:00,0.5046426314,stoploss,-1.020544459,9,1.207289089,-10.93086067,1.7,1.7,0.50652,16,1.092481818,0.8997289973,0.49912,0.002068684314,2,2025
1978,NZD_JPY,2025-03-05 16:00:00,2025-03-05 20:00:00,85.031,84.04463969,2025-03-07 12:00:00,84.03863969,stoploss,-1.00608297,11,2.36627527,-5.296239078,1.2,1.2,84.868,13,0.3203697452,0.712406015,83.146,0.4931801532,2,2025
1979,AUD_JPY,2025-03-05 20:00:00,2025-03-06 00:00:00,94.11,92.91892284,2025-03-07 04:00:00,92.91492284,stoploss,-1.003358305,8,1.372707034,-6.777058822,0.8,0.8,94.169,5,0.2098940418,0.7647058824,91.853,0.5955385818,1,2025
1980,EUR_JPY,2025-03-11 12:00:00,2025-03-11 16:00:00,161.337,159.5847751,2025-04-04 12:00:00,159.5797751,stoploss,-1.002853515,108,1.883890601,-1.829103113,1,1,160.768,11,0.6437529833,0.8547888774,155.591,0.8761124448,28,2025
1981,USD_CHF,2025-03-11 20:00:00,2025-03-12 00:00:00,0.881435,0.8752937772,2025-04-03 04:00:00,0.8752487772,stoploss,-1.007327531,98,0.8133559361,-12.62207916,0.9,0.9,0.88216,6,0.1563206604,0.7444444444,0.87579,0.003070611388,16,2025
1982,NZD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,84.823,83.8467388,2025-04-04 04:00:00,83.8407388,stoploss,-1.006145896,101,2.603811363,-5.137969235,1.2,1.2,84.641,12,0.3605592446,0.9331742243,83.305,0.4881305989,23,2025
1983,USD_JPY,2025-03-12 08:00:00,2025-03-12 12:00:00,148.341,146.9684183,2025-04-03 08:00:00,146.9654183,stoploss,-1.002185662,96,2.092407252,-6.162110214,0.6,0.6,148.204,15,0.1952524873,0.5454545455,146.538,0.6862908732,69,2025
