pair,bar_time,h_ref,h_ref_bar_offset,break_magnitude_atr,close_position,trend_filter_swing_low,fired_signal
EUR_CHF,2020-10-27 08:00:00,1.07292,10,0.5651870008,0.9489795918,1.07013,1
NZD_CHF,2020-10-27 08:00:00,0.60755,6,0.1514010101,0.9555555556,0.5949,0
NZD_USD,2020-10-27 12:00:00,0.66973,6,0.4489866188,0.7663230241,0.65527,1
CAD_CHF,2020-10-27 16:00:00,0.68859,7,0.4932114884,0.8387096774,0.68596,0
NZD_CHF,2020-10-27 16:00:00,0.60755,8,0.9224454679,0.7380952381,0.5949,0
NZD_USD,2020-10-27 16:00:00,0.66973,7,1.003485787,0.7427184466,0.66559,0
GBP_CHF,2020-10-27 20:00:00,1.1851,8,0.1204421867,0.8224852071,1.17611,0
NZD_CAD,2020-10-27 20:00:00,0.88344,7,0.2380807298,0.6124031008,0.86249,0
NZD_CHF,2020-10-27 20:00:00,0.60755,9,1.13626638,0.8017241379,0.60352,0
AUD_CHF,2020-10-28 00:00:00,0.64795,10,0.1882633208,0.9156626506,0.64285,1
CAD_CHF,2020-10-28 00:00:00,0.68859,9,0.4152943481,0.6666666667,0.68596,0
AUD_CAD,2020-10-28 04:00:00,0.94151,9,0.5495652484,0.8562091503,0.93276,0
AUD_CHF,2020-10-28 04:00:00,0.6488,4,0.5535585599,0.7932330827,0.64285,0
AUD_USD,2020-10-28 04:00:00,0.71464,10,0.2147021613,0.8233333333,0.70849,0
GBP_CHF,2020-10-28 04:00:00,1.1851,10,0.1675122397,0.7434554974,1.17611,1
NZD_CAD,2020-10-28 04:00:00,0.88344,9,0.7926766103,0.9852216749,0.87453,1
NZD_CHF,2020-10-28 04:00:00,0.60755,11,1.61065444,0.9109947644,0.60352,0
NZD_USD,2020-10-28 04:00:00,0.66973,10,0.8427447102,0.9365853659,0.66559,0
USD_CAD,2020-10-28 08:00:00,1.32249,10,0.5425045413,0.9598145286,1.30807,0
USD_CHF,2020-10-28 08:00:00,0.90919,20,1.357309105,0.8957055215,0.90303,1
GBP_AUD,2020-10-28 12:00:00,1.83306,4,0.336871038,0.9608574091,1.82392,1
USD_CAD,2020-10-28 12:00:00,1.32249,11,1.60344302,0.7069536424,1.3109,0
EUR_AUD,2020-10-28 16:00:00,1.66052,6,0.769176992,0.7657992565,1.6533,1
EUR_CAD,2020-10-28 16:00:00,1.5597,6,1.129569971,0.7493506494,1.54995,1
GBP_AUD,2020-10-28 16:00:00,1.83306,5,1.222609826,0.6017699115,1.82392,0
GBP_CAD,2020-10-28 16:00:00,1.721,6,1.494001221,0.7080231596,1.71105,1
NZD_CAD,2020-10-28 16:00:00,0.88344,12,0.8152341423,0.6427061311,0.87453,0
USD_CAD,2020-10-28 16:00:00,1.32249,12,2.362592479,0.5711892797,1.3109,0
EUR_AUD,2020-10-28 20:00:00,1.66052,7,1.109478816,0.5333333333,1.6533,0
EUR_CAD,2020-10-28 20:00:00,1.5597,7,1.302056509,0.5980707395,1.54995,0
GBP_AUD,2020-10-28 20:00:00,1.83306,6,1.57246309,0.6315789474,1.82392,0
GBP_CAD,2020-10-28 20:00:00,1.721,7,1.714346092,0.8610354223,1.71105,0
USD_CAD,2020-10-28 20:00:00,1.32249,13,2.690553722,0.7735849057,1.3109,0
NZD_CAD,2020-10-29 00:00:00,0.88344,14,0.5094112839,0.4022346369,0.87453,0
GBP_AUD,2020-10-29 04:00:00,1.83306,8,1.693660207,0.9495798319,1.82153,0
GBP_CAD,2020-10-29 04:00:00,1.721,9,2.00250256,0.9618055556,1.71105,0
EUR_AUD,2020-10-29 08:00:00,1.66052,10,1.070099442,0.9668989547,1.64598,0
GBP_AUD,2020-10-29 08:00:00,1.84392,4,0.7456187616,0.9333333333,1.82153,0
GBP_CAD,2020-10-29 08:00:00,1.73217,4,0.2016625263,0.7610966057,1.71105,0
GBP_NZD,2020-10-29 08:00:00,1.95787,4,0.4266864733,0.8998732573,1.93944,1
USD_CAD,2020-10-29 12:00:00,1.33335,5,0.7688103455,0.6123595506,1.3109,0
USD_CHF,2020-10-29 12:00:00,0.91276,6,0.4973851655,0.8457300275,0.9034,0
USD_CHF,2020-10-29 16:00:00,0.91276,7,1.827212899,0.8575197889,0.9034,0
USD_JPY,2020-11-02 08:00:00,104.726,9,0.3478511287,0.4330708661,104.023,0
AUD_CHF,2020-11-02 12:00:00,0.64695,6,0.2701477302,0.9063291139,0.64012,1
CAD_CHF,2020-11-02 12:00:00,0.68888,6,1.830495871,0.8843373494,0.68172,1
CAD_JPY,2020-11-02 12:00:00,78.703,6,0.662483966,0.7811320755,77.913,1
USD_CHF,2020-11-02 12:00:00,0.91724,11,0.7911967222,0.8278688525,0.90614,0
AUD_CHF,2020-11-02 16:00:00,0.64695,7,0.3488433949,0.572519084,0.64012,0
CAD_CHF,2020-11-02 16:00:00,0.68888,7,2.755532156,0.9111969112,0.68172,0
CAD_JPY,2020-11-02 16:00:00,78.703,7,1.578566938,0.9527272727,77.913,0
USD_CHF,2020-11-02 16:00:00,0.91724,12,1.49652689,0.7422680412,0.90614,1
USD_JPY,2020-11-02 16:00:00,104.726,11,0.5636834957,0.9052132701,104.023,1
CAD_CHF,2020-11-02 20:00:00,0.68888,8,2.981437318,0.5497076023,0.68172,0
CAD_JPY,2020-11-02 20:00:00,78.703,8,2.0165843,0.8536585366,77.913,0
AUD_CHF,2020-11-03 00:00:00,0.64695,9,0.6477793822,0.9329268293,0.64012,0
CAD_CHF,2020-11-03 00:00:00,0.68888,9,3.213943195,0.9202453988,0.68172,0
CAD_JPY,2020-11-03 00:00:00,78.703,9,2.266582246,0.9370629371,77.913,0
NZD_CHF,2020-11-03 00:00:00,0.61008,9,0.154503954,0.9578059072,0.60372,1
USD_CHF,2020-11-03 00:00:00,0.91724,14,0.7025007705,0.4356435644,0.90614,0
AUD_CHF,2020-11-03 08:00:00,0.64695,11,1.932563993,0.8611500701,0.64012,0
AUD_JPY,2020-11-03 08:00:00,73.918,11,1.939935844,0.9176706827,73.134,1
AUD_NZD,2020-11-03 08:00:00,1.06336,10,1.43287471,0.9103690685,1.05898,1
AUD_USD,2020-11-03 08:00:00,0.70721,11,1.541279361,0.9138655462,0.69909,1
CAD_CHF,2020-11-03 08:00:00,0.68888,11,3.765574196,0.8338108883,0.68172,0
CAD_JPY,2020-11-03 08:00:00,78.703,11,3.4887313,0.9607293128,77.913,0
EUR_CHF,2020-11-03 08:00:00,1.07051,4,0.2326819895,0.4812834225,1.0661,0
EUR_JPY,2020-11-03 08:00:00,122.15,6,0.9918539644,0.9866270431,121.616,1
EUR_USD,2020-11-03 08:00:00,1.16556,5,1.651164675,0.9751693002,1.16221,1
GBP_CHF,2020-11-03 08:00:00,1.18881,4,0.136097542,0.7286432161,1.1783,1
GBP_JPY,2020-11-03 08:00:00,135.801,11,0.5008376749,0.9529025192,134.4,1
GBP_USD,2020-11-03 08:00:00,1.29424,5,1.139721204,0.9319727891,1.28535,1
NZD_CHF,2020-11-03 08:00:00,0.61008,11,0.5624970143,0.7896174863,0.60372,0
NZD_JPY,2020-11-03 08:00:00,69.692,11,0.7674889132,0.9058441558,68.875,1
NZD_USD,2020-11-03 08:00:00,0.66711,11,0.2291278504,0.8924731183,0.65889,1
AUD_CHF,2020-11-03 12:00:00,0.64695,12,2.002819116,0.497005988,0.64012,0
AUD_NZD,2020-11-03 12:00:00,1.06336,11,1.960642722,0.5616438356,1.05898,0
AUD_USD,2020-11-03 12:00:00,0.70721,12,1.61212336,0.4473684211,0.69909,0
EUR_CHF,2020-11-03 12:00:00,1.07051,5,0.6050689158,0.7886178862,1.0661,1
EUR_JPY,2020-11-03 12:00:00,122.15,7,1.042382522,0.2884097035,121.616,0
EUR_USD,2020-11-03 12:00:00,1.16556,6,1.964755177,0.4830188679,1.16221,0
GBP_CHF,2020-11-03 12:00:00,1.18881,5,0.3856395239,0.9378109453,1.1783,0
GBP_JPY,2020-11-03 12:00:00,135.801,12,0.6445380751,0.5426829268,134.4,0
GBP_USD,2020-11-03 12:00:00,1.29424,6,1.432917821,0.7950617284,1.28535,0
AUD_CAD,2020-11-03 16:00:00,0.93977,13,0.6938351862,0.9631268437,0.93543,1
AUD_CHF,2020-11-03 16:00:00,0.64695,13,2.422847655,0.67003367,0.64012,0
AUD_JPY,2020-11-03 16:00:00,73.918,13,2.511676933,0.5311778291,73.134,0
AUD_NZD,2020-11-03 16:00:00,1.06336,12,2.209501531,0.92,1.05898,0
AUD_USD,2020-11-03 16:00:00,0.70721,13,2.513380404,0.683991684,0.69909,0
CHF_JPY,2020-11-03 16:00:00,114.336,8,0.4349527525,0.4664536741,113.781,0
EUR_USD,2020-11-03 16:00:00,1.16556,7,2.091117983,0.1903485255,1.16221,0
GBP_CHF,2020-11-03 16:00:00,1.18881,6,0.3959868182,0.3759213759,1.1783,0
GBP_JPY,2020-11-03 16:00:00,135.801,13,1.027033811,0.3707533235,134.4,0
GBP_USD,2020-11-03 16:00:00,1.29424,7,2.181819641,0.5071707953,1.28535,0
NZD_CHF,2020-11-03 16:00:00,0.61008,13,0.5540883234,0.4099616858,0.60372,0
NZD_JPY,2020-11-03 16:00:00,69.692,13,0.9923549015,0.3838862559,68.875,0
NZD_USD,2020-11-03 16:00:00,0.66711,13,0.9292562092,0.56587473,0.65889,0
AUD_JPY,2020-11-03 20:00:00,73.918,14,2.552706665,0.5878594249,73.134,0
AUD_NZD,2020-11-03 20:00:00,1.06336,13,2.423614739,0.7013574661,1.05898,0
AUD_USD,2020-11-03 20:00:00,0.70721,14,2.587507172,0.7620481928,0.69909,0
CAD_CHF,2020-11-03 20:00:00,0.68888,14,2.453760201,0.745,0.68172,0
CAD_JPY,2020-11-03 20:00:00,78.703,14,2.623027773,0.3436123348,77.913,0
CHF_JPY,2020-11-03 20:00:00,114.336,9,0.4752036911,0.07182320442,113.781,0
EUR_USD,2020-11-03 20:00:00,1.16556,8,2.300655264,0.7222222222,1.16221,0
GBP_CHF,2020-11-03 20:00:00,1.18881,7,0.5000718788,0.7058823529,1.1783,0
GBP_JPY,2020-11-03 20:00:00,135.801,14,1.248372277,0.5648702595,134.4,0
GBP_USD,2020-11-03 20:00:00,1.29424,8,2.512901282,0.8271604938,1.28535,0
AUD_CAD,2020-11-04 00:00:00,0.93977,15,0.3471336302,0.309063893,0.92987,0
NZD_CHF,2020-11-04 00:00:00,0.61008,15,0.4496673209,0.5518763797,0.60372,0
NZD_JPY,2020-11-04 00:00:00,69.692,15,0.6940867199,0.1132376396,68.875,0
AUD_NZD,2020-11-04 04:00:00,1.06336,15,1.780543855,0.736318408,1.05898,0
CHF_JPY,2020-11-04 04:00:00,114.336,11,0.8681478888,0.5830670927,113.781,1
EUR_JPY,2020-11-04 04:00:00,122.15,11,0.514672333,0.4826546003,121.616,0
GBP_JPY,2020-11-04 04:00:00,135.801,16,0.9849094193,0.4340878828,134.4,0
AUD_NZD,2020-11-04 08:00:00,1.06336,16,1.933101887,0.8690095847,1.05898,0
CAD_JPY,2020-11-04 08:00:00,78.703,17,2.020325371,0.9010989011,77.913,0
EUR_JPY,2020-11-04 08:00:00,122.15,12,0.7508251326,0.6609271523,121.616,0
EUR_USD,2020-11-04 08:00:00,1.16556,11,0.541220464,0.7083333333,1.16221,0
AUD_CAD,2020-11-04 12:00:00,0.93977,18,0.1343273807,0.5188679245,0.92987,0
AUD_CHF,2020-11-04 12:00:00,0.64695,18,1.087137754,0.45703125,0.64012,0
AUD_JPY,2020-11-04 12:00:00,73.918,18,1.475479528,0.5704467354,73.134,0
AUD_NZD,2020-11-04 12:00:00,1.06336,17,2.816929415,0.6084337349,1.05898,0
AUD_USD,2020-11-04 12:00:00,0.70721,18,1.383701262,0.5776470588,0.69909,0
CHF_JPY,2020-11-04 12:00:00,114.336,13,0.708428443,0.6954022989,113.781,0
EUR_USD,2020-11-04 12:00:00,1.16556,12,1.380292332,0.5204359673,1.16221,0
GBP_USD,2020-11-04 12:00:00,1.29424,12,0.57142038,0.12960761,1.28535,0
AUD_NZD,2020-11-04 16:00:00,1.06336,18,3.372191251,0.7611336032,1.05898,0
EUR_GBP,2020-11-05 00:00:00,0.90241,9,0.7151837442,0.6191489362,0.89442,1
EUR_GBP,2020-11-05 04:00:00,0.90241,10,0.86286717,0.59,0.89442,0
AUD_CAD,2020-11-05 08:00:00,0.9456,8,0.2836903037,0.9107142857,0.92987,0
AUD_USD,2020-11-05 08:00:00,0.71984,4,0.2978512381,0.8888888889,0.69909,0
EUR_USD,2020-11-05 08:00:00,1.17704,8,0.5970441416,0.8931909212,1.16019,0
AUD_CAD,2020-11-05 12:00:00,0.9456,9,0.3565103252,0.8594249201,0.92987,0
AUD_USD,2020-11-05 12:00:00,0.71984,5,1.073524571,0.8796116505,0.69909,0
EUR_CHF,2020-11-05 12:00:00,1.07183,11,0.1568974165,0.7647058824,1.06595,0
EUR_GBP,2020-11-05 12:00:00,0.90241,12,0.6656643303,0.5709219858,0.89442,0
EUR_USD,2020-11-05 12:00:00,1.17704,9,1.622438085,0.7102672293,1.16019,0
NZD_USD,2020-11-05 12:00:00,0.67434,9,0.4016265966,0.8736141907,0.65889,0
AUD_CAD,2020-11-05 16:00:00,0.9456,10,0.7280653846,0.9469273743,0.92987,0
AUD_CHF,2020-11-05 16:00:00,0.65652,5,0.5634049563,0.7185185185,0.64117,0
AUD_NZD,2020-11-05 16:00:00,1.07371,5,0.3280709907,0.8976377953,1.05898,0
AUD_USD,2020-11-05 16:00:00,0.71984,6,1.44963316,0.7727272727,0.69909,0
NZD_USD,2020-11-05 16:00:00,0.67434,10,0.4544331301,0.6228070175,0.65889,0
AUD_CAD,2020-11-05 20:00:00,0.9456,11,1.08691559,0.5696202532,0.92987,0
AUD_CHF,2020-11-05 20:00:00,0.65652,6,0.6077793036,0.545,0.64117,1
AUD_NZD,2020-11-05 20:00:00,1.07371,6,0.523443465,0.65625,1.05898,0
AUD_USD,2020-11-05 20:00:00,0.71984,7,1.849312351,0.7236363636,0.69909,0
EUR_USD,2020-11-05 20:00:00,1.17704,11,1.299174922,0.6430020284,1.16019,0
NZD_USD,2020-11-05 20:00:00,0.67434,11,0.557704713,0.255,0.65889,0
AUD_CAD,2020-11-06 00:00:00,0.9456,12,1.182469996,0.8384146341,0.92987,0
NZD_CAD,2020-11-06 00:00:00,0.88308,12,1.026846628,0.9160839161,0.8746,1
NZD_CHF,2020-11-06 00:00:00,0.6132,12,0.1266010705,0.8636363636,0.60436,0
NZD_USD,2020-11-06 00:00:00,0.67434,12,1.091191198,0.8547486034,0.65889,0
AUD_CAD,2020-11-06 04:00:00,0.9456,13,1.299458556,0.7020408163,0.92987,0
NZD_CAD,2020-11-06 04:00:00,0.88308,13,1.358477188,0.718487395,0.8746,0
AUD_USD,2020-11-06 08:00:00,0.71984,10,1.655415195,0.6324786325,0.69909,0
NZD_USD,2020-11-06 08:00:00,0.67434,14,1.232282975,0.4722222222,0.65889,0
EUR_CAD,2020-11-06 12:00:00,1.5507,6,0.2518364992,0.820441989,1.5354,1
EUR_USD,2020-11-06 12:00:00,1.18598,6,0.6882766083,0.9726651481,1.16019,0
GBP_USD,2020-11-06 12:00:00,1.31398,15,0.1271934665,0.8098159509,1.28535,0
NZD_USD,2020-11-06 12:00:00,0.67434,15,1.486560796,0.7328767123,0.65889,0
GBP_USD,2020-11-06 16:00:00,1.31398,16,0.239678102,0.7299528302,1.28535,1
AUD_CAD,2020-11-06 20:00:00,0.9456,17,0.6931059868,0.958974359,0.92987,0
NZD_CAD,2020-11-06 20:00:00,0.88308,17,0.4277715593,1,0.8746,0
EUR_USD,2020-11-09 00:00:00,1.18598,9,0.7204838924,0.5548780488,1.16019,1
GBP_USD,2020-11-09 00:00:00,1.31398,18,0.7373412914,0.7477272727,1.28535,0
AUD_JPY,2020-11-09 04:00:00,75.458,8,0.2549911235,0.9515669516,73.607,1
AUD_USD,2020-11-09 04:00:00,0.7289,8,0.199705512,0.8194444444,0.69909,1
CHF_JPY,2020-11-09 04:00:00,114.977,10,0.2726318001,0.8506944444,113.805,0
GBP_JPY,2020-11-09 04:00:00,136.309,10,0.2917105222,0.804664723,134.871,1
NZD_JPY,2020-11-09 04:00:00,70.391,5,0.4001021019,0.9162995595,69.432,1
NZD_USD,2020-11-09 04:00:00,0.68021,5,0.2515669897,0.5,0.65889,1
CHF_JPY,2020-11-09 08:00:00,114.977,11,0.7156434762,0.6519337017,113.805,0
NZD_JPY,2020-11-09 08:00:00,70.391,6,0.5120061725,0.6510638298,69.432,0
AUD_CHF,2020-11-09 12:00:00,0.65952,11,1.492412732,0.9412844037,0.6455,0
AUD_JPY,2020-11-09 12:00:00,75.458,10,3.07054666,0.8700598802,73.607,0
AUD_USD,2020-11-09 12:00:00,0.7289,10,0.9117240784,0.8068493151,0.70278,0
CAD_CHF,2020-11-09 12:00:00,0.69626,11,1.614344212,0.9641125121,0.68905,1
CAD_JPY,2020-11-09 12:00:00,79.701,12,3.40735631,0.9376623377,78.873,1
CHF_JPY,2020-11-09 12:00:00,114.977,12,1.648940372,0.4732510288,113.805,0
EUR_CHF,2020-11-09 12:00:00,1.07268,11,2.418113317,0.9629972248,1.06595,1
EUR_JPY,2020-11-09 12:00:00,123.184,12,3.323713849,0.8888888889,121.727,1
EUR_USD,2020-11-09 12:00:00,1.18598,12,0.8761594141,0.7036247335,1.16019,0
GBP_CHF,2020-11-09 12:00:00,1.18969,11,1.212268149,0.9374584165,1.17906,1
GBP_JPY,2020-11-09 12:00:00,136.309,12,3.058656478,0.9191564148,135.075,0
NZD_CHF,2020-11-09 12:00:00,0.61394,9,2.45358154,0.9179104478,0.60619,1
NZD_JPY,2020-11-09 12:00:00,70.391,7,3.665892563,0.9058394161,69.432,0
NZD_USD,2020-11-09 12:00:00,0.68021,7,1.225304403,0.8346007605,0.66136,0
USD_JPY,2020-11-09 12:00:00,103.717,5,2.985821248,0.8638297872,103.175,1
AUD_JPY,2020-11-09 16:00:00,75.458,11,3.194558003,0.4719471947,73.607,0
CAD_CHF,2020-11-09 16:00:00,0.69626,12,2.248491048,0.7727272727,0.68717,0
CAD_JPY,2020-11-09 16:00:00,79.701,13,4.019732413,0.7212765957,78.873,0
CHF_JPY,2020-11-09 16:00:00,114.977,13,1.694813743,0.3346153846,113.805,0
GBP_CHF,2020-11-09 16:00:00,1.18969,12,1.728935167,0.734375,1.17906,0
GBP_JPY,2020-11-09 16:00:00,136.309,13,3.612360914,0.6656346749,135.075,0
NZD_CHF,2020-11-09 16:00:00,0.61394,10,2.809228514,0.7829912023,0.60619,0
NZD_JPY,2020-11-09 16:00:00,70.391,8,4.16461606,0.7440944882,69.432,0
USD_JPY,2020-11-09 16:00:00,103.717,6,4.125362291,0.7914379802,103.175,0
AUD_CHF,2020-11-09 20:00:00,0.65952,13,1.644782603,0.5054151625,0.6455,0
GBP_CHF,2020-11-09 20:00:00,1.18969,13,2.2231241,0.5800344234,1.17906,0
GBP_JPY,2020-11-09 20:00:00,136.309,14,3.855497491,0.5306553911,135.075,0
NZD_CHF,2020-11-09 20:00:00,0.61394,11,3.151762099,0.5329341317,0.60619,0
NZD_USD,2020-11-09 20:00:00,0.68021,9,0.4532192311,0.3989501312,0.66136,0
EUR_CHF,2020-11-10 00:00:00,1.07268,14,2.313021604,0.4932735426,1.06595,0
GBP_CHF,2020-11-10 00:00:00,1.18969,14,2.590910106,0.6739726027,1.17906,0
NZD_USD,2020-11-10 00:00:00,0.68021,10,0.6981121637,0.747706422,0.66136,0
AUD_CHF,2020-11-10 04:00:00,0.65952,15,1.492966468,0.6052631579,0.6455,0
CAD_CHF,2020-11-10 04:00:00,0.69626,15,1.83400403,0.5585585586,0.68717,0
CAD_JPY,2020-11-10 04:00:00,79.701,16,2.55046498,0.623655914,78.873,0
EUR_CHF,2020-11-10 04:00:00,1.07268,15,2.785317878,0.9212598425,1.06595,0
EUR_JPY,2020-11-10 04:00:00,123.184,16,2.252268007,0.7128712871,121.957,0
GBP_CHF,2020-11-10 04:00:00,1.18969,15,2.792137033,0.7543859649,1.17906,0
GBP_JPY,2020-11-10 04:00:00,136.309,16,3.553063552,0.6617210682,135.075,0
NZD_CAD,2020-11-10 04:00:00,0.88834,11,0.115248116,0.4652406417,0.87548,0
NZD_CHF,2020-11-10 04:00:00,0.61394,13,3.419218042,0.5915492958,0.60619,0
NZD_JPY,2020-11-10 04:00:00,70.391,11,3.802623406,0.625,69.432,0
NZD_USD,2020-11-10 04:00:00,0.68021,11,0.897821047,0.4093959732,0.66136,0
USD_JPY,2020-11-10 04:00:00,103.717,9,3.108135812,0.6698113208,103.175,0
AUD_CHF,2020-11-10 08:00:00,0.66645,4,0.3859521247,0.9579207921,0.6464,0
EUR_CHF,2020-11-10 08:00:00,1.08079,4,0.2620567505,0.9308357349,1.06595,0
GBP_AUD,2020-11-10 08:00:00,1.81265,10,0.6476429713,0.8740359897,1.79368,1
GBP_CAD,2020-11-10 08:00:00,1.71979,14,0.6472631838,0.9367965368,1.69761,1
GBP_CHF,2020-11-10 08:00:00,1.18969,16,4.451538607,0.9158377965,1.17906,0
GBP_JPY,2020-11-10 08:00:00,136.309,17,5.078938501,0.9756097561,135.075,0
GBP_USD,2020-11-10 08:00:00,1.32083,4,0.6984910264,0.9309551208,1.29137,0
NZD_CAD,2020-11-10 08:00:00,0.88834,12,0.1786248725,0.6543209877,0.87548,0
NZD_CHF,2020-11-10 08:00:00,0.61394,14,4.218513913,0.9258241758,0.60619,0
NZD_JPY,2020-11-10 08:00:00,70.391,12,4.5495692,0.9903225806,69.432,0
GBP_AUD,2020-11-10 12:00:00,1.81265,11,1.270182266,0.6949760766,1.79368,0
GBP_CAD,2020-11-10 12:00:00,1.71979,15,0.890580231,0.5276872964,1.69761,0
GBP_JPY,2020-11-10 16:00:00,136.309,19,4.900924566,0.36,135.075,0
EUR_CHF,2020-11-10 20:00:00,1.08079,7,0.1502531958,0.768,1.06595,0
GBP_AUD,2020-11-10 20:00:00,1.81265,13,1.187074274,0.7463002114,1.79368,0
GBP_CAD,2020-11-10 20:00:00,1.71979,17,1.357537206,0.7962529274,1.69761,0
GBP_CHF,2020-11-10 20:00:00,1.18969,19,4.574924643,0.9013539652,1.17906,0
GBP_JPY,2020-11-10 20:00:00,136.309,20,5.597165277,0.9243697479,135.075,0
GBP_USD,2020-11-10 20:00:00,1.32083,7,1.089326831,0.7985436893,1.29137,0
NZD_CAD,2020-11-10 20:00:00,0.88834,15,0.3999486204,0.7233429395,0.8762,0
NZD_CHF,2020-11-10 20:00:00,0.61394,17,4.023607757,0.7853403141,0.60619,0
NZD_CAD,2020-11-11 00:00:00,0.88834,16,1.638563255,0.8895705521,0.8762,0
NZD_CHF,2020-11-11 00:00:00,0.61394,18,4.65328438,0.8913934426,0.60619,0
NZD_USD,2020-11-11 00:00:00,0.68549,8,0.2151056675,0.892074199,0.66136,0
AUD_CAD,2020-11-11 04:00:00,0.95157,10,0.1931186698,0.8322295806,0.94349,1
AUD_JPY,2020-11-11 04:00:00,76.821,4,0.1931268909,0.9281609195,74.066,0
AUD_USD,2020-11-11 04:00:00,0.7289,20,0.5473185245,0.7020648968,0.70482,0
GBP_CAD,2020-11-11 04:00:00,1.71979,19,1.307243424,0.528,1.69761,0
NZD_CAD,2020-11-11 04:00:00,0.88834,17,2.993582361,0.8773747841,0.8762,0
NZD_CHF,2020-11-11 04:00:00,0.61394,19,5.674052598,0.8814814815,0.60619,0
NZD_JPY,2020-11-11 04:00:00,72.086,8,1.292214005,0.9344608879,69.432,0
NZD_USD,2020-11-11 04:00:00,0.68549,9,1.182616396,0.7724137931,0.66136,0
AUD_CHF,2020-11-11 08:00:00,0.66811,5,0.4693132523,0.769874477,0.6464,1
AUD_JPY,2020-11-11 08:00:00,76.821,5,0.3625703911,0.5017301038,74.066,0
GBP_CAD,2020-11-11 08:00:00,1.71979,20,1.310250624,0.267032967,1.69761,0
GBP_CHF,2020-11-11 08:00:00,1.216,5,0.1213752559,0.511198946,1.17906,0
GBP_JPY,2020-11-11 08:00:00,139.772,4,0.1044660878,0.4019851117,135.075,0
NZD_CHF,2020-11-11 08:00:00,0.61394,20,6.161483511,0.6370967742,0.60619,0
NZD_JPY,2020-11-11 08:00:00,72.086,9,1.551286115,0.5439330544,69.432,0
NZD_CAD,2020-11-11 12:00:00,0.88834,19,3.143016318,0.7528735632,0.8762,1
USD_CAD,2020-11-11 12:00:00,1.30507,6,0.156788397,0.5965665236,1.29281,1
NZD_JPY,2020-11-11 16:00:00,72.086,11,1.585990621,0.9304347826,69.891,0
USD_JPY,2020-11-11 16:00:00,105.487,7,0.238035694,0.5132743363,103.175,0
GBP_USD,2020-11-11 20:00:00,1.32083,13,0.2337141146,0.8438818565,1.29294,0
USD_CAD,2020-11-11 20:00:00,1.30507,8,0.2665658419,0.3076923077,1.29281,0
USD_CAD,2020-11-12 00:00:00,1.30507,9,0.4078598898,0.7417218543,1.29281,0
USD_CAD,2020-11-12 04:00:00,1.30507,10,0.7354811953,0.8198757764,1.29281,0
EUR_CAD,2020-11-12 08:00:00,1.54158,8,0.3834585657,0.6572379368,1.53131,1
EUR_GBP,2020-11-12 08:00:00,0.89183,4,1.3147297,0.8831417625,0.8861,1
EUR_CAD,2020-11-12 12:00:00,1.54158,9,0.96931339,0.8575342466,1.53131,0
EUR_GBP,2020-11-12 12:00:00,0.89183,5,1.400906364,0.2882653061,0.8861,0
USD_CAD,2020-11-12 12:00:00,1.30507,12,1.054029536,0.697228145,1.29281,0
EUR_CAD,2020-11-12 16:00:00,1.54158,10,1.683606765,0.6791338583,1.53131,0
EUR_GBP,2020-11-12 16:00:00,0.89183,6,2.442942966,0.9675324675,0.8861,0
USD_CAD,2020-11-12 16:00:00,1.30507,13,1.96632782,0.661971831,1.29281,0
EUR_AUD,2020-11-12 20:00:00,1.6283,13,0.6741604763,0.7052845528,1.61443,1
EUR_CAD,2020-11-12 20:00:00,1.54158,11,2.152684878,0.6826923077,1.53131,0
EUR_GBP,2020-11-12 20:00:00,0.89183,7,2.64401699,0.504950495,0.8861,0
USD_CAD,2020-11-12 20:00:00,1.30507,14,2.33896683,0.5735294118,1.29281,0
EUR_AUD,2020-11-13 00:00:00,1.6283,14,1.027439329,0.9121140143,1.61443,0
EUR_CAD,2020-11-13 00:00:00,1.54158,12,2.706320384,0.9575,1.53131,0
EUR_GBP,2020-11-13 00:00:00,0.89183,8,2.851586988,0.8392857143,0.8861,0
USD_CAD,2020-11-13 00:00:00,1.30507,15,2.793503088,0.938697318,1.29281,0
EUR_CAD,2020-11-13 04:00:00,1.54158,13,3.016225861,0.9090909091,1.53131,0
USD_CAD,2020-11-13 04:00:00,1.30507,16,3.159623958,0.6162790698,1.29281,0
EUR_USD,2020-11-13 08:00:00,1.18231,5,0.1243599405,0.9849056604,1.17455,1
GBP_NZD,2020-11-13 08:00:00,1.92248,6,0.8766560021,0.6586021505,1.90969,1
EUR_CAD,2020-11-13 12:00:00,1.54158,15,2.901162353,0.7927170868,1.53131,0
USD_CAD,2020-11-13 12:00:00,1.30507,18,2.556718963,0.820754717,1.29281,0
AUD_CAD,2020-11-13 16:00:00,0.95419,6,0.5689857611,0.8842592593,0.94349,0
EUR_CAD,2020-11-13 16:00:00,1.54158,16,3.160718665,0.5555555556,1.53131,0
EUR_USD,2020-11-13 16:00:00,1.18231,7,0.1178045375,0.7119565217,1.17455,0
GBP_CAD,2020-11-13 16:00:00,1.73031,6,0.6301822452,0.736443884,1.70262,1
GBP_NZD,2020-11-13 16:00:00,1.92248,8,0.529015126,0.6637781629,1.90969,0
USD_CAD,2020-11-13 16:00:00,1.30507,19,2.679173206,0.4746136865,1.29281,0
EUR_USD,2020-11-13 20:00:00,1.18231,8,0.3526331083,0.6461538462,1.17455,0
