trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
268,EUR_CAD,0.0,0,0.0,0.0
269,EUR_CHF,1.0,1,0.0,1.0
270,EUR_JPY,0.0,0,0.0,0.0
271,EUR_NZD,0.0,0,0.0,0.0
272,EUR_USD,0.0,0,0.0,0.0
273,GBP_CAD,0.0,1,0.0,1.0
274,GBP_JPY,0.0,0,0.0,0.0
275,GBP_USD,0.0,0,0.0,0.0
276,CAD_JPY,1.0,1,0.0,1.0
277,AUD_NZD,0.0,0,0.0,0.0
278,GBP_NZD,0.0,0,0.0,0.0
279,AUD_CAD,0.0,0,0.0,0.0
280,GBP_JPY,0.0,0,0.0,0.0
281,AUD_NZD,0.0,0,0.0,0.0
282,EUR_CHF,0.0,0,0.0,0.0
283,CAD_JPY,1.0,1,0.0,1.0
284,CHF_JPY,0.0,0,0.0,0.0
285,EUR_JPY,1.0,1,0.0,1.0
286,GBP_JPY,1.0,1,0.0,1.0
287,USD_JPY,1.0,1,0.0,1.0
288,EUR_CHF,0.0,0,0.0,0.0
289,GBP_AUD,0.0,0,0.0,0.0
290,GBP_CAD,0.0,1,0.0,1.0
291,GBP_CHF,0.0,1,0.0,1.0
292,GBP_USD,0.0,1,0.0,1.0
293,NZD_CAD,1.0,1,0.0,1.0
294,NZD_CHF,1.0,1,0.0,1.0
295,EUR_AUD,0.0,0,0.0,0.0
296,EUR_JPY,0.0,0,0.0,0.0
297,EUR_NZD,0.0,0,0.0,0.0
298,GBP_JPY,1.0,1,0.0,1.0
299,GBP_NZD,1.0,1,0.0,1.0
300,USD_JPY,0.0,1,0.0,1.0
301,EUR_CAD,1.0,1,0.0,1.0
302,EUR_AUD,0.0,1,0.0,1.0
303,EUR_GBP,0.0,0,0.0,0.0
304,EUR_NZD,1.0,1,0.0,1.0
305,EUR_USD,1.0,1,0.0,1.0
306,AUD_CHF,1.0,1,0.0,1.0
307,AUD_JPY,1.0,1,0.0,1.0
308,AUD_USD,1.0,1,0.0,1.0
309,CAD_CHF,0.0,0,0.0,0.0
310,CAD_JPY,0.0,0,0.0,0.0
311,NZD_CHF,0.0,0,0.0,0.0
312,NZD_JPY,0.0,0,0.0,0.0
313,NZD_USD,1.0,1,0.0,1.0
314,USD_JPY,0.0,0,0.0,0.0
315,EUR_GBP,0.0,0,0.0,0.0
316,USD_CHF,0.0,0,0.0,0.0
317,USD_JPY,0.0,0,0.0,0.0
318,AUD_CHF,0.0,0,0.0,0.0
319,AUD_NZD,0.0,0,0.0,0.0
320,CAD_CHF,0.0,0,0.0,0.0
321,EUR_CHF,0.0,0,0.0,0.0
322,EUR_JPY,0.0,0,0.0,0.0
323,EUR_NZD,1.0,1,0.0,1.0
324,GBP_NZD,1.0,1,0.0,1.0
325,USD_CHF,1.0,1,0.0,1.0
326,USD_JPY,0.0,1,0.0,1.0
327,AUD_CAD,0.0,0,0.0,0.0
328,AUD_JPY,0.0,0,0.0,0.0
329,AUD_USD,0.0,0,0.0,0.0
330,GBP_JPY,1.0,1,0.0,1.0
331,NZD_JPY,0.0,0,0.0,0.0
332,NZD_USD,0.0,0,0.0,0.0
333,NZD_CAD,0.0,1,0.0,1.0
334,NZD_CHF,1.0,1,0.0,1.0
335,GBP_CAD,1.0,0,0.0,0.0
336,CAD_CHF,0.0,1,0.0,1.0
337,AUD_CAD,0.0,1,0.0,1.0
338,AUD_CHF,0.0,1,0.0,1.0
339,AUD_JPY,1.0,1,0.0,1.0
340,AUD_NZD,0.0,0,0.0,0.0
341,AUD_USD,0.0,1,0.0,1.0
342,NZD_USD,0.0,1,0.0,1.0
343,AUD_CAD,1.0,1,0.0,1.0
344,AUD_CHF,0.0,1,0.0,1.0
345,AUD_JPY,1.0,1,0.0,1.0
346,AUD_USD,1.0,1,0.0,1.0
347,NZD_CAD,1.0,1,0.0,1.0
348,NZD_CHF,1.0,1,0.0,1.0
349,NZD_JPY,1.0,1,0.0,1.0
350,NZD_USD,1.0,1,0.0,1.0
351,AUD_CAD,0.0,0,0.0,0.0
352,AUD_JPY,0.0,0,0.0,0.0
353,AUD_USD,0.0,0,0.0,0.0
354,EUR_CAD,0.0,0,0.0,0.0
355,EUR_JPY,0.0,0,0.0,0.0
356,EUR_USD,0.0,0,0.0,0.0
357,NZD_CAD,0.0,0,0.0,0.0
358,CAD_JPY,0.0,0,0.0,0.0
359,AUD_CAD,1.0,1,0.0,1.0
360,AUD_CHF,0.0,1,0.0,1.0
361,AUD_JPY,0.0,1,0.0,1.0
362,AUD_USD,1.0,1,0.0,1.0
363,CHF_JPY,1.0,1,0.0,1.0
364,EUR_JPY,0.0,1,0.0,1.0
365,EUR_USD,1.0,1,0.0,1.0
366,GBP_CAD,0.0,0,0.0,0.0
367,GBP_CHF,0.0,0,0.0,0.0
368,GBP_JPY,0.0,0,0.0,0.0
369,GBP_USD,0.0,0,0.0,0.0
370,NZD_CAD,0.0,1,0.0,1.0
371,NZD_CHF,0.0,1,0.0,1.0
372,NZD_JPY,0.0,1,0.0,1.0
373,NZD_USD,0.0,1,0.0,1.0
374,EUR_AUD,1.0,1,0.0,1.0
375,GBP_AUD,0.0,1,0.0,1.0
376,GBP_CHF,0.0,0,0.0,0.0
377,GBP_JPY,0.0,0,0.0,0.0
378,AUD_CHF,0.0,1,0.0,1.0
379,AUD_USD,0.0,1,0.0,1.0
380,EUR_CHF,0.0,0,0.0,0.0
381,GBP_USD,0.0,1,0.0,1.0
382,NZD_CHF,0.0,1,0.0,1.0
383,NZD_USD,0.0,1,0.0,1.0
384,CAD_JPY,0.0,0,0.0,0.0
385,EUR_JPY,1.0,1,0.0,1.0
386,NZD_JPY,0.0,1,0.0,1.0
387,CAD_CHF,1.0,1,0.0,1.0
388,CAD_JPY,1.0,1,0.0,1.0
389,GBP_AUD,0.0,0,0.0,0.0
390,GBP_CAD,0.0,0,0.0,0.0
391,GBP_CHF,1.0,1,0.0,1.0
392,GBP_JPY,1.0,1,0.0,1.0
393,GBP_NZD,0.0,0,0.0,0.0
394,GBP_USD,1.0,1,0.0,1.0
395,EUR_CAD,0.0,0,0.0,0.0
396,GBP_AUD,0.0,0,0.0,0.0
397,AUD_CAD,1.0,1,0.0,1.0
398,EUR_GBP,0.0,0,0.0,0.0
399,USD_CAD,1.0,1,0.0,1.0
400,CHF_JPY,1.0,1,0.0,1.0
401,EUR_JPY,1.0,1,0.0,1.0
402,EUR_USD,1.0,1,0.0,1.0
403,CAD_CHF,0.0,0,0.0,0.0
404,GBP_AUD,1.0,0,0.0,0.0
405,GBP_CAD,1.0,1,0.0,1.0
406,GBP_CHF,0.0,0,0.0,0.0
407,GBP_JPY,1.0,1,0.0,1.0
408,GBP_NZD,1.0,0,0.0,0.0
409,GBP_USD,0.0,1,0.0,1.0
410,EUR_CAD,0.0,0,0.0,0.0
411,EUR_GBP,0.0,1,0.0,1.0
412,USD_CAD,0.0,1,0.0,1.0
413,EUR_AUD,0.0,0,0.0,0.0
414,AUD_NZD,1.0,1,0.0,1.0
415,AUD_CHF,0.0,0,0.0,0.0
416,CAD_CHF,0.0,0,0.0,0.0
417,USD_CHF,0.0,0,0.0,0.0
418,USD_CHF,0.0,0,0.0,0.0
419,USD_CHF,0.0,0,0.0,0.0
420,EUR_CHF,0.0,1,0.0,1.0
421,AUD_CAD,0.0,0,0.0,0.0
422,USD_CAD,0.0,0,0.0,0.0
423,AUD_CHF,0.0,0,0.0,0.0
424,AUD_USD,0.0,0,0.0,0.0
425,NZD_CAD,0.0,0,0.0,0.0
426,NZD_CHF,0.0,0,0.0,0.0
427,NZD_USD,0.0,0,0.0,0.0
428,AUD_CHF,0.0,1,0.0,1.0
429,AUD_JPY,0.0,1,0.0,1.0
430,AUD_USD,0.0,1,0.0,1.0
431,CAD_JPY,0.0,0,0.0,0.0
432,EUR_JPY,1.0,0,0.0,0.0
433,EUR_USD,0.0,1,0.0,1.0
434,NZD_JPY,0.0,0,0.0,0.0
435,NZD_USD,0.0,0,0.0,0.0
436,EUR_CHF,1.0,1,0.0,1.0
437,AUD_CAD,0.0,0,0.0,0.0
438,AUD_JPY,0.0,1,0.0,1.0
439,AUD_USD,1.0,1,0.0,1.0
440,NZD_CAD,1.0,0,0.0,0.0
441,NZD_CHF,1.0,0,0.0,0.0
442,NZD_JPY,1.0,1,0.0,1.0
443,NZD_USD,1.0,1,0.0,1.0
444,NZD_CAD,0.0,0,0.0,0.0
445,NZD_JPY,0.0,1,0.0,1.0
446,NZD_USD,0.0,0,0.0,0.0
447,USD_CHF,0.0,0,0.0,0.0
448,USD_CAD,1.0,1,0.0,1.0
449,USD_CHF,0.0,1,0.0,1.0
450,EUR_GBP,1.0,1,0.0,1.0
451,USD_CAD,0.0,0,0.0,0.0
452,EUR_AUD,0.0,0,0.0,0.0
453,EUR_CAD,0.0,0,0.0,0.0
454,EUR_NZD,0.0,0,0.0,0.0
455,GBP_AUD,0.0,0,0.0,0.0
456,GBP_CAD,0.0,0,0.0,0.0
457,GBP_NZD,0.0,0,0.0,0.0
458,USD_CAD,0.0,0,0.0,0.0
459,USD_JPY,0.0,1,0.0,1.0
460,AUD_NZD,0.0,1,0.0,1.0
461,AUD_USD,0.0,0,0.0,0.0
462,EUR_AUD,0.0,0,0.0,0.0
463,EUR_NZD,0.0,0,0.0,0.0
464,USD_JPY,0.0,0,0.0,0.0
465,USD_CHF,0.0,0,0.0,0.0
466,CAD_CHF,0.0,1,0.0,1.0
467,CAD_JPY,0.0,0,0.0,0.0
468,EUR_GBP,0.0,0,0.0,0.0
469,USD_JPY,0.0,0,0.0,0.0
470,AUD_JPY,1.0,1,0.0,1.0
471,AUD_USD,1.0,1,0.0,1.0
472,CHF_JPY,0.0,1,0.0,1.0
473,EUR_CHF,0.0,0,0.0,0.0
474,EUR_JPY,0.0,0,0.0,0.0
475,EUR_USD,0.0,1,0.0,1.0
476,NZD_JPY,1.0,1,0.0,1.0
477,NZD_USD,1.0,1,0.0,1.0
478,AUD_NZD,0.0,0,0.0,0.0
479,EUR_AUD,0.0,1,0.0,1.0
480,EUR_NZD,0.0,1,0.0,1.0
481,CAD_CHF,1.0,0,0.0,0.0
482,USD_CHF,0.0,0,0.0,0.0
483,CAD_JPY,0.0,0,0.0,0.0
484,CHF_JPY,0.0,0,0.0,0.0
485,EUR_AUD,0.0,0,0.0,0.0
486,EUR_GBP,0.0,0,0.0,0.0
487,EUR_JPY,0.0,0,0.0,0.0
488,USD_JPY,0.0,0,0.0,0.0
489,EUR_GBP,0.0,0,0.0,0.0
490,EUR_NZD,0.0,0,0.0,0.0
491,USD_JPY,0.0,0,0.0,0.0
492,AUD_CHF,0.0,1,0.0,1.0
493,EUR_CHF,0.0,1,0.0,1.0
494,NZD_USD,1.0,1,0.0,1.0
495,AUD_NZD,0.0,0,0.0,0.0
496,AUD_USD,0.0,1,0.0,1.0
497,USD_CAD,0.0,1,0.0,1.0
498,AUD_CAD,0.0,0,0.0,0.0
499,AUD_USD,0.0,0,0.0,0.0
500,EUR_CAD,0.0,0,0.0,0.0
501,EUR_USD,0.0,0,0.0,0.0
502,GBP_CAD,0.0,1,0.0,1.0
503,GBP_CHF,0.0,1,0.0,1.0
504,GBP_USD,0.0,1,0.0,1.0
505,NZD_CAD,0.0,1,0.0,1.0
506,EUR_CHF,0.0,0,0.0,0.0
507,AUD_NZD,0.0,1,0.0,1.0
508,CAD_CHF,0.0,1,0.0,1.0
509,CAD_JPY,0.0,1,0.0,1.0
510,EUR_CHF,0.0,1,0.0,1.0
511,EUR_NZD,0.0,0,0.0,0.0
512,GBP_NZD,0.0,0,0.0,0.0
513,AUD_CAD,1.0,1,0.0,1.0
514,EUR_CAD,0.0,1,0.0,1.0
515,GBP_CAD,0.0,1,0.0,1.0
516,USD_CAD,1.0,1,0.0,1.0
517,NZD_JPY,0.0,0,0.0,0.0
518,EUR_AUD,0.0,0,0.0,0.0
519,GBP_AUD,1.0,1,0.0,1.0
520,GBP_NZD,0.0,0,0.0,0.0
521,AUD_JPY,0.0,0,0.0,0.0
522,CAD_JPY,0.0,1,0.0,1.0
523,CHF_JPY,0.0,0,0.0,0.0
524,EUR_CHF,0.0,0,0.0,0.0
525,EUR_JPY,0.0,0,0.0,0.0
526,EUR_USD,0.0,0,0.0,0.0
527,GBP_JPY,0.0,0,0.0,0.0
528,NZD_JPY,0.0,1,0.0,1.0
529,USD_JPY,0.0,0,0.0,0.0
530,USD_CHF,1.0,0,0.0,0.0
531,AUD_NZD,1.0,1,0.0,1.0
532,EUR_NZD,0.0,1,0.0,1.0
533,GBP_NZD,0.0,1,0.0,1.0
534,USD_CAD,0.0,0,0.0,0.0
535,USD_CHF,0.0,0,0.0,0.0
536,CAD_CHF,0.0,0,0.0,0.0
537,EUR_CHF,0.0,0,0.0,0.0
538,GBP_AUD,0.0,0,0.0,0.0
539,GBP_CHF,0.0,0,0.0,0.0
540,GBP_NZD,0.0,0,0.0,0.0
541,USD_CHF,0.0,0,0.0,0.0
542,USD_CHF,1.0,1,0.0,1.0
543,AUD_CAD,0.0,1,0.0,1.0
544,AUD_CHF,1.0,0,0.0,0.0
545,AUD_JPY,0.0,1,0.0,1.0
546,AUD_NZD,0.0,1,0.0,1.0
547,AUD_USD,0.0,1,0.0,1.0
548,EUR_USD,0.0,1,0.0,1.0
549,GBP_USD,0.0,0,0.0,0.0
550,NZD_JPY,0.0,0,0.0,0.0
551,NZD_USD,0.0,1,0.0,1.0
552,CHF_JPY,0.0,1,0.0,1.0
553,GBP_JPY,0.0,0,0.0,0.0
554,GBP_USD,0.0,0,0.0,0.0
555,GBP_AUD,0.0,0,0.0,0.0
556,GBP_NZD,0.0,0,0.0,0.0
557,GBP_AUD,0.0,0,0.0,0.0
558,EUR_CAD,0.0,0,0.0,0.0
559,AUD_CHF,0.0,1,0.0,1.0
560,AUD_JPY,0.0,1,0.0,1.0
561,AUD_USD,0.0,1,0.0,1.0
562,CAD_CHF,0.0,1,0.0,1.0
563,CAD_JPY,0.0,1,0.0,1.0
564,CHF_JPY,0.0,1,0.0,1.0
565,EUR_JPY,0.0,1,0.0,1.0
566,EUR_USD,0.0,1,0.0,1.0
567,NZD_JPY,1.0,1,0.0,1.0
568,EUR_AUD,0.0,1,0.0,1.0
569,GBP_JPY,1.0,1,0.0,1.0
570,CHF_JPY,0.0,0,0.0,0.0
571,EUR_AUD,0.0,0,0.0,0.0
572,EUR_CAD,0.0,0,0.0,0.0
573,EUR_GBP,0.0,0,0.0,0.0
574,EUR_NZD,0.0,0,0.0,0.0
575,EUR_USD,0.0,1,0.0,1.0
576,EUR_AUD,1.0,1,0.0,1.0
577,EUR_GBP,0.0,1,0.0,1.0
578,EUR_JPY,1.0,1,0.0,1.0
579,EUR_NZD,1.0,1,0.0,1.0
