trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative,bars_held,final_r,mfe_r,mae_r,exit_reason
1175,0.4285714286,2,0.3944440318,0.4615384615,13,-1.011205796,8.305736261,-1.586740764,stoploss
1176,0,1,0,0.08333333333,12,-1.010571049,6.762588502,-1.432857675,stoploss
1177,0.5696202532,42,0.365809966,0.8333333333,240,7.538241182,12.49584481,-0.5231561744,time_exit
1178,0.6,5,0.54080783,0.2558139535,43,-1.014460102,3.609241561,-5.008979474,stoploss
1179,0,0,0,0,3,-1.027227302,4.047301684,-4.753739796,stoploss
1180,0,1,0,0.3333333333,3,-1.032734137,5.454010824,-3.727914601,stoploss
1181,0.496969697,27,0.3335608225,0.3641618497,173,-1.016981278,6.239406808,-2.726708108,stoploss
1182,0.5083333333,22,0.534913253,0.2666666667,240,4.732942704,7.018137484,-0.1417614628,time_exit
1183,0.5217391304,7,0,0.2258064516,31,-1.013123489,3.487567148,-2.979031957,stoploss
1184,0,0,0,0,1,-1.003214469,5.147436067,-3.247684996,stoploss
1185,0.6666666667,2,0,0.1818181818,11,-1.019907021,4.688536252,-2.445101516,stoploss
1186,0.495412844,21,0.3636499299,0.21875,224,-1.005833956,5.800897012,-1.823435389,stoploss
1187,0.5,38,0.7751559828,0.7291666667,240,6.059563722,11.80803835,-0.6663261362,time_exit
1188,0,1,0.4583209804,0.75,4,-1.011007709,6.541581329,-1.147803853,stoploss
1189,0,1,0,1,1,-1.017111734,2.866665724,-3.985232746,stoploss
1190,0,0,0,0,3,-1.023640852,5.960050467,-1.2612714,stoploss
1191,0.5404255319,34,0.663672851,0.7541666667,240,8.472167929,10.68047204,-0.3452936875,time_exit
1192,0.558974359,28,0.488046484,0.6416666667,240,1.97632587,5.774691948,-0.9960346526,time_exit
1193,0,1,0.8834602576,0.6,15,-1.010575491,0.2920462546,-4.49783772,stoploss
1194,0.44,6,0.5982197637,0.2857142857,49,-1.021398219,4.487113407,-3.180891714,stoploss
1195,0.5,7,0.5215124219,0.2692307692,52,-1.02238816,1.455230369,-6.81521915,stoploss
1196,0.5306122449,28,0.466050024,0.4900990099,202,-1.012264474,7.229031577,-1.116067163,stoploss
1197,0.4561403509,8,0.7933608168,0.323943662,71,-1.011954752,5.748062138,-2.109470336,stoploss
1198,0.5454545455,27,0.950153578,0.9916666667,240,8.296506884,8.637841677,-0.6286324148,time_exit
1199,0.6,4,0.2474441303,0.3529411765,17,-1.01502057,0.5699911118,-5.939449685,stoploss
1200,0,0,0,0,2,-1.010863423,2.701649721,-4.142306733,stoploss
1201,0.4823529412,19,0.3827331006,0.5714285714,98,-1.002711214,2.90280689,-4.177981399,stoploss
1202,0.625,2,0.7311012393,0.8,25,-1.024771745,5.788554317,-1.778209607,stoploss
1203,0.5555555556,5,0.0793708119,0.5454545455,11,-1.010582775,2.971114061,-2.243548285,stoploss
1204,0,0,0,0,3,-1.013726146,0.3706059435,-8.545898534,stoploss
1205,0,0,0,0,12,-1.014179421,0.5380717046,-5.487435845,stoploss
1206,0.5400843882,33,0.3825403075,0.9833333333,240,6.794599308,7.944118693,-0.35311413,time_exit
1207,0.5172413793,5,0.4613934541,0.225,40,-1.009416193,2.784839063,-1.85499001,stoploss
1208,0.5648535565,28,0.214173464,0.3708333333,240,5.762604767,7.553332897,-0.1405513358,time_exit
1209,0,0,0,0,9,-1.013128882,0.5881739115,-7.44932762,stoploss
1210,0,1,0,0.125,8,-1.011731984,5.958945419,-3.269613699,stoploss
1211,0.4899328859,24,0.7482362795,0.3619631902,163,-1.011107421,6.467548412,-3.981505603,stoploss
1212,0.475,7,0.5079264669,0.5208333333,48,-1.017171891,1.512030212,-5.68208843,stoploss
1213,0.4833333333,20,0.4110879567,0.3909774436,133,-1.016653883,4.230962829,-3.361454827,stoploss
1214,0.47,18,0.814075138,0.4770642202,109,-1.021472165,4.976874501,-3.165744032,stoploss
1215,0.6,3,0.1689178876,0.5714285714,7,-1.012065563,5.918622908,-4.242437716,stoploss
1216,0.5042372881,16,0.203189703,0.1291666667,240,0.7019280647,5.473807452,-0.9512972456,time_exit
1217,0.4893617021,8,1.113953763,0.46,50,-1.010135229,5.046422463,-2.100756475,stoploss
1218,0,1,0,0.1111111111,9,-1.01076783,7.972335739,-1.558022184,stoploss
1219,0.5404255319,26,0.890232388,0.9916666667,240,6.03729324,6.589755543,-0.8208275757,time_exit
1220,0.5454545455,6,0.7086608983,0.5862068966,29,-1.01936232,2.291207823,-2.066604915,stoploss
1221,0.5,1,0,0.05263157895,19,-1.012793431,1.049061338,-2.668709696,stoploss
1222,0.7,5,0.3469958433,0.5294117647,17,-1.01404243,4.313243325,-1.496627439,stoploss
1223,0.5281385281,37,0.528292592,0.5375,240,1.945397448,5.770235813,-0.5308540106,time_exit
1224,0,0,0,0,23,-1.008216426,3.294787011,-3.869252161,stoploss
1225,0.4,3,0.1615814526,0.1739130435,23,-1.018312565,0.8003667952,-4.605071399,stoploss
1226,0,0,0,0,13,-1.015485009,1.417285792,-1.655265925,stoploss
1227,0,0,0,0,1,-1.006344269,0.4645414633,-9.41419005,stoploss
1228,0,0,0,0,1,-1.007103312,4.292768031,-3.108882749,stoploss
1229,0.5,3,0.509236208,0.625,8,-1.010960382,7.641072438,-1.523493092,stoploss
1230,0.5189873418,7,0.8159697844,0.1523809524,105,-1.010680233,2.202264,-1.270947701,stoploss
1231,0,0,0,0,3,-1.013635252,4.11641096,-1.524995343,stoploss
1232,0.4285714286,4,0.1138154573,0.4,15,-1.01306079,1.119496302,-3.690606143,stoploss
1233,0.4802631579,5,2.214874305,0.9375,240,1.289378895,1.676153096,-0.9104980441,time_exit
1234,0.5982532751,37,0.241915308,0.9875,240,4.203525656,4.258895917,-0.6525780773,time_exit
1235,0,0,0,0,6,-1.016878956,4.628209699,-2.922309892,stoploss
1236,0.52,21,0.5128380788,0.4958333333,240,-0.544471082,2.057742822,-0.9100080056,time_exit
1237,0.5213675214,20,0.890479156,0.6333333333,240,2.249086056,5.801501935,-0.6900997537,time_exit
1238,0.52,3,0.7532179104,0.7222222222,36,-1.016225783,1.399687251,-3.445843842,stoploss
1239,0.5,1,0.4750738903,0.2142857143,14,-1.008134827,0.73213442,-3.916105665,stoploss
1240,0.5430107527,10,0.4519442589,0.2666666667,240,0.5607966871,1.663788697,-0.7571444215,time_exit
1241,0.5,4,0.8285069562,0.6666666667,39,-1.005446722,1.118998803,-7.45414184,stoploss
1242,0.5714285714,3,0,0.1,30,-1.020932646,1.034800798,-3.406560587,stoploss
1243,0.5454545455,6,0.8258321614,0.4426229508,61,-1.005572417,3.070401626,-1.321777252,stoploss
1244,0.5069444444,20,0.504115447,0.4375,160,-1.014403298,2.886832539,-6.971196467,stoploss
1245,0.5170454545,18,0.8623987658,0.3072916667,192,-1.017284363,3.919911692,-4.445720222,stoploss
1246,0.5242290749,16,0.68028188,0.3991596639,238,-1.006265754,2.434693045,-2.415895782,stoploss
1247,0.75,2,0,0.1666666667,12,-1.021526722,5.12715872,-3.554441721,stoploss
1248,0.5,3,0.4007876666,0.5,14,-1.015940419,4.347179861,-2.978581068,stoploss
1249,0.496350365,17,0.265577007,0.1700680272,147,-1.018005221,4.765081687,-5.245821083,stoploss
1250,0,1,0,0.1666666667,6,-1.024029028,1.172845403,-5.550705416,stoploss
1251,0,0,0,0,9,-1.018798055,7.91899389,-1.357219557,stoploss
1252,0.4955752212,40,0.496688358,0.7416666667,240,0.3412033069,5.78749913,-0.740713508,time_exit
1253,0,0,0,0,3,-1.020128882,6.430585732,-1.230229898,stoploss
1254,0.8,2,0.4006184149,0.7142857143,7,-1.006941408,1.171114723,-8.68965141,stoploss
1255,0.3333333333,2,0,0.2,10,-1.010802448,0.418594873,-7.39967711,stoploss
1256,0.4576271186,11,0.626489676,0.3823529412,136,-1.01771325,2.63554511,-2.24958272,stoploss
1257,0.4955752212,25,0.731217615,0.7125,240,3.195342353,5.857603477,-0.5063485422,time_exit
1258,0.5217391304,43,0.589791591,0.6708333333,240,3.808453239,10.16130889,-0.8076291888,time_exit
1259,0.6,4,0.7421603295,0.4,15,-1.009791033,1.7310547,-2.902062291,stoploss
1260,0.25,2,0.732153676,0.3076923077,13,-1.011279678,2.168774544,-2.076486266,stoploss
1261,0,0,0,0,4,-1.021598221,2.391768213,-2.806829678,stoploss
1262,0.4666666667,8,0.572792571,0.8648648649,37,-1.009213822,5.729461347,-1.162477148,stoploss
1263,0.5524861878,12,0.7547058779,0.6589861751,217,-1.013079825,3.712054214,-2.694443862,stoploss
1264,0.5555555556,11,0.6720260364,0.3392857143,56,-1.0110093,1.742221766,-5.578045463,stoploss
1265,0,2,0.5217971849,0.4,10,-1.012374637,0.409394234,-5.530431428,stoploss
1266,0.5909090909,7,0.5809357369,0.3888888889,36,-1.006496087,2.551105974,-6.677048922,stoploss
1267,0,3,0,0.4285714286,7,-1.026620061,1.106633965,-6.674029581,stoploss
1268,0,0,0,0,2,-1.012858414,0,-9.143760961,stoploss
1269,0,1,0,0.1428571429,7,-1.007977043,0.7913226678,-3.055207478,stoploss
1270,0.4,1,0,0.1666666667,6,-1.006243806,0.4766105336,-7.9164524,stoploss
1271,0.5304347826,27,0.3570578425,0.4666666667,240,0.03806586801,5.204365474,-0.9059676585,time_exit
1272,0.4919786096,41,0.344936608,0.5435897436,195,-1.022816818,7.533576565,-1.517989506,stoploss
1273,0,0,0,0,8,-1.011340798,0.1275839786,-4.929466907,stoploss
1274,0,1,0.1288367967,0.2857142857,7,-1.025524271,1.773329117,-6.275324353,stoploss
1275,0.5,20,0.8979121878,0.7921348315,178,-1.011814634,3.594870924,-2.469258516,stoploss
1276,0,0,0,0,2,-1.026081714,1.25756154,-7.057570704,stoploss
1277,0,2,0,0.1818181818,11,-1.021645378,2.995532107,-2.214416289,stoploss
1278,0,0,0,0,5,-1.013484673,5.542200775,-1.061918032,stoploss
1279,0.6,3,0.5445734429,0.4,10,-1.012471148,1.457045738,-4.012591723,stoploss
1280,0.625,3,0.4575060494,0.4545454545,11,-1.010893001,2.093271726,-5.056168047,stoploss
1281,0.6363636364,5,0.4679245695,0.84375,32,-1.010352313,1.556987948,-3.670930362,stoploss
1282,0.539748954,20,0.7736971208,0.9791666667,240,3.79193031,4.612863676,-0.4984238294,time_exit
1283,0,1,0.1803876243,0.6,5,-1.010680846,6.234053884,-2.42217856,stoploss
1284,0,1,0.07982067297,0.6666666667,3,-1.029932752,1.811644203,-7.658508498,stoploss
1285,0,0,0,0,1,-1.027602259,7.763694844,-3.486090709,stoploss
1286,0,0,0,0,3,-1.014020753,5.923768261,-5.995040423,stoploss
1287,0,0,0,0,0,-1.007446657,1.465336541,-6.292424841,stoploss
1288,0.5147679325,28,0.5473108659,0.975,240,4.359934014,5.466615138,-0.3367353292,time_exit
1289,0.5813953488,10,1.559243222,0.6470588235,51,-1.00908297,2.352489289,-6.086599271,stoploss
1290,0.625,6,0.08208898,0.3888888889,18,-1.007538784,5.664977272,-3.731698025,stoploss
1291,0.5,1,0.3505625421,0.2222222222,9,-1.013883665,6.960344069,-4.84192818,stoploss
1292,0.6666666667,8,0.1130902753,1,11,-1.004812352,4.007085217,-3.622097045,stoploss
1293,0.5217391304,21,0.608531395,0.5625,240,0.9194275799,4.568405788,-0.4044597287,time_exit
1294,0,0,0,0,4,-1.022852795,4.965585891,-2.264603164,stoploss
1295,0.5833333333,34,0.392078035,0.7625,240,5.14403023,7.009549272,-0.1360099392,time_exit
1296,0.5043478261,26,0.628936109,0.8458333333,240,7.501008606,9.549603394,-0.4587451575,time_exit
1297,0.5166666667,32,0.340001641,0.9875,240,9.015587001,9.809232136,-0.07298948279,time_exit
1298,0.4914529915,30,0.983428507,0.9791666667,240,7.762462366,8.353519143,-0.4973374149,time_exit
1299,0.539748954,25,0.995208153,0.9291666667,240,5.000958719,6.173612938,-0.1487526601,time_exit
1300,0,0,0,0,3,-1.018938356,3.201371198,-2.267078987,stoploss
1301,0.4285714286,1,0.3595303292,0.75,8,-1.017605867,6.020279764,-2.51393243,stoploss
1302,0.5517241379,7,0.9176779411,0.5897435897,39,-1.009412081,6.251504499,-1.402400136,stoploss
1303,0.4838709677,12,0.2698044591,0.2921348315,89,-1.006290778,8.061281936,-1.215518017,stoploss
1304,0.5458333333,43,0.281850709,0.6791666667,240,2.445672993,7.194610201,-0.1730662248,time_exit
1305,0.5,5,0,0.3333333333,15,-1.017804532,1.136678787,-5.865187573,stoploss
1306,0.5,15,0.3586872515,0.5274725275,91,-1.013122704,3.058683664,-3.242401524,stoploss
1307,0.4875621891,22,0.3180454074,0.6323529412,204,-1.018451489,5.314028911,-2.67061029,stoploss
1308,0.4882629108,20,0.6681076399,0.3103448276,232,-1.021223803,4.22442117,-1.203566509,stoploss
1309,0.5154185022,28,0.298213141,0.3125,240,0.7718457774,4.953651625,-0.7260417982,time_exit
1310,0,1,0,0.07692307692,13,-1.007817456,1.468813209,-6.275680327,stoploss
1311,0.5024630542,27,0.5052712548,0.577092511,227,-1.006869247,5.670944745,-1.781424635,stoploss
1312,0.5714285714,3,0.3992719333,0.6363636364,11,-1.016537891,3.321753481,-2.527934726,stoploss
1313,0,0,0,0,0,-1.00626316,4.66814192,-16.8687776,stoploss
1314,0.5272727273,34,0.536332344,0.7583333333,240,4.4157398,6.89367104,-0.8973617148,time_exit
1315,0.4615384615,4,0.8206399193,0.7777777778,27,-1.010056862,8.220478801,-1.003674803,stoploss
1316,0.375,5,0.350029428,0.5454545455,11,-1.020529585,1.171212837,-4.448761116,stoploss
1317,0.5296610169,30,0.38040545,0.9541666667,240,4.786147003,5.574307314,-0.6713037354,time_exit
1318,0.5829787234,27,0.536874072,0.6708333333,240,5.850831723,6.465771668,-0.5683743364,time_exit
1319,0.5340909091,20,0.3495316302,0.46,100,-1.00845641,3.330886099,-5.732506654,stoploss
1320,0,0,0,0,2,-1.011656847,6.134832198,-1.746861828,stoploss
1321,0,0,0,0,3,-1.012615321,9.669070139,-1.992073874,stoploss
1322,0.5192307692,22,0.452661901,0.6646706587,167,-1.012504472,5.15184263,-1.888175333,stoploss
1323,0.4830508475,17,0.448484054,0.6041666667,240,0.822372383,5.186222296,-0.5631067534,time_exit
1324,0,0,0,0,0,-1.007504251,3.6870886,-23.72844129,stoploss
1325,0.5294117647,26,0.605679354,0.8291666667,240,9.418232335,10.86386325,-0.5379281599,time_exit
1326,0.5443037975,25,0.8199327675,0.5916666667,240,3.979501277,7.404134259,-0.8181656711,time_exit
1327,0.7777777778,6,0.1777745132,0.6153846154,13,-1.018812118,2.320474734,-4.220498634,stoploss
1328,0.5568181818,17,0.5042198145,0.7692307692,91,-1.009071421,4.011079967,-5.783030861,stoploss
1329,0.6206896552,24,0.1595924915,0.55,60,-1.003740449,2.953707917,-11.58292383,stoploss
1330,0.4646464646,9,0.5641266127,0.3047619048,105,-1.013539039,3.383631423,-4.648403289,stoploss
1331,0.4545454545,8,0.3609133931,0.724137931,29,-1.017541356,1.268240016,-5.118567587,stoploss
1332,0.5400843882,41,0.6081448279,0.7958333333,240,7.88898985,11.93846216,-0.3861237002,time_exit
1333,0.5,1,0,0.2,5,-1.011470084,7.179229609,-1.763264672,stoploss
1334,0,0,0,0,1,-1.026744069,0.7292216082,-6.766249396,stoploss
1335,0,1,0,0.125,8,-1.016635006,0.6030189643,-5.029594038,stoploss
1336,0.45,1,0.1098295898,0.07692307692,26,-1.002816143,0.9302660128,-7.988459908,stoploss
1337,0.6,5,0.527986209,0.7272727273,33,-1.027788748,2.310171238,-5.478088492,stoploss
1338,0.4958333333,31,0.4372254713,0.6125,240,1.332881344,6.623006618,-0.1221807899,time_exit
1339,0,0,0,0,9,-1.019600307,0.4525114339,-3.612421786,stoploss
1340,0.5,1,0,0.1111111111,9,-1.002975169,1.377503041,-7.108669401,stoploss
1341,0.6666666667,2,0.2614342292,0.4285714286,7,-1.011325671,1.775298864,-8.22526826,stoploss
1342,0,0,0,0,1,-1.031723257,0.7088927871,-4.914664624,stoploss
1343,0.5,1,0.307043462,0.1,20,-1.023667934,0.9831787523,-2.42244498,stoploss
1344,0,0,0,0,3,-1.006191492,5.302570302,-2.054690711,stoploss
1345,0,0,0,0,2,-1.010845994,1.493131851,-3.438180122,stoploss
1346,0,0,0,0,2,-1.018148767,1.724132889,-6.145172591,stoploss
1347,0.4615384615,5,0.5059608048,0.4722222222,36,-1.008160658,1.302985083,-7.548608781,stoploss
1348,0.4705882353,5,0.3022219485,0.2857142857,35,-1.011036195,0.578126817,-6.92648561,stoploss
1349,0,3,0,0.5,6,-1.011066062,3.534097867,-6.22415699,stoploss
1350,0.25,2,0.8021797425,0.6,15,-1.019544634,0.8353206429,-3.323437471,stoploss
1351,0.5833333333,8,1.068716,0.4473684211,76,-1.021204683,1.932453402,-4.010512292,stoploss
1352,0,1,0,0.1666666667,6,-1.014950937,4.93380908,-2.60146297,stoploss
1353,0.6111111111,5,0.2330056604,0.3333333333,21,-1.001725968,2.649360658,-2.323728056,stoploss
1354,0.5333333333,5,0.1535788875,0.8421052632,19,-1.020252161,4.017522438,-3.469870251,stoploss
1355,0.4375,3,0.0476988541,0.2222222222,18,-1.004934364,3.110294243,-1.549390363,stoploss
1356,0.5,2,0.0283471474,0.1578947368,19,-1.002952828,3.562291525,-1.172272659,stoploss
1357,0.5,5,0.6560777964,0.8125,16,-1.011663605,2.443525304,-2.859527225,stoploss
1358,0,1,0,0.1666666667,6,-1.016571526,2.778783238,-2.046147356,stoploss
1359,0.4866071429,18,0.395630418,0.3083333333,240,-0.2625708607,6.591770492,-0.8027926652,time_exit
1360,0.25,2,0,0.1333333333,15,-1.017971942,2.876409386,-4.916224852,stoploss
1361,0.3333333333,1,0,0.06666666667,15,-1.004662529,2.089331241,-1.327784768,stoploss
1362,0.5,1,0,0.07142857143,14,-1.006186486,3.094930142,-2.353676657,stoploss
1363,0,0,0,0,13,-1.006186756,2.781462163,-2.681442949,stoploss
1364,0.3461538462,5,1.006751723,0.1891891892,37,-1.013791119,2.601005136,-5.414393512,stoploss
1365,0.5,5,1.059461927,0.7816091954,87,-1.018540584,0.7036592964,-3.657792302,stoploss
1366,0.5732217573,35,0.2209335072,0.975,240,4.719102738,5.252486142,-0.2098406115,time_exit
1367,0.5508474576,24,0.353336228,0.5958333333,240,3.61188145,4.473561563,-0.5800941534,time_exit
1368,0,1,0,0.3333333333,3,-1.012959548,1.453515564,-2.319759003,stoploss
1369,0,0,0,0,3,-1.006912488,4.237355013,-1.635379402,stoploss
1370,0,1,0,0.3333333333,3,-1.015297595,2.325234369,-3.33041381,stoploss
1371,0.4516129032,8,0.3222092574,0.28,50,-1.001887945,4.545541926,-1.323449352,stoploss
1372,0,0,0,0,10,-1.006799442,2.959268059,-5.32849569,stoploss
1373,0.4673913043,11,0.5781411888,0.416,125,-1.015319409,1.143627214,-2.437118214,stoploss
1374,0.5234042553,8,1.465461066,0.5666666667,240,1.802298386,2.481597396,-0.5168171862,time_exit
1375,0.5541666667,27,0.4773694637,0.6958333333,240,4.127609062,5.614757037,-0.09209237579,time_exit
1376,0.4857142857,10,0.6171582793,0.4166666667,108,-1.01064066,2.503215262,-3.272002947,stoploss
1377,0.4821428571,7,0.7871542481,0.5294117647,68,-1.0153237,1.207346219,-4.326928833,stoploss
1378,0.4285714286,3,0.3397246434,0.7272727273,11,-1.015442029,0.6485652283,-4.491424506,stoploss
1379,0,2,1.067126039,0.8387096774,31,-1.017023841,3.687901576,-1.134325412,stoploss
1380,0.4611872146,16,0.5007256388,0.3875,240,3.398044753,5.818013626,-0.8944165588,time_exit
1381,0,0,0,0,7,-1.011995996,2.16647696,-4.57047465,stoploss
1382,0.5135135135,30,0.5461000976,0.8541666667,240,5.26550632,7.910649986,-0.7278275251,time_exit
1383,0,0,0,0,7,-1.015209532,4.843835588,-3.934465694,stoploss
1384,0.5555555556,6,0.1196552431,0.5384615385,13,-1.009636664,7.39854869,-1.706492561,stoploss
1385,0,0,0,0,5,-1.008628921,5.962584147,-4.649070675,stoploss
1386,0.4,3,0,0.3333333333,9,-1.011405088,4.834127966,-2.274500384,stoploss
1387,0,2,0,0.6666666667,3,-1.019673722,0.2445162618,-5.975190488,stoploss
1388,0.3636363636,5,0.085820793,0.3157894737,19,-1.007881501,1.662996779,-3.757724685,stoploss
1389,0,2,0,0.6666666667,3,-1.023409397,1.046463329,-2.473803879,stoploss
1390,0,0,0,0,1,-1.01445283,7.440983789,-1.637616782,stoploss
1391,0.5205479452,26,0.3854580674,0.7583333333,240,2.452768663,3.147236956,-0.6220440213,time_exit
1392,0.5862068966,40,0.2786481685,0.9875,240,3.970736401,4.083145606,-0.5003001207,time_exit
1393,0.5545023697,28,0.527335143,0.3708333333,240,0.9149788558,3.760318637,-0.9385517844,time_exit
1394,0.5829787234,37,0.524478919,0.9833333333,240,8.372436941,8.755414217,-0.9197606854,time_exit
1395,0.5166666667,35,0.332899068,0.7791666667,240,4.955176212,6.065500287,-0.01783387866,time_exit
1396,0.5690376569,38,0.458149218,0.7666666667,240,8.456632092,8.810274767,-0.1399641194,time_exit
1397,0.5294117647,9,0.9088095283,0.8811881188,101,-1.026026279,1.884443287,-2.208013243,stoploss
1398,0.5263157895,30,0.2776734624,0.7041666667,240,3.855554262,4.640763325,-0.6528084719,time_exit
1399,0.5147679325,15,0.5046245755,0.3541666667,240,2.227675233,3.210924992,-0.7575277584,time_exit
1400,0,0,0,0,2,-1.006449816,1.317912473,-2.514711727,stoploss
1401,0.5076923077,8,0.2714914214,0.2173913043,115,-1.01016278,4.573251215,-1.512802465,stoploss
1402,0.5294117647,5,0.8694903834,0.3703703704,81,-1.020028911,3.75718812,-1.473892235,stoploss
1403,0.5333333333,18,0.9834296475,0.9291666667,240,3.241042056,3.963649057,-0.5772304453,time_exit
1404,0,0,0,0,15,-1.017196635,0.07331196828,-4.721833809,stoploss
1405,0,0,0,0,4,-1.028436507,2.184194535,-5.054927589,stoploss
1406,0,1,0,0.2,5,-1.018955378,2.81622755,-2.642921239,stoploss
1407,0.5166666667,9,0.7381793133,0.2121212121,99,-1.020132163,1.821121919,-2.952717253,stoploss
1408,0.5178571429,9,0.307342861,0.1803278689,61,-1.01887193,4.281232136,-1.323731095,stoploss
1409,0,0,0,0,4,-1.012931337,0.1842715471,-2.896619407,stoploss
1410,0.5102040816,7,0.9631047197,0.75,56,-1.010202381,1.977221342,-2.609768933,stoploss
1411,0,0,0,0,3,-1.019948643,1.32186005,-3.470013874,stoploss
1412,0,0,0,0,2,-1.007731142,2.680988114,-3.770220069,stoploss
1413,0,1,0,0.125,8,-1.021140946,1.178329576,-3.899948218,stoploss
1414,0,0,0,0,2,-1.023501104,2.091598252,-2.563663905,stoploss
1415,0.7692307692,4,0.8363511981,0.6756756757,37,-1.011809837,2.004451459,-2.150463992,stoploss
1416,0.6666666667,3,0.2840421737,0.4,15,-1.023859543,2.012154758,-5.082082572,stoploss
1417,0.5374449339,31,0.7232449604,0.4708333333,240,3.789174683,6.070540851,-0.9103452869,time_exit
1418,0.6666666667,4,0.9282387351,0.3773584906,53,-1.014037637,2.102136115,-1.568705915,stoploss
1419,1,1,0,0.1428571429,7,-1.025326703,3.33541664,-1.800398219,stoploss
1420,0,0,0,0,3,-1.031438138,3.712249368,-1.773280941,stoploss
1421,0,0,0,0,0,-1.006450653,1.94594693,-3.436764467,stoploss
1422,0.5083333333,40,0.3887348405,0.8041666667,240,6.549143452,8.246520006,-0.2789395036,time_exit
1423,0,0,0,0,5,-1.021166194,3.031221814,-2.053120839,stoploss
1424,0.4285714286,5,0.2607027718,0.65,20,-1.008295088,4.788635913,-2.00148628,stoploss
1425,0.4761904762,24,0.250456334,0.320754717,212,-1.013434439,5.233673738,-1.186069076,stoploss
1426,0.3571428571,3,0,0.1764705882,17,-1.013675926,3.104435267,-3.82304303,stoploss
1427,0.4545454545,2,0.4791617292,0.6666666667,12,-1.013310048,4.248567333,-1.735630264,stoploss
1428,0,0,0,0,8,-1.022897883,1.960257925,-4.180357048,stoploss
1429,0,0,0,0,0,-1.007890934,5.093159685,-1.189777534,stoploss
1430,0.5274261603,16,0.6827928026,0.4166666667,240,0.101810272,5.53427359,-0.1538220414,time_exit
1431,0.514893617,15,0.565025104,0.9541666667,240,3.432297019,5.638397367,-0.5439519067,time_exit
1432,0.6666666667,4,0.2350975569,0.4545454545,11,-1.028211707,7.572828163,-2.908492633,stoploss
1433,0.5198237885,16,0.6248000775,0.4,240,0.6764139973,4.656118841,-0.5052731064,time_exit
1434,0.5774647887,8,0.2846747675,0.3493975904,83,-1.014397345,2.391268047,-4.323129918,stoploss
1435,0.5,1,1.083696127,0.1894736842,95,-1.014947533,1.961863679,-1.864704715,stoploss
1436,0,2,0,0.2222222222,9,-1.020633596,4.785274842,-2.096029476,stoploss
1437,0.5355648536,18,0.4609735497,0.325,240,2.799474562,5.239864577,-0.4857038904,time_exit
1438,0.504,11,0.229809952,0.1223021583,139,-1.0246992,2.971421202,-3.652260032,stoploss
1439,0.5777777778,11,0.5677811851,0.323943662,71,-1.014259345,2.809090932,-4.413915378,stoploss
1440,0.5277777778,12,0.3171982247,0.3866666667,75,-1.012002095,6.01819334,-2.80334647,stoploss
1441,0,0,0,0,0,-1.016067388,2.961755186,-7.230324596,stoploss
1442,0.5238095238,2,0.5012370366,0.3076923077,26,-1.010394316,5.491663845,-3.544461901,stoploss
1443,0.5316455696,32,0.4229056,0.9041666667,240,3.771567,6.466108056,-0.2578933684,time_exit
1444,0,0,0,0,2,-1.030056828,8.053226123,-2.326398489,stoploss
1445,0.5333333333,6,1.60061249,0.6578947368,38,-1.025366284,2.218281494,-3.870894865,stoploss
1446,0.5882352941,56,0.410983294,0.9833333333,240,6.117411021,6.809197037,-0.657358096,time_exit
1447,0.5294117647,6,0.4015119642,0.6176470588,34,-1.009662053,8.903044704,-2.012927628,stoploss
1448,0.5714285714,6,0.667408224,0.5,22,-1.015255045,1.361512777,-3.464166496,stoploss
1449,0.6923076923,7,0.3303278654,0.55,20,-1.021025894,3.916349466,-1.710843819,stoploss
1450,0.5227272727,12,1.021320764,0.6717171717,198,-1.018894931,4.915665567,-1.363418469,stoploss
1451,0,0,0,0,7,-1.010944777,7.24909034,-3.1387187,stoploss
1452,0,0,0,0,6,-1.014720426,6.709569995,-1.822388691,stoploss
1453,0,0,0,0,1,-1.045828893,0.9130525604,-7.138731409,stoploss
1454,0.5348837209,7,0.4690220044,0.2264150943,53,-1.009955656,3.593991729,-9.551898609,stoploss
1455,0,0,0,0,12,-1.015827688,0.9050559529,-9.590139788,stoploss
1456,0.4806866953,18,0.6094296653,0.7625,240,1.600220224,4.191231008,-0.4411822114,time_exit
1457,0.5676855895,41,0.645911418,0.9125,240,6.534825415,10.42094082,-0.8765940682,time_exit
1458,0.5043478261,34,0.4706498517,0.8708333333,240,1.848895583,4.57047951,-0.7583360788,time_exit
1459,0.5508474576,18,0.896119498,0.3791666667,240,3.838096717,8.253176036,-0.7798775819,time_exit
1460,0.5708154506,47,0.4960277266,0.7958333333,240,6.355243327,13.51272644,-0.7467276606,time_exit
1461,0.5965665236,33,0.4595076435,0.7958333333,240,6.448952094,11.85456588,-0.9726448254,time_exit
1462,0.5829787234,27,0.4795955927,0.7958333333,240,5.038225866,11.20968173,-0.6249575558,time_exit
1463,0.6218487395,54,0.30655821,0.7958333333,240,9.262177931,14.90381849,-0.5876708917,time_exit
1464,0.5714285714,4,0.3941834509,0.6,30,-1.045753436,0.6211908847,-6.481150222,stoploss
1465,0.4285714286,3,0.4953391193,0.52,25,-1.016650054,1.619217793,-4.817415748,stoploss
1466,0.5617021277,31,0.8912459855,0.75,240,10.21336627,14.60079826,-0.7807523307,time_exit
