config_id,fold_id,segment,calendar_year,n_trades,roi_pct,max_dd_base_pct,dd_at_0p40_pct,days_breaching_daily_5pct,roi_dd_ratio
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,3,search,2012,396,0.1648870959280293,0.08790262405770202,0.07032209924616162,0,1.875792647780256
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,4,search,2013,389,0.058481326195928496,0.12725423260092364,0.10180338608073891,0,0.459562915909675
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,5,search,2014,397,-0.17570777751200473,0.22145313976015688,0.1771625118081255,0,-0.7934309610706071
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,6,search,2015,336,-0.13360679378905194,0.18094114711251327,0.1447529176900106,1,-0.7383991752079047
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,7,search,2016,374,-0.1500817467291642,0.1564021915638533,0.12512175325108263,0,-0.9595885148955301
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,8,search,2017,390,0.018205567411221812,0.12312195353591857,0.09849756282873486,0,0.1478661350667302
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,9,search,2018,485,-0.2263977846831472,0.26929856025921967,0.21543884820737574,0,-0.8406943745455701
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,10,search,2019,405,-0.26377607137547365,0.3348178057361241,0.2678542445888993,0,-0.7878197242095312
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,11,search,2020,429,0.04588647732868245,0.13408501089459626,0.10726800871567702,0,0.34221929075095237
A1::full::sl_partial_close_1r_runner_trail::sl3.0::expinf,12,holdout,2021,2273,-0.19923169775931804,0.40347998211933134,0.32278398569546507,0,-0.4937833513147976
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,1,search,2010,197,-0.11837980532856707,0.13522702815307205,0.10818162252245765,0,-0.8754152697533621
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,2,search,2011,159,-0.03832893810213467,0.09694680267067096,0.07755744213653677,0,-0.395360517791787
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,3,search,2012,212,0.027035166485466444,0.06387073675335515,0.05109658940268413,0,0.4232793899006696
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,4,search,2013,174,0.02380102658961314,0.06932382855141812,0.0554590628411345,0,0.3433311039934804
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,5,search,2014,206,-0.09867150528463864,0.13627237408172083,0.10901789926537667,0,-0.7240756312461877
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,6,search,2015,159,-0.09217854372471479,0.12689196622545507,0.10151357298036406,0,-0.7264332523694741
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,7,search,2016,188,-0.051310985259375275,0.06363316355208,0.050906530841664,0,-0.8063560319043427
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,8,search,2017,205,0.06386388034202684,0.03837553425361288,0.030700427402890303,0,1.6641821823239986
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,9,search,2018,201,-0.08204166696781467,0.11811686663500123,0.094493493308001,0,-0.6945804549771515
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,10,search,2019,192,-0.12252736588545987,0.18187549771068476,0.14550039816854782,0,-0.6736881406662492
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,11,search,2020,203,-0.04333173693050607,0.12353000505648465,0.09882400404518772,0,-0.3507790427976785
A1::full::sl_partial_close_1r_runner_trail::sl3.5::exp2,12,holdout,2021,943,-0.009957981901021373,0.2452517378040617,0.19620139024324937,0,-0.0406031043456951
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,1,search,2010,369,-0.13205662090579906,0.16200793849803485,0.1296063507984279,0,-0.8151243829783125
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,2,search,2011,360,-0.09180537316106108,0.141578743547407,0.1132629948379256,0,-0.6484403721969779
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,3,search,2012,365,0.054416749085083094,0.12374357084579098,0.09899485667663278,0,0.43975415218053754
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,4,search,2013,370,0.18934321571347867,0.08247230427016411,0.06597784341613129,0,2.295840008219306
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,5,search,2014,371,-0.14924907195677994,0.19679613842759808,0.15743691074207847,0,-0.7583943117445323
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,6,search,2015,301,-0.1287647367352297,0.18936613983534104,0.15149291186827285,1,-0.6799776182119681
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,7,search,2016,359,-0.10947438801483733,0.12002952762196573,0.09602362209757259,0,-0.9120621415725977
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,8,search,2017,379,-0.007804725789932632,0.12728990214565036,0.1018319217165203,0,-0.06131457137112213
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,9,search,2018,459,-0.1344085590962233,0.19107799288868615,0.15286239431094895,0,-0.7034224981341727
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,10,search,2019,383,-0.22519286372103298,0.31044915382699445,0.24835932306159558,0,-0.7253776051408641
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,11,search,2020,379,-0.02734595515719218,0.16693929152732873,0.133551433221863,0,-0.16380778249987674
A1::full::sl_partial_close_1r_runner_trail::sl3.5::expinf,12,holdout,2021,2019,-0.21900398309147295,0.41561608670426914,0.3324928693634153,0,-0.5269381770761554
