resample_idx,auc
526,0.547400611620795
527,0.6013986013986014
528,0.5603197674418605
529,0.6726526992572887
530,0.5477625265037385
531,0.4846698113207547
532,0.5780695921985816
533,0.6106029810298103
534,0.6189041401629282
535,0.626453488372093
536,0.5890665465600722
537,0.6244968694096601
538,0.5692643112701253
539,0.6216940073652494
540,0.6590782278763531
541,0.5754380091507644
542,0.5455681818181819
543,0.533717834960071
544,0.6127654662973223
545,0.5285665412247691
546,0.5215340909090909
547,0.5951086956521738
548,0.5573470744680852
549,0.6210508812770202
550,0.5854070487557708
551,0.5944927536231883
552,0.5828333333333333
553,0.6690619429590018
554,0.6580264768049839
555,0.5977272727272728
556,0.5178571428571428
557,0.5816622103386809
558,0.5188386524822695
559,0.587840909090909
560,0.6033185083817997
561,0.6022473166368515
562,0.5738993710691824
563,0.593226137529935
564,0.5565340909090909
565,0.6050792171481827
566,0.5900718778077269
567,0.49783333333333335
568,0.5851370851370851
569,0.5808007985803016
570,0.5819164508501296
571,0.577422969187675
572,0.5583082245285124
573,0.550339041489484
574,0.5681188338321693
575,0.5066666666666666
576,0.6249302533199419
577,0.582575421472937
578,0.5000557973440464
579,0.5708901452167165
580,0.56427304964539
581,0.5475138747310001
582,0.5830113636363636
583,0.5867465867465868
584,0.5670120320855615
585,0.5284647950089126
586,0.6060303735727747
587,0.6279831279831279
588,0.590258541089566
589,0.6153291153291154
590,0.5692102928127772
591,0.6662735849056604
592,0.5904892234006158
593,0.5751260504201681
594,0.5006162464985995
595,0.6467470148420935
596,0.573540899453186
597,0.5446990116801438
598,0.5443262411347517
599,0.5766969831410825
600,0.6139612188365651
601,0.5817307692307692
602,0.6046176046176046
603,0.6534444444444445
604,0.5531761041272667
605,0.6470028011204482
606,0.5106418357166611
607,0.5525610980917308
608,0.5732963988919668
609,0.6203130278121833
610,0.5861591312056738
611,0.5100289855072463
612,0.5021352723915051
613,0.6099538340276996
614,0.5228356058086687
615,0.6160316399286987
616,0.5770868347338936
617,0.5572570656457606
618,0.5818850267379679
619,0.6188256188256189
620,0.6367397137745975
621,0.5339710144927536
622,0.6555102503114735
623,0.645233062632106
624,0.6066437444543035
625,0.6404587765957446
626,0.6416204986149584
627,0.6012572205232756
628,0.5764073581560284
629,0.604016019579486
630,0.6472244116653529
631,0.5176781893930864
632,0.6242048878473385
633,0.5946679968961311
634,0.6745785270629991
635,0.5432900432900433
636,0.5565718157181572
637,0.5518888888888889
638,0.5230696798493409
639,0.5551766547406082
640,0.571276833631485
641,0.5407747196738022
642,0.6266489302738055
643,0.5633311170212766
644,0.564
645,0.521960958296362
646,0.6613190730837789
647,0.5748669158455092
648,0.5693736550005662
649,0.6054444444444445
650,0.5817515817515817
651,0.5452800361336947
652,0.5803253119429589
653,0.5598705501618123
654,0.5973568790397045
655,0.5130252576735757
656,0.5976894325518178
657,0.6238859180035652
658,0.5515942028985508
659,0.66312893081761
660,0.5761666666666666
661,0.5769830659536542
662,0.5698833389964888
663,0.5813630813630813
664,0.6263333333333333
665,0.5206111111111111
666,0.5720221606648199
667,0.552058921995313
668,0.5994397759103641
669,0.5264444444444444
670,0.5267045454545454
671,0.5771501782531194
672,0.5621100713012478
673,0.5737365831842576
674,0.5920656176765986
675,0.6265
676,0.5438988095238095
677,0.6783061744817647
678,0.6418589174800355
679,0.4967254967254967
680,0.5169049994457378
681,0.534197982485312
682,0.5597147950089126
683,0.5707792927613347
684,0.6078935599284436
685,0.5938384868048476
686,0.6001552795031055
687,0.5538443857027928
688,0.5481111111111112
689,0.5562995201428412
690,0.6134453781512604
691,0.6053856382978724
692,0.5756932021466905
693,0.4847619047619047
694,0.6234876234876234
695,0.6003441003441005
696,0.5226985403976554
697,0.605642389978938
698,0.6272727272727273
699,0.6017910779842028
700,0.5841584158415842
701,0.5707547169811321
702,0.624149090503292
703,0.557698703026272
704,0.6378577175037352
705,0.5639880952380952
706,0.5545140051333557
707,0.5788762526742485
708,0.6606818181818181
709,0.6302703304038269
710,0.6460579514824798
711,0.5651712978462224
712,0.6781666666666666
713,0.6721256684491977
714,0.5192457447991989
715,0.5453935599284436
716,0.6063936063936064
717,0.5887533875338754
718,0.5965750232991612
719,0.6200758843879031
720,0.5713102142265357
721,0.5211439888164026
722,0.6387578616352201
723,0.6508754432624114
724,0.5849401595744681
