trade_id,X,truncated_at_bar,sl_triggered,peak_mfe_bar_X,peak_mfe_X,peak_mfe_atr,final_r_X,reached_1R_X,wrong_way_pre_peak_X,mono_pre_peak_X,cluster_id
1845,3,240,False,169,11.81315091,35.43945272,6.029386717,True,False,0.5535714286,0
1845,4,240,False,169,8.85986318,35.43945272,4.522040038,True,False,0.5535714286,0
1846,0.5,0,True,0,-1.084710717,-0.5423553586,-1,False,True,0,2
1846,1,1,True,1,0.1460622991,0.1460622991,-1,False,True,0,2
1846,1.5,240,False,59,5.539799551,8.309699326,4.286758639,True,False,0.5689655172,2
1846,2,240,False,59,4.154849663,8.309699326,3.215068979,True,False,0.5689655172,2
1846,3,240,False,59,2.769899775,8.309699326,2.143379319,True,False,0.5689655172,2
1846,4,240,False,59,2.077424832,8.309699326,1.60753449,True,False,0.5689655172,2
1847,0.5,0,True,0,1.960468791,0.9802343956,-1,True,True,0,2
1847,1,130,True,42,5.19921622,5.19921622,-1,True,False,0.5476190476,2
1847,1.5,131,True,42,3.466144147,5.19921622,-1,True,False,0.5476190476,2
1847,2,131,True,42,2.59960811,5.19921622,-1,True,False,0.5476190476,2
1847,3,131,True,42,1.733072073,5.19921622,-1,True,False,0.5476190476,2
1847,4,132,True,42,1.299804055,5.19921622,-1,True,False,0.5476190476,2
1848,0.5,0,True,0,-2.517954862,-1.258977431,-1,False,True,0,1
1848,1,0,True,0,-1.258977431,-1.258977431,-1,False,True,0,1
1848,1.5,0,True,0,-0.8393182872,-1.258977431,-1,False,True,0,1
1848,2,1,True,0,-0.6294887154,-1.258977431,-1,False,False,0,1
1848,3,108,True,31,1.411870325,4.235610976,-1,True,False,0.7222222222,1
1848,4,109,True,31,1.058902744,4.235610976,-1,True,False,0.7222222222,1
1849,0.5,101,True,74,11.00952488,5.504762438,-1,True,False,0.6849315068,2
1849,1,102,True,74,5.504762438,5.504762438,-1,True,False,0.6849315068,2
1849,1.5,102,True,74,3.669841625,5.504762438,-1,True,False,0.6849315068,2
1849,2,102,True,74,2.752381219,5.504762438,-1,True,False,0.6849315068,2
1849,3,103,True,74,1.834920813,5.504762438,-1,True,False,0.6849315068,2
1849,4,108,True,74,1.37619061,5.504762438,-1,True,False,0.6849315068,2
1850,0.5,5,True,2,1.093903872,0.546951936,-1,True,False,0.5,2
1850,1,7,True,2,0.546951936,0.546951936,-1,False,False,0.5,2
1850,1.5,8,True,2,0.364634624,0.546951936,-1,False,False,0.5,2
1850,2,99,True,23,1.865676542,3.731353084,-1,True,False,0.7058823529,2
1850,3,100,True,23,1.243784361,3.731353084,-1,True,False,0.7058823529,2
1850,4,100,True,23,0.932838271,3.731353084,-1,False,False,0.7058823529,2
1851,0.5,5,True,0,2.042592488,1.021296244,-1,True,False,0,2
1851,1,7,True,0,1.021296244,1.021296244,-1,True,False,0,2
1851,1.5,100,True,67,2.455542645,3.683313968,-1,True,False,0.5833333333,2
1851,2,101,True,67,1.841656984,3.683313968,-1,True,False,0.5833333333,2
1851,3,102,True,67,1.227771323,3.683313968,-1,True,False,0.5833333333,2
1851,4,102,True,67,0.920828492,3.683313968,-1,False,False,0.5833333333,2
1852,0.5,5,True,0,1.14723396,0.57361698,-1,True,False,0,2
1852,1,5,True,0,0.57361698,0.57361698,-1,False,False,0,2
1852,1.5,8,True,0,0.38241132,0.57361698,-1,False,False,0,2
1852,2,100,True,23,2.52698766,5.05397532,-1,True,False,0.8125,2
1852,3,100,True,23,1.68465844,5.05397532,-1,True,False,0.8125,2
1852,4,102,True,23,1.26349383,5.05397532,-1,True,False,0.8125,2
1853,0.5,2,True,0,0.5989924456,0.2994962228,-1,False,False,0,2
1853,1,2,True,0,0.2994962228,0.2994962228,-1,False,False,0,2
1853,1.5,3,True,0,0.1996641485,0.2994962228,-1,False,False,0,2
1853,2,40,True,20,1.292762177,2.585524354,-1,True,False,0.6666666667,2
1853,3,75,True,20,0.8618414513,2.585524354,-1,False,False,0.6666666667,2
1853,4,98,True,20,0.6463810885,2.585524354,-1,False,False,0.6666666667,2
1854,0.5,0,True,0,-1.153149474,-0.576574737,-1,False,True,0,2
1854,1,1,True,0,-0.576574737,-0.576574737,-1,False,False,0,2
1854,1.5,1,True,0,-0.384383158,-0.576574737,-1,False,False,0,2
1854,2,32,True,18,0.7984937903,1.596987581,-1,False,False,0.6666666667,2
1854,3,44,True,18,0.5323291935,1.596987581,-1,False,False,0.6666666667,2
1854,4,57,True,18,0.3992468952,1.596987581,-1,False,False,0.6666666667,2
1855,0.5,20,True,7,5.10883062,2.55441531,-1,True,False,1,2
1855,1,86,True,52,3.896339896,3.896339896,-1,True,False,0.6041666667,2
1855,1.5,86,True,52,2.597559931,3.896339896,-1,True,False,0.6041666667,2
1855,2,86,True,52,1.948169948,3.896339896,-1,True,False,0.6041666667,2
1855,3,86,True,52,1.298779965,3.896339896,-1,True,False,0.6041666667,2
1855,4,156,True,52,0.974084974,3.896339896,-1,False,False,0.6041666667,2
1856,0.5,9,True,3,3.232852327,1.616426163,-1,True,False,1,2
1856,1,11,True,3,1.616426163,1.616426163,-1,True,False,1,2
1856,1.5,12,True,3,1.077617442,1.616426163,-1,True,False,1,2
1856,2,17,True,3,0.8082130817,1.616426163,-1,False,False,1,2
1856,3,33,True,3,0.5388087211,1.616426163,-1,False,False,1,2
1856,4,57,True,3,0.4041065408,1.616426163,-1,False,False,1,2
1857,0.5,1,True,0,-0.3328098029,-0.1664049015,-1,False,False,0,1
1857,1,1,True,0,-0.1664049015,-0.1664049015,-1,False,False,0,1
1857,1.5,3,True,0,-0.110936601,-0.1664049015,-1,False,False,0,1
1857,2,3,True,0,-0.08320245073,-0.1664049015,-1,False,False,0,1
1857,3,73,True,67,0.4612227177,1.383668153,-1,False,False,0.5,1
1857,4,73,True,67,0.3459170383,1.383668153,-1,False,False,0.5,1
1858,0.5,2,True,0,-0.2334793025,-0.1167396513,-1,False,False,0,2
1858,1,2,True,0,-0.1167396513,-0.1167396513,-1,False,False,0,2
1858,1.5,4,True,0,-0.07782643417,-0.1167396513,-1,False,False,0,2
1858,2,9,True,6,0.1646551798,0.3293103596,-1,False,False,1,2
1858,3,16,True,6,0.1097701199,0.3293103596,-1,False,False,1,2
1858,4,33,True,6,0.0823275899,0.3293103596,-1,False,False,1,2
1859,0.5,0,True,0,-1.866358001,-0.9331790004,-1,False,True,0,1
1859,1,0,True,0,-0.9331790004,-0.9331790004,-1,False,True,0,1
1859,1.5,1,True,0,-0.6221193336,-0.9331790004,-1,False,False,0,1
1859,2,6,True,3,-0.3798432832,-0.7596865664,-1,False,False,0,1
1859,3,32,True,17,-0.09726090987,-0.2917827296,-1,False,False,0,1
1859,4,33,True,17,-0.0729456824,-0.2917827296,-1,False,False,0,1
1860,0.5,1,True,0,-0.2100751884,-0.1050375942,-1,False,False,0,2
1860,1,29,True,13,1.729619051,1.729619051,-1,True,False,0.5,2
1860,1.5,29,True,13,1.153079367,1.729619051,-1,True,False,0.5,2
1860,2,50,True,13,0.8648095254,1.729619051,-1,False,False,0.5,2
1860,3,50,True,13,0.5765396836,1.729619051,-1,False,False,0.5,2
1860,4,53,True,13,0.4324047627,1.729619051,-1,False,False,0.5,2
1861,0.5,0,True,0,-0.8981275608,-0.4490637804,-1,False,True,0,1
1861,1,1,True,0,-0.4490637804,-0.4490637804,-1,False,False,0,1
1861,1.5,1,True,0,-0.2993758536,-0.4490637804,-1,False,False,0,1
1861,2,1,True,0,-0.2245318902,-0.4490637804,-1,False,False,0,1
1861,3,14,True,0,-0.1496879268,-0.4490637804,-1,False,False,0,1
1861,4,240,False,119,5.920267975,23.6810719,3.424732725,True,False,0.6266666667,1
1862,0.5,5,True,2,1.359867432,0.6799337162,-1,True,False,1,2
1862,1,40,True,30,2.02314971,2.02314971,-1,True,False,0.56,2
1862,1.5,40,True,30,1.348766473,2.02314971,-1,True,False,0.56,2
1862,2,40,True,30,1.011574855,2.02314971,-1,True,False,0.56,2
1862,3,41,True,30,0.6743832367,2.02314971,-1,False,False,0.56,2
1862,4,41,True,30,0.5057874275,2.02314971,-1,False,False,0.56,2
1863,0.5,1,True,0,0.4431908388,0.2215954194,-1,False,False,0,1
1863,1,1,True,0,0.2215954194,0.2215954194,-1,False,False,0,1
1863,1.5,3,True,0,0.1477302796,0.2215954194,-1,False,False,0,1
1863,2,3,True,0,0.1107977097,0.2215954194,-1,False,False,0,1
1863,3,6,True,0,0.0738651398,0.2215954194,-1,False,False,0,1
1863,4,23,True,17,0.3033087302,1.213234921,-1,False,False,1,1
1864,0.5,1,True,0,-0.4775274808,-0.2387637404,-1,False,False,0,1
1864,1,1,True,0,-0.2387637404,-0.2387637404,-1,False,False,0,1
1864,1.5,3,True,0,-0.1591758269,-0.2387637404,-1,False,False,0,1
1864,2,8,True,0,-0.1193818702,-0.2387637404,-1,False,False,0,1
1864,3,240,False,91,7.974931553,23.92479466,6.323064927,True,False,0.6184210526,1
1864,4,240,False,91,5.981198665,23.92479466,4.742298695,True,False,0.6184210526,1
1865,0.5,1,True,0,0.6890674472,0.3445337236,-1,False,False,0,2
1865,1,2,True,0,0.3445337236,0.3445337236,-1,False,False,0,2
1865,1.5,3,True,0,0.2296891491,0.3445337236,-1,False,False,0,2
1865,2,22,True,13,3.741445712,7.482891424,-1,True,False,0.8571428571,2
1865,3,23,True,13,2.494297141,7.482891424,-1,True,False,0.8571428571,2
1865,4,27,True,13,1.870722856,7.482891424,-1,True,False,0.8571428571,2
1866,0.5,6,True,3,3.128935657,1.564467828,-1,True,False,0.6666666667,2
1866,1,7,True,3,1.564467828,1.564467828,-1,True,False,0.6666666667,2
1866,1.5,7,True,3,1.042978552,1.564467828,-1,True,False,0.6666666667,2
1866,2,7,True,3,0.7822339142,1.564467828,-1,False,False,0.6666666667,2
1866,3,15,True,10,1.335012547,4.00503764,-1,True,False,0.5,2
1866,4,16,True,10,1.00125941,4.00503764,-1,True,False,0.5,2
1867,0.5,1,True,1,1.09638655,0.5481932748,-1,True,True,1,2
1867,1,7,True,3,2.588527602,2.588527602,-1,True,False,1,2
1867,1.5,10,True,3,1.725685068,2.588527602,-1,True,False,1,2
1867,2,11,True,3,1.294263801,2.588527602,-1,True,False,1,2
1867,3,12,True,3,0.862842534,2.588527602,-1,False,False,1,2
1867,4,13,True,3,0.6471319005,2.588527602,-1,False,False,1,2
1868,0.5,0,True,0,-0.5309222668,-0.2654611334,-1,False,True,0,2
1868,1,1,True,0,-0.2654611334,-0.2654611334,-1,False,False,0,2
1868,1.5,7,True,4,-0.1509343048,-0.2264014572,-1,False,False,0,2
1868,2,240,False,59,4.09511773,8.19023546,3.08679942,True,False,0.6382978723,2
1868,3,240,False,59,2.730078487,8.19023546,2.05786628,True,False,0.6382978723,2
1868,4,240,False,59,2.047558865,8.19023546,1.54339971,True,False,0.6382978723,2
1869,0.5,0,True,0,-0.8018320784,-0.4009160392,-1,False,True,0,2
1869,1,3,True,2,0.1184765076,0.1184765076,-1,False,False,0,2
1869,1.5,240,False,153,2.664310987,3.99646648,1.625525893,True,False,0.4788732394,2
1869,2,240,False,153,1.99823324,3.99646648,1.21914442,True,False,0.4788732394,2
1869,3,240,False,153,1.332155493,3.99646648,0.8127629467,True,False,0.4788732394,2
1869,4,240,False,153,0.99911662,3.99646648,0.60957221,False,False,0.4788732394,2
1870,0.5,0,True,0,-0.5684385108,-0.2842192554,-1,False,True,0,1
1870,1,2,True,0,-0.2842192554,-0.2842192554,-1,False,False,0,1
1870,1.5,2,True,0,-0.1894795036,-0.2842192554,-1,False,False,0,1
1870,2,3,True,0,-0.1421096277,-0.2842192554,-1,False,False,0,1
1870,3,4,True,0,-0.0947397518,-0.2842192554,-1,False,False,0,1
1870,4,240,False,152,1.249358627,4.997434508,0.735981042,True,False,0.5217391304,1
1871,0.5,0,True,0,-0.9765850748,-0.4882925374,-1,False,True,0,1
1871,1,3,True,1,0.1441270594,0.1441270594,-1,False,False,0,1
1871,1.5,4,True,1,0.09608470625,0.1441270594,-1,False,False,0,1
1871,2,4,True,1,0.07206352969,0.1441270594,-1,False,False,0,1
1871,3,240,False,142,0.769091808,2.307275424,0.2248879116,False,False,0.5243902439,1
1871,4,240,False,142,0.576818856,2.307275424,0.1686659337,False,False,0.5243902439,1
1872,0.5,0,True,0,-1.187897306,-0.5939486528,-1,False,True,0,2
1872,1,4,True,1,-0.04743339936,-0.04743339936,-1,False,False,0,2
1872,1.5,7,True,1,-0.03162226624,-0.04743339936,-1,False,False,0,2
1872,2,240,False,142,1.644357844,3.288715688,0.6805661647,True,False,0.5463917526,2
1872,3,240,False,142,1.096238563,3.288715688,0.4537107765,True,False,0.5463917526,2
1872,4,240,False,142,0.822178922,3.288715688,0.3402830823,False,False,0.5463917526,2
1873,0.5,0,True,0,-1.249861439,-0.6249307196,-1,False,True,0,1
1873,1,2,True,0,-0.6249307196,-0.6249307196,-1,False,False,0,1
1873,1.5,3,True,0,-0.4166204797,-0.6249307196,-1,False,False,0,1
1873,2,3,True,0,-0.3124653598,-0.6249307196,-1,False,False,0,1
1873,3,6,True,0,-0.2083102399,-0.6249307196,-1,False,False,0,1
1873,4,8,True,0,-0.1562326799,-0.6249307196,-1,False,False,0,1
1874,0.5,0,True,0,-1.164891747,-0.5824458736,-1,False,True,0,0
1874,1,6,True,3,-0.003217933004,-0.003217933004,-1,False,False,0,0
1874,1.5,240,False,140,2.831351985,4.247027978,1.573354709,True,False,0.5496183206,0
1874,2,240,False,140,2.123513989,4.247027978,1.180016032,True,False,0.5496183206,0
1874,3,240,False,140,1.415675993,4.247027978,0.7866773547,True,False,0.5496183206,0
1874,4,240,False,140,1.061756995,4.247027978,0.590008016,True,False,0.5496183206,0
1875,0.5,0,True,0,-0.9460611924,-0.4730305962,-1,False,True,0,0
1875,1,240,False,191,4.794615256,4.794615256,4.560243602,True,False,0.5555555556,0
1875,1.5,240,False,191,3.196410171,4.794615256,3.040162401,True,False,0.5555555556,0
1875,2,240,False,191,2.397307628,4.794615256,2.280121801,True,False,0.5555555556,0
1875,3,240,False,191,1.598205085,4.794615256,1.520081201,True,False,0.5555555556,0
1875,4,240,False,191,1.198653814,4.794615256,1.1400609,True,False,0.5555555556,0
1876,0.5,0,True,0,-1.015931118,-0.5079655592,-1,False,True,0,2
1876,1,240,False,62,5.181591346,5.181591346,4.07999993,True,False,0.5666666667,2
1876,1.5,240,False,62,3.454394231,5.181591346,2.719999953,True,False,0.5666666667,2
1876,2,240,False,62,2.590795673,5.181591346,2.039999965,True,False,0.5666666667,2
1876,3,240,False,62,1.727197115,5.181591346,1.359999977,True,False,0.5666666667,2
1876,4,240,False,62,1.295397837,5.181591346,1.019999982,True,False,0.5666666667,2
1877,0.5,0,True,0,-1.894692132,-0.947346066,-1,False,True,0,1
1877,1,0,True,0,-0.947346066,-0.947346066,-1,False,True,0,1
1877,1.5,2,True,0,-0.631564044,-0.947346066,-1,False,False,0,1
1877,2,2,True,0,-0.473673033,-0.947346066,-1,False,False,0,1
1877,3,240,False,140,0.7898814033,2.36964421,0.5647694669,False,False,0.49,1
1877,4,240,False,140,0.5924110525,2.36964421,0.4235771001,False,False,0.49,1
1878,0.5,0,True,0,-0.8419486392,-0.4209743196,-1,False,True,0,0
1878,1,240,False,226,6.670895954,6.670895954,6.45337693,True,False,0.5466666667,0
1878,1.5,240,False,226,4.447263969,6.670895954,4.302251287,True,False,0.5466666667,0
1878,2,240,False,226,3.335447977,6.670895954,3.226688465,True,False,0.5466666667,0
1878,3,240,False,226,2.223631985,6.670895954,2.151125643,True,False,0.5466666667,0
1878,4,240,False,226,1.667723988,6.670895954,1.613344233,True,False,0.5466666667,0
1879,0.5,1,True,1,2.047505452,1.023752726,-1,True,True,1,2
1879,1,47,True,37,1.518105394,1.518105394,-1,True,False,0.5714285714,2
1879,1.5,82,True,37,1.012070262,1.518105394,-1,True,False,0.5714285714,2
1879,2,125,True,37,0.7590526968,1.518105394,-1,False,False,0.5714285714,2
1879,3,240,False,37,0.5060351312,1.518105394,-0.4580755441,False,False,0.5714285714,2
1879,4,240,False,37,0.3795263484,1.518105394,-0.3435566581,False,False,0.5714285714,2
1880,0.5,0,True,0,0.6912403416,0.3456201708,-1,False,True,0,1
1880,1,5,True,1,0.6570688556,0.6570688556,-1,False,False,1,1
1880,1.5,92,True,1,0.4380459037,0.6570688556,-1,False,False,1,1
1880,2,95,True,1,0.3285344278,0.6570688556,-1,False,False,1,1
1880,3,240,False,1,0.2190229519,0.6570688556,-0.1213901353,False,False,1,1
1880,4,240,False,1,0.1642672139,0.6570688556,-0.09104260145,False,False,1,1
1881,0.5,0,True,0,-1.539782912,-0.769891456,-1,False,True,0,2
1881,1,0,True,0,-0.769891456,-0.769891456,-1,False,True,0,2
1881,1.5,240,False,60,1.611101635,2.416652452,1.135253764,True,False,0.6578947368,2
1881,2,240,False,60,1.208326226,2.416652452,0.8514403233,True,False,0.6578947368,2
1881,3,240,False,60,0.8055508173,2.416652452,0.5676268822,False,False,0.6578947368,2
1881,4,240,False,60,0.604163113,2.416652452,0.4257201616,False,False,0.6578947368,2
1882,0.5,0,True,0,0.3745635407,0.1872817703,-1,False,True,0,0
1882,1,1,True,0,0.1872817703,0.1872817703,-1,False,False,0,0
1882,1.5,240,False,235,4.392022427,6.58803364,3.929461793,True,False,0.5367965368,0
1882,2,240,False,235,3.29401682,6.58803364,2.947096345,True,False,0.5367965368,0
1882,3,240,False,235,2.196011213,6.58803364,1.964730897,True,False,0.5367965368,0
1882,4,240,False,235,1.64700841,6.58803364,1.473548172,True,False,0.5367965368,0
1883,0.5,2,True,0,0.08697557568,0.04348778784,-1,False,False,0,0
1883,1,240,False,132,6.103974418,6.103974418,5.902932512,True,False,0.5384615385,0
1883,1.5,240,False,132,4.069316279,6.103974418,3.935288341,True,False,0.5384615385,0
1883,2,240,False,132,3.051987209,6.103974418,2.951466256,True,False,0.5384615385,0
1883,3,240,False,132,2.034658139,6.103974418,1.967644171,True,False,0.5384615385,0
1883,4,240,False,132,1.525993604,6.103974418,1.475733128,True,False,0.5384615385,0
1884,0.5,240,False,131,9.120184416,4.560092208,8.116087708,True,False,0.5190839695,0
1884,1,240,False,131,4.560092208,4.560092208,4.058043854,True,False,0.5190839695,0
1884,1.5,240,False,131,3.040061472,4.560092208,2.705362569,True,False,0.5190839695,0
1884,2,240,False,131,2.280046104,4.560092208,2.029021927,True,False,0.5190839695,0
1884,3,240,False,131,1.520030736,4.560092208,1.352681285,True,False,0.5190839695,0
1884,4,240,False,131,1.140023052,4.560092208,1.014510964,True,False,0.5190839695,0
1885,0.5,2,True,0,0.09808756824,0.04904378412,-1,False,False,0,2
1885,1,25,True,15,0.8375909012,0.8375909012,-1,False,False,0.6666666667,2
1885,1.5,240,False,118,2.121384073,3.18207611,1.464902571,True,False,0.5520833333,2
1885,2,240,False,118,1.591038055,3.18207611,1.098676928,True,False,0.5520833333,2
1885,3,240,False,118,1.060692037,3.18207611,0.7324512853,True,False,0.5520833333,2
1885,4,240,False,118,0.7955190275,3.18207611,0.549338464,False,False,0.5520833333,2
1886,0.5,2,True,0,-0.1475534802,-0.07377674008,-1,False,False,0,1
1886,1,2,True,0,-0.07377674008,-0.07377674008,-1,False,False,0,1
1886,1.5,7,True,0,-0.04918449339,-0.07377674008,-1,False,False,0,1
1886,2,27,True,0,-0.03688837004,-0.07377674008,-1,False,False,0,1
1886,3,240,False,118,1.275776727,3.827330182,1.057466608,True,False,0.5087719298,1
1886,4,240,False,118,0.9568325455,3.827330182,0.793099956,False,False,0.5087719298,1
1887,0.5,240,False,191,10.41289889,5.206449446,8.903318384,True,False,0.5263157895,0
1887,1,240,False,191,5.206449446,5.206449446,4.451659192,True,False,0.5263157895,0
1887,1.5,240,False,191,3.470966297,5.206449446,2.967772795,True,False,0.5263157895,0
1887,2,240,False,191,2.603224723,5.206449446,2.225829596,True,False,0.5263157895,0
1887,3,240,False,191,1.735483149,5.206449446,1.483886397,True,False,0.5263157895,0
1887,4,240,False,191,1.301612361,5.206449446,1.112914798,True,False,0.5263157895,0
1888,0.5,1,True,0,-0.486247404,-0.243123702,-1,False,False,0,2
1888,1,24,True,4,0.7268051564,0.7268051564,-1,False,False,1,2
1888,1.5,25,True,4,0.4845367709,0.7268051564,-1,False,False,1,2
1888,2,240,False,118,1.786862986,3.573725972,0.2979708695,True,False,0.5326086957,2
1888,3,240,False,118,1.191241991,3.573725972,0.1986472463,True,False,0.5326086957,2
1888,4,240,False,118,0.893431493,3.573725972,0.1489854348,False,False,0.5326086957,2
1889,0.5,0,True,0,0.216487833,0.1082439165,-1,False,True,0,2
1889,1,67,True,44,3.539737628,3.539737628,-1,True,False,0.5476190476,2
1889,1.5,69,True,44,2.359825085,3.539737628,-1,True,False,0.5476190476,2
1889,2,240,False,173,2.366825936,4.733651872,1.298119208,True,False,0.487654321,2
1889,3,240,False,173,1.577883957,4.733651872,0.8654128053,True,False,0.487654321,2
1889,4,240,False,173,1.183412968,4.733651872,0.649059604,True,False,0.487654321,2
1890,0.5,0,True,0,0.8686142192,0.4343071096,-1,False,True,0,2
1890,1,240,False,94,8.277012306,8.277012306,3.833232314,True,False,0.5425531915,2
1890,1.5,240,False,94,5.518008204,8.277012306,2.555488209,True,False,0.5425531915,2
1890,2,240,False,94,4.138506153,8.277012306,1.916616157,True,False,0.5425531915,2
1890,3,240,False,94,2.759004102,8.277012306,1.277744105,True,False,0.5425531915,2
1890,4,240,False,94,2.069253076,8.277012306,0.9583080785,True,False,0.5425531915,2
1891,0.5,240,False,83,23.80455677,11.90227838,13.03504239,True,False,0.5421686747,2
1891,1,240,False,83,11.90227838,11.90227838,6.517521196,True,False,0.5421686747,2
1891,1.5,240,False,83,7.934852256,11.90227838,4.345014131,True,False,0.5421686747,2
1891,2,240,False,83,5.951139192,11.90227838,3.258760598,True,False,0.5421686747,2
1891,3,240,False,83,3.967426128,11.90227838,2.172507065,True,False,0.5421686747,2
1891,4,240,False,83,2.975569596,11.90227838,1.629380299,True,False,0.5421686747,2
1892,0.5,6,True,1,1.329944165,0.6649720826,-1,True,False,1,0
1892,1,240,False,96,7.70302286,7.70302286,3.02244417,True,False,0.6111111111,0
1892,1.5,240,False,96,5.135348573,7.70302286,2.01496278,True,False,0.6111111111,0
1892,2,240,False,96,3.85151143,7.70302286,1.511222085,True,False,0.6111111111,0
1892,3,240,False,96,2.567674287,7.70302286,1.00748139,True,False,0.6111111111,0
1892,4,240,False,96,1.925755715,7.70302286,0.7556110425,True,False,0.6111111111,0
1893,0.5,1,True,1,-0.4735391456,-0.2367695728,-1,False,True,0,2
1893,1,3,True,1,-0.2367695728,-0.2367695728,-1,False,False,0,2
1893,1.5,6,True,1,-0.1578463819,-0.2367695728,-1,False,False,0,2
1893,2,51,True,26,1.044322937,2.088645874,-1,True,False,0.6428571429,2
1893,3,81,True,26,0.6962152913,2.088645874,-1,False,False,0.6428571429,2
1893,4,240,False,26,0.5221614685,2.088645874,0.1812012037,False,False,0.6428571429,2
1894,0.5,9,True,3,2.590708776,1.295354388,-1,True,False,1,1
1894,1,9,True,3,1.295354388,1.295354388,-1,True,False,1,1
1894,1.5,13,True,3,0.863569592,1.295354388,-1,False,False,1,1
1894,2,19,True,3,0.647677194,1.295354388,-1,False,False,1,1
1894,3,25,True,3,0.431784796,1.295354388,-1,False,False,1,1
1894,4,240,False,79,0.5368524295,2.147409718,-0.544528604,False,False,0.4210526316,1
1895,0.5,0,True,0,-1.690647692,-0.8453238458,-1,False,True,0,1
1895,1,0,True,0,-0.8453238458,-0.8453238458,-1,False,True,0,1
1895,1.5,11,True,3,0.1553667536,0.2330501304,-1,False,False,0,1
1895,2,23,True,3,0.1165250652,0.2330501304,-1,False,False,0,1
1895,3,24,True,3,0.0776833768,0.2330501304,-1,False,False,0,1
1895,4,125,True,71,0.864285025,3.4571401,-1,False,False,0.6666666667,1
1896,0.5,3,True,0,1.079471318,0.539735659,-1,True,False,0,2
1896,1,5,True,0,0.539735659,0.539735659,-1,False,False,0,2
1896,1.5,6,True,0,0.3598237727,0.539735659,-1,False,False,0,2
1896,2,7,True,0,0.2698678295,0.539735659,-1,False,False,0,2
1896,3,16,True,0,0.1799118863,0.539735659,-1,False,False,0,2
1896,4,19,True,0,0.1349339147,0.539735659,-1,False,False,0,2
1897,0.5,240,False,228,20.75905002,10.37952501,15.13427818,True,False,0.4956140351,0
1897,1,240,False,228,10.37952501,10.37952501,7.56713909,True,False,0.4956140351,0
1897,1.5,240,False,228,6.919683339,10.37952501,5.044759393,True,False,0.4956140351,0
1897,2,240,False,228,5.189762504,10.37952501,3.783569545,True,False,0.4956140351,0
1897,3,240,False,228,3.459841669,10.37952501,2.522379697,True,False,0.4956140351,0
1897,4,240,False,228,2.594881252,10.37952501,1.891784773,True,False,0.4956140351,0
1898,0.5,1,True,0,-0.3659917496,-0.1829958748,-1,False,False,0,2
1898,1,1,True,0,-0.1829958748,-0.1829958748,-1,False,False,0,2
1898,1.5,1,True,0,-0.1219972499,-0.1829958748,-1,False,False,0,2
1898,2,102,True,56,2.92330119,5.84660238,-1,True,False,0.5744680851,2
1898,3,102,True,56,1.94886746,5.84660238,-1,True,False,0.5744680851,2
1898,4,240,False,227,4.070500013,16.28200005,3.848125279,True,False,0.5362318841,2
1899,0.5,1,True,1,-0.3523101592,-0.1761550796,-1,False,True,0,1
1899,1,3,True,3,0.3149439302,0.3149439302,-1,False,True,0,1
1899,1.5,12,True,3,0.2099626201,0.3149439302,-1,False,False,0,1
1899,2,12,True,3,0.1574719651,0.3149439302,-1,False,False,0,1
1899,3,12,True,3,0.1049813101,0.3149439302,-1,False,False,0,1
1899,4,33,True,3,0.07873598255,0.3149439302,-1,False,False,0,1
1900,0.5,0,True,0,-1.575949019,-0.7879745096,-1,False,True,0,1
1900,1,1,True,1,-0.6217486494,-0.6217486494,-1,False,True,0,1
1900,1.5,3,True,1,-0.4144990996,-0.6217486494,-1,False,False,0,1
1900,2,3,True,1,-0.3108743247,-0.6217486494,-1,False,False,0,1
1900,3,81,True,27,1.760822011,5.282466032,-1,True,False,0.7142857143,1
1900,4,82,True,27,1.320616508,5.282466032,-1,True,False,0.7142857143,1
1901,0.5,0,True,0,-1.534526992,-0.7672634962,-1,False,True,0,1
1901,1,0,True,0,-0.7672634962,-0.7672634962,-1,False,True,0,1
1901,1.5,2,True,0,-0.5115089975,-0.7672634962,-1,False,False,0,1
1901,2,2,True,0,-0.3836317481,-0.7672634962,-1,False,False,0,1
1901,3,3,True,0,-0.2557544987,-0.7672634962,-1,False,False,0,1
1901,4,161,True,27,0.2294667352,0.917866941,-1,False,False,1,1
1902,0.5,7,True,6,1.674767445,0.8373837226,-1,True,False,0.8,2
1902,1,15,True,6,0.8373837226,0.8373837226,-1,False,False,0.8,2
1902,1.5,15,True,6,0.5582558151,0.8373837226,-1,False,False,0.8,2
1902,2,17,True,6,0.4186918613,0.8373837226,-1,False,False,0.8,2
1902,3,17,True,6,0.2791279075,0.8373837226,-1,False,False,0.8,2
1902,4,25,True,6,0.2093459307,0.8373837226,-1,False,False,0.8,2
1903,0.5,17,True,6,4.183466252,2.091733126,-1,True,False,0.6666666667,0
1903,1,25,True,6,2.091733126,2.091733126,-1,True,False,0.6666666667,0
1903,1.5,240,False,199,3.630848749,5.446273124,1.497155976,True,False,0.5287958115,0
1903,2,240,False,199,2.723136562,5.446273124,1.122866982,True,False,0.5287958115,0
1903,3,240,False,199,1.815424375,5.446273124,0.748577988,True,False,0.5287958115,0
1903,4,240,False,199,1.361568281,5.446273124,0.561433491,True,False,0.5287958115,0
1904,0.5,2,True,1,0.851967016,0.425983508,-1,False,False,0,2
1904,1,180,True,67,5.332682434,5.332682434,-1,True,False,0.6153846154,2
